"CCUS ID";"MT ID";"Name";"Address";"City";"State";"zip";;;;
586678;110871;"Diamond Springs KinderCare";"990 Diamond Springs Rd.";"Virginia Beach";"VA";23455;"(877) 959-6679";;;
586677;110861;"Railstop KinderCare";"43323 Railstop Terrace";"Ashburn";"VA";20147;"(877) 959-6679";;;
586676;110851;"Isaac Newton Square KinderCare";"1946 Isaac Newton Square W";"Reston";"VA";20190;"(877) 959-6679";;;
586675;110961;"Golden Meadow KinderCare";"43599 Golden Meadow Cir.";"Ashburn";"VA";20147;"(877) 959-6679";;;
586674;110841;"Cascades KinderCare";"20655 Fernbank Court";"Sterling";"VA";20165;"(877) 959-6679";;;
586671;110811;"Cedar Fork Road KinderCare";"75 East Cedar Fork Rd.";"Richmond";"VA";23223;"(877) 959-6679";;;
586670;110801;"Braddock Road KinderCare";"9328 Braddock Rd.";"Burke";"VA";22015;"(877) 959-6679";;;
586669;110791;"Garrisonville Road KinderCare";"318 Garrisonville Rd.";"Stafford";"VA";22554;"(877) 959-6679";;;
586668;110781;"Leesburg KinderCare";"60 Plaza St. NE";"Leesburg";"VA";20176;"(877) 959-6679";;;
586667;110761;"Franconia Road KinderCare";"6123 Gum St.";"Alexandria";"VA";22310;"(877) 959-6679";;;
586666;110751;"Oak Leather KinderCare";"5680 Oak Leather Dr.";"Burke";"VA";22015;"(877) 959-6679";;;
586665;110741;"Springfield KinderCare";"7901 Rolling Rd.";"Springfield";"VA";22153;"(877) 959-6679";;;
586663;110731;"Burke Lake Road KinderCare";"9724 Burke Lake Rd.";"Burke";"VA";22015;"(877) 959-6679";;;
586662;110721;"Vienna KinderCare";"437 Knoll St. N.W.";"Vienna";"VA";22180;"(877) 959-6679";;;
586661;110701;"Sully Station KinderCare";"5124 Woodmere Dr.";"Centreville";"VA";20120;"(877) 959-6679";;;
586660;110691;"Saratoga KinderCare";"8119 Rolling Rd.";"Springfield";"VA";22153;"(877) 959-6679";;;
586659;110681;"Oakton KinderCare";"2869 Hunter Mill Rd.";"Oakton";"VA";22124;"(877) 959-6679";;;
586658;110671;"Big Bethel KinderCare";"406 Big Bethel Rd.";"Hampton";"VA";23666;"(877) 959-6679";;;
586657;110661;"Herndon KinderCare";"801 Locust St.";"Herndon";"VA";20170;"(877) 959-6679";;;
586656;110651;"Woodbridge KinderCare";"14050 Central Loop";"Woodbridge";"VA";22193;"(877) 959-6679";;;
586655;110641;"Colonnade KinderCare";"21019 Forum Terrace";"Sterling";"VA";20166;"(877) 959-6679";;;
586654;110611;"Herndon Parkway KinderCare";"1178 Herndon Pkwy";"Herndon";"VA";20170;"(877) 959-6679";;;
586652;110591;"Franklin Farm KinderCare";"13220 Franklin Farm Rd.";"Herndon";"VA";20171;"(877) 959-6679";;;
586651;110581;"J. Clyde Morris KinderCare";"6 Sierra Dr.";"Newport News";"VA";23606;"(877) 959-6679";;;
586650;110571;"Gainesville KinderCare";"12871 Braemer Village Plaza";"Bristow";"VA";20136;"(877) 959-6679";;;
586649;110561;"Ashburn Village KinderCare";"44051 Ashburn Shopping Plaza";"Ashburn";"VA";20147;"(877) 959-6679";;;
586648;110551;"North Village KinderCare";"1309 North Village Rd.";"Reston";"VA";20194;"(877) 959-6679";;;
586647;110541;"Reston KinderCare";"1802 Old Reston Ave.";"Reston";"VA";20190;"(877) 959-6679";;;
586646;110631;"McLearen Square KinderCare";"3051 Centreville Rd.";"Herndon";"VA";20171;"(877) 959-6679";;;
586644;110521;"Lake Newport KinderCare";"11875 Lake Newport Rd.";"Reston";"VA";20194;"(877) 959-6679";;;
586643;110511;"Fordson Road KinderCare";"7901 Fordson Rd.";"Alexandria";"VA";22306;"(877) 959-6679";;;
586642;110501;"Fairfax KinderCare";"9749 Main St.";"Fairfax";"VA";22031;"(877) 959-6679";;;
586641;110621;"Montclair KinderCare";"4381 Kevin Walker Dr.";"Dumfries";"VA";22025;"(877) 959-6679";;;
586640;110491;"County Pkwy KinderCare";"13228 Franklin Farm Rd.";"Herndon";"VA";20171;"(877) 959-6679";;;
586639;110481;"Stringfellow Road KinderCare";"4216 Stringfellow Rd.";"Chantilly";"VA";20151;"(877) 959-6679";;;
586638;110471;"Buckman Rd KinderCare";"4287 Buckman Rd.";"Alexandria";"VA";22309;"(877) 959-6679";;;
586637;110461;"Centreville KinderCare";"6215 Stone Rd.";"Centreville";"VA";20120;"(877) 959-6679";;;
586636;110451;"Burke KinderCare";"6025 Burke Commons Rd.";"Burke";"VA";22015;"(877) 959-6679";;;
586635;110771;"Broadlands KinderCare";"43083 Waxpool Rd.";"Ashburn";"VA";20148;"(877) 959-6679";;;
586634;110441;"Alexandria KinderCare";"4616 Minor Lane";"Alexandria";"VA";22312;"(877) 959-6679";;;
586633;110431;"Breezewood KinderCare";"604 Breezewood Dr.";"Fredericksburg";"VA";22407;"(877) 959-6679";;;
586632;110421;"Lee Highway KinderCare";"11723 Lee Highway";"Fairfax";"VA";22030;"(877) 959-6679";;;
586631;110391;"Lakeridge KinderCare";"1520 Old Bridge Rd.";"Woodbridge";"VA";22192;"(877) 959-6679";;;
586629;110381;"Newington Forest KinderCare";"8604 Pohick Rd.";"Springfield";"VA";22153;"(877) 959-6679";;;
586628;110371;"Brandermill KinderCare";"2900 Foxchase Lane";"Midlothian";"VA";23112;"(877) 959-6679";;;
586627;110361;"General Booth KinderCare";"1801 General Booth Blvd.";"Virginia Beach";"VA";23454;"(877) 959-6679";;;
586626;110351;"South Independence KinderCare";"2032 South Independence Blvd.";"Virginia Beach";"VA";23456;"(877) 959-6679";;;
586625;110341;"Great Neck KinderCare";"2205 Poplar Point Rd.";"Virginia Beach";"VA";23454;"(877) 959-6679";;;
586624;110291;"Rosemont KinderCare";"3704 Lampl Ave.";"Virginia Beach";"VA";23452;"(877) 959-6679";;;
586623;110321;"Kempsville KinderCare";"704 Hillingdon Court";"Virginia Beach";"VA";23462;"(877) 959-6679";;;
586622;110311;"Greenbrier KinderCare";"725 Greenbrier Pkwy";"Chesapeake";"VA";23320;"(877) 959-6679";;;
586621;110301;"Great Bridge KinderCare";"929 Cedar Rd.";"Chesapeake";"VA";23322;"(877) 959-6679";;;
586620;339591;"Holland Road KinderCare";"3740 Holland Rd.";"Virginia Beach";"VA";23452;"(877) 959-6679";;;
586619;110281;"Haygood KinderCare";"4621 Crossborough Rd.";"Virginia Beach";"VA";23455;"(877) 959-6679";;;
586616;132731;"Silverbrook KinderCare";"8350 White Feather Ct.";"Lorton";"VA";22079;"(877) 959-6679";;;
553348;341071;"JCreek Knowledge Beginnings";"10100 Medlock Bridge Rd.";"Duluth";"GA";30097;"(877) 959-6679";;;
553296;2774;"Wade Green KinderCare";"4503 Wade Green Rd. NW";"Acworth";"GA";30102;"(877) 959-6679";;;
553295;217661;"Nesbit Ferry KinderCare";"9550 Nesbit Ferry Rd.";"Alpharetta";"GA";30022;"(877) 959-6679";;;
553293;217641;"Cooper Lake KinderCare";"1635 Cooper Lake Rd. SE";"Smyrna";"GA";30082;"(877) 959-6679";;;
553291;217671;"Rockbridge Lilburn KinderCare";"641 Rockbridge Rd. SW";"Lilburn";"GA";30047;"(877) 959-6679";;;
553290;217681;"Jimmy Carter KinderCare";"1152 Rockbridge Rd.";"Norcross";"GA";30093;"(877) 959-6679";;;
533922;48458;"Dorscher KinderCare";"644 Dorscher Rd.";"Orlando";"FL";32818;"(877) 959-6679";;;
533921;48913;"KinderCare of Boynton Beach";"4947 Le Chalet Blvd.";"Boynton Beach";"FL";33436;"(877) 959-6679";;;
533917;48915;"Village Boulevard KinderCare";"3220 Commerce Place";"West Palm Beach";"FL";33407;"(877) 959-6679";;;
533916;47452;"140th Avenue KinderCare";"4801 South West 140th Ave.";"Miami";"FL";33175;"(877) 959-6679";;;
533915;48911;"Royal Palm Beach KinderCare";"101 Heatherwood Dr.";"Royal Palm Beach";"FL";33411;"(877) 959-6679";;;
533914;45922;"Tampa Palms KinderCare";"5209 Tampa Palms Blvd.";"Tampa";"FL";33647;"(877) 959-6679";;;
533912;45210;"Atlantic Beach KinderCare";"#2 Atlantic Court";"Atlantic Beach";"FL";32233;"(877) 959-6679";;;
533911;45921;"Seffner KinderCare";"2524 South Parsons Ave.";"Seffner";"FL";33584;"(877) 959-6679";;;
533910;45920;"Gunn KinderCare";"4250 Gunn Highway";"Tampa";"FL";33618;"(877) 959-6679";;;
533909;49365;"Pinellas Park KinderCare";"6520 102nd Ave. North";"Pinellas Park";"FL";33782;"(877) 959-6679";;;
533908;49364;"Clearwater KinderCare";"2644 State Rd. 590";"Clearwater";"FL";33759;"(877) 959-6679";;;
533907;49363;"Largo KinderCare";"3270 East Bay Dr.";"Largo";"FL";33771;"(877) 959-6679";;;
533905;49362;"Oldsmar KinderCare";"113 Forest Lakes Blvd.";"Oldsmar";"FL";34677;"(877) 959-6679";;;
533904;49361;"Dunedin KinderCare";"1990 Main St.";"Dunedin";"FL";34698;"(877) 959-6679";;;
533903;50208;"Longwood KinderCare";"2654 State Rd. 434 West";"Longwood";"FL";32779;"(877) 959-6679";;;
533902;48456;"Goldenrod Road KinderCare";"4035 N. Goldenrod Rd.";"Winter Park";"FL";32792;"(877) 959-6679";;;
533899;43837;"Tower Road KinderCare";"10 Southwest 75th St.";"Gainesville";"FL";32607;"(877) 959-6679";;;
533897;45918;"Webb Road KinderCare";"4934 Webb Rd.";"Tampa";"FL";33615;"(877) 959-6679";;;
533895;48457;"Orange Blossom KinderCare";"12307 South Orange Blossom Trail";"Orlando";"FL";32837;"(877) 959-6679";;;
533893;50206;"Rangeline KinderCare";"270 Range Line Rd.";"Longwood";"FL";32750;"(877) 959-6679";;;
533891;50205;"Alafaya Woods KinderCare";"300 Alafaya Woods Blvd.";"Oviedo";"FL";32765;"(877) 959-6679";;;
533886;45917;"Bell Shoals KinderCare";"4304 Bell Shoals Rd.";"Valrico";"FL";33596;"(877) 959-6679";;;
533885;45916;"Northdale KinderCare";"15609 Premiere Dr.";"Tampa";"FL";33624;"(877) 959-6679";;;
533884;50204;"Winter Springs KinderCare";"1024 Spring Villas Point";"Winter Springs";"FL";32708;"(877) 959-6679";;;
533883;50203;"Lake Mary KinderCare";"910 W.Lake Mary Blvd.";"Sanford";"FL";32773;"(877) 959-6679";;;
533881;50202;"KinderCare at Hunt Club";"625 Executive Park Court";"Apopka";"FL";32703;"(877) 959-6679";;;
533880;47451;"Deerwood KinderCare";"15005 SW 122nd Ave.";"Miami";"FL";33186;"(877) 959-6679";;;
533878;49861;"Julington Creek KinderCare";"200 North Ridgecrest Lane";"Saint Johns";"FL";32259;"(877) 959-6679";;;
533877;49862;"Ponte Vedra KinderCare";"12000 Sawgrass Village Dr.";"Ponte Vedra Beach";"FL";32082;"(877) 959-6679";;;
533876;49183;"KinderCare at Cypress Creek";"2303 Oak Myrtle Lane";"Wesley Chapel";"FL";33544;"(877) 959-6679";;;
533875;45209;"Old St Augustine Rd KinderCare";"4310 Barkoskie Rd.";"Jacksonville";"FL";32258;"(877) 959-6679";;;
533874;45207;"Baymeadows KinderCare";"8401 Baymeadows Way";"Jacksonville";"FL";32256;"(877) 959-6679";;;
533873;45208;"Monument KinderCare";"12040 McCormick Rd.";"Jacksonville";"FL";32225;"(877) 959-6679";;;
533871;44065;"Merritt Island KinderCare";"55 Catalina Isle Dr.";"Merritt Island";"FL";32953;"(877) 959-6679";;;
533869;44066;"Wickham KinderCare";"2220 N. Wickham Rd.";"Melbourne";"FL";32935;"(877) 959-6679";;;
533868;44063;"Barna KinderCare";"2701 Barna Ave.";"Titusville";"FL";32780;"(877) 959-6679";;;
533858;50410;"Ormond Beach KinderCare";"151 Sagebrush Trail";"Ormond Beach";"FL";32174;"(877) 959-6679";;;
533857;50409;"Beville Road KinderCare";"1320 Beville Rd.";"Daytona Beach";"FL";32114;"(877) 959-6679";;;
533856;48454;"KinderCare Orlando";"6537 Vista Park Blvd.";"Orlando";"FL";32829;"(877) 959-6679";;;
532260;49165;"Gulfview Learning Center";"5398 School Road";"New Port Richey";"FL";34652;"(877) 959-6679";;;
530043;49285;"Clearwater Children's Learning";"3245 Ulmerton Rd.";"Clearwater";"FL";33762;"(877) 959-6679";;;
240491;341061;"Raleigh Knowledge Beginnings";"10741 Forest Pines Dr.";"Raleigh";"NC";27614;"(877) 959-6679";;;
240490;219321;"South Square KinderCare";"3703 University Dr.";"Durham";"NC";27707;"(877) 959-6679";;;
239473;219351;"Goldsboro KinderCare";"901 Landmark Dr.";"Goldsboro";"NC";27534;"(877) 959-6679";;;
239472;219201;"Red Bank KinderCare";"1026 Red Banks Rd.";"Greenville";"NC";27858;"(877) 959-6679";;;
239471;219361;"Stantonsburg KinderCare";"2263 Stantonsburg Rd.";"Greenville";"NC";27834;"(877) 959-6679";;;
239468;219331;"Chapel Hill KinderCare";"210 South Elliot Rd.";"Chapel Hill";"NC";27514;"(877) 959-6679";;;
239467;219311;"Kildare Farm KinderCare";"203 Kilmayne Dr.";"Cary";"NC";27511;"(877) 959-6679";;;
239466;219301;"Knightdale KinderCare";"200 Forest Dr.";"Knightdale";"NC";27545;"(877) 959-6679";;;
239465;219261;"Millbrook KinderCare";"223 West Millbrook Rd.";"Raleigh";"NC";27609;"(877) 959-6679";;;
239464;219411;"Stonehenge KinderCare";"2300 Bridgeport Dr.";"Raleigh";"NC";27615;"(877) 959-6679";;;
239463;219401;"Highwoods Park KinderCare";"3129 Poplarwood Court";"Raleigh";"NC";27604;"(877) 959-6679";;;
239462;219391;"Leesville KinderCare";"9325 Leesville Rd.";"Raleigh";"NC";27613;"(877) 959-6679";;;
239461;219341;"Ramsey KinderCare";"4243 Ramsey St.";"Fayetteville";"NC";28311;"(877) 959-6679";;;
239460;219251;"Farm Pond KinderCare";"5750 Farm Pond Lane";"Charlotte";"NC";28212;"(877) 959-6679";;;
239459;219381;"W.T. Harris KinderCare";"6601 East W.T. Harris Blvd.";"Charlotte";"NC";28215;"(877) 959-6679";;;
239458;219241;"Owen Drive KinderCare";"228 Owen Dr.";"Fayetteville";"NC";28304;"(877) 959-6679";;;
239457;219281;"Hope Mills KinderCare";"1521 Hope Mills Rd.";"Fayetteville";"NC";28304;"(877) 959-6679";;;
239456;219291;"Fort Bragg KinderCare";"2014 Fort Bragg Rd.";"Fayetteville";"NC";28303;"(877) 959-6679";;;
239455;219231;"Dixon KinderCare";"1741 Dixon Rd.";"Gastonia";"NC";28054;"(877) 959-6679";;;
239013;219271;"Duke Street KinderCare";"3106 North Duke St.";"Durham";"NC";27704;"(877) 959-6679";;;
236862;341051;"Cary Knowledge Beginnings";"250 Cornerstone Dr.";"Cary";"NC";27519;"(877) 959-6679";;;
236859;219371;"Monroe Road KinderCare";"9500 Monroe Rd.";"Charlotte";"NC";28270;"(877) 959-6679";;;
236858;221221;"Cary Towne KinderCare";"1118 SE Maynard Rd.";"Cary";"NC";27511;"(877) 959-6679";;;
236856;219191;"Idlewild KinderCare";"6603 Idlewild Rd.";"Charlotte";"NC";28212;"(877) 959-6679";;;
236855;219221;"Providence Road KinderCare";"1700 Providence Rd.";"Charlotte";"NC";28207;"(877) 959-6679";;;
236854;219211;"Park Road KinderCare";"3322 Park Rd.";"Charlotte";"NC";28209;"(877) 959-6679";;;
224015;220141;"Johnston KinderCare";"350 Central Ave.";"Johnston";"RI";2919;"(877) 959-6679";;;
223900;220131;"Middletown KinderCare";"70 Corporate Place";"Middletown";"RI";2842;"(877) 959-6679";;;
207670;220471;"Draper KinderCare";"12265 South 1190 East";"Draper";"UT";84020;"(877) 959-6679";;;
207669;220421;"West Jordan KinderCare";"1785 West 7888 South";"West Jordan";"UT";84088;"(877) 959-6679";;;
207668;220431;"Sandy KinderCare";"9165 South 1300 East";"Sandy";"UT";84094;"(877) 959-6679";;;
207667;220441;"Orem KinderCare";"765 East 1200 South";"Orem";"UT";84097;"(877) 959-6679";;;
207666;220451;"North Salt Lake KinderCare";"775 North 400 East";"North Salt Lake";"UT";84054;"(877) 959-6679";;;
207665;220461;"Centerville KinderCare";"518 North 400 West";"Centerville";"UT";84014;"(877) 959-6679";;;
206663;221211;"Meridian KinderCare";"4706 Broadmoor Dr.";"Meridian";"MS";39305;"(877) 959-6679";;;
204676;340001;"Auburn Hills KinderCare";"3268 East Walton Blvd.";"Auburn Hills";"MI";48326;"(877) 959-6679";;;
204563;340791;"Southgate KinderCare";"15500 Reeck Rd.";"Southgate";"MI";48195;"(877) 959-6679";;;
204289;40374;"East Lansing KinderCare";"525 East Saginaw Highway";"East Lansing";"MI";48823;"(877) 959-6679";;;
204256;41399;"Clinton Township KinderCare";"43950 Garfield Rd.";"Clinton Township";"MI";48038;"(877) 959-6679";;;
204188;340391;"Greenfield Road KinderCare";"3381 Greenfield Rd.";"Dearborn";"MI";48120;"(877) 959-6679";;;
202717;340641;"Romulus KinderCare";"27975 Eureka Rd.";"Romulus";"MI";48174;"(877) 959-6679";;;
202634;339881;"Waterford KinderCare";"5758 Cooley Lake Rd.";"Waterford";"MI";48327;"(877) 959-6679";;;
201422;340601;"Novi KinderCare";"24250 Homestead";"Novi";"MI";48374;"(877) 959-6679";;;
201125;607;"Sterling Heights KinderCare";"37201 Ryan Rd.";"Sterling Heights";"MI";48310;"(877) 959-6679";;;
201106;339581;"Silver Spring KinderCare";"20675 Silver Spring Dr.";"Northville";"MI";48167;"(877) 959-6679";;;
201079;339941;"West Bloomfield KinderCare";"6615 Middlebelt Rd.";"West Bloomfield";"MI";48322;"(877) 959-6679";;;
199458;40670;"West Main KinderCare";"3939 West Main St.";"Kalamazoo";"MI";49006;"(877) 959-6679";;;
197808;42898;"Dearborn KinderCare";"4900 Evergreen Rd.";"Dearborn";"MI";48128;"(877) 959-6679";;;
197744;339891;"John R in Troy KinderCare";"5877 John R Rd.";"Troy";"MI";48085;"(877) 959-6679";;;
197735;339571;"Coolidge Highway KinderCare";"5135 Coolidge Highway";"Troy";"MI";48098;"(877) 959-6679";;;
197620;339711;"Ryan Road KinderCare";"33300 Ryan Rd.";"Sterling Heights";"MI";48310;"(877) 959-6679";;;
197616;340651;"Roseville KinderCare";"18377 Martin Rd.";"Roseville";"MI";48066;"(877) 959-6679";;;
196533;41260;"Brighton KinderCare";"7600 Nemco Way";"Brighton";"MI";48116;"(877) 959-6679";;;
195901;41401;"15 & Schoenherr KinderCare";"13777 15 Mile Rd.";"Sterling Heights";"MI";48312;"(877) 959-6679";;;
194716;340611;"North Troy KinderCare";"5480 Rochester Rd.";"Troy";"MI";48085;"(877) 959-6679";;;
194352;609;"Livonia KinderCare";"38880 W. 6 Mile Rd.";"Livonia";"MI";48152;"(877) 959-6679";;;
192876;339771;"Canton KinderCare";"44212 Cherry Hill Rd.";"Canton";"MI";48187;"(877) 959-6679";;;
192814;339821;"Airport Road KinderCare";"3575 Airport Rd.";"Waterford";"MI";48329;"(877) 959-6679";;;
192768;41400;"19 & Schoenherr KinderCare";"13830 19 Mile Rd.";"Sterling Heights";"MI";48313;"(877) 959-6679";;;
150649;11601;"Rancho Los Amigos KinderCare";"7755 Golondrinas St.";"Downey";"CA";90242;"(877) 959-6679";;;
147777;340911;"Roseville Knowledge Beginnings";"1741 Santa Clara Dr.";"Roseville";"CA";95661;"(877) 959-6679";;;
147718;6061;"Poinsettia KinderCare";"1200 Plum Tree Rd.";"Carlsbad";"CA";92011;"(877) 959-6679";;;
147716;6731;"Escondido KinderCare";"2415 South Centre City Pkwy";"Escondido";"CA";92025;"(877) 959-6679";;;
147715;10430;"Spring Valley KinderCare";"10130 Rothgard Rd.";"Spring Valley";"CA";91977;"(877) 959-6679";;;
147712;13560;"Bearpaw KinderCare";"1 Bear Paw";"Irvine";"CA";92604;"(877) 959-6679";;;
147711;13559;"Buena Park KinderCare";"4601 Beach Blvd.";"Buena Park";"CA";90621;"(877) 959-6679";;;
147710;13558;"Mission Viejo KinderCare";"26912 Estanciero Dr.";"Mission Viejo";"CA";92691;"(877) 959-6679";;;
147709;13557;"Fountain Valley KinderCare";"9945 Slater Ave.";"Fountain Valley";"CA";92708;"(877) 959-6679";;;
147707;12493;"Lancaster East KinderCare";"44400 Foxton Ave.";"Lancaster";"CA";93535;"(877) 959-6679";;;
147706;12492;"Lancaster West KinderCare";"43536 22nd St. West";"Lancaster";"CA";93536;"(877) 959-6679";;;
147705;13556;"Laguna Niguel KinderCare";"30075 Alicia Pkwy";"Laguna Niguel";"CA";92677;"(877) 959-6679";;;
147704;12491;"Canyon Country KinderCare";"18525 West Soledad Canyon Rd.";"Canyon Country";"CA";91351;"(877) 959-6679";;;
147703;13555;"Michelson KinderCare";"3661 Michelson Dr.";"Irvine";"CA";92612;"(877) 959-6679";;;
147702;13554;"South Coast KinderCare";"2515 West Sunflower Ave.";"Santa Ana";"CA";92704;"(877) 959-6679";;;
147701;13553;"North Fullerton KinderCare";"3223 North Associated Rd.";"Fullerton";"CA";92835;"(877) 959-6679";;;
147700;13552;"Huntington Beach KinderCare";"19342 Beach Blvd.";"Huntington Beach";"CA";92648;"(877) 959-6679";;;
147699;13551;"South Street KinderCare";"2515 East South St.";"Anaheim";"CA";92806;"(877) 959-6679";;;
147698;13550;"Santa Margarita KinderCare";"30062 Santa Margarita Pkwy";"Rancho Santa Margarita";"CA";92688;"(877) 959-6679";;;
147697;13549;"Foothill Ranch KinderCare";"26462 Towne Centre Dr.";"Foothill Ranch";"CA";92610;"(877) 959-6679";;;
147696;13548;"Aliso Viejo KinderCare";"25507 Moulton Pkwy";"Aliso Viejo";"CA";92656;"(877) 959-6679";;;
147695;13547;"Stonehaven Drive KinderCare";"5360 Stonehaven Dr.";"Yorba Linda";"CA";92887;"(877) 959-6679";;;
147694;6391;"Danville KinderCare";"730 San Ramon Valley Blvd.";"Danville";"CA";94526;"(877) 959-6679";;;
147693;9213;"Stanford Ranch KinderCare";"2251 Sunset Blvd.";"Rocklin";"CA";95765;"(877) 959-6679";;;
147692;6809;"KinderCare at Natoma Station";"420 Natoma Station Dr.";"Folsom";"CA";95630;"(877) 959-6679";;;
147691;9249;"Woodcreek KinderCare";"5141 Foothills Blvd.";"Roseville";"CA";95747;"(877) 959-6679";;;
147690;6182;"Eastlake KinderCare";"2354 Fenton St.";"Chula Vista";"CA";91914;"(877) 959-6679";;;
147689;6646;"Elk Grove KinderCare";"9250 Elk Grove Florin Rd.";"Elk Grove";"CA";95624;"(877) 959-6679";;;
147688;6506;"Dublin KinderCare";"11925 Amador Valley Court";"Dublin";"CA";94568;"(877) 959-6679";;;
147686;10648;"Tracy KinderCare";"265 West Grant Line Rd.";"Tracy";"CA";95376;"(877) 959-6679";;;
147685;9388;"Mack Road KinderCare";"4920 Mack Rd.";"Sacramento";"CA";95823;"(877) 959-6679";;;
147684;6648;"Laguna KinderCare";"9150 Peets St.";"Elk Grove";"CA";95758;"(877) 959-6679";;;
147683;6221;"San Juan KinderCare";"5448 San Juan Ave.";"Citrus Heights";"CA";95610;"(877) 959-6679";;;
147682;9389;"Vintage KinderCare";"8887 Vintage Park Dr.";"Sacramento";"CA";95828;"(877) 959-6679";;;
147681;6220;"Antelope KinderCare";"6825 Purslane Way";"Citrus Heights";"CA";95621;"(877) 959-6679";;;
147680;6808;"Lexington Hills KinderCare";"295 S. Lexington Dr.";"Folsom";"CA";95630;"(877) 959-6679";;;
147679;8389;"Modesto KinderCare";"1237 Oakdale Rd.";"Modesto";"CA";95355;"(877) 959-6679";;;
147678;9080;"Rancho Cordova KinderCare";"2329 Vehicle Dr.";"Rancho Cordova";"CA";95670;"(877) 959-6679";;;
147677;6647;"Bruceville KinderCare";"9394 Bruceville Rd.";"Elk Grove";"CA";95758;"(877) 959-6679";;;
147676;8388;"Rumble Road KinderCare";"2825 West Rumble Rd.";"Modesto";"CA";95350;"(877) 959-6679";;;
147675;10501;"Stockton KinderCare";"7801 Mariners Dr.";"Stockton";"CA";95219;"(877) 959-6679";;;
147673;8918;"Pittsburg KinderCare";"150 East Leland Rd.";"Pittsburg";"CA";94565;"(877) 959-6679";;;
147672;6307;"Concord KinderCare";"1551 Bailey Rd.";"Concord";"CA";94521;"(877) 959-6679";;;
147671;7927;"Livermore KinderCare";"4655 Lassen Rd.";"Livermore";"CA";94551;"(877) 959-6679";;;
147669;13546;"Westpark KinderCare";"855 Paseo Westpark";"Irvine";"CA";92606;"(877) 959-6679";;;
147668;15185;"Bay Meadows KinderCare";"1350 Wayne Way";"San Mateo";"CA";94403;"(877) 959-6679";;;
147667;13545;"Imperial Rose KinderCare";"1001 E. Imperial Highway";"Placentia";"CA";92870;"(877) 959-6679";;;
147665;5575;"Harbor Bay KinderCare";"2155 North Loop Rd.";"Alameda";"CA";94502;"(877) 959-6679";;;
147664;5655;"Mahogany Way KinderCare";"2300 Mahogany Way";"Antioch";"CA";94509;"(877) 959-6679";;;
147663;6269;"Clovis KinderCare";"1785 Villa Ave.";"Clovis";"CA";93612;"(877) 959-6679";;;
147660;7797;"Rancho San Diego KinderCare";"3655 Via Mercado";"La Mesa";"CA";91941;"(877) 959-6679";;;
147658;6181;"Chula Vista KinderCare";"1101 Paseo Ladera";"Chula Vista";"CA";91910;"(877) 959-6679";;;
147652;6998;"Woodward Park KinderCare";"993 East Champlain Dr.";"Fresno";"CA";93720;"(877) 959-6679";;;
147651;13544;"Ladera Ranch KinderCare";"1000 Corporate Dr.";"Ladera Ranch";"CA";92694;"(877) 959-6679";;;
147650;13543;"Talega KinderCare";"1141 Puerta del Sol";"San Clemente";"CA";92673;"(877) 959-6679";;;
147649;11132;"La Verne KinderCare";"3602 Wheeler Ave.";"La Verne";"CA";91750;"(877) 959-6679";;;
147648;6243;"Clayton KinderCare on Main St";"6095 Main St.";"Clayton";"CA";94517;"(877) 959-6679";;;
147647;15878;"Chino Hills KinderCare";"13815 Peyton Dr.";"Chino Hills";"CA";91709;"(877) 959-6679";;;
147646;5653;"East Antioch KinderCare";"4308 Folsom Dr.";"Antioch";"CA";94531;"(877) 959-6679";;;
147644;15873;"KinderCare of Victorville";"13615 Bear Valley Rd.";"Victorville";"CA";92392;"(877) 959-6679";;;
147643;5963;"Brentwood KinderCare";"2321 Eagle Rock Ave.";"Brentwood";"CA";94513;"(877) 959-6679";;;
147642;9202;"KinderCare of Riverbank";"5501 Antique Rose Way";"Riverbank";"CA";95367;"(877) 959-6679";;;
147641;6996;"N. First Street KinderCare";"6707 N. 1st St.";"Fresno";"CA";93710;"(877) 959-6679";;;
147640;12489;"Greenwood Avenue KinderCare";"1520 Greenwood Ave.";"Torrance";"CA";90503;"(877) 959-6679";;;
147639;11133;"Whittier KinderCare";"10704 Scott Ave.";"Whittier";"CA";90604;"(877) 959-6679";;;
147638;15474;"Riverside KinderCare";"7920 Limonite Ave.";"Riverside";"CA";92509;"(877) 959-6679";;;
147631;15880;"Liberty Pkwy KinderCare";"7370 W. Liberty Pkwy";"Fontana";"CA";92336;"(877) 959-6679";;;
147625;15862;"Chino KinderCare";"6010 Riverside Dr.";"Chino";"CA";91710;"(877) 959-6679";;;
147624;12487;"Northridge KinderCare";"16901 Lassen St.";"North Hills";"CA";91343;"(877) 959-6679";;;
147623;8278;"Martinez KinderCare";"1285 Morello Ave.";"Martinez";"CA";94553;"(877) 959-6679";;;
147622;10816;"Walnut Boulevard KinderCare";"2521 Walnut Blvd.";"Walnut Creek";"CA";94596;"(877) 959-6679";;;
147621;10817;"Walnut Creek KinderCare";"2850 Cherry Lane";"Walnut Creek";"CA";94597;"(877) 959-6679";;;
147619;14562;"Westlake Village KinderCare";"917 Hampshire Rd.";"Westlake Village";"CA";91361;"(877) 959-6679";;;
147618;14053;"Rockville Road KinderCare";"3045 Rockville Rd.";"Fairfield";"CA";94534;"(877) 959-6679";;;
147617;9212;"Rocklin KinderCare";"3431 Marlee Way";"Rocklin";"CA";95677;"(877) 959-6679";;;
