"school ID";"ChildcareCenterus ID";"schood name";"addr";"addr2";"city";"state";"zip";"county";"area_code";"phone";"LocationPhone";"Email";"Director Name";"days open";"time_open";"time_close";"URL";"welcome message/school description";" programs available (200 chars max)";"Age Range";"License No";"Capacity";"Accept Subsidy (Y/N)";"Any Accreditation";"Logo url";"schools served"
"0820";;"The Goddard School";"9307 FM 1488";;"Magnolia";"TX";"77354";;281;"8452400";2818452400;"MagnoliaTX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/houston/magnolia-fm-1488-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0726";1165041;"The Goddard School";"9739 Wortham Boulevard";;"Houston";"TX";"77065";"HARRIS";281;"9498827";2819498827;"Houston2TX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/houston/houston-wortham-boulevard-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0462";90013;"The Goddard School";"1650 Friendswood Lakes Boulevard";;"Friendswood";"TX";"77546";"GALVESTON";281;"9922400";2819922400;"FriendswoodTX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/houston/friendswood-lakes-boulevard-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0441";665099;"The Goddard School";"900 Wind River Lane";;"Gaithersburg";"MD";"20878";"MONTGOMERY";301;"2088787";3012088787;"GaithersburgMD@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/washington/gaithersburg-wind-river-lane-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0612";972820;"The Goddard School";"14200 Annapolis Road";;"Bowie";"MD";"20720";"PRINCE GEORGE'S";301;"2622510";3012622510;"BowieMD@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/washington/bowie-annapolis-road-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0267";665244;"The Goddard School";"900 Gaither Road";;"Rockville";"MD";"20850";"MONTGOMERY";301;"3302300";3013302300;"RockvilleMD@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/washington/rockville-king-farm-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0654";1067987;"The Goddard School";"22010 Frederick Road";;"Boyds";"MD";"20841";"MONTGOMERY";301;"5401231";3015401231;"ClarksburgMD@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/washington/clarksburg-boyds-frederick-road-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0813";664669;"The Goddard School";"2080 Yellow Springs Road";;"Frederick";"MD";"21702";"FREDERICK";301;"6316699";3016316699;"FrederickMD@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/washington/frederick-yellow-springs-road-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0623";972727;"The Goddard School";"7005 Saint Florian Drive";;"Waldorf";"MD";"20603";"CHARLES";301;"6389777";3016389777;"WaldorfMD@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/washington/waldorf-saint-florian-drive-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0640";1129747;"The Goddard School";"3421 Morningwood Drive";;"Olney";"MD";"20832";"MONTGOMERY";301;"6839200";3016839200;"OlneyMD@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/washington/olney-morningwood-drive-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0693";1102298;"The Goddard School";"2002 Back Acre Circle";;"Mt Airy";"MD";"21771";"FREDERICK";301;"8295323";3018295323;"MountAiryMD@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/baltimore/mt-airy-back-acre-circle-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0743";1150593;"The Goddard School";"8611 Second Avenue";;"Silver Spring";"MD";"20910";"MONTGOMERY";301;"8304505";3018304505;"SilverSpringMD@goddardschools.com";;"Monday - Friday";"6:00 AM";6:00 PM;"http://www.goddardschool.com/washington/silver-spring-second-avenue-md";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0378";907976;"The Goddard School";"157 Lantana Drive";;"Hockessin";"DE";"19707";"NEW CASTLE";302;"2350445";3022350445;"HockessinDE@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/hockessin-lantana-drive-de";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0368";907975;"The Goddard School";"614 Pulaski Highway";;"Bear";"DE";"19701";"NEW CASTLE";302;"3225040";3023225040;"BearDE@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/bear-pulaski-highway-de";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0425";907977;"The Goddard School";"100 Patriot Drive";;"Middletown";"DE";"19709";"NEW CASTLE";302;"3782260";3023782260;"MiddletownDE@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/middletown-patriot-drive-de";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0004";907974;"The Goddard School";"50 Polly Drummond Hill Road";;"Newark";"DE";"19711";"NEW CASTLE";302;"4549454";3024549454;"NewarkDE@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/newark-polly-drummond-hill-road-de";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0517";907978;"The Goddard School";"111 S. West Street";;"Wilmington";"DE";"19801";;302;"6517995";3026517995;"WilmingtonDE@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/philadelphia/wilmington-riverfront-de";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
