"Id";"Date";"Notes";"Link"
593001;"01/24/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01242019_520_634962.pdf"
593001;"06/13/2018";"No deficiencies were cited on this date.";
593001;"02/21/2018";"No deficiencies were cited on this date.";
593001;"06/01/2017";"No deficiencies were cited on this date.";
593001;"01/24/2017";"No deficiencies were cited on this date.";
593001;"05/12/2016";"No deficiencies were cited on this date.";
593001;"02/29/2016";"No deficiencies were cited on this date.";
687001;"02/23/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02232021_14326_697299.pdf"
687001;"01/19/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01192021_14326_696430.pdf"
687001;"12/29/2020";"No deficiencies were cited on this date.";
687001;"10/06/2020";"No deficiencies were cited on this date.";
687001;"10/06/2020";"No deficiencies were cited on this date.";
687001;"08/17/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08172020_14326_691262.pdf"
687001;"07/20/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07202020_14326_680403.pdf"
687001;"07/01/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07012020_14326_679051.pdf"
687001;"07/01/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07012020_14326_679292.pdf"
687001;"02/28/2020";"No deficiencies were cited on this date.";
687001;"01/30/2020";"No deficiencies were cited on this date.";
687001;"12/12/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12122019_14326_644172.pdf"
687001;"12/12/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12122019_14326_644739.pdf"
687001;"11/21/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11212019_14326_643770.pdf"
687001;"10/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10142019_14326_643202.pdf"
687001;"10/03/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10032019_14326_642481.pdf"
687001;"10/03/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10032019_14326_642617.pdf"
687001;"10/03/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10032019_14326_642807.pdf"
687001;"08/01/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08012019_14326_640993.pdf"
687001;"07/09/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07092019_14326_639655.pdf"
687001;"06/27/2019";"No deficiencies were cited on this date.";
687001;"05/16/2019";"No deficiencies were cited on this date.";
687001;"05/16/2019";"No deficiencies were cited on this date.";
687001;"03/25/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03252019_14326_636741.pdf"
687001;"01/30/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01302019_14326_634927.pdf"
687001;"01/16/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01162019_14326_623036.pdf"
687001;"10/16/2018";"No deficiencies were cited on this date.";
687001;"06/11/2018";"No deficiencies were cited on this date.";
650001;"03/10/2021";"No deficiencies were cited on this date.";
650001;"09/22/2020";"No deficiencies were cited on this date.";
650001;"02/03/2020";"No deficiencies were cited on this date.";
650001;"07/16/2019";"No deficiencies were cited on this date.";
650001;"03/07/2019";"No deficiencies were cited on this date.";
650001;"02/04/2019";"No deficiencies were cited on this date.";
650001;"02/04/2019";"No deficiencies were cited on this date.";
650001;"12/06/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12062018_13934_623652.pdf"
650001;"08/09/2018";"No deficiencies were cited on this date.";
650001;"04/03/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04032018_13934_591424.pdf"
650001;"04/03/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04032018_13934_596596.pdf"
650001;"08/02/2017";"No deficiencies were cited on this date.";
650001;"04/04/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04042017_13934_554374.pdf"
650001;"01/25/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01252017_13934_553305.pdf"
650001;"10/04/2016";"No deficiencies were cited on this date.";
661001;"03/08/2021";"No deficiencies were cited on this date.";
661001;"01/06/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01062021_60_695821.pdf"
661001;"10/19/2020";"No deficiencies were cited on this date.";
661001;"02/18/2020";"No deficiencies were cited on this date.";
661001;"09/09/2019";"No deficiencies were cited on this date.";
661001;"02/11/2019";"No deficiencies were cited on this date.";
661001;"02/06/2018";"No deficiencies were cited on this date.";
661001;"09/14/2017";"No deficiencies were cited on this date.";
661001;"03/15/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03152017_60_553391.pdf"
661001;"05/11/2016";"No deficiencies were cited on this date.";
661001;"01/27/2016";"No deficiencies were cited on this date.";
661001;"09/09/2015";"No deficiencies were cited on this date.";
661001;"01/29/2015";"No deficiencies were cited on this date.";
661001;"09/04/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09042014_60_281160.pdf"
661001;"05/19/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05192014_60_275505.pdf"
"EE-13809";"11/12/2020";"No deficiencies were cited on this date.";
"EE-13809";"10/17/2019";"No deficiencies were cited on this date.";
"EE-13809";"02/27/2019";"No deficiencies were cited on this date.";
"EE-13809";"11/07/2018";"No deficiencies were cited on this date.";
"EE-13809";"05/30/2018";"No deficiencies were cited on this date.";
"EE-13809";"05/30/2018";"No deficiencies were cited on this date.";
"EE-13809";"02/14/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02142018_13809_595246.pdf"
"EE-13809";"10/17/2017";"No deficiencies were cited on this date.";
"EE-13809";"07/19/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07192017_13809_555338.pdf"
"EE-13809";"07/19/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07192017_13809_579323.pdf"
"EE-13809";"01/31/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01312017_13809_541806.pdf"
"EE-13809";"10/17/2016";"No deficiencies were cited on this date.";
"EE-13809";"11/02/2015";"No deficiencies were cited on this date.";
"EE-13809";"11/06/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11062014_13809_282985.pdf"
"EE-13809";"04/08/2014";"No deficiencies were cited on this date.";
"EE-13988";"01/19/2021";"No deficiencies were cited on this date.";
"EE-13988";"12/14/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12142020_13988_695297.pdf"
"EE-13988";"11/18/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11182020_13988_679098.pdf"
"EE-13988";"05/21/2020";"No deficiencies were cited on this date.";
"EE-13988";"02/24/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02242020_13988_645160.pdf"
"EE-13988";"11/05/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11052019_13988_643236.pdf"
"EE-13988";"09/12/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09122019_13988_639268.pdf"
"EE-13988";"09/12/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09122019_13988_641597.pdf"
"EE-13988";"05/13/2019";"No deficiencies were cited on this date.";
"EE-13988";"03/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03142019_13988_636188.pdf"
"EE-13988";"05/16/2018";"No deficiencies were cited on this date.";
"EE-13988";"04/16/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04162018_13988_596043.pdf"
"EE-13988";"08/02/2017";"No deficiencies were cited on this date.";
"EE-13988";"05/10/2017";"No deficiencies were cited on this date.";
"EE-13988";"05/10/2017";"No deficiencies were cited on this date.";
"EE-14004";"09/14/2020";"No deficiencies were cited on this date.";
"EE-14004";"09/14/2020";"No deficiencies were cited on this date.";
"EE-14004";"06/30/2020";"No deficiencies were cited on this date.";
"EE-14004";"02/03/2020";"No deficiencies were cited on this date.";
"EE-14004";"11/05/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11052019_14004_639675.pdf"
"EE-14004";"11/05/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11052019_14004_643783.pdf"
"EE-14004";"05/30/2019";"No deficiencies were cited on this date.";
"EE-14004";"05/30/2019";"No deficiencies were cited on this date.";
"EE-14004";"04/01/2019";"No deficiencies were cited on this date.";
"EE-14004";"08/01/2018";"No deficiencies were cited on this date.";
"EE-14004";"05/24/2018";"No deficiencies were cited on this date.";
"EE-14004";"02/27/2018";"No deficiencies were cited on this date.";
"EE-14004";"06/13/2017";"No deficiencies were cited on this date.";
"EE-14004";"10/27/2016";"No deficiencies were cited on this date.";
"EE-14004";"08/03/2016";"No deficiencies were cited on this date.";
"EE-14466";"11/24/2020";"No deficiencies were cited on this date.";
"EE-14466";"01/27/2020";"No deficiencies were cited on this date.";
"EE-14466";"06/25/2019";"No deficiencies were cited on this date.";
"EE-14466";"04/22/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04222019_14466_636189.pdf"
"EE-14466";"07/19/2018";"No deficiencies were cited on this date.";
"EE-14466";"04/04/2018";"No deficiencies were cited on this date.";
"EE-14466";"09/26/2017";"No deficiencies were cited on this date.";
"EE-14466";"05/09/2017";"No deficiencies were cited on this date.";
"EE-14466";"09/26/2016";"No deficiencies were cited on this date.";
"EE-14466";"03/30/2016";"No deficiencies were cited on this date.";
"EE-14466";"02/18/2016";"No deficiencies were cited on this date.";
"EE-14466";"05/13/2015";"No deficiencies were cited on this date.";
"EE-14466";"08/04/2014";"No deficiencies were cited on this date.";
"EE-14466";"05/19/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05192014_14466_276320.pdf"
"EE-14466";"04/29/2013";"No deficiencies were cited on this date.";
"EE-14803";"02/22/2021";"No deficiencies were cited on this date.";
"EE-14803";"01/06/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01062021_14803_695887.pdf"
"EE-14803";"12/16/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12162020_14803_679565.pdf"
"EE-14803";"06/18/2020";"No deficiencies were cited on this date.";
"EE-14803";"08/21/2019";"No deficiencies were cited on this date.";
"EE-14803";"03/18/2019";"No deficiencies were cited on this date.";
"EE-14803";"03/20/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03202018_14803_596354.pdf"
"EE-14803";"02/27/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02272018_14803_591429.pdf"
"EE-14803";"11/01/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11012017_14803_593190.pdf"
"EE-14803";"10/23/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10232017_14803_567757.pdf"
"EE-14803";"10/23/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10232017_14803_593105.pdf"
"EE-14803";"04/19/2017";"No deficiencies were cited on this date.";
"EE-14803";"03/30/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03302017_14803_554379.pdf"
"EE-14803";"01/19/2017";"No deficiencies were cited on this date.";
"EE-14803";"01/19/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01192017_14803_553841.pdf"
"EE-15339";"01/13/2021";"No deficiencies were cited on this date.";
"EE-15339";"12/16/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12162020_15339_680390.pdf"
"EE-15339";"06/16/2020";"No deficiencies were cited on this date.";
"EE-15339";"03/10/2020";"No deficiencies were cited on this date.";
"EE-15339";"07/11/2019";"No deficiencies were cited on this date.";
"EE-15339";"05/23/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05232019_15339_636329.pdf"
"EE-15339";"01/29/2019";"No deficiencies were cited on this date.";
"EE-15339";"07/03/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07032018_15339_609263.pdf"
"EE-15339";"06/12/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06122018_15339_596900.pdf"
"EE-15339";"12/14/2017";"No deficiencies were cited on this date.";
"EE-15339";"09/14/2017";"No deficiencies were cited on this date.";
"EE-15339";"07/18/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07182017_15339_579344.pdf"
"EE-15339";"06/08/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06082017_15339_556112.pdf"
"EE-15339";"11/03/2016";"No deficiencies were cited on this date.";
"EE-15339";"11/03/2016";"No deficiencies were cited on this date.";
877001;"01/27/2021";"No deficiencies were cited on this date.";
877001;"09/03/2020";"No deficiencies were cited on this date.";
877001;"01/16/2020";"No deficiencies were cited on this date.";
877001;"08/19/2019";"No deficiencies were cited on this date.";
877001;"02/05/2019";"No deficiencies were cited on this date.";
877001;"10/30/2018";"No deficiencies were cited on this date.";
877001;"03/15/2018";"No deficiencies were cited on this date.";
877001;"02/06/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02062018_50_580309.pdf"
877001;"02/07/2017";"Click Here *";
877001;"03/14/2016";"No deficiencies were cited on this date.";
877001;"01/20/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01202016_50_512006.pdf"
877001;"04/15/2015";"No deficiencies were cited on this date.";
877001;"01/29/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01292015_50_501314.pdf"
877001;"08/28/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08282014_50_276167.pdf"
877001;"02/10/2014";"No deficiencies were cited on this date.";
"EE-15466";"01/28/2021";"No deficiencies were cited on this date.";
"EE-15466";"08/17/2020";"No deficiencies were cited on this date.";
"EE-15466";"02/10/2020";"No deficiencies were cited on this date.";
"EE-15466";"07/16/2019";"No deficiencies were cited on this date.";
"EE-15466";"02/25/2019";"No deficiencies were cited on this date.";
"EE-15466";"01/24/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01242019_15466_624046.pdf"
"EE-15466";"06/26/2018";"No deficiencies were cited on this date.";
"EE-15466";"05/09/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05092018_15466_595770.pdf"
"EE-15466";"02/07/2018";"No deficiencies were cited on this date.";
"EE-15466";"12/11/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12112017_15466_594395.pdf"
"EE-15466";"07/17/2017";"No deficiencies were cited on this date.";
"EE-15466";"03/30/2017";"No deficiencies were cited on this date.";
"EE-15466";"02/09/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02092017_15466_552511.pdf"
"EE-15466";"09/27/2016";"No deficiencies were cited on this date.";
"EE-15466";"03/10/2016";"No deficiencies were cited on this date.";
878001;"02/09/2021";"No deficiencies were cited on this date.";
878001;"12/17/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12172020_16177_695597.pdf"
878001;"12/17/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12172020_16177_695598.pdf"
878001;"02/05/2020";"No deficiencies were cited on this date.";
878001;"08/06/2019";"No deficiencies were cited on this date.";
878001;"07/08/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07082019_16177_636511.pdf"
878001;"09/13/2018";"No deficiencies were cited on this date.";
878001;"07/02/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07022018_16177_597593.pdf"
878001;"02/06/2018";"No deficiencies were cited on this date.";
878001;"06/08/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06082017_16177_556259.pdf"
878001;"06/08/2017";"No deficiencies were cited on this date.";
878001;"04/12/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04122017_16177_556570.pdf"
878001;"03/07/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03072017_16177_555224.pdf"
878001;"01/03/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01032017_16177_517139.pdf"
878001;"06/01/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06012016_16177_515428.pdf"
"EE-15857";"12/08/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12082020_15857_694834.pdf"
"EE-15857";"10/26/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10262020_15857_693120.pdf"
"EE-15857";"07/30/2020";"No deficiencies were cited on this date.";
"EE-15857";"06/11/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06112019_15857_637823.pdf"
"EE-15857";"07/24/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07242018_15857_597406.pdf"
"EE-15857";"10/31/2017";"No deficiencies were cited on this date.";
