"Id";"Letter Grade";"Name";"School Type";"Street";"City";"State";"Zip";"Phone";"Email";"Mon";"Tue";"Wed";"Thu";"Fri";"Website";"Twitter";"Facebook";"District Name";"Principal";"License Type";"License Number";"Transportation";"Before Care";"After Care";"CCAP";"Star Rating";"Grades Available";"Enrollment";"Capacity";"Academic Offerings";"Music Art";"Opportunities & Clubs";"Sports"
10036;"B";"Maplewood Middle School";"Traditional public school";"4401 Maplewood Dr";"Sulphur";"LA";70663;"337-217-4920";;;;;;;"http://www.cpsb.org/Domain/164";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/CPSBschools/";"Calcasieu Parish";"Saberly L O'quain";;;;;;;;"Grade 6, Grade 7, Grade 8";348;;;"Band, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Literature and the Humanities, STEM, National or Statewide Leadership Associations, School Community Organizations, Career Focus, Other";"Volleyball, Football, Basketball, Golf, Outdoor Track and Field, Spirit"
10052;"B";"Sulphur High School";"Traditional public school";"100 Sycamore Street";"Sulphur";"LA";70663;"337-217-4430";;;;;;;"http://www.cpsb.org/Domain/176";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/CPSBschools/";"Calcasieu Parish";"David Pool";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";1938;;"Advanced Placement Details, Dual enrollment (college credit) Details, Gifted programs, Jump Start Pathways (career focused) Details, Seal of Biliteracy Details";"Band Details, Music, Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, Honor Society, School Community Organizations, Career Focus";"Volleyball, Cross-Country, Swimming, Football, Wrestling, Indoor Track and Field, Soccer, Basketball, Softball, Golf, Outdoor Track and Field, Baseball, Spirit, Bowling, Tennis"
10039;"B";"Moss Bluff Elementary School";"Licensed Center";"180 Gloria Drive, Ste 100";"Lake Charles";"LA";70611;"N/A";;;;;;;"http:";;;"Calcasieu Parish";"N/A";;;;"Yes";"Yes";;;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;;;"Music, Art";;
10062;"B";"S. J. Welsh Middle School";"Traditional public school";"1500 W McNeese";"Lake Charles";"LA";70605;"337-217-4410";;;;;;;"http://www.cpsb.org/Domain/187";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/profile.php?id=100011300147420";"Calcasieu Parish";"brad durio";;;;;;;;"Grade 6, Grade 7, Grade 8";1323;;"World language immersion Details, Gifted programs";"Band, Music";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Affinity Associations, Business Interest, National or Statewide Leadership Associations, Politics and Government, School Community Organizations, Speech and Debate, Career Focus, Games and Gaming, Other";"Volleyball, Football, Wrestling, Basketball, Softball, Golf, Outdoor Track and Field, Spirit"
10065;"B";"Westwood Elementary School";"Traditional public school";"1900 Sampson Street";"Westlake";"LA";70669;"337-217-4940";;;;;;;"http://www.cpsb.org/Domain/190";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/westwoodprekto2nd/";"Calcasieu Parish";"Gerald W Treme Jr";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2";425;;;"Art";"Clubs, Peer Tutoring or Mentoring, Adult Mentoring";
10082;"C";"Maplewood Elementary";"Traditional public school";"4401 Maplewood Dr.";"Sulphur";"LA";70663;"337-217-4920";;;;;;;"http://www.cpsb.org/Domain/172";"http://twitter.com/CPSBschools";"http://facebook.com/MaplewoodElementaryAstros/";"Calcasieu Parish";"Doyce B Brinkley";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";634;;;"Music, Art";"Clubs, Music, Visual Arts, STEM, Peer Tutoring or Mentoring, School Community Organizations, Career Focus, Other";
10045;"B";"Cypress Cove Elementary School";"Traditional public school";"700 Currie Drive";"Sulphur";"LA";70665;"337-217-4970";;;;;;;"http://www.cpsb.org/Domain/142";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/cypresscoveelementary/";"Calcasieu Parish";"Jaclyn Ware";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";494;;;"Music, Art";"Clubs, Visual Arts, Literature and the Humanities, School Community Organizations, Other";
1007;"A";"Crowley High School";"Traditional public school";"263 Hensgens Road";"Crowley";"LA";70526;"337-783-5313";;;;;;;"http://www.acadia.k12.la.us/CHS/";;;"Acadia Parish";"Timothy Boudreaux";;;;;;;;"Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";587;;"Dual enrollment (college credit) Details, Gifted programs, Jump Start Pathways (career focused) Details";"Band Details, Music, Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Affinity Associations, National or Statewide Leadership Associations, Honor Society, School Community Organizations, Career Focus";"Volleyball, Cross-Country, Football, Basketball, Powerlifting, Softball, Golf, Outdoor Track and Field, Baseball, Spirit"
10056;"B";"Vinton High School";"Traditional public school";"1603 Grace Street";"Vinton";"LA";70668;"337-217-4400";;;;;;;"http://www.cpsb.org/vintonhigh";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/vintonhighschool/";"Calcasieu Parish";"Eric Heinen";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";299;;"Advanced Placement Details, Jump Start Pathways (career focused) Details";"Band Details, Music, Art";"Athletics, Clubs, Literature and the Humanities, National or Statewide Leadership Associations, Honor Society, School Community Organizations, Career Focus";"Volleyball, Swimming, Football, Basketball, Softball, Outdoor Track and Field, Baseball"
10060;"C";"J. I. Watson Elementary School";"Traditional public school";"201 East First Street";"Iowa";"LA";70647;"337-217-4670";;;;;;;"http://www.cpsb.org/Domain/185";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/CPSBschools/";"Calcasieu Parish";"Stacie Reed";;;;;"Yes";;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";617;;;"Music, Art";"Athletics, Clubs, Music, Visual Arts, Literature and the Humanities, STEM, Affinity Associations, National or Statewide Leadership Associations, Politics and Government, School Community Organizations, Career Focus";"Other Sports"
10044;"D";"Oak Park Middle School";"Traditional public school";"2200 Oak Park Blvd";"Lake Charles";"LA";70601;"337-217-4830";;;;;;;"http://www.cpsb.org/Domain/170";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/oakparkeagles/";"Calcasieu Parish";"Martin Guillory";;;;;;;;"Grade 6, Grade 7, Grade 8";512;;"World language immersion Details";"Band, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, National or Statewide Leadership Associations, Honor Society, School Community Organizations, Speech and Debate, Career Focus, Other";"Volleyball, Cross-Country, Football, Basketball, Outdoor Track and Field"
10073;;"Brenda H. Hunter Head Start";"Traditional public school";"2200 Elder Street";"Lake Charles";"LA";70601;"337-217-4213";"michelle.joubert@cpsb.org";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"http://www.cpsb.org/Domain/153";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/CPSBschools/";"Calcasieu Parish";"Mrs. Michelle Joubert, Ms. Jenna Wainwright";"III";;"YES";;"Yes";;3;"Toddler (ages 1-2), PK (ages 3-4)";;262;;;;
1008;"D";"Crowley Middle School";"Traditional public school";"401 West Northern Avenue";"Crowley";"LA";70526;"337-783-5305";;;;;;;"http://www.acadia.k12.la.us/cms";"https://twitter.com/la_believes";"https://www.facebook.com/Crowley-Middle-School";"Acadia Parish";"Troy Harmon";;;;;;;;"Grade 6, Grade 7, Grade 8";483;;;"Band Details, Music";"Athletics, Clubs, Drama, Theater and Dance, Music, National or Statewide Leadership Associations, School Community Organizations, Career Focus";"Volleyball, Football, Indoor Track and Field, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit"
101019;;"Elayn Hunt Correctional Center";"Traditional public school";"6925 Hwy. 74";"St. Gabriel";"LA";70776;"225-319-4516";;;;;;;"http:";;;"Special School District";"N/A";;;;;;;;"Grade 10, Grade 11, Grade 12";5;;;;;
10054;"C";"Richard W. Vincent Elementary School";"Traditional public school";"1634 Beglis Parkway";"Sulphur";"LA";70663;"337-217-4690";;;;;;;"http://www.cpsb.org/Domain/179";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/CPSBschools/";"Calcasieu Parish";"Kristin Brooks";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";284;;;"Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, Peer Tutoring or Mentoring, Adult Mentoring, National or Statewide Leadership Associations, School Community Organizations";"Tennis"
101023;;"Louisiana State Penitentiary";"Traditional public school";"17544 Tunica Trace";"Angola";"LA";70712;"225-655-2973";;;;;;;"http:";;;"Special School District";"N/A";;;;;;;;"Grade 10, Grade 11, Grade 12";2;;;;;
10064;"A";"Westlake High School";"Traditional public school";"1000 Garden Drive";"Westlake";"LA";70669;"337-217-4950";;;;;;;"http://www.cpsb.org/Domain/189";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/westlakehighrams/";"Calcasieu Parish";"Bryan Trahan";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";504;;"Advanced Placement Details, Dual enrollment (college credit) Details, Jump Start Pathways (career focused) Details, Seal of Biliteracy Details";"Band Details, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Literature and the Humanities, Peer Tutoring or Mentoring, Business Interest, National or Statewide Leadership Associations, School Community Organizations, Career Focus, Other";"Volleyball, Swimming, Football, Indoor Track and Field, Basketball, Softball, Golf, Outdoor Track and Field, Baseball, Spirit, Tennis"
10068;"B";"Gillis Elementary School";"Traditional public school";"916 Topsy Road";"Lake Charles";"LA";70611;"337-217-4550";;;;;;;"http://www.cpsb.org/Domain/150";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/CPSBschools/";"Calcasieu Parish";"Timothy J Savoy";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";726;;"World language immersion Details";"Art";"Clubs, Drama, Theater and Dance, Music, Visual Arts, STEM, Affinity Associations, National or Statewide Leadership Associations, School Community Organizations, Career Focus, Games and Gaming, Other";
10055;"C";"Vinton Elementary School";"Traditional public school";"1610 Hampton Street";"Vinton";"LA";70668;"337-217-4520";;;;;;;"http://www.cpsb.org/Domain/180";"http://www.twitter.com/VESCubs";"http://www.facebook.com/Vinton-Elementary-School-382838121894351/";"Calcasieu Parish";"Lori Young";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";449;;;"Music, Art";"Clubs, Music, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Adult Mentoring, Affinity Associations, School Community Organizations, Career Focus";
10081;"C";"DeQuincy Elementary School";"Traditional public school";"1605 West Fourth Street";"DeQuincy";"LA";70633;"337-217-4650";;;;;;;"http://www.cpsb.org/Domain/143";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/CPSBschools/";"Calcasieu Parish";"Theresa Harlow";;;;;;;;"Grade 3, Grade 4, Grade 5";228;;;"Music, Art";"Clubs, STEM, School Community Organizations, Career Focus";
101017;;"David Wade Correctional Center";"Traditional public school";"670 Bell Hill Road";"Homer";"LA";71040;"318-927-0400";;;;;;;"http:";;;"Special School District";"N/A";;;;;;;;"Grade 10, Grade 11, Grade 12";1;;;;;
1015;"B";"Iota Middle School";"Traditional public school";"426 South Fifth Street";"Iota";"LA";70543;"337-779-2536";;;;;;;"http://www.acadia.k12.la.us/IMS/";;;"Acadia Parish";"Lee Wall";;;;;;;;"Grade 6, Grade 7, Grade 8";306;;"Gifted programs, Jump Start Pathways (career focused) Details";"Band Details, Music, Art";"Athletics, Clubs, National or Statewide Leadership Associations, School Community Organizations, Career Focus, Other";"Volleyball, Football, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit"
10067;"F";"Ralph F. Wilson Elementary School";"Traditional public school";"1400 Opelousas Street";"Lake Charles";"LA";70601;"337-217-4750";;;;;;;"http://www.cpsb.org/Domain/192";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/CPSBschools/";"Calcasieu Parish";"erica guillory";;;;;;;;"Grade 3, Grade 4, Grade 5";174;;;;;
1016;"B";"Mermentau Elementary School";"Traditional public school";"405 Church Street";"Mermentau";"LA";70556;"337-824-1943";;;;;;;"http://www.mermentau.k12.la.us";;;"Acadia Parish";"Christina Reagan";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7";148;;;"Band Details, Music, Art";"Athletics, Clubs, Peer Tutoring or Mentoring, Honor Society";"Basketball"
1009;"C";"Crowley Kindergarten School";"Traditional public school";"1119 North Parkerson Avenue";"Crowley";"LA";70526;"337-783-4670";;;;;;;"http://www.acadia.k12.la.us/CK";;;"Acadia Parish";"Ida Yeager";;;;;;;;"PK (ages 3-4), Kindergarten";253;;;"Art";;
10071;;"Jake Drost School for Exceptional Children";"Traditional public school";"1100 North Crocker Street";"Sulphur";"LA";70663;"337-217-4510";;;;;;;"http://htpswww.cpsb.org/Domain/161";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/jakedrostheadstart/";"Calcasieu Parish";"N/A";;;;;"Yes";;;"Toddler (ages 1-2), PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";47;;;;;
10066;"C";"F. K. White Middle School";"Traditional public school";"1000 E McNeese";"Lake Charles";"LA";70607;"337-217-4810";;;;;;;"http://www.cpsb.org/Domain/191";"http://www.twitter.com/CPSBschools";"http://www.facebook.com/fkwhitemiddle/";"Calcasieu Parish";"Jose Cobian";;;;;;;;"Grade 6, Grade 7, Grade 8";711;;"Gifted programs";"Band, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Adult Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, Honor Society, School Community Organizations, Speech and Debate, Games and Gaming, Other";"Volleyball, Football, Basketball, Outdoor Track and Field, Spirit"
101005;;"Eastern LA Mental System";"Traditional public school";"Hwy. 10";"Jackson";"LA";70748;"225-634-0552";;;;;;;"http:";;;"Special School District";"N/A";;;;;;;;"Grade 10, Grade 11, Grade 12";2;;;;;
101026;;"Rayburn Correctional Institute";"Traditional public school";"27268 Hwy. 21";"Angie";"LA";70426;"985-661-6329";;;;;;;"http:";;;"Special School District";"N/A";;;;;;;;"Grade 10, Grade 11, Grade 12";;;;;;
1036;;"AMIKids Acadiana";"Traditional public school";"611 Celestine La Tortue Road";"Branch";"LA";70516;"337-334-4838";;;;;;;"http://amikids.org/programs-and-services/programs/amikids-acadiana/story/about";;;"Acadia Parish";"Eric Jolivette";;;;;;;;"Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";34;;"Jump Start Pathways (career focused) Details";;;
101010;;"Pinecrest Supports & Services Center";"Traditional public school";"5191 Pinecrest Dr. OPC/Dental claim Bldg";"Pineville";"LA";71360;"318-487-5694";;;;;;;"http:";;;"Special School District";"N/A";;;;;;;;"Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";76;;;;;
1025;"C";"South Rayne Elementary School";"Traditional public school";"101 East Branche Street";"Rayne";"LA";70578;"337-334-3610";;;;;;;"http://acadia.k12.la.us/SRE/";;;"Acadia Parish";"Donna Duhon";;;;;;;;"PK (ages 3-4), Grade 4, Grade 5, Grade 6";295;;"Gifted programs";"Art";"Clubs, Literature and the Humanities, Peer Tutoring or Mentoring, National or Statewide Leadership Associations, Career Focus";
1010;"C";"North Crowley Elementary School";"Traditional public school";"820 West Fifteenth Street";"Crowley";"LA";70526;"337-783-8755";;;;;;;"http://www.acadia.k12.la.us/nces/";;;"Acadia Parish";"Pamela Dequeant";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";293;;"Gifted programs";"Art";;
10083;;"Beauregard Parish Head Start";"Traditional public school";"308 Martin Luther King Drive";"DeRidder";"LA";70634;"337-217-4220";"michelle.joubert@cpsb.org";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"7:00am to 6:00pm";"http://www.cpsb.org/domain/153";"http://www.twitter.com/cpsbschools";"http://www.facebook.com/cpsbschools";"Calcasieu Parish";"Ms. Michelle L Joubert, Ms. Regan Bertrand";"III";;"No";;"Yes";;5;"Toddler (ages 1-2), PK (ages 3-4)";;68;;;;
101041;;"Central Louisiana Supports and Services Center";"Traditional public school";"5400 Coliseum Blvd.";"Alexandria";"LA";71306;"318-487-5487";;;;;;;"http:";;;"Special School District";"Shawnee Parker";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";;;;;;
1017;"A";"Midland High School";"Traditional public school";"735 South Crocker";"Midland";"LA";70559;"337-783-3310";;;;;;;"http://www.acadia.k12.la.us/MHS/";;;"Acadia Parish";"Todd Briley";;;;;;;;"Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";280;;"Dual enrollment (college credit) Details, Gifted programs, Jump Start Pathways (career focused) Details";"Band Details, Music, Art";;
1011;"A";"Egan Elementary School";"Traditional public school";"2166 Egan Highway";"Egan";"LA";70531;"337-783-4148";;;;;;;"http://www.acadia.k12.la.us/egan";;;"Acadia Parish";"Neal Young";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";248;;;"Art";"Athletics, Clubs, Peer Tutoring or Mentoring, National or Statewide Leadership Associations, School Community Organizations";"Volleyball, Football, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit"
