"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";;;;;"bad url?";
855300;"LUXORA ABC PRESCHOOL HEAD START CENTER";"221 CANAL STREET";"LUXORA";"AR";72358;"MISSISSIPPI";"870-776-1054";"http://www.mcaeoc.com/html/early_childhood_education.html";;" The Early Childhood Education Department provides child development services and activities, health services, nutrition assistance, special services, for children with disabilities, parental involvement, volunteer participation, staff training and other social and support services to over 1,000 children and their families. Mississippi County Head Start serves over 600 preschool Head Start & Early Head Start children in one county area. The ages of the children served range from infants to five years old. There are sixteen Head Start Centers and two Parent Resource Centers with locations in Osceola, Blytheville, Joiner, Luxora, Wilson, Leachville, Manila, and Keiser with the physical facilities of a minimum of 75 square feet per child in the outdoor activity area. All state and local health licenses are adhered to with inspections on a regular basis. All Head Start Children in Mississippi County are center based at the present. Children attend classes from 7:45 a.m. to 3:00 p.m. Monday through Friday for nine months of the year. Twenty-five percent funded enrollment of Early Head Start consists of pregnant women. Head Start also sponsors the child care food program and as a participant announces that all children in attendance will be offered the same meals regards of age, sex, race, disability, color, or national origin.";"http://www.mcaeoc.com/html/early_childhood_education.html";;"7:45 a.m. to 3:00 p.m. Monday through Friday";;;;"y";"y";"y";"y";"n";"n";"http://www.mcaeoc.com/assets/images/logo8.JPG";;;;;;
855302;"LUXORA HEAD START CENTER";"308 THOMPSON STREET BOX 5";"LUXORA";"AR";72358;"MISSISSIPPI";"870-776-1054";"http://www.mcaeoc.com/html/early_childhood_education.html";;" The Early Childhood Education Department provides child development services and activities, health services, nutrition assistance, special services, for children with disabilities, parental involvement, volunteer participation, staff training and other social and support services to over 1,000 children and their families. Mississippi County Head Start serves over 600 preschool Head Start & Early Head Start children in one county area. The ages of the children served range from infants to five years old. There are sixteen Head Start Centers and two Parent Resource Centers with locations in Osceola, Blytheville, Joiner, Luxora, Wilson, Leachville, Manila, and Keiser with the physical facilities of a minimum of 75 square feet per child in the outdoor activity area. All state and local health licenses are adhered to with inspections on a regular basis. All Head Start Children in Mississippi County are center based at the present. Children attend classes from 7:45 a.m. to 3:00 p.m. Monday through Friday for nine months of the year. Twenty-five percent funded enrollment of Early Head Start consists of pregnant women. Head Start also sponsors the child care food program and as a participant announces that all children in attendance will be offered the same meals regards of age, sex, race, disability, color, or national origin.";"http://www.mcaeoc.com/html/early_childhood_education.html";;"7:45 a.m. to 3:00 p.m. Monday through Friday";;;;"y";"y";"y";"y";"n";"n";"http://www.mcaeoc.com/assets/images/logo8.JPG";;;;;;
855303;"LYNCH DRIVE ELEMENTARY";"5800 ALPHA ST";"North Little Rock";"AR";72117;"PULASKI";5019553610;;;;;;;;;;;;;;;;;;;;;"Y";
855305;"LYNNS WONDERLAND";"8105 STANTON ROAD";"LITTLE ROCK";"AR";72209;"PULASKI";5015623226;;;;;;;;;;;;;;;;;;;;;"Y";
855307;"MABELVALE ELEMENTARY PRE-K";"9401 MABELVALE CUTOFF";"MABELVALE";"AR";72103;"PULASKI";5014557420;"http://schools.lrsd3.org/?q=content/mabelvale-elementary";;" Mabelvale Elementary School is located in Southwest Little Rock and serves a specific attendance zone from which the students are assigned. This shadow zone surrounds the school. Our satellite zone is bordered by Baseline and Geyer Springs Roads. Our building which was built in 1980 is a very attractive beige brick building consisting of 28 classrooms, a large media center, a large faculty work room and lounge and a cafeteria with 300 seating capacity.

This facility provides the students and staff with a pleasing atmosphere as well as a comfortable learning and work setting. We boast about our very large spacious playground featuring separate areas for primary and upper grades. There are large grass areas, a full basketball court.";"http://schools.lrsd3.org/?q=content/mabelvale-elementary";;;"http://www.lrsd.org/drupal/?q=content/human-resources";;;"n";"n";"y";"y";"y";"y";;;;;;;
855310;"MADISON YOUTH CAMP";"306 EAST MARTIN LUTHER KING";"Madison";"AR";72359;"Saint Francis";8706332172;;;;;;;;;;;;;;;;;;;;;"Y";
855312;"MAGAZINE OPPORTUNITIES PROGRAM";"340 EAST PRIDDY";"MAGAZINE";"AR";72943;"LOGAN";4799692863;;;;;;;;;;;;;;;;;;;;;"Y";
855313;"MAGNESS CREEK EARLY LEARNING CENTER LLC";"106 MAGNESS CREEK COMMERCIAL DRIVE";"CABOT";"AR";72023;"LONOKE";5012403137;"http://www.magnesscreekelc.com/";"magnesscreekelc@yahoo.com";"Childhood is a unique and valuable stage in the human life cycle.  Our paramount responsibility is to provide care and education in settings that are safe, healthy, nurturing, and responsive for each child.  We are committed to supporting children's development and learning; respecting individual differences; and helping children learn to live, play and work cooperatively.  Our goal is for each child to achieve self-confidence and an enthusiasm for learning.  ";"http://www.magnesscreekelc.com/";;"Monday - Friday 6:30AM to 5:30PM";"http://www.magnesscreekelc.com/contact.html";"http://www.magnesscreekelc.com/about.html";"http://www.magnesscreekelc.com/about.html";"n";"y";"y";"y";"y";"y";"http://www.magnesscreekelc.com/publishImages/logo_LogoA.jpg";;;;;;
855318;"MAGNOLIA SPECIALIZED SERVICES CHILD ENRICHMENT CTR";"1616 N VINE";"MAGNOLIA";"AR";71753;"COLUMBIA";8702346118;"http://www.magnoliaspecializedservices.com/childenrichmentcenter.htm";;"Everyone knows the advantages of beginning services at an early age for people with disabilities. Here at CEC we serve children ages 3-5. Our goal is to get these children ready for public school kindergarten. Our program provides training and services to children and their families. Our program also offers Occupational, Physical, and Speech therapies. he Child Enrichment Center (formerly known as Kids Express Preschool) is part of Magnolia Specialized Services, Inc., a non-profit organization serving children and adults with special needs in our area. The preschool program started in 1992 at the Faith Lutheran Church, and later moved to its current location at 1616 North Vine Street. An additional preschool building was completed in October of 2004 enabling the Child Enrichment Center to increase the number of children we serve. Our goal is to prepare children for public school kindergarten.";"http://www.magnoliaspecializedservices.com/childenrichmentcenter.htm";;;;;;"n";"n";"y";"y";"n";"n";;;;;;;
855319;"MAINSTREET KIDS";"169 PRIVITT LANE";"SHIRLEY";"AR";72153;"VAN BUREN";5017238144;;;;;;;;;;;;;;;;;;;;;"Y";
855320;"MAINSTREET KIDS CLINTON";"280 QUALITY DR.";"CLINTON";"AR";72031;"VAN BUREN";5017453766;;;;;;;;;;;;;;;;;;;;;"Y";
855321;"MAINSTREET KIDS TOO";"7539 EDGEMONT RD.";"HIGDEN";"AR";72067;"CLEBURNE";5018258611;;;;;;;;;;;;;;;;;;;;;"Y";
855326;"MALVERN CHRISTIAN ACADEMY INC.";"1421 SOUTH MAIN STREET";"MALVERN";"AR";72104;"HOT SPRING";5013375112;"https://www.facebook.com/pages/Malvern-Christian-Academy/122133744511962";;;"https://www.facebook.com/pages/Malvern-Christian-Academy/122133744511962";"https://www.facebook.com/pages/Malvern-Christian-Academy/122133744511962";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
855328;"MALVERN/DAWSON CO-OP ABC";"1807 W. MOLINE STREET";"MALVERN";"AR";72104;"HOT SPRING";5014673166;"http://dawsonesc.com/en-us/depts/earlychdspecialservices/arkansasbetterchance%28abc%29.aspx";"tonjal@dawsonesc.com";;"http://dawsonesc.com/en-us/depts/earlychdspecialservices/arkansasbetterchance%28abc%29.aspx";;;;"http://dawsonesc.com/Portals/0/Departments/ABC/ABCApplication.pdf";;"n";"n";"y";"y";"n";"n";"http://dawsonesc.com/Portals/0/Images/ClearLogo2.png";;;;;;
855331;"MAMMOTH SPRING PRESCHOOL";"410 GOLDSMITH AVE";"MAMMOTH SPRING";"AR";72554;"FULTON";8706257213;"http://www.mammothspringabcpreschool.com/";;;"http://www.mammothspringabcpreschool.com/";;;;;;"n";"n";"y";"y";"n";"n";"http://www.mammothspringabcpreschool.com/files/theme/pencil.png";;;;;;
855333;"MANILA PRESCHOOL";"417 PARKER";"MANILA";"AR";72442;"MISSISSIPPI";8705613145;;;;;;;;;;;;;;;;;;;;;"Y";
855341;"MARION METHODIS PRESCHOOL";"39 MILITARY ROAD";"MARION";"AR";72364;"CRITTENDEN";8707393434;;;;;;;;;;;;;;;;;;;;;"Y";
855345;"MARMADUKE EARLY CHILDHOOD CENTER";"1010 GREYHOUND DRIVE";"MARMADUKE";"AR";72443;"GREENE";8705974328;;;;;;;;;;;;;;;;;;;;;"Y";
855346;"MARSHALL ABC PRESCHOOL";"100 HICKORY STREET";"MARSHALL";"AR";72650;"SEARCY";8704485975;"http://scsd.info/page/52591_2";;;"http://scsd.info/page/52591_2";;;;;;"n";"n";"y";"y";"n";"n";"http://scsd.info/graphics/image_o7csdd.jpg";;;;;;
855347;"MARSHALL HEAD START";"204 RUFF ST";"MARSHALL";"AR";72650;"SEARCY";8704485883;"http://arheadstart.org/index.php?option=com_content&view=article&id=93:ooi-hs&catid=26&Itemid=122&showall=&limitstart=4";;"The purpose of the Arkansas Head Start Association includes working to ensure availability of comprehensive early childhood education and high-quality services for children and families in Arkansas. The AHSA is a 501(c)(3) non-profit organization.";"http://arheadstart.org/index.php?option=com_content&view=article&id=93:ooi-hs&catid=26&Itemid=122&showall=&limitstart=4";;;"http://arheadstart.org/index.php?option=com_content&view=article&id=200&Itemid=319";"http://arheadstart.org/index.php?option=com_content&view=article&id=164&Itemid=192";;"n";"n";"y";"y";"n";"n";;;;;;;
855352;"MARTIN LUTHER KING JR. ELEMENTARY PRE-K";"907 MARTIN LUTHER KING JR. DRIVE";"LITTLE ROCK";"AR";72202;"PULASKI";5014473326;"http://www.martinlutherkingjrelementary.org/?PageName=LatestNews&Section=DistrictNews&ItemID=74381&ISrc=District&Itype=News&IFrom=D&SID=810";;"The mission of Martin Luther King, Jr. Elementary School is to develop responsible citizens who are lifelong learners by providing a variety of engaging learning experiences in a safe and orderly environment. ";"http://www.martinlutherkingjrelementary.org/?PageName=LatestNews&Section=DistrictNews&ItemID=74381&ISrc=District&Itype=News&IFrom=D&SID=810";;"7:30am-2:30pm";;"http://www.huntsvillecityschools.org/?L=2&PN=Pages&SubP=Level1Page&DivisionID=11142&DepartmentID=11326&iRead=A&iAdd=A&iEdit=A&iDelete=A&LMID=469770&ClientModuleID=18793&PageID=29876&TabNo=2";"http://www.martinlutherkingjrelementary.org/Common/SchoolArea/HandbookPrint.asp?PolicyID=43762";"n";"n";"y";"y";"y";"y";;;;;;;
855353;"MARVELL ACADEMY PRE-K";"645 HWY 243 NORTH";"MARVELL";"AR";72366;"PHILLIPS";8708293421;;;;;;;;;;;;;;;;;;;;;"Y";
855354;"MARVELL ELEMENTARY PRE-SCHOOL";"HWY 49";"MARVELL";"AR";72366;"PHILLIPS";8708292946;;;;;;;;;;;;;;;;;;;;;"Y";
855356;"MARVELOUS KIDS CHILD CARE INC";"5804 YOUNG RD";"LITTLE ROCK";"AR";72209;"PULASKI";5015653100;;;;;;;;;;;;;;;;;;;;;"Y";
1060444;"Maumelle Gymnastics";"9300 Counts Massie Dr";"Maumelle";"AR";72113;"PULASKI";"(501) 753-5437";"http://www.mgckids.com/";"info@MGCkids.com";;"http://www.mgckids.com/";"https://www.facebook.com/MGCKids";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
855363;"MARYS LITTLE LAMB DAYCARE CENTER";"11 WEST OLIVE STREET";"ASHDOWN";"AR";71822;"LITTLE RIVER";8708986283;;;;;;;;;;;;;;;;;;;;;"Y";
855365;"MARYS LITTLE LAMBS PRESCHOOL";"506 SE MOBERLY LANE SUITE 6";"BENTONVILLE";"AR";72712;"BENTON";4792731011;"http://www.mllpreschool.com";"rosepham@mllpreschool.com";"Mary’s Little Lambs Preschool is a licensed preschool and childcare program dedicated to serve our community and provide quality care and education for children of all ethnic, religious, social, and developmental backgrounds. We offer early educational experiences in a safe, inspiring, and nurturing environment that will help children to reach their fullest potential.";"http://www.mllpreschool.com";"https://www.facebook.com/marys.l.preschool";"Mondays to Fridays, 7am to 6pm";;"http://www.mllpreschool.com/child-care-enrollment";"http://www.mllpreschool.com/wp-content/themes/maryslittlelambs/files/MLLP%20Parent%20Handbook.pdf";"n";"n";"y";"y";"n";"n";"http://www.mllpreschool.com/wp-content/themes/maryslittlelambs/images/better-beginnings.png";;;;;;
855368;"MAYFLOWER ELEMENTARY";"4 GROVE STREET";"MAYFLOWER";"AR";72106;"FAULKNER";5014700387;;;;;;;;;;;;;;;;;;;;;"Y";
855369;"MAYNARD ABC/ECE PRESCHOOL";"48 WALNUT ST.";"MAYNARD";"AR";72444;"RANDOLPH";8706478413;;;;;;;;;;;;;;;;;;;;;"Y";
855371;"MCAEOC WILEY CENTER";"1007 SOUTH FRANKLIN";"BLYTHEVILLE";"AR";72315;"MISSISSIPPI";"870-776-1054";"http://www.mcaeoc.com/html/early_childhood_education.html";;" The Early Childhood Education Department provides child development services and activities, health services, nutrition assistance, special services, for children with disabilities, parental involvement, volunteer participation, staff training and other social and support services to over 1,000 children and their families. Mississippi County Head Start serves over 600 preschool Head Start & Early Head Start children in one county area. The ages of the children served range from infants to five years old. There are sixteen Head Start Centers and two Parent Resource Centers with locations in Osceola, Blytheville, Joiner, Luxora, Wilson, Leachville, Manila, and Keiser with the physical facilities of a minimum of 75 square feet per child in the outdoor activity area. All state and local health licenses are adhered to with inspections on a regular basis. All Head Start Children in Mississippi County are center based at the present. Children attend classes from 7:45 a.m. to 3:00 p.m. Monday through Friday for nine months of the year. Twenty-five percent funded enrollment of Early Head Start consists of pregnant women. Head Start also sponsors the child care food program and as a participant announces that all children in attendance will be offered the same meals regards of age, sex, race, disability, color, or national origin.";"http://www.mcaeoc.com/html/early_childhood_education.html";;"7:45 a.m. to 3:00 p.m. Monday through Friday";;;;"y";"y";"y";"y";"n";"n";"http://www.mcaeoc.com/assets/images/logo8.JPG";;;;;;
855372;"MCARTHUR CHRISTIAN ACADEMY";"3501 JOHN HARDEN DRIVE";"JACKSONVILLE";"AR";72076;"PULASKI";5019821136;"http://www.mcarthuracademy.com/";;"Welcome to McArthur Christian Academy. You have made a good choice in selecting MCA for consideration and placement of your child's care and education. MCA is committed to partner with you in raising your child in the love and admonition of the Lord. Our teachers, workers, and administrators share a common goal of caring for and educating our students for both earthly and eternal success.

MCA offers curriculum for ages 1 and up, and strives for excellence in everything that we do and teach. Our Pre-K 4 and K-5 programs feature Abeka and Essentials curriculum, phonics, and a computer lab in each class. If you are looking for a wonderful school and daycare environment for your child, MCA is the place for you. MCA pre-school runs according to the same year calendar as the public schools, with the same start and end dates as well as holidays off.";"http://www.mcarthuracademy.com/";;"6:00 AM to 6:00 PM Monday thru Friday";;"http://www.mcarthuracademy.com/assets/docs/MCA_Infants_through_Pre_K4_Application.pdf";"http://www.mcarthuracademy.com/assets/docs/MCA_Parents_Handbook.pdf";"y";"y";"y";"y";"n";"n";;;;;;;
855373;"MCCRORY CHILD CARE";"605 EAST 5TH STREET";"MC CRORY";"AR";72101;"WOODRUFF";8707312921;;;;;;;;;;;;;;;;;;;;;"Y";
855375;"MCDERMOTT CARE";"1200 RESERVOIR ROAD";"LITTLE ROCK";"AR";72227;"PULASKI";5014475500;"http://schools.lrsd3.org/?q=content/mcdermott-elementary-home&CFID=7015998&CFTOKEN=76598421";"scott.morgan@lrsd.org";"McDermott Elementary was first opened September 1967. The building contains approximately 30,000 square feet, and was built at on original cost of approximately $510,000.00. Established the first year were the School Colors (blue and white) and the School Mascot (mustang). Also during the first year Harlem Globetrotter - ""Geese"" Ausbie dedicated the school’s basketball court.";"http://schools.lrsd3.org/?q=content/mcdermott-elementary-home&CFID=7015998&CFTOKEN=76598421";;;"http://www.lrsd.org/drupal/?q=content/human-resources";;;"n";"n";"y";"y";"y";"y";;;;;;;
855376;"MCDERMOTT ELEMENTARY PRE-K";"1200 RESERVOIR ROAD";"LITTLE ROCK";"AR";72207;"PULASKI";5014475500;"http://schools.lrsd3.org/?q=content/mcdermott-elementary-home";"scott.morgan@lrsd.org";"McDermott Elementary was first opened September 1967. The building contains approximately 30,000 square feet, and was built at on original cost of approximately $510,000.00. Established the first year were the School Colors (blue and white) and the School Mascot (mustang). Also during the first year Harlem Globetrotter - ""Geese"" Ausbie dedicated the school’s basketball court.";"http://schools.lrsd3.org/?q=content/mcdermott-elementary-home";;;"http://www.lrsd.org/drupal/?q=content/human-resources";;;"n";"n";"y";"y";"y";"y";;;;;;;
