"ID,";"Inspection month";"Inspection url";"Note"
151000039;"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/151000039jan2019.pdf";
151000039;"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/151000039sep2017.pdf";
151000039;"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/151000039may2016.pdf";
151000039;"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/151000039apr2016.pdf";
150400002;"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/150400002jul2018.pdf";
150400002;"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/150400002apr2018.pdf";
150400002;"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/150400002feb2017.pdf";
150400002;"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/150400002sep2015.pdf";
71000338;"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/071000338nov2017.pdf";
71000338;"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/071000338oct2016.pdf";
71000338;"2015 - November";"http://www.nj.gov/dcf/families/childcare/centers/071000338nov2015.pdf";
71000338;"2013 - November";"http://www.nj.gov/dcf/families/childcare/centers/071000338nov2013.pdf";
"08PAU0001";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/08PAU0001sep2018.pdf";
"08PAU0001";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/08pau0001sep2018CS.pdf";"Complaint Investigation Summary"
"08PAU0001";"2018 - January";"http://www.nj.gov/dcf/families/childcare/centers/08PAU0001jan2018.pdf";
"08PAU0001";"2017 - January";"http://www.nj.gov/dcf/families/childcare/centers/08PAU0001jan2017.pdf";
"08PAU0001";"2016 - January";"http://www.nj.gov/dcf/families/childcare/centers/08PAU0001jan2016.pdf";
"08PAU0001";"2015 - January";"http://www.nj.gov/dcf/families/childcare/centers/08PAU0001jan2015.pdf";
"08PAU0001";"2013 - December";"http://www.nj.gov/dcf/families/childcare/centers/08PAU0001dec2013.pdf";
"08SWE0001";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/08SWE0001dec2018.pdf";
"08SWE0001";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/08SWE0001mar2017.pdf";
"08SWE0001";"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/08SWE0001apr2016.pdf";
"08SWE0001";"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/08SWE0001apr2014.pdf";
"08GLA0008";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/08GLA0008jan2019.pdf";
"08GLA0008";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/08GLA0008oct2017.pdf";
"08GLA0008";"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/08GLA0008apr2017CS.pdf";"Complaint Investigation Summary"
"08GLA0008";"2017 - January";"http://www.nj.gov/dcf/families/childcare/centers/08GLA0008jan2017.pdf";
"08GLA0008";"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/08GLA0008oct2015.pdf";
"08GLA0008";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/08GLA0008oct2014.pdf";
"08GLA0008";"2013 - November";"http://www.nj.gov/dcf/families/childcare/centers/08GLA0008nov2013.pdf";
"06RIV0001";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/06RIV0001dec2018.pdf";
"06RIV0001";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/06RIV0001sep2017.pdf";
"06RIV0001";"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/06RIV0001jun2015.pdf";
"06RIV0001";"2015 - April";"http://www.nj.gov/dcf/families/childcare/centers/06RIV0001apr2015.pdf";
"06RIV0001";"2012 - November";"http://www.nj.gov/dcf/families/childcare/centers/06RIV0001nov2012.pdf";
"08WIL0003";"2019 - February";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003feb2019.pdf";
"08WIL0003";"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003feb2018.pdf";
"08WIL0003";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003nov2017CS.pdf";"Complaint Investigation Summary"
"08WIL0003";"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003aug2017CS.pdf";"Complaint Investigation Summary"
"08WIL0003";"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003may2017.pdf";
"08WIL0003";"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003feb2016.pdf";
"08WIL0003";"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003jun2015.pdf";
"08WIL0003";"2015 - January";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003jan2015.pdf";
"08WIL0003";"2014 - June";"http://www.nj.gov/dcf/families/childcare/centers/08WIL0003jun2014.pdf";
"06VIN0006";"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/06VIN0006apr2019.pdf";
"06VIN0006";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/06VIN0006sep2018.pdf";
"06VIN0006";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/06VIN0006dec2017.pdf";
"06VIN0006";"2016 - June";"http://www.nj.gov/dcf/families/childcare/centers/06VIN0006jun2016.pdf";
"06VIN0006";"2015 - April";"http://www.nj.gov/dcf/families/childcare/centers/06VIN0006apr2015.pdf";
"06VIN0006";"2013 - March";"http://www.nj.gov/dcf/families/childcare/centers/06VIN0006mar2013.pdf";
"08WOO0003";"2019 - February";"http://www.nj.gov/dcf/families/childcare/centers/08WOO0003feb2019.pdf";
"08WOO0003";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/08WOO0003oct2017.pdf";
"08WOO0003";"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/08WOO0003sep2016.pdf";
"08WOO0003";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/08WOO0003may2016.pdf";
"08WOO0003";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/08WOO0003oct2014.pdf";
"08WOO0003";"2013 - October";"http://www.nj.gov/dcf/families/childcare/centers/08WOO0003oct2013.pdf";
"17PEN0006";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/17PEN0006dec2017.pdf";
"17PEN0006";"2016 - November";"http://www.nj.gov/dcf/families/childcare/centers/17PEN0006nov2016.pdf";
"17PEN0006";"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/17PEN0006apr2016.pdf";
"17PEN0006";"2015 - March";"http://www.nj.gov/dcf/families/childcare/centers/17PEN0006mar2015.pdf";
"17PEN0006";"2013 - December";"http://www.nj.gov/dcf/families/childcare/centers/17PEN0006dec2013.pdf";
"06CHE0003";"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/06CHE0003nov2018.pdf";
"06CHE0003";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/06CHE0003nov2017.pdf";
"06CHE0003";"2015 - August";"http://www.nj.gov/dcf/families/childcare/centers/06CHE0003aug2015.pdf";
"06CHE0003";"2014 - August";"http://www.nj.gov/dcf/families/childcare/centers/06CHE0003aug2014.pdf";
"06CHE0003";"2012 - August";"http://www.nj.gov/dcf/families/childcare/centers/06CHE0003aug2012.pdf";
"11LIT0012";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/11LIT0012sep2018.pdf";
"11LIT0012";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/11LIT0012mar2017.pdf";
"11LIT0012";"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/11LIT0012oct2016.pdf";
"11LIT0012";"2015 - April";"http://www.nj.gov/dcf/families/childcare/centers/11LIT0012apr2015.pdf";
"11LIT0012";"2014 - January";"http://www.nj.gov/dcf/families/childcare/centers/11LIT0012jan2014.pdf";
"11HAM0001";"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0001feb2018.pdf";
"11HAM0001";"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0001apr2017.pdf";
"11HAM0001";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0001may2016.pdf";
"11HAM0001";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0001feb2015.pdf";
"11HAM0002";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0002dec2018.pdf";
"11HAM0002";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0002sep2018.pdf";
"11HAM0002";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0002oct2017.pdf";
"11HAM0002";"2015 - November";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0002nov2015.pdf";
"11HAM0002";"2015 - January";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0002jan2015.pdf";
"11HAM0002";"2012 - October";"http://www.nj.gov/dcf/families/childcare/centers/11HAM0002oct2012.pdf";
160600029;"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/160600029sep2018.pdf";
160600029;"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/160600029sep2017.pdf";
160500022;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/160500022dec2018.pdf";
160500022;"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/160500022sep2017.pdf";
160500022;"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/160500022oct2016.pdf";
160600028;"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/160600028dec2018.pdf";
160600028;"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/160600028sep2017.pdf";
"12MAR0001";"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/12MAR0001may2018.pdf";
"12MAR0001";"2016 - December";"http://www.nj.gov/dcf/families/childcare/centers/12MAR0001dec2016.pdf";
"12MAR0001";"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/12MAR0001jul2015.pdf";
"12MAR0001";"2014 - September";"http://www.nj.gov/dcf/families/childcare/centers/12MAR0001sep2014.pdf";
"12PUE0003";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0003oct2017.pdf";
"12PUE0003";"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0003jul2016.pdf";
"12PUE0003";"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0003jul2014.pdf";
"12PUE0003";"2013 - September";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0003sep2013.pdf";
"12PUE0004";"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0004apr2019.pdf";
"12PUE0004";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0004nov2017.pdf";
"12PUE0004";"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/12pue0004feb2016.pdf";
"12PUE0004";"2015 - April";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0004apr2015.pdf";
"12PUE0004";"2013 - March";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0004mar2013.pdf";
"12MRE0001";"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0001jun2017.pdf";
"12MRE0001";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0001may2016.pdf";
"12MRE0001";"2014 - September";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0001sep2014.pdf";
"12MRE0001";"2013 - September";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0001sep2013.pdf";
"12MRE0002";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0002oct2018.pdf";
"12MRE0002";"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0002may2017.pdf";
"12MRE0002";"2016 - December";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0002dec2016.pdf";
"12MRE0002";"2014 - September";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0002sep2014.pdf";
"12MRE0002";"2013 - December";"http://www.nj.gov/dcf/families/childcare/centers/12MRE0002dec2013.pdf";
70704628;"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/070704628oct2018.pdf";
70704628;"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/070704628mar2017.pdf";
70704628;"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/070704628mar2016.pdf";
70704628;"2014 - December";"http://www.nj.gov/dcf/families/childcare/centers/070704628dec2014.pdf";
70704628;"2013 - May";"http://www.nj.gov/dcf/families/childcare/centers/070704628may2013.pdf";
130300004;"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/130300004mar2017.pdf";
130300004;"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/130300004oct2015.pdf";
130300004;"2013 - October";"http://www.nj.gov/dcf/families/childcare/centers/130300004oct2013.pdf";
"12PUE0005";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0005dec2018.pdf";
"12PUE0005";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0005nov2017.pdf";
"12PUE0005";"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0005mar2016.pdf";
"12PUE0005";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0005feb2015.pdf";
"12PUE0005";"2013 - February";"http://www.nj.gov/dcf/families/childcare/centers/12PUE0005feb2013.pdf";
"02MEA0003";"2016 - December";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0003dec2016.pdf";
"02MEA0003";"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0003dec2015.pdf";
"02MEA0003";"2014 - March";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0003mar2014.pdf";
"02MEA0021";"2019 - March";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0021mar2019.pdf";
"02MEA0021";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0021dec2017.pdf";
"02MEA0021";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0021sep2015.pdf";
"02MEA0021";"2013 - November";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0021nov2013.pdf";
"02MEA0024";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0024sep2018.pdf";
"02MEA0024";"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0024sep2016.pdf";
"02MEA0024";"2014 - November";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0024nov2014.pdf";
"02MEA0024";"2013 - April";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0024apr2013.pdf";
"02MEA0023";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0023oct2018.pdf";
"02MEA0023";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0023nov2017.pdf";
"02MEA0023";"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0023apr2016.pdf";
"02MEA0023";"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0023dec2015.pdf";
"02MEA0023";"2013 - May";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0023may2013.pdf";
"02MEA0025";"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0025apr2017.pdf";
"02MEA0025";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0025sep2015.pdf";
"02MEA0025";"2014 - February";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0025feb2014.pdf";
"02MEA0029";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0029mar2017.pdf";
"02MEA0029";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0029sep2015.pdf";
"02MEA0029";"2014 - February";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0029feb2014.pdf";
"02MEA0028";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0028mar2017.pdf";
"02MEA0028";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0028sep2015.pdf";
"02MEA0028";"2014 - February";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0028feb2014.pdf";
"02MEA0028";"2013 - November";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0028nov2013.pdf";
140700042;"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/140700042may2017.pdf";
140700042;"2014 - September";"http://www.nj.gov/dcf/families/childcare/centers/140700042sep2014.pdf";
"02MEA0012";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0012jan2019CS.pdf";"Complaint Investigation Summary"
"02MEA0012";"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0012jun2018CS.pdf";"Complaint Investigation Summary"
"02MEA0012";"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0012may2018.pdf";
"02MEA0012";"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0012may2017.pdf";
"02MEA0012";"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0012feb2017.pdf";
"02MEA0012";"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0012sep2016.pdf";
"02MEA0012";"2015 - May";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0012may2015.pdf";
"02MEA0012";"2013 - December";"http://www.nj.gov/dcf/families/childcare/centers/02MEA0012dec2013.pdf";
"20PRO0001";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/20PRO0001dec2018.pdf";
"20PRO0001";"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/20PRO0001jun2018.pdf";
"20PRO0001";"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/20PRO0001aug2017.pdf";
"20PRO0001";"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/20PRO0001feb2016.pdf";
"20PRO0001";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/20PRO0001feb2015.pdf";
"20PRO0001";"2014 - December";"http://www.nj.gov/dcf/families/childcare/centers/20PRO0001dec2014.pdf";
"20PRO0001";"2014 - June";"http://www.nj.gov/dcf/families/childcare/centers/20PRO0001jun2014.pdf";
"20PRO0001";"2013 - February";"http://www.nj.gov/dcf/families/childcare/centers/20PRO0001feb2013.pdf";
"10LAM0002";"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/10LAM0002aug2018.pdf";
"10LAM0002";"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/10LAM0002may2017.pdf";
"10LAM0002";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/10LAM0002may2016.pdf";
"10LAM0002";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/10LAM0002feb2015.pdf";
"10LAM0002";"2014 - May";"http://www.nj.gov/dcf/families/childcare/centers/10LAM0002may2014.pdf";
"10LAM0002";"2013 - July";"http://www.nj.gov/dcf/families/childcare/centers/10LAM0002jul2013.pdf";
100100236;"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/100100236apr2019.pdf";
