"FacilityID";"Name";"State";"County";"City";"Zip";"Address";"Phone";"Fax";"Licensee";"License Number";"Facility Type";"FacilityUrl"
"CDC9349";"MARANATHA DAY CARE CENTER";"AZ";"Maricopa";"PHOENIX";85009;"3526 WEST POLK STREET";"(602) 477-0100";"(602) 477-0101";"TEMPLO MARANATHA, INC.";"CDC-9349";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7009";"OUT OF THIS WORLD CHRISTIAN CHILD CARE, INC.";"AZ";"Maricopa";"PHOENIX";85009;"3849 WEST ENCANTO BOULEVARD";"(602) 272-3780";"(602) 272-3797";"OUT OF THIS WORLD CHRISTIAN CHILD CARE INC.";"CDC-7009";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6323";"P.E.S.D.#1 - MAGNET TRADITIONAL SCHOOL";"AZ";"Maricopa";"PHOENIX";85009;"2602 NORTH 23RD AVENUE";"(602) 257-6282";"(602) 257-6281";"PHOENIX ELEMENTARY SCHOOL DISTRICT #1";"CDC-6323";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18990";"URBAN STRATEGIES L.L.C. EARLY HEAD START AT HAMILT";"AZ";"Maricopa";"PHOENIX";85009;"2020 WEST DURANGO STREET";"(602) 353-5315";"(602) 353-5388";"URBAN STRATEGIES L.L.C.";"CDC-18990";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC3507";"ADVENTURES IN LEARNING";"AZ";"Maricopa";"PHOENIX";85012;"3821 NORTH 3RD STREET";"(602) 277-2505";"(602) 522-2808";"NAN-DEE, INCORPORATED";"CDC-3507";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1692";"ALL SAINTS EXTENDED SCHOOL PROGRAM";"AZ";"Maricopa";"PHOENIX";85012;"6300 NORTH CENTRAL AVENUE";"(602) 274-4866";"(602) 274-0365";"ALL SAINTS EPISCOPAL CHURCH";"CDC-1692";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1984";"KINDERCARE LEARNING CENTER";"AZ";"Maricopa";"PHOENIX";85012;"3800 NORTH CENTRAL AVENUE, STE #1-A";"(602) 277-4533";"(602) 277-5927";"KUEHG CORP.";"CDC-1984";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC3049";"MY LITTLE SCHOOL";"AZ";"Maricopa";"PHOENIX";85012;"624 EAST MISSOURI AVENUE";"(602) 341-6111";"(480) 237-9691";"YOURS, MINE AND OURS, LLC";"CDC-3049";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16939";"PHOENIX HEBREW ACADEMY PRE SCHOOL";"AZ";"Maricopa";"PHOENIX";85012;"515 EAST BETHANY HOME ROAD";"(602) 277-7479";"(602) 274-0713";"PHOENIX HEBREW ACADEMY";"CDC-16939";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6109";"PRESCHOOL AT NORTH PHOENIX, WEEKDAY";"AZ";"Maricopa";"PHOENIX";85012;"5757 NORTH CENTRAL AVENUE";"(602) 707-5821";"(602) 707-5819";"NORTH PHOENIX BAPTIST CHURCH";"CDC-6109";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15670";"ST. FRANCIS XAVIER ROMAN CATHOLIC PARISH";"AZ";"Maricopa";"PHOENIX";85012;"4715 NORTH CENTRAL AVENUE";"(602) 266-5364";"(602) 279-0423";"ST. FRANCIS XAVIER ROMAN CATHOLIC CHURCH";"CDC-15670";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0032";"THE WEEKDAY SCHOOL";"AZ";"Maricopa";"PHOENIX";85012;"5510 NORTH CENTRAL AVENUE";"(602) 230-0646";"(602) 266-5658";"FIRST UNITED METHODIST CHURCH OF PHOENIX";"CDC-0032";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18563";"EDUCATION THROUGH CONSCIOUSNESS CHILDCARE";"AZ";"Maricopa";"PHOENIX";85013;"538 WEST HIGHLAND AVENUE";"(480) 454-8645";"(602) 266-0654";"EDUCATION THROUGH CONSCIOUSNESS";"CDC-18563";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19098";"FAMILY CARE KIDS";"AZ";"Maricopa";"PHOENIX";85013;"6750 NORTH 7TH AVENUE, BLDG B";"(602) 562-0310";"( ) -";"CHRISTIAN FAMILY CARE AGENCY, INC.";"CDC-19098";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6101";"LITTLE KIDS N COMPANY";"AZ";"Maricopa";"PHOENIX";85013;"626 WEST CAMPBELL AVENUE";"(602) 279-7891";"(602) 364-4807";"LITTLE KIDS N COMPANY INCORPORATED";"CDC-6101";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0565";"MONTESSORI CHILDREN'S HOUSE";"AZ";"Maricopa";"PHOENIX";85013;"516 WEST BETHANY HOME ROAD";"(602) 264-0096";"( ) -";"MONTESSORI CHILDREN'S HOUSE, INC.";"CDC-0565";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18064";"PHOENIX PREPARATORY PRESCHOOL & CHILD CARE";"AZ";"Maricopa";"PHOENIX";85013;"802 WEST OSBORN ROAD";"(602) 274-7557";"( ) -";"24 SEVEN CHILD CARE INC";"CDC-18064";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8463";"SOUTHWEST HEAD START @ ENCANTO";"AZ";"Maricopa";"PHOENIX";85013;"1426 WEST OSBORN ROAD";"(602) 266-3065";"(602) 265-4768";"SOUTHWEST HUMAN DEVELOPMENT";"CDC-8463";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8046";"SOUTHWEST HEAD START @ PHOENIX COLLEGE";"AZ";"Maricopa";"PHOENIX";85013;"3310 NORTH 10TH AVENUE";"(602) 266-3065";"(602) 265-4768";"SOUTHWEST HUMAN DEVELOPMENT, INC.";"CDC-8046";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17201";"CHILDREN'S PLACE LEARNING CENTER";"AZ";"Maricopa";"PHOENIX";85014;"4541 NORTH 7TH STREET";"(602) 368-8000";"(602) 368-8000";"CHILDREN'S PLACE LEARNING CENTER LLC";"CDC-17201";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17269";"EMUNAH MONTESSORI";"AZ";"Maricopa";"PHOENIX";85014;"1340 EAST MARYLAND AVENUE";"(480) 316-2022";"( ) -";"AMINA MULAYEVA";"SGH-17269";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1339";"FAITH LUTHERAN PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85014;"801 EAST CAMELBACK ROAD";"(602) 277-6175";"(602) 248-8398";"FAITH EVANGELICAL LUTHERAN CHURCH";"CDC-1339";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8135";"KIDDIE KARE #1";"AZ";"Maricopa";"PHOENIX";85014;"4411 NORTH 7TH STREET";"(602) 240-2280";"( ) -";"CHILD CARE CENTERS, INCORPORATED";"CDC-8135";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9322";"LITTLE ANGELS";"AZ";"Maricopa";"PHOENIX";85014;"1544 EAST MITCHELL DRIVE";"(602) 230-2689";"(602) 230-0790";"LINDA S. IRVING";"CDC-9322";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15900";"M.E.S.D.#38 - MADISON TRADITIONAL ACADEMY";"AZ";"Maricopa";"PHOENIX";85014;"925 EAST MARYLAND AVENUE";"(602) 745-4070";"(602) 664-7999";"MADISON ELEMENTARY SCHOOL DISTRICT #38";"CDC-15900";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6247";"M.E.S.D.#38 - PARK M A C / E C P";"AZ";"Maricopa";"PHOENIX";85014;"1431 EAST CAMPBELL AVENUE";"(602) 664-7570";"(602) 664-7499";"MADISON ELEMENTARY SCHOOL DISTRICT #38";"CDC-6247";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6236";"M.E.S.D.#38 - ROSE LANE M A C / E C P";"AZ";"Maricopa";"PHOENIX";85014;"1155 EAST ROSE LANE";"(602) 664-7470";"(602) 664-7499";"MADISON ELEMENTARY SCHOOL DISTRICT #38";"CDC-6236";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0739";"MADISON CHRISTIAN CHILDREN'S CENTER";"AZ";"Maricopa";"PHOENIX";85014;"6202 NORTH 12TH STREET";"(602) 265-7885";"(602) 274-0244";"MADISON BAPTIST CHURCH OF PHOENIX, ARIZONA";"CDC-0739";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17483";"O.E.S.D.#8 - LONGVIEW ELEMENTARY SCHOOL";"AZ";"Maricopa";"PHOENIX";85014;"1209 EAST INDIAN SCHOOL ROAD";"(602) 707-2500";"(602) 707-2040";"OSBORN ELEMENTARY SCHOOL DISTRICT #8";"CDC-17483";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18873";"O.E.S.D.#8 - MONTECITO COMMUNITY SCHOOL";"AZ";"Maricopa";"PHOENIX";85014;"715 EAST MONTECITO AVENUE";"(602) 707-2500";"( ) -";"OSBORN ELEMENTARY SCHOOL DISTRICT #8";"CDC-18873";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17060";"ROYALTY LEARNING CENTER L.L.C.";"AZ";"Maricopa";"PHOENIX";85014;"5312 NORTH 12TH STREET STE 302";"(623) 340-2246";"(602) 424-0281";"ROYALTY LEARNING CENTER L.L.C.";"CDC-17060";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8964";"SOUTHWEST HEAD START @ MONTECITO";"AZ";"Maricopa";"PHOENIX";85014;"715 EAST MONTECITO AVENUE";"(602) 296-7826";"(602) 265-4768";"SOUTHWEST HUMAN DEVELOPMENT, INC.";"CDC-8964";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0024";"UPWARD FOR CHILDREN AND FAMILIES";"AZ";"Maricopa";"PHOENIX";85014;"6306 NORTH 7TH STREET";"(602) 279-5801";"(602) 279-0785";"UPWARD FOR CHILDREN AND FAMILIES";"CDC-0024";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6172";"A.E.S.D.#68 - ALHAMBRA HEAD START - WESTWOOD";"AZ";"Maricopa";"PHOENIX";85015;"4711 NORTH 23RD AVENUE";"(602) 246-5155";"(623) 849-1944";"ALHAMBRA ELEMENTARY SCHOOL DISTRICT #68";"CDC-6172";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19012";"BOOKER T. WASHINGTON CDC - HEARD";"AZ";"Maricopa";"PHOENIX";85015;"2301 WEST THOMAS ROAD";"(602) 252-4743";"( ) -";"BOOKER T. WASHINGTON CHILD DEVELOPMENT CENTER, INC";"CDC-19012";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7609";"CHRIS-TOWN Y M C A";"AZ";"Maricopa";"PHOENIX";85015;"5517 NORTH 17TH AVENUE";"(602) 242-7717";"(602) 242-6791";"VALLEY OF THE SUN Y M C A";"CDC-7609";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17644";"IMMANUEL CARE FOR CHILDREN";"AZ";"Maricopa";"PHOENIX";85015;"1620 WEST CAMELBACK ROAD";"(602) 472-3000";"(602) 412-3570";"FUSION MINDS LLC";"CDC-17644";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0438";"KIDDIE KARE #3";"AZ";"Maricopa";"PHOENIX";85015;"6019 NORTH 23RD AVENUE";"(602) 242-3293";"( ) -";"CHILD CARE CENTERS, INCORPORATED";"CDC-0438";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17899";"KIDS ARIZONA";"AZ";"Maricopa";"PHOENIX";85015;"2129 WEST INDIAN SCHOOL ROAD";"(480) 678-2822";"( ) -";"KIDS ARIZONA L.L.C.";"CDC-17899";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18516";"NINA'S FAMILY CHILD CARE CENTER LLC AT PARK LEE";"AZ";"Maricopa";"PHOENIX";85015;"4710 NORTH 15TH DRIVE";"(602) 266-1768";"( ) -";"NINAS FAMILY CHILD CARE LLC";"CDC-18516";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17485";"O.E.S.D.#8 - SOLANO ELEMENTARY SCHOOL";"AZ";"Maricopa";"PHOENIX";85015;"1526 WEST MISSOURI AVENUE";"(602) 707-2500";"(602) 707-2040";"OSBORN ELEMENTARY SCHOOL DISTRICT #8";"CDC-17485";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6329";"P.E.S.D.#1 - HEARD ELEMENTARY SCHOOL";"AZ";"Maricopa";"PHOENIX";85015;"2301 WEST THOMAS ROAD";"(602) 257-3880";"(602) 257-3881";"PHOENIX ELEMENTARY SCHOOL DISTRICT #1";"CDC-6329";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1542";"P.U.H.S.D.#210 - METRO TECH CHILD CARE";"AZ";"Maricopa";"PHOENIX";85015;"1900 WEST THOMAS ROAD";"(602) 764-8064";"(602) 764-8218";"PHOENIX UNION HIGH SCHOOL DISTRICT #210";"CDC-1542";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19034";"PANDA BEAR LEARNING CENTER";"AZ";"Maricopa";"PHOENIX";85015;"5345 NORTH 23RD AVENUE";"(602) 249-1566";"( ) -";"REENAPOONAM DPS AZ LLC";"CDC-19034";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12619";"PHOENIX CHRISTIAN PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85015;"4002 NORTH 18TH AVENUE";"(602) 265-7728";"(602) 264-6012";"PHOENIX CHRISTIAN UNIFIED SCHOOLS, INC";"CDC-12619";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17327";"RISE N SHINE";"AZ";"Maricopa";"PHOENIX";85015;"1819 WEST OSBORN ROAD";"(602) 274-0223";"( ) -";"KIDS KINGDOM LLC";"CDC-17327";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14367";"ST. GREGORY CATHOLIC SCHOOL - PRESCHOOL AND EXTEN";"AZ";"Maricopa";"PHOENIX";85015;"3440 NORTH 18TH AVENUE";"(602) 266-9527";"(602) 266-4055";"ST. GREGORY ROMAN CATHOLIC PARISH PHOENIX";"CDC-14367";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC11703";"STRONG FOUNDATIONS EARLY LEARNING CENTER";"AZ";"Maricopa";"PHOENIX";85015;"2302 WEST COLTER STREET";"(602) 374-8770";"(602) 374-8819";"HOMEWARD BOUND";"CDC-11703";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17614";"SUNRISE PRESCHOOLS #147";"AZ";"Maricopa";"PHOENIX";85015;"2122 WEST INDIAN SCHOOL ROAD";"(602) 368-9129";"(602) 263-0998";"CHILD DEVELOPMENT SCHOOLS, INC.";"CDC-17614";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC11634";"TEACH N TOTS INC";"AZ";"Maricopa";"PHOENIX";85015;"4501 NORTH 19TH AVENUE";"(602) 277-6459";"(602) 279-7891";"TEACH N' TOTS, INC.";"CDC-11634";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10363";"TINY TREASURES PRE-SCHOOL";"AZ";"Maricopa";"PHOENIX";85015;"4123 NORTH 15TH AVENUE";"(602) 266-4100";"(602) 265-6437";"TINY TREASURES PRESCHOOL L.L.C.";"CDC-10363";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7633";"W.E.S.D.#6 - MARYLAND ELEMENTARY";"AZ";"Maricopa";"PHOENIX";85015;"6503 NORTH 21ST AVENUE";"(602) 347-2365";"(602) 347-2215";"WASHINGTON ELEMENTARY SCHOOL DISTRICT, #6";"CDC-7633";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18312";"C.E.S.D.#14 - LOMA LINDA SCHOOL";"AZ";"Maricopa";"PHOENIX";85016;"2002 EAST CLARENDON";"(602) 381-6080";"(602) 381-6094";"CREIGHTON ELEMENTARY SCHOOL DISTRICT";"CDC-18312";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15245";"CAREER SUCCESS SAGE";"AZ";"Maricopa";"PHOENIX";85016;"3141 EAST CHEERY LYNN ROAD";"(602) 955-0355";"(602) 955-4805";"SAGE ELEMENTARY SCHOOL";"CDC-15245";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10971";"CHABAD ALEPH BET PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85016;"2110 EAST LINCOLN DRIVE";"(602) 944-2580";"(602) 916-0999";"MERKOS CHABAD LUBAVITCH ORG., INC.";"CDC-10971";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC2100";"KREATIVE KAMPUS";"AZ";"Maricopa";"PHOENIX";85016;"1729 EAST THOMAS ROAD";"(602) 277-1441";"(602) 266-4729";"KREATIVE KAMPUS LEARNING CENTER, INC.";"CDC-2100";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19021";"LIFE TIME - BILTMORE";"AZ";"Maricopa";"PHOENIX";85016;"2580 EAST CAMELBACK ROAD";"(623) 244-3251";"(866) 449-1651";"LTF CLUB OPERATIONS COMPANY, INC.";"CDC-19021";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18093";"LITTLE BIG MINDS PRESCHOOL - UPTOWN";"AZ";"Maricopa";"PHOENIX";85016;"1973 EAST MARYLAND AVENUE";"(602) 910-4417";"( ) -";"L.B.M. UPTOWN L.L.C.";"CDC-18093";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17893";"LITTLE EXPLORERS LEARNING CENTER 2 L.L.C.";"AZ";"Maricopa";"PHOENIX";85016;"2946 EAST CHEERY LYNN ROAD";"(602) 583-7855";"(602) 583-7856";"LITTLE EXPLORERS LEARNING CENTER 2 L.L.C.";"CDC-17893";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6237";"M.E.S.D.#38 - CAMELVIEW- E C P / M A C";"AZ";"Maricopa";"PHOENIX";85016;"2002 EAST CAMPBELL AVENUE";"(602) 664-7228";"(602) 664-7998";"MADISON ELEMENTARY SCHOOL DISTRICT #38";"CDC-6237";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6239";"M.E.S.D.#38 - MADISON #1 M A C";"AZ";"Maricopa";"PHOENIX";85016;"5525 NORTH 16TH STREET";"(602) 664-7170";"(602) 664-7981";"MADISON ELEMENTARY SCHOOL DISTRICT #38";"CDC-6239";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6246";"M.E.S.D.#38 - MEADOWS M A C";"AZ";"Maricopa";"PHOENIX";85016;"225 WEST OCOTILLO ROAD";"(602) 664-7670";"(602) 664-7499";"MADISON ELEMENTARY SCHOOL DISTRICT #38";"CDC-6246";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC11383";"MOUNTAIN VIEW CHRISTIAN CHURCH OF PHOENIX AZ INC.";"AZ";"Maricopa";"PHOENIX";85016;"2927 EAST CAMPBELL AVENUE";"(602) 955-5832";"(602) 955-9421";"MOUNTAIN VIEW CHRISTIAN CHURCH OF PHOENIX ARIZONA";"CDC-11383";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16626";"ST. THOMAS THE APOSTLE CATHOLIC SCHOOL";"AZ";"Maricopa";"PHOENIX";85016;"4510 NORTH 24TH STREET";"(602) 954-9088";"(602) 381-3256";"ST. THOMAS THE APOSTLE ROMAN CATHOLIC PARISH PHOEN";"CDC-16626";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17434";"SWEET PEA LEARNING CENTER";"AZ";"Maricopa";"PHOENIX";85016;"1621 EAST BETHANY HOME ROAD";"(602) 604-9137";"(480) 947-4924";"LITTLE EXPLORERS LEARNING CENTER LLC";"CDC-17434";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12714";"VILLA MONTESSORI";"AZ";"Maricopa";"PHOENIX";85016;"2802 EAST MEADOWBROOK AVENUE";"(602) 955-2210";"(602) 957-4017";"VILLA MONTESSORI, INC.";"CDC-12714";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12712";"VILLA MONTESSORI INC.";"AZ";"Maricopa";"PHOENIX";85016;"4535 NORTH 28TH STREET";"(602) 955-2210";"(602) 957-4017";"VILLA MONTESSORI, INC.";"CDC-12712";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18360";"A.E.S.D.#68 - ALHAMBRA TRADITIONAL SCHOOL";"AZ";"Maricopa";"PHOENIX";85017;"5725 NORTH 27TH AVENUE";"(602) 484-8816";"(602) 484-8952";"ALHAMBRA ELEMENTARY SCHOOL DISTRICT #68";"CDC-18360";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17677";"A.E.S.D.#68 - CORDOVA MIDDLE SCHOOL";"AZ";"Maricopa";"PHOENIX";85017;"5631 NORTH 35TH AVENUE";"(602) 841-0704";"(602) 973-8416";"ALHAMBRA ELEMENTARY SCHOOL DISTRICT #68";"CDC-17677";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14314";"A.E.S.D.#68 - HEAD START - GRANADA PRIMARY SCHOOL";"AZ";"Maricopa";"PHOENIX";85017;"3232 WEST CAMPBELL AVENUE";"(602) 246-5155";"(623) 389-1944";"ALHAMBRA ELEMENTARY SCHOOL DISTRICT #68";"CDC-14314";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC3469";"AT TEACH AND PLAY";"AZ";"Maricopa";"PHOENIX";85017;"5827 NORTH 35TH AVENUE";"(602) 973-1405";"(602) 973-8208";"TEACH AND PLAY INC";"CDC-3469";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18691";"EARLY STEPS LEARNING";"AZ";"Maricopa";"PHOENIX";85017;"6501 NORTH 27TH AVENUE";"(602) 675-3007";"(602) 675-3011";"EARLY STEPS LEARNING L.L.C.";"CDC-18691";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1502";"HIDDEN TREASURES CHRISTIAN PRESCHOOL & CHILD CARE";"AZ";"Maricopa";"PHOENIX";85017;"4426 NORTH 31ST AVENUE";"(602) 246-4197";"(602) 246-4196";"LYNNHAVEN CHURCH OF GOD OF PROPHECY INC";"CDC-1502";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17132";"KUDDLE BUGZ";"AZ";"Maricopa";"PHOENIX";85017;"6806 NORTH 32ND AVENUE";"(602) 575-6484";"( ) -";"ROSALYN J. HARRAWAY";"SGH-17132";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14048";"MARANATHA CHILD CARE CENTER";"AZ";"Maricopa";"PHOENIX";85017;"3002 NORTH 27TH AVENUE";"(602) 712-0793";"(602) 477-0101";"TEMPLO MARANATHA, INC.";"CDC-14048";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10026";"NANA LUPE'S DAY CARE";"AZ";"Maricopa";"PHOENIX";85017;"4480 NORTH BLACK CANYON HWY";"(602) 249-2992";"(602) 242-5056";"LUPE J. FONG";"CDC-10026";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0267";"ROBIN'S NEST";"AZ";"Maricopa";"PHOENIX";85017;"3420 NORTH 35TH AVENUE";"(602) 272-0401";"(602) 272-4684";"VALLEY LEARNING CENTERS, INC.";"CDC-0267";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14498";"S. S. SIMON & JUDE SCHOOL";"AZ";"Maricopa";"PHOENIX";85017;"6351 NORTH 27TH AVENUE";"(602) 242-1299";"( ) -";"S S. SIMON & JUDE ROMAN CATHOLIC CATHEDRAL PHOENIX";"CDC-14498";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6526";"W.E.S.D.#6 - OCOTILLO PRESCHOOL & EXTENDED DAY";"AZ";"Maricopa";"PHOENIX";85017;"3225 WEST OCOTILLO ROAD";"(602) 347-2415";"(602) 347-2420";"WASHINGTON ELEMENTARY SCHOOL DISTRICT, #6";"CDC-6526";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
