"License No";"Exam Type";"Begin Date";"End Date";"Exam Status";"Text";"Report"
"01CCPF-6769";"Follow Up";"7/20/2018";"7/20/2018";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=N7PLXpXeyQCHd0ShcnVFWQ%3d%3d"
"01CCPF-6769";"Renewal";"6/14/2018";"6/14/2018";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=uwneHlo9amwR4KU3xprTbBNHqS1QY0Cq%2bEIPW4oorBs%3d"
"01CCPF-6769";"Recurring";"1/4/2018";"1/4/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=LMftvBfgIMNmJdtjbXPdww%3d%3d"
"UnLicensed";"Follow Up";"7/7/2023";"7/7/2023";"Pass";;
"UnLicensed";"Renewal";"1/30/2023";"1/30/2023";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ADMSXfAinMT7DPwtKMxDGXCfV5wZCIdko7Szwy6XzkY%3d"
"UnLicensed";"Renewal";"11/3/2021";"11/3/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=m6IeBnb9eorgUyMYFXGAWQCRvprRyViE63cJTkrHRW8%3d"
"UnLicensed";"Follow Up";"10/29/2020";"1/19/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=lkprvcng8kgQPsA0byzakNXbRH0Yg5rs2MEG7hEc2tQ%3d"
"UnLicensed";"Initial";"10/29/2020";"10/29/2020";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=c9vXfTJLGmipYYKX%2f8dJ7Q%3d%3d"
"UnLicensed";"Renewal";"5/15/2023";"5/15/2023";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ZaS2fAILzGmIccFAfB%2bxZBiBkh3uo%2fQ%2f2bQNYqKVS6U%3d"
"UnLicensed";"Initial";"7/7/2022";"7/7/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=28WbsxtOH0SxGfZLo18oWMummhSMSNrCLNDNtmSo0u8%3d"
"License Exempt";"Renewal";"8/14/2023";"8/14/2023";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=3fRwwmRnJSw6Vd9CXwRZ%2b5fETtIVLaYBNKvZF6nIDoU%3d"
"License Exempt";"Follow Up";"12/7/2022";"5/16/2023";"Pass";;
"License Exempt";"Renewal";"12/7/2022";"12/7/2022";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=M%2fMw9%2b13FHkfHjUs2bXVBhFYXZ%2ffZCeRFevD1pdgWXs%3d"
"License Exempt";"Follow Up";"8/12/2021";"12/20/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=eB4SUHw2JUms182uNOsQyn5kubrOxRMG6YrfUj%2fvTQc%3d"
"License Exempt";"Renewal";"8/12/2021";"8/12/2021";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=3y3nXEneVnikv6nK2KYV0%2f4iDiHzMKOLElOiQXYsQe8%3d"
"License Exempt";"Follow Up";"4/20/2021";"4/20/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=aCULncIAkEAimzFIuw1CjocJLll%2bBS3E7sNr6bLIvGQ%3d"
"License Exempt";"Renewal";"11/9/2020";"11/9/2020";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=KAUNdyLg%2b88u3JvFwQjP3w%3d%3d"
"License Exempt";"Follow Up";"11/21/2019";"11/21/2019";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=7PTLH4Oy%2bttUfMC6%2bzN3Tw%3d%3d"
"License Exempt";"Initial";"6/18/2019";"6/18/2019";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=oyAgRBqYcd8xIKs%2bE%2fVdGRc1y%2bRAsHS7w3dI5Shew9I%3d"
"01CDPF-7671";"Renewal";"5/22/2023";"5/22/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=MWQpWUM2raVt32xGRgDGRgNYM7tws1I1EOjiaiBFvtM%3d"
"01CDPF-7671";"Mid-Year";"11/15/2022";"11/17/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=z79vwihyC2tXL%2bkvc3oB9YjZaN8hVsB6jX5sFpg5i8Q%3d"
"01CDPF-7671";"Renewal";"5/31/2022";"5/31/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=vKNi66v7ARhSyzJJrEUEn%2b0GSy0Y6inYOi9iLtxXfI0%3d"
"01CDPF-7671";"Mid-Year";"11/15/2021";"11/15/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=5xAVs0GCY%2bsJg2FIrdaNr172mkXmsuhQUI9%2fW0grvJg%3d"
"01CDPF-7671";"Follow Up";"8/3/2021";"8/3/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=feneHPxlcwuTmmOeyAgj%2fj%2fUpblneFzUEvSZWVsMBWc%3d"
"01CDPF-7671";"Initial";"11/18/2019";"11/18/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=IAeDKLt2bJSe9SWUfqslAJMOcZKxD12oI9eB91D1IRo%3d"
"01CDPFSOA-2082";"Mid-Year";"7/6/2023";"7/7/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=nXH79URs6tXZiX15JvFCZDBQBxIWVYB0t9AuerIOxZc%3d"
"01CDPFSOA-2082";"Renewal";"1/5/2023";"1/5/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=F4pIGQCeg5S4ItkjOsuWkBYE2nKau%2fDs0pwYoRytxlk%3d"
"01CDPFSOA-2082";"Follow Up";"11/14/2022";"11/14/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=hjJajT3rXyCy1moQziPbsL8dWTujErQmaqaEIZsUXWU%3d"
"01CDPFSOA-2082";"Mid-Year";"7/21/2022";"7/25/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=iOuHLpARGvNIan3AzrnazueWrXCZ33Q10eq8mVZTiLA%3d"
"01CDPFSOA-2082";"Renewal";"2/7/2022";"2/8/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=P0Tqz5pMUp2ycFIfIV1ks3u20Q7U5jDTN25HHeP0E78%3d"
"01CDPFSOA-2082";"Mid-Year";"7/15/2021";"7/19/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=4FWmKz9qggahx0BuIg236BQJulibdrhrCdsuxp2XKe0%3d"
"01CDPFSOA-2082";"Renewal";"1/27/2021";"1/27/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=E3tbIljRuNTPFp3OpLqOC0QRZrS3Lhi8hL%2fNT9q%2fq6k%3d"
"01CDPFSOA-2082";"Mid-Year";"10/12/2020";"10/12/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Hry%2bLLfunZFySqAyYHVs7w%3d%3d"
"01CDPFSOA-2082";"Renewal";"1/17/2020";"1/17/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=NQBKPn4dsqgKFJP5ohwo1Q%3d%3d"
"01CDPFSOA-2082";"Follow Up";"8/19/2019";"8/19/2019";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=4IOw7uTY0q25X2Qj6oQ48CcfU3gs%2fBcoCohdTpW4iDY%3d"
"01CDPFSOA-2082";"Mid-Year";"7/22/2019";"7/22/2019";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=lXoftWITR8S4%2bUlKr7fMlXq6OoxUri1jbfi9OIPuhbk%3d"
"01CDPFSOA-2082";"Renewal";"2/5/2019";"2/5/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=tS1XeR5HCqPv0FD9zXGAs4VstIRisE25PMcExEUX%2bek%3d"
"01CDPFSOA-2082";"Recurring";"7/20/2018";"7/20/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=6n81YF5DWDtojaxP3Q8GFBngnvPY%2bFfN9xyLAB29i4I%3d"
"01CDPFSOA-2082";"Renewal";"1/4/2018";"1/4/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ldP6jsQaauzqJw8y1mUCZg%3d%3d"
"01CDPFSOA-2082";"Recurring";"8/7/2017";"8/7/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=sHt2qiI5QYewoqR0gAqsCsnbDj%2fFIUuA%2fmlemsd4fCs%3d"
"01CDRFSWA-0267";"Renewal";"5/15/2023";"5/15/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ZjrQ0T12ZNEKRWWtEy%2bQ%2fRiswousza1cuB%2bvM4IAe5Y%3d"
"01CDRFSWA-0267";"Mid-Year";"11/3/2022";"11/3/2022";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=G5LEl4Fekx5biKiGKyhxzi0hqfjrMlnV3CjLgSlw3jI%3d"
"01CDRFSWA-0267";"Renewal";"5/17/2022";"5/18/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=F6D1tm1Wcr6IGJU1bm%2f6ag%3d%3d"
"01CDRFSWA-0267";"Mid-Year";"11/15/2021";"11/15/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=9PpNLk6pw01fpJWVKqBSNLNJIQnQtRXgeSxLtDa8bHk%3d"
"01CDRFSWA-0267";"Renewal";"5/18/2021";"5/18/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=5qJMgq7ojVN7WTxgNgI0KyMIMfTdlo%2b04xk18CmGbyk%3d"
"01CDRFSWA-0267";"Renewal";"9/2/2020";"9/2/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=jMRCTLIij5Nl8ywMG2qTMg%3d%3d"
"01CDRFSWA-0267";"Mid-Year";"11/15/2019";"11/15/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2bJnFUA52FZxFwlx7t5d%2fPA%3d%3d"
"01CDRFSWA-0267";"Renewal";"5/8/2019";"5/8/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=9DG3afKt5Ju%2bI8sUOfjvemo3FTDr3ZUrSuZ27z%2f6rqs%3d"
"01CDRFSWA-0267";"Mid-Year";"11/29/2018";"11/29/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=zt64gjcYtqQ3ewEgChiMqA%3d%3d"
"01CDRFSWA-0267";"Renewal";"5/15/2018";"5/15/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=QDqZgjCZf8bx%2bStX7U04MbR%2b2BMVV3qH%2fmwMS76%2b2cM%3d"
"01CDRFSWA-0267";"Recurring";"12/7/2017";"12/7/2017";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=W%2fcJztbbBD%2fjwgqrcNZFxQ%2fHU0nNJr3Z5SW%2fLoNspns%3d"
"01CFPFA-0207";"Mid-Year";"3/30/2023";"3/31/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=nnhnWZBQ5Wq492OecAFWNFKIICNc795Ff7F67W5y8Aw%3d"
"01CFPFA-0207";"Renewal";"9/23/2022";"9/26/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=pvVtyY%2fpZq06VfIgODZiII44Sv%2fIHcfew8YpiWVQtEM%3d"
"01CFPFA-0207";"Mid-Year";"3/4/2022";"3/8/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=W%2fmgmFNiLNP11bl8P0bypNdBJdDMYuhRPttkaBwo4WY%3d"
"01CFPFA-0207";"Renewal";"9/22/2021";"9/22/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=o2yECrTTZQNi21KShweFZg%3d%3d"
"01CFPFA-0207";"Mid-Year";"3/10/2021";"3/10/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=S%2fF%2fQLEM4IBmsRSyizdQr6Ykyd9z9CUS%2bs9MARf3auA%3d"
"01CFPFA-0207";"Renewal";"11/3/2020";"11/3/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=AVi1dwmaplUxX%2bmeNNQa5LwKSZnrBYV%2b5pEB2Owl8Bw%3d"
"01CFPFA-0207";"Mid-Year";"7/3/2020";"7/3/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=9sL7kUMLbPcrrE4Df%2fnhZS9aEI3llP%2bUNrM4G%2fxwLkQ%3d"
"01CFPFA-0207";"Technical Assistance";"2/20/2020";"2/20/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=bvN5bjpmTjvsrhpk2LkC890eOK8ThWpRCAwNDGMhazM%3d"
"01CFPFA-0207";"Renewal";"9/9/2019";"9/9/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=PG6ctmd5WUoJl2d3%2fciKcw%3d%3d"
"01CFPFA-0207";"Mid-Year";"3/20/2019";"3/20/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=LtaCEL1jLU39O0tdY2MVn2WAJwTNQt051F3vsGFQYbo%3d"
"01CFPFA-0207";"Renewal";"9/6/2018";"9/6/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=3FQZlqJRBGP89xkIDKMO0Q%3d%3d"
"01CFPFA-0207";"Recurring";"3/13/2018";"3/13/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2fs7Xll6%2fuaW0XXRAIAtUufBDyPH5oeWcZHijVAIAwyw%3d"
"01CFPFA-0207";"Renewal";"10/13/2017";"10/13/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=bTgEbu7sfWGepu9MQUrjpg%3d%3d"
"01CFPHE-7755";"Mid-Year";"6/28/2023";"7/7/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=DxUzHwGkOE87%2fCobr6lzig%3d%3d"
"01CFPHE-7755";"Follow Up";"4/5/2023";"4/5/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=fa4rqnlrEhWzRb%2fqN0BfIUvWrMWtPLjEJQqiVyfrJ4Q%3d"
"01CFPHE-7755";"Renewal";"1/23/2023";"1/24/2023";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Zolk2O%2f%2fhBOwbE7vYHaeYNXBRlFDRDzYsiGP76aeoF8%3d"
"01CFPHE-7755";"Mid-Year";"8/29/2022";"8/29/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2fBgaWzROSt9sck8qcoOuhy3cChSdS%2blsyValxhEr29U%3d"
"01CFPHE-7755";"Follow Up";"1/19/2022";"1/19/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=bsQDiMe3Fxgm01vsg3ELrg%3d%3d"
"01CFPHE-7755";"Initial";"9/13/2021";"9/13/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=eYe363JCQPIdtfcOInL0GMTtmB7T3akh7xLCT7KX8eA%3d"
"02CDIHE-6942";"Renewal";"9/8/2023";"9/8/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=2rnDj4fjB9feAixSn19P1Q%3d%3d"
"02CDIHE-6942";"Follow Up";"3/30/2023";"3/30/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2fbt0eJJe9G5ue1oFfWzxtYnFBnTZGbkNFAcmIrE0opc%3d"
"02CDIHE-6942";"Mid-Year";"3/7/2023";"3/7/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=2Ru%2bIhcKGPkqAYdkM%2bVOX4GaJ5bznmbkMkpPakJIoSk%3d"
"02CDIHE-6942";"Follow Up";"11/29/2022";"11/29/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2ffK9UHs7kDPLlLKE2Kwmoee1QO%2f0cuqkBnUMRJx2Py4%3d"
"02CDIHE-6942";"Renewal";"9/14/2022";"9/14/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=LrtKr44sYJgLdHPnpL0JqMST9VAUX7rFP%2bXHxue7r3g%3d"
"02CDIHE-6942";"Follow Up";"4/14/2022";"4/14/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=zPrtMmiFlQ%2blB3FLkC%2flS53Ue0sfwe%2f%2bBRqy4ES9NmY%3d"
"02CDIHE-6942";"Mid-Year";"3/2/2022";"3/2/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ccqm%2bQMkO96O2WensL41voZAC1kpBAgFz0QDUbt0lUk%3d"
"02CDIHE-6942";"Follow Up";"11/29/2021";"11/29/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=js4JQxr66XM9Yq43hk%2fFpyeeMd3oOSuP0aNPWY8bsWQ%3d"
"02CDIHE-6942";"Renewal";"9/27/2021";"9/27/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=AMhlDwcMDdVPs5UhLugbHA%3d%3d"
"02CDIHE-6942";"Technical Assistance";"9/27/2021";"9/27/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2b3Fd790i3YmIoReFNpTtQA%3d%3d"
"02CDIHE-6942";"Follow Up";"8/27/2021";"8/27/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=J%2fOsThFoGwsT8YxSEJy5rg%3d%3d"
"02CDIHE-6942";"Follow Up";"5/7/2021";"5/7/2021";"Pass Pending";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=yJMu1Iv5GhElgtvNzwlsGw%3d%3d"
"02CDIHE-6942";"Mid-Year";"3/30/2021";"3/30/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=CH3L89Vvn3XykB5jOsSUAX6NeWKbKjlwwS6cPBHVddU%3d"
"02CDIHE-6942";"Follow Up";"12/18/2020";"12/18/2020";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=yAXwLzPSssxkCDx%2bkJulGualfbAtDlwlAOeG3qoZAZw%3d"
"02CDIHE-6942";"Renewal";"11/30/2020";"11/30/2020";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=tWAemUunNP2I%2buhhoIkmDYvMaKFn5NZhYD8TnDbZo7Q%3d"
"02CDIHE-6942";"Mid-Year";"6/30/2020";"6/30/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Sh%2fGWKTsFrqmqgclG7rf3w%3d%3d"
"02CDIHE-6942";"Renewal";"10/7/2019";"10/7/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=sl8FkROe44w%2bkP2QCUU1yc9Oux%2btaLhdCoxqdUONQzo%3d"
"02CDIHE-6942";"Mid-Year";"3/4/2019";"3/4/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=RDQAcBPZ3onOhsxX6lrY5w%3d%3d"
"02CDIHE-6942";"Renewal";"10/2/2018";"10/2/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ynJ5eE3DmVWCWXABGQfyy8bz3DIjOp%2bJcV%2bd5q5AViM%3d"
"02CDIHE-6942";"Recurring";"5/8/2018";"5/8/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=HdAKXFPTf1Ws9foMeGORbLACKHJB5KMpRg5fQ8LIqjg%3d"
"02CDIHE-6942";"Recurring";"11/2/2017";"11/2/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=xjRGuQMmlsQ96%2fMxe4nkKNjLO86RL%2babn6%2fblrfea28%3d"
"02CFRFSA-1935";"Follow Up";"7/25/2023";"7/25/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Zp9ak%2fnSUk6SjS4ejq4HaBJagoS957kuWgsXKCFCPBY%3d"
"02CFRFSA-1935";"Renewal";"5/8/2023";"5/8/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=O1Lhj6V1IGHVzktvPGn0BQ%3d%3d"
"02CFRFSA-1935";"Follow Up";"11/16/2022";"11/16/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=8F400TUk7QGE4uU3qo3siA%3d%3d"
"02CFRFSA-1935";"Mid-Year";"11/15/2022";"11/15/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=BqNAMJPJtZ%2fXcgcDld1vjpW%2bRVptWf1uEHbH%2b%2bdc2WM%3d"
"02CFRFSA-1935";"Follow Up";"7/29/2022";"7/29/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=1KSI6zMHdExeL7w8wZ0iJkHPmFBykATdlEq1gI5mgV8%3d"
"02CFRFSA-1935";"Renewal";"5/9/2022";"5/9/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=lantqjHRQpOoLGNFoUckJw%3d%3d"
"02CFRFSA-1935";"Mid-Year";"12/6/2021";"12/6/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=3c6SD5u7DsXzs8K4eURJXYbG0K%2bw%2btE0RlOj4%2bvK4qc%3d"
"02CFRFSA-1935";"Follow Up";"7/9/2021";"7/9/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=XAkXBGODuI6S4dy1qHTizA%3d%3d"
"02CFRFSA-1935";"Renewal";"5/19/2021";"5/19/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=liDAuH3m96%2bp5lfnRngRUc9cL3jLTUcZWHb6N3cGtDY%3d"
"02CFRFSA-1935";"Technical Assistance";"1/13/2021";"1/13/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=byqfLCU9KzFbxMf2gx%2ba%2fSdNvhwBmblqjiRnNRHgJgo%3d"
"02CFRFSA-1935";"Mid-Year";"12/14/2020";"12/14/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=xT1BCagw%2bithf7qMleRXUqJUUfVuR%2fGMMg%2b7hMOHRic%3d"
"02CFRFSA-1935";"Renewal";"7/16/2020";"7/16/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=qeXmPVSm81tgyo9oi24UAw%3d%3d"
"02CFRFSA-1935";"Mid-Year";"12/5/2019";"12/5/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=uQXHCW4vulw8mpH%2bvgqr6E%2fO0NkDHSV9rtnk0ME8B%2b4%3d"
"02CFRFSA-1935";"Renewal";"5/20/2019";"5/20/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=AfgrPpYZUndQ3Fr0Px5BlFofht8OYsFBCehdLY439sE%3d"
"02CFRFSA-1935";"Mid-Year";"12/5/2018";"12/5/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=h8gx1wNiLYsGxktkKzbi0dR5pXr50rsW5ccKSZo5NgI%3d"
