"ID";"Inspection Type";"Date";"Inspection URL"
4270;"Renewal Application";"5/11/2023";"https://www.scchildcare.org/InspectionReports/15119/719_ren_5-11-23.pdf"
4270;"Annual Review";"11/28/2022";"https://www.scchildcare.org/InspectionReports/11585/719_fu_11-28-22.pdf"
4270;"Annual Review";"10/17/2022";"https://www.scchildcare.org/InspectionReports/11645/719_sv_10-17-22.pdf"
4270;"Initial Application";"5/27/2021";"https://www.scchildcare.org/InspectionReports/7315/719_ren_05272021.pdf"
3777;"Review";"3/28/2023";"https://www.scchildcare.org/InspectionReports/13328/595-sv-march-28-2023.pdf"
3777;"Initial Application";"10/14/2022";"https://www.scchildcare.org/InspectionReports/11230/595-renewal-october-14-2022.pdf"
3777;"Annual Review";"9/13/2022";"https://www.scchildcare.org/InspectionReports/10286/595-sv-september-13-2022.pdf"
3777;"Annual Review";"11/1/2021";"https://www.scchildcare.org/InspectionReports/6715/595-sv-november-1-2021.pdf"
3777;"Initial Application";"11/20/2020";"https://www.scchildcare.org/InspectionReports/4439/595-renewal-november-20-2020.pdf"
3912;"Annual Review";"4/18/2023";"https://www.scchildcare.org/InspectionReports/13679/593_av_04-18-23.pdf"
3912;"Annual Review";"10/18/2022";"https://www.scchildcare.org/InspectionReports/11642/593_sv_10-18-22.pdf"
3912;"Initial Application";"5/5/2022";"https://www.scchildcare.org/InspectionReports/8843/593_ren_05052022.pdf"
3912;"Annual Review";"11/10/2021";"https://www.scchildcare.org/InspectionReports/7604/593l_sv_11102021.pdf"
3912;"Initial Application";"10/6/2020";"https://www.scchildcare.org/InspectionReports/4517/593l_ren_10062020.pdf"
2235;"Annual Review";"2/6/2023";"https://www.scchildcare.org/InspectionReports/12115/15531-sv-february-6-2023.pdf"
2235;"Annual Review";"6/14/2022";"https://www.scchildcare.org/InspectionReports/9054/15531-sv-june-14-2022.pdf"
2235;"Complaint";"12/17/2021";"https://www.scchildcare.org/InspectionReports/7534/15531-complaint-december-17-2021.pdf"
2235;"Annual Review";"10/15/2021";"https://www.scchildcare.org/InspectionReports/5985/15531-sv-and-follow-up-october-15-2021.pdf"
2235;"Complaint";"9/3/2021";"https://www.scchildcare.org/InspectionReports/5833/15531-complaint-september-3-2021.pdf"
2235;"Initial Application";"8/18/2021";"https://www.scchildcare.org/InspectionReports/5822/2235-renewal-august-18-2021.pdf"
2235;"Complaint";"6/25/2021";"https://www.scchildcare.org/InspectionReports/5460/15531-complaint-june-25-2021.pdf"
2235;"Complaint";"6/25/2021";"https://www.scchildcare.org/InspectionReports/5680/15531-complaint-june-25-2021.pdf"
2469;"Annual Review";"12/14/2022";"https://www.scchildcare.org/InspectionReports/11765/l460_annual_12142022.pdf"
2469;"Annual Review";"11/30/2021";"https://www.scchildcare.org/InspectionReports/10667/l460_annual_11302021.pdf"
24273;"Annual Review";"4/27/2023";"https://www.scchildcare.org/InspectionReports/14096/p22286_av_04-27-23.pdf"
24273;"Complaint";"8/18/2022";"https://www.scchildcare.org/InspectionReports/11321/22286_com_08-18-22.pdf"
24273;"Annual Review";"8/18/2022";"https://www.scchildcare.org/InspectionReports/12542/p22286_av_08-18-22.pdf"
24273;"Complaint";"12/29/2021";"https://www.scchildcare.org/InspectionReports/8454/22286_comp_12-9-22.pdf"
24273;"Initial Application";"10/15/2021";"https://www.scchildcare.org/InspectionReports/8028/22286_ren_10-15-21.pdf"
6901;"Renewal Application";"4/24/2023";"https://www.scchildcare.org/InspectionReports/14376/780_ren_04-24-23.pdf"
6901;"Annual Review";"11/28/2022";"https://www.scchildcare.org/InspectionReports/11557/780_av_fu_11-28-22.pdf"
6901;"Annual Review";"10/19/2022";"https://www.scchildcare.org/InspectionReports/11649/780_sv_10-19-22.pdf"
6901;"Annual Review";"9/27/2021";"https://www.scchildcare.org/InspectionReports/7417/780_sv_09272021.pdf"
6901;"Initial Application";"5/11/2021";"https://www.scchildcare.org/InspectionReports/5109/780l_vren_05112021.pdf"
9805;"Initial Application";"1/30/2023";"https://www.scchildcare.org/InspectionReports/11863/l17680_renewal_01302023.pdf"
9805;"Annual Review";"12/13/2022";"https://www.scchildcare.org/InspectionReports/11824/l17680_annual_12132022.pdf"
9805;"Annual Review";"12/14/2021";"https://www.scchildcare.org/InspectionReports/10821/l17680_annual_12142021.pdf"
42871;"Annual Review";"2/28/2023";"https://www.scchildcare.org/InspectionReports/12929/24834-sv-february-28-2023.pdf"
42871;"Initial Application";"11/3/2022";"https://www.scchildcare.org/InspectionReports/11958/24834-renewal-november-3-2022.pdf"
42871;"Annual Review";"4/14/2022";"https://www.scchildcare.org/InspectionReports/8377/24834-sv-april-14-2022.pdf"
42871;"Annual Review";"8/17/2021";"https://www.scchildcare.org/InspectionReports/11020/24834-sv-august-17-2021.pdf"
42871;"Initial Application";"12/1/2020";"https://www.scchildcare.org/InspectionReports/4434/24834-renewal-december-1-2020.pdf"
2384;"Annual Review";"5/22/2023";"https://www.scchildcare.org/InspectionReports/14372/233_av_05-22-23.pdf"
2384;"Application";"2/13/2023";"https://www.scchildcare.org/InspectionReports/13056/233_ren_02-13-23.pdf"
2384;"Annual Review";"3/10/2022";"https://www.scchildcare.org/InspectionReports/7679/233_sv_03102022.pdf"
2384;"Annual Review";"9/16/2021";"https://www.scchildcare.org/InspectionReports/10552/233_sv_091621.pdf"
6470;"Annual Review";"3/16/2022";"https://www.scchildcare.org/InspectionReports/7912/17124-sv-march-16-2022.pdf"
6470;"Annual Review";"10/12/2021";"https://www.scchildcare.org/InspectionReports/5923/17124-sv-october-12-2021.pdf"
6470;"Initial Application";"2/16/2021";"https://www.scchildcare.org/InspectionReports/4668/17124-renewal-february-16-2021.pdf"
21173;"Annual Review";"1/19/2023";"https://www.scchildcare.org/InspectionReports/12883/l21471_annual_01192023.pdf"
21173;"Annual Review";"1/19/2023";"https://www.scchildcare.org/InspectionReports/13888/corrected-l21471_annual_01192023.pdf"
21173;"Annual Review";"6/22/2022";"https://www.scchildcare.org/InspectionReports/9475/l21471_annual_06222022.pdf"
21173;"Annual Review";"1/11/2022";"https://www.scchildcare.org/InspectionReports/8754/l21471_renewal_01112022.pdf"
21173;"Annual Review";"10/21/2021";"https://www.scchildcare.org/InspectionReports/10799/l21471_annual_10212021.pdf"
1917;"Annual Review";"11/3/2022";"https://www.scchildcare.org/InspectionReports/11694/l12694_annual_11032022.pdf"
1917;"Annual Review";"10/22/2021";"https://www.scchildcare.org/InspectionReports/10746/l12694_annual_10222021.pdf"
32172;"Renewal Application";"5/5/2023";"https://www.scchildcare.org/InspectionReports/13938/cc032172_ren_05-05-23.pdf"
32172;"Annual Review";"3/27/2023";"https://www.scchildcare.org/InspectionReports/13566/p23065_av_03-27-23.pdf"
32172;"Complaint";"3/17/2023";"https://www.scchildcare.org/InspectionReports/13567/p23065_cv_03-17-23.pdf"
32172;"Complaint";"2/27/2023";"https://www.scchildcare.org/InspectionReports/14147/p23065_cv_02-27-23.pdf"
32172;"Complaint";"1/20/2023";"https://www.scchildcare.org/InspectionReports/13978/p23065_com_01-20-23.pdf"
32172;"Annual Review";"4/20/2022";"https://www.scchildcare.org/InspectionReports/8658/23065_sv_4-20-22.pdf"
32172;"Annual Review";"11/1/2021";"https://www.scchildcare.org/InspectionReports/6765/23065_sv_11012021.pdf"
32172;"Initial Application";"4/28/2021";"https://www.scchildcare.org/InspectionReports/4867/23065_ren_04282021.pdf"
32172;"Complaint";"2/18/2021";"https://www.scchildcare.org/InspectionReports/4836/23065_comp_02182021.pdf"
6368;"Annual Review";"4/12/2023";"https://www.scchildcare.org/InspectionReports/13435/l763_annual_04122023.pdf"
6368;"Annual Review";"4/12/2023";"https://www.scchildcare.org/InspectionReports/13705/l763_annaul_04122023.pdf"
6368;"Complaint";"2/10/2023";"https://www.scchildcare.org/InspectionReports/11865/l763_complaint_02102023.pdf"
6368;"Complaint";"2/10/2023";"https://www.scchildcare.org/InspectionReports/12198/l763_complaint_02102023.pdf"
6368;"Annual Review";"11/7/2022";"https://www.scchildcare.org/InspectionReports/11592/l763_annual_11072022.pdf"
6368;"Initial Application";"10/4/2022";"https://www.scchildcare.org/InspectionReports/11240/a763_renewal_10042022.pdf"
6368;"Annual Review";"12/20/2021";"https://www.scchildcare.org/InspectionReports/10679/l763_annual_12202021.pdf"
2141;"Annual Review";"10/3/2022";"https://www.scchildcare.org/InspectionReports/11044/l14788_annual_10032022.pdf"
2141;"Annual Review";"6/8/2021";"https://www.scchildcare.org/InspectionReports/6248/l14788_annual_06082021.pdf"
"CC045778";"ABC";"3/22/2022";"https://www.scchildcare.org/ABCInspectionReports/179/ala-enrichment-center-exempt-health-and-safety-inspection-version-4-11-3-2021.pdf"
"CC045778";"ABC";"7/7/2021";"https://www.scchildcare.org/ABCInspectionReports/96/health-and-safety-inspection-07-07-21.pdf"
"CC044221";"ABC";"7/5/2023";"https://www.scchildcare.org/ABCInspectionReports/359/alston-bailey-health-and-safety-inspection-updated.pdf"
"CC044221";"ABC";"5/22/2023";"https://www.scchildcare.org/ABCInspectionReports/329/alston-bailey-health-and-safety-inspection.pdf"
"CC044221";"ABC";"12/3/2020";"https://www.scchildcare.org/ABCInspectionReports/62/alston-bailey-elementary-exempt-health-and-safety-inspection-version_.pdf"
886;"Initial Application";"9/14/2021";"https://www.scchildcare.org/InspectionReports/10829/l577_renewal_09142021.pdf"
"CC044219";"ABC";"3/10/2022";"https://www.scchildcare.org/ABCInspectionReports/178/beech-hill-health-and-safety-inspection-2-signed.pdf"
"CC044219";"ABC";"11/23/2020";"https://www.scchildcare.org/ABCInspectionReports/34/beech-hill-le-health-and-safety-inspection.pdf"
40370;"Complaint";"7/20/2022";"https://www.scchildcare.org/InspectionReports/10727/l24723_complaint_07202022.pdf"
40370;"Renewal Application";"4/14/2022";"https://www.scchildcare.org/InspectionReports/10676/l24723_renewal_04142022.pdf"
40370;"Annual Review";"6/16/2021";"https://www.scchildcare.org/InspectionReports/10729/l24723_annual_06162021.pdf"
40370;"Annual Review";"9/23/2020";"https://www.scchildcare.org/InspectionReports/4324/l24723_virtual-renewal_09232020.pdf"
42446;"Annual Review";"1/24/2023";"https://www.scchildcare.org/InspectionReports/11889/l24968_follow-up_01242023.pdf"
42446;"Complaint";"9/8/2022";"https://www.scchildcare.org/InspectionReports/10808/l24968_complaint_09082022.pdf"
42446;"Complaint";"8/2/2022";"https://www.scchildcare.org/InspectionReports/10805/l24968_complaint_08022022.pdf"
42446;"Complaint";"4/1/2022";"https://www.scchildcare.org/InspectionReports/9837/l24968_complaint_04122022.pdf"
42446;"Complaint";"11/16/2021";"https://www.scchildcare.org/InspectionReports/7827/l24968_complaint_11162021.pdf"
42446;"Annual Review";"10/11/2021";"https://www.scchildcare.org/InspectionReports/7828/l24968_renewal_10112021.pdf"
42446;"Complaint";"8/19/2021";"https://www.scchildcare.org/InspectionReports/7826/l24968_complaint_08192021.pdf"
17820;"Complaint";"2/14/2023";"https://www.scchildcare.org/InspectionReports/12718/l18159_complaint_02142023.pdf"
17820;"Complaint";"2/14/2023";"https://www.scchildcare.org/InspectionReports/13283/l18159_complaint_02142023.pdf"
17820;"Annual Review";"8/26/2022";"https://www.scchildcare.org/InspectionReports/12866/l18159_annual_08262022.pdf"
17820;"Complaint";"3/21/2022";"https://www.scchildcare.org/InspectionReports/9287/l18159_complaint_03212022.pdf"
17820;"Annual Review";"10/19/2021";"https://www.scchildcare.org/InspectionReports/12867/l18159_annual_10192021.pdf"
17820;"Initial Application";"10/18/2021";"https://www.scchildcare.org/InspectionReports/7862/l18159_renewal_10182021.pdf"
17820;"Complaint";"5/20/2021";"https://www.scchildcare.org/InspectionReports/6888/l18159_complaint_05202021.pdf"
721;"Initial Application";"7/22/2022";"https://www.scchildcare.org/InspectionReports/10360/545_ren_7-22-22.pdf"
721;"Annual Review";"2/23/2022";"https://www.scchildcare.org/InspectionReports/7964/545_sv_2-23-22.pdf"
721;"Annual Review";"8/31/2021";"https://www.scchildcare.org/InspectionReports/6422/545_sv_08312021.pdf"
721;"Annual Review";"5/13/2021";"https://www.scchildcare.org/InspectionReports/12490/p545_av_05-13-21.pdf"
25755;"Annual Review";"1/18/2023";"https://www.scchildcare.org/InspectionReports/11502/22589_av_01-18-23.pdf"
25755;"Annual Review";"8/30/2022";"https://www.scchildcare.org/InspectionReports/10189/22589_sv_08302022.pdf"
25755;"Initial Application";"6/22/2022";"https://www.scchildcare.org/InspectionReports/9743/22589_ren_06222022.pdf"
25755;"Annual Review";"6/23/2021";"https://www.scchildcare.org/InspectionReports/5218/22589l_sv_06232021.pdf"
662;"Initial Application";"5/12/2022";"https://www.scchildcare.org/InspectionReports/11425/l10967_renewal_05122022.pdf"
662;"Annual Review";"11/18/2021";"https://www.scchildcare.org/InspectionReports/10715/l10967_annual_11182021.pdf"
41942;"Annual Review";"3/29/2023";"https://www.scchildcare.org/InspectionReports/14020/corrected-24773_av_03-29-23.pdf"
41942;"Annual Review";"10/14/2022";"https://www.scchildcare.org/InspectionReports/11906/24773_sv_10-14-22.pdf"
41942;"Initial Application";"9/7/2022";"https://www.scchildcare.org/InspectionReports/10854/24773_ren_09072022.pdf"
41942;"Annual Review";"5/3/2021";"https://www.scchildcare.org/InspectionReports/10845/24773_sv_05032021.pdf"
41942;"Initial Application";"10/15/2020";"https://www.scchildcare.org/InspectionReports/5013/24773l_vren_10151020.pdf"
45757;"Complaint";"7/11/2023";"https://www.scchildcare.org/InspectionReports/15520/p25287_com_7-11-23.pdf"
45757;"Renewal Application";"4/24/2023";"https://www.scchildcare.org/InspectionReports/14601/cc045757_ren_04-24-23.pdf"
45757;"Annual Review";"5/25/2022";"https://www.scchildcare.org/InspectionReports/9120/25287_sv_05-25-22.pdf"
"CC044228";"ABC";"6/20/2023";"https://www.scchildcare.org/ABCInspectionReports/356/eaglenest-health-and-safety-ca-received.pdf"
"CC044228";"ABC";"5/26/2023";"https://www.scchildcare.org/ABCInspectionReports/348/eagle-nest-updated-health-and-safety-checklist.pdf"
"CC044228";"ABC";"4/1/2022";"https://www.scchildcare.org/ABCInspectionReports/190/eagle-nest-health-and-safety-inspection_.pdf"
"CC044228";"ABC";"12/4/2020";"https://www.scchildcare.org/ABCInspectionReports/47/eagle-nest-le-health-and-safety-inspection.pdf"
1912;"Application";"3/27/2023";"https://www.scchildcare.org/InspectionReports/13298/l12630_renewal_03272023.pdf"
1912;"Complaint";"10/5/2022";"https://www.scchildcare.org/InspectionReports/11596/l12630_complaint_10052022.pdf"
1912;"Annual Review";"9/27/2022";"https://www.scchildcare.org/InspectionReports/11038/l12630_annual_09272022.pdf"
1912;"Complaint";"5/12/2022";"https://www.scchildcare.org/InspectionReports/11702/l12630_complaint_05122022.pdf"
1912;"Annual Review";"3/5/2021";"https://www.scchildcare.org/InspectionReports/4606/l12630_renewal_03052021.pdf"
1912;"Complaint";"10/5/2020";"https://www.scchildcare.org/InspectionReports/5595/l122630_complaint_10052020.pdf"
"CC044223";"ABC";"6/20/2023";"https://www.scchildcare.org/ABCInspectionReports/355/flowertown-health-and-safety-ca-received.pdf"
"CC044223";"ABC";"5/25/2023";"https://www.scchildcare.org/ABCInspectionReports/340/flowertown-health-and-safety-5-25-copy.pdf"
"CC044223";"ABC";"3/7/2022";"https://www.scchildcare.org/ABCInspectionReports/166/flowertown-health-and-safety-inspection_.pdf"
"CC044223";"ABC";"11/18/2020";"https://www.scchildcare.org/ABCInspectionReports/36/flowertown.pdf"
"CC044225";"ABC";"4/7/2022";"https://www.scchildcare.org/ABCInspectionReports/194/fort-dorchester-health-and-safety-inspection.pdf"
"CC044225";"ABC";"12/2/2020";"https://www.scchildcare.org/ABCInspectionReports/40/fort-dorchester-le-health-and-safety-inspection.pdf"
360;"Complaint";"7/20/2023";"https://www.scchildcare.org/InspectionReports/15241/p14606_com_7-20-23.pdf"
360;"Annual Review";"2/23/2023";"https://www.scchildcare.org/InspectionReports/14683/p14606_av_02-23-23.pdf"
360;"Initial Application";"5/27/2022";"https://www.scchildcare.org/InspectionReports/9119/14606_ren_05-27-22.pdf"
360;"Annual Review";"3/14/2022";"https://www.scchildcare.org/InspectionReports/8509/14606_sv_3-14-22.pdf"
360;"Annual Review";"10/13/2021";"https://www.scchildcare.org/InspectionReports/6065/14606_sv_fu_10132021.pdf"
360;"Annual Review";"7/14/2021";"https://www.scchildcare.org/InspectionReports/5298/14606_sv_07142021.pdf"
360;"Complaint";"4/28/2021";"https://www.scchildcare.org/InspectionReports/4934/14606_comp_04282021.pdf"
17871;"Annual Review Follow Up";"5/15/2023";"https://www.scchildcare.org/InspectionReports/14473/l18311_follow-up_05152023.pdf"
17871;"Initial Application";"4/6/2022";"https://www.scchildcare.org/InspectionReports/11864/l18311_renewal_04062022.pdf"
29487;"Renewal Application";"7/14/2023";"https://www.scchildcare.org/InspectionReports/14926/l22869_renewal_07142023.pdf"
29487;"Annual Review";"9/7/2022";"https://www.scchildcare.org/InspectionReports/10777/l22869_follow-up_09072022.pdf"
29487;"Annual Review";"7/5/2022";"https://www.scchildcare.org/InspectionReports/9481/l22869_annual_07052022.pdf"
29487;"Annual Review";"6/8/2021";"https://www.scchildcare.org/InspectionReports/6253/l22869_renewal_06082021.pdf"
24401;"Annual Review";"7/20/2022";"https://www.scchildcare.org/InspectionReports/10044/l22247_annual_07202022.pdf"
24401;"Complaint";"6/30/2022";"https://www.scchildcare.org/InspectionReports/10256/l22247_complaint_06302022.pdf"
24401;"Annual Review";"5/3/2022";"https://www.scchildcare.org/InspectionReports/9479/l22247_follow-up_05032022.pdf"
24401;"Annual Review";"8/6/2021";"https://www.scchildcare.org/InspectionReports/6917/l22247_renewal_08062021.pdf"
