"InspectionId";"ProviderId";"InspectionType";"InspectionStartDate";"InspectionStartTime";"InspectionEndDate";"InspectionEndTime";"ReportFilename"
243124;105;"Investigation";"2017-12-15";"10:07:00";"2017-12-15";"10:25:00";"105_243124.pdf"
243279;105;"Renewal Application";"2018-01-03";"10:04:00";"2018-01-03";"12:00:00";"105_243279.pdf"
243813;105;"Investigation";"2018-02-21";"14:56:00";"2018-02-21";"16:10:00";"105_243813.pdf"
278200;105;"Renewal Application";"2019-02-07";"09:50:00";"2019-02-07";"12:06:00";"105_278200.pdf"
289788;105;"Investigation";"2019-05-16";"09:30:00";"2019-05-16";"10:30:00";"105_289788.pdf"
292736;105;"Renewal Application";"2020-02-03";"10:21:00";"2020-02-03";"13:55:00";"105_292736.pdf"
307216;105;"Renewal Application";"2021-05-05";"09:50:00";"2021-05-05";"12:15:00";"105_307216.pdf"
307462;105;"Investigation";"2021-05-21";"11:35:00";"2021-05-21";"12:25:00";"105_307462.pdf"
307464;105;"Investigation";"2021-05-21";"11:35:00";"2021-05-21";"12:25:00";"105_307464.pdf"
319965;105;"Renewal Application";"2022-02-14";"09:25:00";"2022-02-14";"11:45:00";"105_319965.pdf"
306657;202674;"Initial Application";"2021-03-23";"12:40:00";"2021-03-23";"13:15:00";"202674_306657.pdf"
319155;202674;"Annual Inspection";"2021-11-17";"14:55:00";"2021-11-17";"15:40:00";"202674_319155.pdf"
191166;158208;"Initial Application";"2015-06-29";"09:00:00";"2015-06-29";"10:00:00";"158208_191166.pdf"
214066;158208;"Annual Inspection";"2016-02-08";"10:45:00";"2016-02-08";"12:05:00";"158208_214066.pdf"
216253;158208;"Investigation";"2016-07-21";"12:05:00";"2016-07-21";"13:00:00";"158208_216253.pdf"
219005;158208;"Renewal Application";"2017-03-10";"12:05:00";"2017-03-10";"13:55:00";"158208_219005.pdf"
243646;158208;"Annual Inspection";"2018-02-22";"11:37:00";"2018-02-22";"13:48:00";"158208_243646.pdf"
245888;158208;"Investigation";"2018-07-25";"10:45:00";"2018-07-25";"11:30:00";"158208_245888.pdf"
278152;158208;"Renewal Application";"2019-01-14";"10:42:00";"2019-01-14";"12:28:00";"158208_278152.pdf"
292647;158208;"Annual Inspection";"2020-02-10";"09:20:00";"2020-02-10";"10:15:00";"158208_292647.pdf"
304258;158208;"Change of Location";"2020-08-07";"12:58:00";"2020-08-07";"14:11:00";"158208_304258.pdf"
306854;158208;"Renewal Application";"2021-06-24";"09:40:00";"2021-06-24";"10:58:00";"158208_306854.pdf"
292439;202302;"Initial Application";"2019-12-13";"11:25:00";"2019-12-13";"12:35:00";"202302_292439.pdf"
321296;202302;"Renewal Application";"2022-05-06";"15:06:00";"2022-05-06";"16:25:00";"202302_321296.pdf"
54674;106548;"Change of Ownership";"2014-03-18";"10:08:00";"2014-03-18";"12:50:00";"106548_54674.pdf"
160165;106548;"Renewal Application";"2015-06-17";"08:15:00";"2015-06-17";"12:00:00";"106548_160165.pdf"
214994;106548;"Renewal Application";"2016-05-16";"09:25:00";"2016-05-16";"13:10:00";"106548_214994.pdf"
215277;106548;"Investigation";"2016-05-11";"12:30:00";"2016-05-11";"13:45:00";"106548_215277.pdf"
215603;106548;"Investigation";"2016-05-24";"11:30:00";"2016-05-24";"12:30:00";"106548_215603.pdf"
217158;106548;"Investigation";"2016-09-21";"09:50:00";"2016-09-21";"11:00:00";"106548_217158.pdf"
219557;106548;"Renewal Application";"2017-06-08";"09:57:00";"2017-06-14";"09:15:00";"106548_219557.pdf"
244579;106548;"Renewal Application";"2018-04-30";"08:45:00";"2018-04-30";"12:00:00";"106548_244579.pdf"
278658;106548;"Investigation";"2019-02-25";"13:00:00";"2019-02-25";"14:00:00";"106548_278658.pdf"
279133;106548;"Investigation";"2019-04-10";"11:05:00";"2019-04-10";"11:35:00";"106548_279133.pdf"
289299;106548;"Renewal Application";"2019-05-03";"09:17:00";"2019-05-03";"13:10:00";"106548_289299.pdf"
289481;106548;"Investigation";"2019-05-16";"15:00:00";"2019-05-16";"15:30:00";"106548_289481.pdf"
289482;106548;"Investigation";"2019-05-03";"09:17:00";"2019-05-20";"13:35:00";"106548_289482.pdf"
293737;106548;"Renewal Application";"2020-08-04";"09:15:00";"2020-08-04";"11:30:00";"106548_293737.pdf"
320716;106548;"Investigation";"2022-03-11";"10:40:00";"2022-03-11";"11:20:00";"106548_320716.pdf"
321026;106548;"Renewal Application";"2022-06-24";"09:00:00";"2022-06-24";"11:10:00";"106548_321026.pdf"
307335;106548;"Renewal Application";"2021-05-21";"09:30:00";"2021-05-21";"11:10:00";"106548_307335.pdf"
290594;106548;"Investigation";"2019-07-31";"09:38:00";"2019-07-31";"11:41:00";"106548_290594.pdf"
289518;106548;"Investigation";"2019-04-23";"12:55:00";"2019-04-23";"13:40:00";"106548_289518.pdf"
319369;106548;"Investigation";"2021-11-01";"13:59:00";"2021-11-02";"15:44:00";"106548_319369.pdf"
321058;106548;"Investigation";"2022-04-25";"10:01:00";"2022-04-25";"10:33:00";"106548_321058.pdf"
505;78813;"Renewal Application";"2011-11-17";"10:08:00";"2011-11-17";"11:00:00";"78813_505.pdf"
14444;78813;"Annual Inspection";"2012-11-15";"09:58:00";"2012-11-15";"10:59:00";"78813_14444.pdf"
52952;78813;"Renewal Application";"2013-11-15";"12:30:00";"2013-11-15";"13:30:00";"78813_52952.pdf"
128054;78813;"Annual Inspection";"2014-11-25";"13:40:00";"2014-11-25";"15:15:00";"78813_128054.pdf"
203063;78813;"Renewal Application";"2015-11-16";"14:25:00";"2015-11-16";"16:05:00";"78813_203063.pdf"
218155;78813;"Annual Inspection";"2016-12-16";"08:00:00";"2016-12-16";"09:30:00";"78813_218155.pdf"
242565;78813;"Renewal Application";"2017-12-04";"10:18:00";"2017-12-04";"11:00:00";"78813_242565.pdf"
247141;78813;"Annual Inspection";"2018-10-26";"07:25:00";"2018-10-26";"08:35:00";"78813_247141.pdf"
291597;78813;"Renewal Application";"2019-12-20";"10:50:00";"2019-12-20";"11:45:00";"78813_291597.pdf"
305778;78813;"Annual Inspection";"2021-01-21";"10:00:00";"2021-01-21";"11:00:00";"78813_305778.pdf"
802;67254;"Renewal Application";"2011-11-16";"09:15:00";"2011-11-16";"11:05:00";"67254_802.pdf"
9914;67254;"Initial Application";"2012-05-18";"08:45:00";"2012-05-18";"09:15:00";"67254_9914.pdf"
13136;67254;"Renewal Application";"2012-10-01";"09:15:00";"2012-10-01";"10:47:00";"67254_13136.pdf"
52459;67254;"Renewal Application";"2013-10-29";"09:00:00";"2013-10-29";"12:30:00";"67254_52459.pdf"
127631;67254;"Renewal Application";"2014-10-09";"10:00:00";"2014-10-09";"13:00:00";"67254_127631.pdf"
192688;67254;"Renewal Application";"2015-11-20";"09:33:00";"2015-11-20";"12:20:00";"67254_192688.pdf"
217816;67254;"Renewal Application";"2016-11-18";"10:00:00";"2016-11-18";"13:30:00";"67254_217816.pdf"
242181;67254;"Renewal Application";"2017-10-11";"12:40:00";"2017-10-11";"14:40:00";"67254_242181.pdf"
246744;67254;"Renewal Application";"2018-11-01";"11:27:00";"2018-11-01";"13:35:00";"67254_246744.pdf"
291202;67254;"Renewal Application";"2019-09-24";"10:20:00";"2019-09-24";"12:40:00";"67254_291202.pdf"
305749;67254;"Renewal Application";"2021-01-12";"09:28:00";"2021-01-12";"13:33:00";"67254_305749.pdf"
319865;67254;"Renewal Application";"2022-03-01";"11:15:00";"2022-03-01";"13:20:00";"67254_319865.pdf"
12947;429;"Renewal Application";"2012-10-09";"10:30:00";"2012-10-09";"13:30:00";"429_12947.pdf"
15492;429;"Investigation";"2012-12-07";"15:00:00";"2012-12-07";"16:00:00";"429_15492.pdf"
52413;429;"Renewal Application";"2013-10-02";"08:45:00";"2013-10-02";"12:00:00";"429_52413.pdf"
64735;429;"Investigation";"2014-03-19";"12:00:00";"2014-03-19";"14:00:00";"429_64735.pdf"
127629;429;"Renewal Application";"2014-10-22";"09:45:00";"2014-10-22";"15:35:00";"429_127629.pdf"
192690;429;"Renewal Application";"2015-10-12";"08:35:00";"2015-10-12";"12:40:00";"429_192690.pdf"
216297;429;"Investigation";"2016-08-10";"12:30:00";"2016-08-10";"13:30:00";"429_216297.pdf"
217819;429;"Renewal Application";"2016-12-15";"09:55:00";"2016-12-15";"13:10:00";"429_217819.pdf"
219750;429;"Investigation";"2017-06-07";"08:30:00";"2017-06-07";"09:55:00";"429_219750.pdf"
220606;429;"Investigation";"2017-06-29";"06:45:00";"2017-06-29";"08:00:00";"429_220606.pdf"
242184;429;"Renewal Application";"2017-10-24";"09:22:00";"2017-10-24";"12:50:00";"429_242184.pdf"
243022;429;"Investigation";"2017-12-08";"10:15:00";"2017-12-08";"11:30:00";"429_243022.pdf"
246746;429;"Renewal Application";"2018-09-26";"09:45:00";"2018-09-26";"13:00:00";"429_246746.pdf"
247763;429;"Investigation";"2018-11-27";"09:00:00";"2018-11-27";"10:00:00";"429_247763.pdf"
290789;429;"Investigation";"2019-08-08";"11:30:00";"2019-08-08";"13:45:00";"429_290789.pdf"
291204;429;"Renewal Application";"2019-10-17";"09:45:00";"2019-10-17";"12:52:00";"429_291204.pdf"
305612;429;"Renewal Application";"2021-01-22";"09:00:00";"2021-01-22";"12:00:00";"429_305612.pdf"
319822;429;"Renewal Application";"2022-02-23";"09:14:00";"2022-02-23";"15:30:00";"429_319822.pdf"
319015;202827;"Initial Application";"2021-10-07";"08:50:00";"2021-10-07";"10:00:00";"202827_319015.pdf"
322108;202827;"Annual Inspection";"2022-10-06";"09:37:00";"2022-10-06";"10:40:00";"202827_322108.pdf"
12989;861;"Renewal Application";"2012-10-22";"09:20:00";"2012-10-22";"11:45:00";"861_12989.pdf"
41327;861;"Renewal Application";"2013-09-18";"09:30:00";"2013-09-19";"11:00:00";"861_41327.pdf"
191825;861;"Renewal Application";"2015-09-11";"09:00:00";"2015-09-11";"10:50:00";"861_191825.pdf"
216419;861;"Renewal Application";"2016-09-15";"09:05:00";"2016-09-15";"12:00:00";"861_216419.pdf"
290372;861;"Renewal Application";"2019-09-12";"09:45:00";"2019-09-12";"12:10:00";"861_290372.pdf"
322448;861;"Renewal Application";"2022-11-02";"09:33:00";"2022-11-02";"10:46:00";"861_322448.pdf"
318117;861;"Renewal Application";"2021-09-01";"10:02:00";"2021-09-01";"11:38:00";"861_318117.pdf"
245695;861;"Renewal Application";"2018-08-24";"09:45:00";"2018-08-24";"11:50:00";"861_245695.pdf"
221181;861;"Renewal Application";"2017-08-24";"10:15:00";"2017-08-24";"13:05:00";"861_221181.pdf"
106736;861;"Renewal Application";"2014-09-10";"09:00:00";"2014-09-10";"11:45:00";"861_106736.pdf"
11093;58636;"Investigation";"2012-07-02";"11:45:00";"2012-07-02";"12:25:00";"58636_11093.pdf"
307657;58636;"Renewal Application";"2021-08-18";"14:40:00";"2021-08-18";"15:15:00";"58636_307657.pdf"
321693;58636;"Renewal Application";"2022-09-27";"14:30:00";"2022-09-27";"15:35:00";"58636_321693.pdf"
290061;58636;"Renewal Application";"2019-09-25";"09:00:00";"2019-09-25";"10:45:00";"58636_290061.pdf"
220455;58636;"Renewal Application";"2017-06-22";"12:50:00";"2017-06-22";"14:47:00";"58636_220455.pdf"
215798;58636;"Renewal Application";"2016-07-20";"09:05:00";"2016-07-20";"10:15:00";"58636_215798.pdf"
190926;58636;"Renewal Application";"2015-07-28";"09:00:00";"2015-07-28";"10:45:00";"58636_190926.pdf"
95801;58636;"Renewal Application";"2014-06-12";"09:00:00";"2014-06-12";"10:00:00";"58636_95801.pdf"
40520;58636;"Renewal Application";"2013-06-24";"08:40:00";"2013-06-24";"10:10:00";"58636_40520.pdf"
10608;58636;"Renewal Application";"2012-07-16";"11:00:00";"2012-07-16";"12:55:00";"58636_10608.pdf"
293877;58636;"Renewal Application";"2020-09-02";"08:55:00";"2020-09-02";"10:23:00";"58636_293877.pdf"
245298;58636;"Renewal Application";"2018-07-06";"09:45:00";"2018-07-06";"10:55:00";"58636_245298.pdf"
221334;180737;"Initial Application";"2017-08-10";"09:50:00";"2017-08-10";"10:30:00";"180737_221334.pdf"
243901;180737;"Annual Inspection";"2018-03-30";"09:00:00";"2018-03-30";"11:08:00";"180737_243901.pdf"
278861;180737;"Renewal Application";"2019-04-25";"09:50:00";"2019-04-25";"11:05:00";"180737_278861.pdf"
293473;180737;"Annual Inspection";"2020-06-19";"11:35:00";"2020-06-19";"12:50:00";"180737_293473.pdf"
306471;180737;"Renewal Application";"2021-03-19";"13:19:00";"2021-03-19";"14:10:00";"180737_306471.pdf"
320455;180737;"Annual Inspection";"2022-06-15";"10:45:00";"2022-06-15";"11:35:00";"180737_320455.pdf"
828;73512;"Renewal Application";"2012-01-18";"14:30:00";"2012-01-18";"15:05:00";"73512_828.pdf"
14938;73512;"Renewal Application";"2012-11-30";"14:45:00";"2012-11-30";"16:45:00";"73512_14938.pdf"
52992;73512;"Renewal Application";"2013-11-20";"14:20:00";"2013-11-20";"16:00:00";"73512_52992.pdf"
127490;73512;"Investigation";"2014-10-08";"15:30:00";"2014-10-08";"16:15:00";"73512_127490.pdf"
128113;73512;"Renewal Application";"2014-11-21";"15:00:00";"2014-11-21";"16:00:00";"73512_128113.pdf"
203117;73512;"Renewal Application";"2015-11-10";"14:20:00";"2015-11-10";"15:53:00";"73512_203117.pdf"
213978;73512;"Investigation";"2016-01-27";"16:50:00";"2016-01-27";"18:00:00";"73512_213978.pdf"
218128;73512;"Renewal Application";"2016-12-06";"14:55:00";"2016-12-06";"16:30:00";"73512_218128.pdf"
242610;73512;"Renewal Application";"2017-11-02";"14:30:00";"2017-11-02";"17:00:00";"73512_242610.pdf"
247187;73512;"Renewal Application";"2018-10-05";"14:00:00";"2018-10-05";"16:00:00";"73512_247187.pdf"
291645;73512;"Renewal Application";"2019-11-20";"14:00:00";"2019-11-20";"15:45:00";"73512_291645.pdf"
320385;73512;"Renewal Application";"2022-03-07";"13:45:00";"2022-03-07";"15:15:00";"73512_320385.pdf"
305620;73512;"Renewal Application";"2021-01-23";"12:51:00";"2021-01-23";"15:35:00";"73512_305620.pdf"
826;73095;"Renewal Application";"2012-01-10";"13:44:00";"2012-01-10";"15:30:00";"73095_826.pdf"
52960;73095;"Renewal Application";"2013-11-13";"14:30:00";"2013-11-13";"16:00:00";"73095_52960.pdf"
128112;73095;"Renewal Application";"2014-11-10";"14:45:00";"2014-11-10";"17:15:00";"73095_128112.pdf"
203115;73095;"Renewal Application";"2015-11-02";"01:45:00";"2015-11-02";"16:30:00";"73095_203115.pdf"
214788;73095;"Investigation";"2016-04-25";"15:00:00";"2016-04-25";"17:00:00";"73095_214788.pdf"
218194;73095;"Renewal Application";"2017-01-04";"14:15:00";"2017-01-04";"16:55:00";"73095_218194.pdf"
242608;73095;"Renewal Application";"2017-11-13";"14:40:00";"2017-11-13";"16:30:00";"73095_242608.pdf"
247185;73095;"Renewal Application";"2018-11-01";"14:25:00";"2018-11-01";"15:50:00";"73095_247185.pdf"
291643;73095;"Renewal Application";"2019-10-24";"14:30:00";"2019-10-24";"17:15:00";"73095_291643.pdf"
19089;73095;"Investigation";"2013-04-24";"14:30:00";"2013-04-24";"15:45:00";"73095_19089.pdf"
14520;73095;"Renewal Application";"2012-11-16";"14:15:00";"2012-11-16";"17:00:00";"73095_14520.pdf"
242397;73095;"Investigation";"2017-11-13";"14:40:00";"2017-11-13";"16:30:00";"73095_242397.pdf"
305629;73095;"Renewal Application";"2021-01-26";"14:33:00";"2021-01-26";"17:22:00";"73095_305629.pdf"
320384;73095;"Renewal Application";"2022-04-14";"13:55:00";"2022-04-14";"15:58:00";"73095_320384.pdf"
306283;202651;"Initial Application";"2021-02-24";"09:00:00";"2021-02-24";"11:00:00";"202651_306283.pdf"
320558;202651;"Renewal Application";"2022-06-15";"09:25:00";"2022-06-15";"10:35:00";"202651_320558.pdf"
8026;65157;"Renewal Application";"2012-03-12";"15:05:00";"2012-03-12";"16:40:00";"65157_8026.pdf"
17613;65157;"Renewal Application";"2013-03-20";"14:15:00";"2013-03-20";"15:30:00";"65157_17613.pdf"
40815;65157;"Investigation";"2013-06-27";"08:50:00";"2013-06-27";"10:00:00";"65157_40815.pdf"
54454;65157;"Renewal Application";"2014-04-23";"14:30:00";"2014-04-23";"15:40:00";"65157_54454.pdf"
106328;65157;"Investigation";"2014-07-10";"09:00:00";"2014-07-10";"09:15:00";"65157_106328.pdf"
149549;65157;"Renewal Application";"2015-04-21";"14:15:00";"2015-04-21";"16:30:00";"65157_149549.pdf"
214524;65157;"Renewal Application";"2016-04-29";"14:40:00";"2016-04-29";"15:35:00";"65157_214524.pdf"
219159;65157;"Renewal Application";"2017-03-14";"14:45:00";"2017-03-14";"15:50:00";"65157_219159.pdf"
243932;65157;"Renewal Application";"2018-04-27";"14:15:00";"2018-04-27";"15:15:00";"65157_243932.pdf"
278888;65157;"Renewal Application";"2019-05-07";"15:05:00";"2019-05-07";"16:10:00";"65157_278888.pdf"
293493;65157;"Renewal Application";"2020-09-03";"09:25:00";"2020-09-03";"10:45:00";"65157_293493.pdf"
307019;65157;"Renewal Application";"2021-04-30";"16:00:00";"2021-04-30";"17:00:00";"65157_307019.pdf"
320594;65157;"Renewal Application";"2022-05-10";"15:40:00";"2022-05-10";"16:45:00";"65157_320594.pdf"
8237;2897;"Renewal Application";"2012-03-13";"09:30:00";"2012-03-13";"11:40:00";"2897_8237.pdf"
17321;2897;"Investigation";"2013-03-05";"09:00:00";"2013-03-05";"09:45:00";"2897_17321.pdf"
18417;2897;"Renewal Application";"2013-04-18";"08:35:00";"2013-04-19";"09:46:00";"2897_18417.pdf"
74963;2897;"Renewal Application";"2014-04-24";"10:00:00";"2014-04-25";"11:46:00";"2897_74963.pdf"
149850;2897;"Renewal Application";"2015-04-27";"09:07:00";"2015-04-27";"12:00:00";"2897_149850.pdf"
190658;2897;"Investigation";"2015-05-13";"08:00:00";"2015-05-13";"08:30:00";"2897_190658.pdf"
213699;2897;"Investigation";"2016-01-26";"09:28:00";"2016-01-26";"09:33:00";"2897_213699.pdf"
214880;2897;"Renewal Application";"2016-04-19";"10:15:00";"2016-04-19";"13:15:00";"2897_214880.pdf"
217185;2897;"Investigation";"2016-09-27";"10:10:00";"2016-09-27";"12:35:00";"2897_217185.pdf"
218750;2897;"Investigation";"2017-02-15";"12:09:00";"2017-02-15";"14:26:00";"2897_218750.pdf"
219433;2897;"Renewal Application";"2017-04-11";"09:00:00";"2017-04-11";"11:40:00";"2897_219433.pdf"
242865;2897;"Investigation";"2017-12-07";"13:30:00";"2017-12-07";"14:00:00";"2897_242865.pdf"
244071;2897;"Renewal Application";"2018-03-26";"09:00:00";"2018-03-26";"10:45:00";"2897_244071.pdf"
278694;2897;"Renewal Application";"2019-03-20";"09:25:00";"2019-03-20";"11:35:00";"2897_278694.pdf"
289731;2897;"Investigation";"2019-05-07";"14:30:00";"2019-05-07";"15:30:00";"2897_289731.pdf"
292507;2897;"Investigation";"2020-01-08";"09:15:00";"2020-01-08";"11:05:00";"2897_292507.pdf"
293253;2897;"Renewal Application";"2020-11-10";"08:20:00";"2020-11-10";"09:40:00";"2897_293253.pdf"
307427;2897;"Renewal Application";"2021-08-31";"09:15:00";"2021-08-31";"10:50:00";"2897_307427.pdf"
321424;2897;"Investigation";"2022-06-07";"09:05:00";"2022-06-07";"11:04:00";"2897_321424.pdf"
321641;2897;"Renewal Application";"2022-09-12";"10:20:00";"2022-09-12";"11:40:00";"2897_321641.pdf"
10940;58259;"Renewal Application";"2012-08-28";"10:00:00";"2012-08-28";"11:30:00";"58259_10940.pdf"
40409;58259;"Renewal Application";"2013-09-04";"09:30:00";"2013-09-04";"11:15:00";"58259_40409.pdf"
95892;58259;"Renewal Application";"2014-08-19";"09:00:00";"2014-08-19";"12:30:00";"58259_95892.pdf"
180574;58259;"Investigation";"2015-04-29";"11:00:00";"2015-04-29";"13:30:00";"58259_180574.pdf"
190861;58259;"Renewal Application";"2015-08-26";"09:10:00";"2015-08-26";"10:45:00";"58259_190861.pdf"
215428;58259;"Investigation";"2016-04-11";"13:00:00";"2016-04-11";"13:00:00";"58259_215428.pdf"
215577;58259;"Renewal Application";"2016-08-29";"11:35:00";"2016-08-29";"13:30:00";"58259_215577.pdf"
220380;58259;"Renewal Application";"2017-08-29";"08:00:00";"2017-08-29";"11:30:00";"58259_220380.pdf"
245007;58259;"Renewal Application";"2018-08-21";"10:38:00";"2018-08-21";"12:45:00";"58259_245007.pdf"
246915;58259;"Investigation";"2018-11-13";"14:00:00";"2018-11-13";"15:00:00";"58259_246915.pdf"
289661;58259;"Renewal Application";"2019-05-23";"10:30:00";"2019-09-23";"14:00:00";"58259_289661.pdf"
318112;58259;"Renewal Application";"2021-08-25";"09:15:00";"2021-08-25";"11:00:00";"58259_318112.pdf"
322109;58259;"Renewal Application";"2022-09-19";"13:10:00";"2022-09-19";"14:25:00";"58259_322109.pdf"
304843;58259;"Renewal Application";"2020-10-19";"10:15:00";"2020-10-19";"12:00:00";"58259_304843.pdf"
278566;201834;"Initial Application";"2019-02-19";"09:45:00";"2019-02-19";"10:55:00";"201834_278566.pdf"
290259;201834;"Investigation";"2019-06-13";"11:02:00";"2019-06-13";"11:48:00";"201834_290259.pdf"
290261;201834;"Investigation";"2019-06-27";"09:25:00";"2019-06-27";"11:45:00";"201834_290261.pdf"
290526;201834;"Investigation";"2019-07-19";"09:30:00";"2019-07-19";"10:00:00";"201834_290526.pdf"
290591;201834;"Investigation";"2019-08-01";"11:15:00";"2019-08-01";"12:00:00";"201834_290591.pdf"
290683;201834;"Investigation";"2019-08-16";"10:00:00";"2019-08-16";"10:55:00";"201834_290683.pdf"
290983;201834;"Investigation";"2019-09-04";"13:32:00";"2019-09-04";"13:45:00";"201834_290983.pdf"
291682;201834;"Investigation";"2019-10-17";"09:23:00";"2019-10-17";"11:55:00";"201834_291682.pdf"
292501;201834;"Investigation";"2019-12-13";"11:00:00";"2019-12-13";"12:30:00";"201834_292501.pdf"
292939;201834;"Investigation";"2020-02-19";"13:29:00";"2020-02-19";"13:30:00";"201834_292939.pdf"
293739;201834;"Renewal Application";"2020-08-04";"10:20:00";"2020-08-04";"12:00:00";"201834_293739.pdf"
304633;201834;"Investigation";"2020-10-09";"14:00:00";"2020-10-09";"14:30:00";"201834_304633.pdf"
