"Provider ID";"Date";"Ref"
950;"2021-11-08";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=950&FilePath=ProviderReport&FromType=Public&FileName=Cherry%20Hill%20Pre-School_Unannounced%20Monitoring%20Visit_11-8-2021.pdf"
950;"2022-06-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=950&FilePath=ProviderReport&FromType=Public&FileName=Cherry%20Hill%20Pre-School_Unannounced%20Monitoring%20Visit_6-3-2022.pdf"
951;"2022-05-12";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=951&FilePath=ProviderReport&FromType=Public&FileName=The%20Neighborhood%20Nursery%20School_Unannounced%20Monitoring%20Visit_5-12-2022.pdf"
966;"2021-12-09";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=966&FilePath=ProviderReport&FromType=Public&FileName=Calvary%20Christian%20Preschool_Unannounced%20Monitoring%20Visit_12-9-2021.pdf"
972;"2022-03-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=972&FilePath=ProviderReport&FromType=Public&FileName=Raggedy%20Ann%20Nursery_Unannounced%20Monitoring%20Visit_3-17-2022.pdf"
1197;"2022-01-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1197&FilePath=ProviderReport&FromType=Public&FileName=Kent%20County%20Y%20at%20Forest%20Park_Unannounced%20Monitoring%20Visit_1-26-2022.pdf"
1197;"2022-06-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1197&FilePath=ProviderReport&FromType=Public&FileName=Kent%20County%20YMCA%20@%20Forest%20Park_Unannounced%20Monitoring%20Visit_6-6-2022.pdf"
1197;"2022-06-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1197&FilePath=ProviderReport&FromType=Public&FileName=Kent%20County%20YMCA@%20Forest%20Park_Unannounced%20Monitoring%20Visit_6-6-22.pdf"
1642;"2021-10-18";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1642&FilePath=ProviderReport&FromType=Public&FileName=The%20Little%20Village%20Schoolhouse_Unannounced%20Monitoring%20Visit_10-18-2021.pdf"
1642;"2022-05-12";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1642&FilePath=ProviderReport&FromType=Public&FileName=The%20Little%20Village%20Schoolhouse_Unannounced%20Monitoring%20Visit_5-12-2022.pdf"
2889;"2022-03-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=2889&FilePath=ProviderReport&FromType=Public&FileName=LollipopPK_UnannouncedMonitoringVisit_032822.pdf"
2900;"2021-12-22";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=2900&FilePath=ProviderReport&FromType=Public&FileName=AlphaBest%20Melville_Unannounced%20Monitoring%20Visit_12-22-2021.pdf"
2918;"2021-11-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=2918&FilePath=ProviderReport&FromType=Public&FileName=Lidisis%20Lantigua_Unannounced%20Monitoring%20Visit_11-24-2021.pdf"
3066;"2021-10-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3066&FilePath=ProviderReport&FromType=Public&FileName=Ann%20Salcie_Unannounced%20Monitoring%20Visit_10-28-2021.pdf"
929;"2021-10-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=929&FilePath=ProviderReport&FromType=Public&FileName=Paintbox%20Preschool_Unannounced%20Monitoring%20Visit_10-21-2021.pdf"
931;"2022-01-05";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=931&FilePath=ProviderReport&FromType=Public&FileName=CentralNurserySchool_UnannouncedMonitoringVisit_010522.pdf"
934;"2021-12-16";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=934&FilePath=ProviderReport&FromType=Public&FileName=Red%20Brick%20School_Unannounced%20Monitoring%20VIsit_12-16-2021.pdf"
934;"2022-09-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=934&FilePath=ProviderReport&FromType=Public&FileName=Red%20Brick%20School_Unannounced%20Monitoring%20Visit_9-20-2022.pdf"
935;"2022-01-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=935&FilePath=ProviderReport&FromType=Public&FileName=EastSideNurserySchool_UnannouncedMonitoringVisit_012422.pdf"
935;"2022-09-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=935&FilePath=ProviderReport&FromType=Public&FileName=East%20Side%20Nursery%20School_Unannounced%20Monitoring%20Visit_9-23-2022.pdf"
1155;"2022-01-12";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1155&FilePath=ProviderReport&FromType=Public&FileName=Kid's%20Kingdom%20at%20Arlington_Unannounced%20Monitoring%20Visit_1-12-22.pdf"
1155;"2022-05-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1155&FilePath=ProviderReport&FromType=Public&FileName=Kids%20Kingdom%20at%20Arlington_Unannounced%20Monitoring%20Visit_5-26-2022.pdf"
1157;"2022-10-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1157&FilePath=ProviderReport&FromType=Public&FileName=Annie%20Burke_Unannounced%20Monitoring%20Visit_10-3-2022.pdf"
157;"2022-03-18";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=157&FilePath=ProviderReport&FromType=Public&FileName=The%20Carriage%20House%20at%20Lincoln_UnannouncedMonitoringVisit_031822.pdf"
314;"2021-12-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=314&FilePath=ProviderReport&FromType=Public&FileName=Bright%20Horizons%20Children's%20Center_Unannounced%20Monitoring%20Visit_12-3-2021.pdf"
314;"2022-05-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=314&FilePath=ProviderReport&FromType=Public&FileName=Bright%20Horizons%20Childrens%20Center_Unannounced%20Monitoring%20Visit_5-26-2022.pdf"
314;"2022-05-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=314&FilePath=ProviderReport&FromType=Public&FileName=Bright%20Horizons%20Children's%20Center_Unannounced%20Monitoring%20Visit_5-26-2022.pdf"
349;"2021-12-10";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=349&FilePath=ProviderReport&FromType=Public&FileName=Karen%20Goodson_Unannounced%20Monitoring%20Visit_12-10-2021.pdf"
412;"2022-04-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=412&FilePath=ProviderReport&FromType=Public&FileName=Marilyn%20Palumbo_Unannounced%20Monitoring%20Visit_4-29-2022.pdf"
1589;"2022-03-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1589&FilePath=ProviderReport&FromType=Public&FileName=Glenis%20Peralta_UnannouncedMonitoringVisit_032322.pdf"
3924;"2022-03-15";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3924&FilePath=ProviderReport&FromType=Public&FileName=DulceEstrella_UnannouncedMonitoringReport_031522.pdf"
765;"2022-01-27";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=765&FilePath=ProviderReport&FromType=Public&FileName=Catherine%20Bothe_Unannounced%20Monitoring%20Visit_1-27-22.pdf"
788;"2021-11-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=788&FilePath=ProviderReport&FromType=Public&FileName=Dora%20Rodriguez_Unannounced%20Monitoring%20Visit_11-17-2021.pdf"
788;"2022-05-27";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=788&FilePath=ProviderReport&FromType=Public&FileName=Dora%20Rodriguez_Unannounced%20Monitoring%20Visit_5-27-2022.pdf"
607;"2022-01-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=607&FilePath=ProviderReport&FromType=Public&FileName=MayraReyes_UnnanouncedMonitoringVisit_012622.pdf"
502;"2022-02-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=502&FilePath=ProviderReport&FromType=Public&FileName=MariaGarcia_UnannouncedMonitoringVisit_022122.pdf"
3962;"2022-04-05";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3962&FilePath=ProviderReport&FromType=Public&FileName=Elizabeth%20Pena_New%20Site%20Visit_4-5-2022.pdf"
3882;"2022-02-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3882&FilePath=ProviderReport&FromType=Public&FileName=RosauryRodriguez_UnannouncedMonitoringVisit_022422.pdf"
