"ID";"Facility_Name";"Address_Street";"Address_City";"Address_County";"Address_State";"Address_zip";"Phone";"Facility_Type";"Capacity";"Status";"Expiration";"License_Number";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Additional_Services";"Gold_Seal_Last_Accreditation_Agency";"Gold_Seal_Last_Accreditation_Effective_Date";"Gold_Seal_Last_Accreditation_Expiration_Date";"VPK_Program";"Faith_Based";"Head_Start";"School_Readiness"
37081;"Pebblestone Academy Inc.";"1200 Dixie Cutoff Rd";"Stuart";"Martin";"FL";34994;7724630012;"Child Care Facility";165;"Operational";"07/26/2022";"C19MA0019 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
36475;"All About ABC's Learning Center";"821 Bahama Ave";"Stuart";"Martin";"FL";34994;7722834001;"Child Care Facility";33;"Operational";"09/09/2022";"C19MA0077 ";" 6:30AM - 12:00PM";" 6:30AM - 12:00PM";" 6:30AM - 12:00PM";" 6:30AM - 12:00PM";" 6:30AM - 12:00PM";" 6:30AM - 12:00PM";" 7:00AM - 7:00PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Transportation;Weekend Care";;;;;"No";"No";"Yes"
404625;"REACH UP East Stuart Youth Initiative";"724 10th St";"Stuart";"Martin";"FL";34994;7722885334;"Child Care Facility";165;"Operational";"08/25/2022";"C19MA0092 ";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";;;"After School;Food Served;Full Day;Half Day;Transportation";;;;;"No";"No";"No"
37583;"First United Methodist Preschool - Stuart";"1500 Kanner Hwy";"Stuart";"Martin";"FL";34994;7722876265;"Child Care Facility";150;"Operational";"11/18/2022";"C19MA0014 ";" 7:00AM - 4:30PM";" 7:00AM - 4:30PM";" 7:00AM - 4:30PM";" 7:00AM - 4:30PM";" 7:00AM - 4:30PM";;;"Full Day;Half Day";"United Methodist Association of Preschools, Inc.";"12/01/2020";"12/01/2023";"Yes";"Yes";"No";"No"
37080;"First Baptist Christian Preschool";"201 Ocean Blvd";"Stuart";"Martin";"FL";34994;7722877793;"Child Care Facility";105;"Operational";"07/28/2022";"C19MA0067 ";" 6:45AM - 5:30PM";" 6:45AM - 5:30PM";" 6:45AM - 5:30PM";" 6:45AM - 5:30PM";" 6:45AM - 5:30PM";;;"Full Day;Half Day;Infant Care";;;;"Yes";"Yes";"No";"No"
358201;"Star of the Sea Preschool, LLC, DBA Little Einsteins ";"824 Ocean Blvd";"Stuart";"Martin";"FL";34994;7722203322;"Child Care Facility";50;"Operational";"11/01/2022";"C19MA0089 ";" 6:15AM - 6:30PM";" 6:15AM - 6:30PM";" 6:15AM - 6:30PM";" 6:15AM - 6:30PM";" 6:15AM - 6:30PM";;;"Drop In;Full Day;Infant Care";;;;"Yes";"No";"No";"No"
36885;"Reed's Early Steps Academy";"509 Palm Beach Rd";"Stuart";"Martin";"FL";34994;7722881399;"Child Care Facility";55;"Operational";"03/29/2023";"C19MA0074 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
38285;"Bridges Montessori";"51 Central Pkwy";"Stuart";"Martin";"FL";34994;7722219490;"Child Care Facility";156;"Operational";"04/15/2023";"C19MA0047 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
298883;"Apple Tree Academy ";"2085 Kanner Hwy";"Stuart";"Martin";"FL";34994;7722211775;"Child Care Facility";188;"Operational";"05/09/2023";"C19MA0082 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"Food Served;Full Day;Infant Care";"Accredited Professional Preschool Learning Environment";"12/11/2021";"12/11/2025";"Yes";"No";"No";"Yes"
18350;"Martin County Schools - Felix A. Williams Elementary";"401 Baker Rd";"Stuart";"Martin";"FL";34994;7722191640;"Child Care Facility";221;"Operational";;"E19MA0015 ";;;;;;;;;;;;;"No";"Yes";"Yes"
34287;"Intracoastal Kids Academy Inc";"3617 163rd St";"North Miami Beach";"Miami-Dade";"FL";33160;3059405155;"Child Care Facility";105;"Operational";"03/28/2023";"C11MD1922 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 2:00PM";;"Food Served;Full Day";;;;"Yes";"No";"No";"No"
33051;"Sunny Isles Kids' Club";"17395      Bay Rd";"Sunny Isles Beach";"Miami-Dade";"FL";33160;3059333888;"Child Care Facility";38;"Operational";"01/24/2023";"C11MD2110 ";" 8:00AM - 7:00PM";" 8:00AM - 7:00PM";" 8:00AM - 7:00PM";" 8:00AM - 7:00PM";" 8:00AM - 7:00PM";;;"Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"No"
503438;"Gan Frida ";"252 Sunny Isles Blvd";"Sunny Isles Beach";"Miami-Dade";"FL";33160;3055288054;"Child Care Facility";69;"Operational";"06/02/2023";"X11MD0133 ";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 4:00PM";;;"After School;Full Day;Half Day";;;;;"No";"No";"No"
286146;"Wisdom Early Education Center LLC";"18058 Dixie Hwy";"North Miami Beach";"Miami-Dade";"FL";33160;7864773344;"Child Care Facility";64;"Operational";"02/14/2023";"C11MD2315 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
38385;"Aventura Learning Center, Inc. - ALC III";"2300 171st St";"North Miami Beach";"Miami-Dade";"FL";33160;3059400408;"Child Care Facility";151;"Operational";"08/24/2022";"C11MD0054 ";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day";"National Early Childhood Program Accreditation";"08/31/2021";"08/31/2024";"Yes";"No";"No";"Yes"
38861;"Aventura Learning Center Inc. - ALC II";"2320 171st St";"North Miami Beach";"Miami-Dade";"FL";33160;3059400408;"Child Care Facility";137;"Operational";"12/26/2022";"C11MD0709 ";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";"National Early Childhood Program Accreditation";"08/31/2021";"08/31/2024";;"No";"No";"Yes"
361496;"Pelican Community Park";"18115 Bay Rd";"Sunny Isles Beach";"Miami-Dade";"FL";33160;3057921706;"Child Care Facility";56;"Operational";"01/07/2023";"C11MD2867 ";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";;;"After School";;;;;"No";"No";"No"
375394;"The Gan Chabad Lubavitch Russian Center ";"2221 171st St";"North Miami Beach";"Miami-Dade";"FL";33160;3055288054;"Child Care Facility";69;"Operational";"06/18/2023";"X11MD0093 ";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 4:00PM";;;"After School;Full Day;Half Day";;;;"Yes";"Yes";"No";"No"
413390;"YMCA Of South Florida at Norman S. Edelcup / Sunny Isles Beach K-8";"201 182nd Dr";"Sunny Isles Beach";"Miami-Dade";"FL";33160;3053574000;"Child Care Facility";169;"Operational";"09/30/2022";"C11MD2997 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Full Day";;;;;"No";"Yes";"Yes"
377041;"Tiny Town Development Center Inc";"16891 22nd Ave";"North Miami Beach";"Miami-Dade";"FL";33160;3059490509;"Child Care Facility";197;"Operational";"08/26/2022";"C11MD2913 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Weekend Care";;;;"Yes";"No";"No";"Yes"
382850;"Winners Martial Arts";"18260 Collins Ave";"Sunny Isles Beach";"Miami-Dade";"FL";33160;3059740173;"Child Care Facility";0;"Operational";;"E11MD0250 ";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";;;"After School";;;;;"No";"No";"No"
35769;"Foundations Early Learning Center";"4118 Coronado Pkwy";"Cape Coral";"Lee";"FL";33904;2395420122;"Child Care Facility";125;"Operational";"05/31/2023";"C20LE0085 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"Food Served;Full Day;Half Day";;;;"Yes";"Yes";"No";"No"
39289;"Seedlings Academy";"3723 Country Club Blvd";"Cape Coral";"Lee";"FL";33904;2395498898;"Child Care Facility";76;"Operational";"07/01/2023";"C20LE0131 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
35425;"Wellington Academy LLC";"4412 15th Ave";"Cape Coral";"Lee";"FL";33904;2395498818;"Child Care Facility";164;"Operational";"05/09/2023";"C20LE0064 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";"National Accreditation Commission";"08/21/2019";"08/21/2023";"Yes";"No";"No";"Yes"
39274;"All Superstars Downtown";"1718 47th St";"Cape Coral";"Lee";"FL";33904;2395407847;"Child Care Facility";130;"Operational";"06/12/2023";"C20LE0090 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 10:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation;Weekend Care";;;;"Yes";"No";"No";"Yes"
37615;"Cape Kids Family Day Care Home";"4212 8th Ave";"Cape Coral";"Lee";"FL";33904;2395404137;"Family Day Care Home";10;"Operational";"07/31/2023";"F20LE0116 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"Food Served;Full Day;Infant Care";;;;;"No";"No";"No"
37467;"Family of Faith Pre-School and Day Care Inc";"4544 Coronado Pkwy";"Cape Coral";"Lee";"FL";33904;2395402561;"Child Care Facility";273;"Operational";"07/31/2023";"C20LE6139 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"Yes";"No";"No"
30163;"St. Andrew Catholic School";"1509 27th St";"Cape Coral";"Lee";"FL";33904;2397723922;"Child Care Facility";540;"Operational";;"E20LE0175 ";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";;;"After School;Before School;Food Served;Full Day";;;;"Yes";"Yes";"No";"No"
485478;"St. Andrew Catholic School";"1509 27th St";"Cape Coral";"Lee";"FL";33904;2397723922;"Child Care Facility";;"Operational";"12/08/2022";"X20LE0024 ";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";;;"After School;Before School;Food Served;Full Day";;;;;"No";"No";"No"
39279;"Alphabet Zoo II Inc";"810 Lafayette St";"Cape Coral";"Lee";"FL";33904;2395423938;"Child Care Facility";58;"Operational";"03/11/2023";"C20LE0143 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
410441;"Cape Coral Aikido";"837 Miramar St";"Cape Coral";"Lee";"FL";33904;2396774331;"Child Care Facility";;"Operational";;"E20LE0186 ";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";" 2:00PM - 6:00PM";;;"After School";;;;;"No";"No";"No"
39286;"Bellas Kidz Academy";"2523 15th Pl";"Cape Coral";"Lee";"FL";33904;2397728884;"Child Care Facility";72;"Operational";"11/30/2022";"C20LE0098 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
34799;"Four Freedoms Park";"4818 Tarpon Ct";"Cape Coral";"Lee";"FL";33904;2395740804;"Child Care Facility";165;"Operational";"04/30/2023";"C20LE6127 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";"Full Day;Half Day;Weekend Care";;;;"Yes";"No";"No";"No"
39322;"Creative Kidz Academy of Cape Coral Inc";"2722 Santa Barbara Pl";"Cape Coral";"Lee";"FL";33904;2397728727;"Child Care Facility";73;"Operational";"12/28/2022";"C20LE0082 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day";;;;"Yes";"No";"No";"Yes"
297995;"Palm Harbor Creative Learning Academy";"3350 Alt 19";"Palm Harbor";"Pinellas";"FL";34683;7277547636;"Child Care Facility";70;"Operational";"03/21/2023";"C06PI0031 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Food Served;Full Day;Half Day";"Accredited Professional Preschool Learning Environment";"04/15/2020";"01/08/2023";"Yes";"No";"No";"Yes"
290643;"R'Club - Sutherland";"3150 Belcher Rd";"Palm Harbor";"Pinellas";"FL";34683;7277872532;"Child Care Facility";250;"Operational";"12/03/2022";"C06PI0233 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;;;;;;"No";"No";"Yes"
290711;"Stars and Comets Before/After School  Care";"1551 Belcher Rd";"Palm Harbor";"Pinellas";"FL";34683;7277816343;"Child Care Facility";185;"Operational";"10/04/2022";"C06PI0283 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Transportation";;;;;"No";"No";"No"
290729;"The Robin's Nest - A Christian Preschool";"1551 Belcher Rd";"Palm Harbor";"Pinellas";"FL";34683;7277861861;"Child Care Facility";141;"Operational";"03/31/2023";"C06PI0299 ";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";" 8:00AM - 3:00PM";;;"Half Day";"United Methodist Association of Preschools, Inc.";"04/30/2020";"04/30/2023";"Yes";"No";"No";"No"
335754;"New Horizons Country Day School";"2060 Nebraska Ave";"Palm Harbor";"Pinellas";"FL";34683;7277858591;"Child Care Facility";227;"Operational";"03/20/2023";"C06PI0384 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Transportation";"Accredited Professional Preschool Learning Environment";"12/04/2020";"10/14/2023";"Yes";"No";"No";"Yes"
290721;"The Growing Tree";"2021 Nebraska Ave";"Palm Harbor";"Pinellas";"FL";34683;7277866158;"Child Care Facility";90;"Operational";"01/03/2023";"C06PI0291 ";" 8:00AM - 4:00PM";" 8:00AM - 4:00PM";" 8:00AM - 4:00PM";" 8:00AM - 4:00PM";" 8:00AM - 4:00PM";;;"Full Day;Half Day";"Accredited Professional Preschool Learning Environment";"12/09/2019";"12/09/2024";"Yes";"No";"No";"No"
358694;"Pero, Kathleen M.";"2660 Knoll St";"Palm Harbor";"Pinellas";"FL";34683;7272868719;"Family Day Care Home";8;"Operational";"12/11/2022";"F06PI0053 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
290202;"Barlow Little Palms Preschool";"2250 Nebraska Ave";"Palm Harbor";"Pinellas";"FL";34683;7277849700;"Child Care Facility";50;"Operational";"12/05/2022";"C06PI0025 ";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";;;"Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
375624;"Elisa Nelson Elementary - R'Club Child Care Inc.";"415 15th St";"Palm Harbor";"Pinellas";"FL";34683;7272215204;"Child Care Facility";140;"Operational";"08/26/2022";"C06PI0421 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day";;;;;"No";"No";"Yes"
290567;"Palm Harbor Montessori Academy";"2355 Nebraska Ave";"Palm Harbor";"Pinellas";"FL";34683;7277861854;"Child Care Facility";144;"Operational";"11/18/2022";"C06PI0183 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School;Before School;Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
378274;"New Horizons Preschool and Learning Center";"241 Omaha St";"Palm Harbor";"Pinellas";"FL";34683;7277867175;"Child Care Facility";100;"Operational";"08/26/2022";"C06PI0424 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Food Served;Full Day;Half Day";"Accredited Professional Preschool Learning Environment";"12/04/2020";"10/14/2023";"Yes";"No";"No";"Yes"
290972;"Gast, Andrea";"688 Still Meadows Cir";"Palm Harbor";"Pinellas";"FL";34683;7277894460;"Family Day Care Home";6;"Operational";"03/09/2023";"F06PI0424 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"No"
290814;"YMCA of the Suncoast Child Care - Ozona";"601 Tampa Rd";"Palm Harbor";"Pinellas";"FL";34683;7277860913;"Child Care Facility";200;"Operational";"07/22/2022";"C06PI0358 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;;;;;;"No";"No";"Yes"
290583;"Precious People Learning Center";"130 Riviere Rd";"Palm Harbor";"Pinellas";"FL";34683;7277861094;"Child Care Facility";147;"Operational";"11/01/2022";"C06PI0199 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Full Day;Infant Care";"National Accreditation Commission";"03/17/2022";"03/14/2026";"Yes";"No";"No";"Yes"
290353;"Gan Chaya Preschool";"3696 Fisher Rd";"Palm Harbor";"Pinellas";"FL";34683;7277890408;"Child Care Facility";18;"Operational";"06/06/2023";"C06PI0091 ";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";;;"After School;Before School;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
290574;"Plato Academy Preschool - North";"1601 Curlew Rd";"Palm Harbor";"Pinellas";"FL";34683;7272056360;"Child Care Facility";125;"Operational";"07/14/2023";"C06PI0190 ";" 7:00AM - 5:45PM";" 7:00AM - 5:45PM";" 7:00AM - 5:45PM";" 7:00AM - 5:45PM";" 7:00AM - 5:45PM";;;"Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
292241;"Suncoast Waldorf School";"1857 Curlew Rd";"Palm Harbor";"Pinellas";"FL";34683;7277868311;"Child Care Facility";54;"Operational";"09/05/2022";"S06PI0020 ";" 7:45AM - 3:00PM";" 7:45AM - 3:00PM";" 7:45AM - 3:00PM";" 7:45AM - 3:00PM";" 7:45AM - 3:00PM";;;"Food Served;Full Day;Half Day";;;;;"No";"No";"No"
292023;"Christoph, Lisa Marie";"1300 Belcher Rd";"Palm Harbor";"Pinellas";"FL";34683;7277293611;"Family Day Care Home";8;"Operational";"01/28/2023";"F06PI0632 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";"National Association for Family Child Care";"06/23/2022";"01/31/2023";;"No";"No";"Yes"
290850;"Barron, Susan";"2068 Diane Ave";"Palm Harbor";"Pinellas";"FL";34683;7277816152;"Family Day Care Home";8;"Operational";"05/01/2023";"F06PI0377 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"No"
373425;"Touch by an Angel Learning Academy";"1787 US Highway 441";"Lake City";"Columbia";"FL";32055;3862926228;"Child Care Facility";42;"Operational";"05/27/2023";"X03CO0011 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;;"Yes";"No";"No"
31253;"Lawton's  Place";"876 Jackson Ave";"Lake City";"Columbia";"FL";32055;3867521734;"Child Care Facility";120;"Operational";"11/06/2022";"C03CO0025 ";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";;;"Food Served;Full Day;Infant Care";;;;;"No";"Yes";"No"
324872;"New Standards Childcare Facility";"894 Marion Ave";"Lake City";"Columbia";"FL";32055;3862438435;"Child Care Facility";26;"Operational";"01/02/2023";"C03CO0061 ";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";" 7:00AM - 5:00PM";;;"Drop In;Food Served;Full Day;Half Day";;;;;"Yes";"No";"Yes"
34551;"Nanny's Place";"231 Jacksonville Loop";"Lake City";"Columbia";"FL";32055;3867195535;"Child Care Facility";67;"Operational";"12/31/2022";"C03CO0056 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
34615;"Harriette's Right Way Nursery";"879 Sunshine Pl";"Lake City";"Columbia";"FL";32055;3867551930;"Child Care Facility";45;"Operational";"04/24/2023";"C03CO0015 ";" 6:45AM - 5:15PM";" 6:45AM - 5:15PM";" 6:45AM - 5:15PM";" 6:45AM - 5:15PM";" 6:45AM - 5:15PM";;;"After School;Before School;Drop In;Full Day;Half Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
380723;"Learning Land Academy, LLC";"1328 Lake Jeffery Rd";"Lake City";"Columbia";"FL";32055;3862438521;"Child Care Facility";34;"Operational";"10/02/2022";"C03CO0066 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
329575;"Greater Heights Academy";"993 Lake Jeffery Rd";"Lake City";"Columbia";"FL";32055;3862438322;"Child Care Facility";76;"Operational";"03/09/2023";"X03CO0010 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Full Day;Half Day;Infant Care;Transportation";;;;;"Yes";"No";"Yes"
33273;"Happy House";"544 Lake Jeffery Rd";"Lake City";"Columbia";"FL";32055;3867524736;"Child Care Facility";327;"Operational";"02/27/2023";"C03CO0018 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"After School;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
36802;"Busy Bee Playschool 2";"375 Orange St";"Lake City";"Columbia";"FL";32055;3867550195;"Child Care Facility";62;"Operational";"07/10/2023";"C03CO0012 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care;Transportation";;;;;"No";"No";"Yes"
39133;"Pride & Joy Child Care & Preschool";"640 Madison St";"Lake City";"Columbia";"FL";32055;3867527041;"Child Care Facility";98;"Operational";"09/08/2022";"C03CO0032 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
