"title";"street_address";"city";"state";"zip";"QRIS_step";"phone";"category";"ages_served";"id";"DBA";"RR";"C_O";"licensing_specialist";"licensing_specialist_email";"status";"status_date";"capacity";"approval_date";"license_type";"licensed_from";"licensed_to";"accepts_ccps"
"WHITMAN, BRIDGETTE";"3000 MILTON MILLS ROAD";"ACTON";"ME";4001;1;"(215) 847-4472";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 4<br />Open Toddler Slots, 1-2 years old: 7<br />Open Preschool Slots, 3-5 years old: 7<br />Open School Age Slots, 5 years or older: 0<br />";747137;"BUSY BEES DAY CARE";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Renewal in process";"6/18/22";8;"7/11/2019";"Full";"6/17/2020";"6/17/2022";"No"
"BEAR HUGS PRESCHOOL";"385 KENNEBUNK POND ROAD";"LYMAN";"ME";4002;1;;"Child Care-Nursery School";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";394893;"JENNIFER LANG";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"6/21/22";20;"5/02/2022";"Full";"6/25/2022";"6/25/2024";"No"
"HENDERSON, SHARON";"39 MOUNTAIN RD";"ALFRED";"ME";4002;1;"(207) 651-3882";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";210255;"MOUNTAIN ROAD COUNTRY DAYCARE";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Renewal in process";"7/11/22";12;"5/01/2020";"Full";"7/10/2020";"7/10/2022";"Yes"
"BRIARWOOD CHILDREN\'S HOUSE";"432 GOODWINS MILLS ROAD";"LYMAN";"ME";4002;1;"(207) 499-0060";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";544100;"SANDRA BECKER";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"8/20/21";124;"5/17/2021";"Full";"8/28/2021";"8/28/2023";"Yes"
"SANFORD SPRINGVALE YMCA - ALFRED ELEMENTARY";"21 SANFORD RD";"ALFRED";"ME";4002;1;"(207) 324-4942";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";671125;"Andy Orazio CEO, Matthew Ouellette Dir.";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Active";"10/11/22";49;"8/05/2022";"Full";"9/11/2022";"9/11/2024";"No"
"THYNG, LISA";"259 SOUTH WATERBORO ROAD";"LYMAN";"ME";4002;1;"(207) 590-4296";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";486219;"LIL' TYKES DAYCARE";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"10/14/22";12;"8/11/2022";"Full";"10/11/2022";"10/11/2024";"No"
"FOUR SEASONS CHILD CARE CENTER";"250 BIDDEFORD ROAD";"ALFRED";"ME";4002;1;;"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";415305;"JULIE LAVERRIERE";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Active";"6/21/22";20;"3/02/2022";"Full";"4/19/2022";"4/19/2024";"No"
"QUINT, JEANNE";"30 SWETTS BRIDGE ROAD";"ALFRED";"ME";4003;1;"(802) 579-0077";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 0<br />";747097;"SHAKER WOODS PRESCHOOL";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Active";"4/26/22";10;"6/16/2021";"Full";"8/28/2021";"8/28/2023";"No"
"YORK COUNTY COMMUNITY ACTION CORPORATION-  BIDD/JFK SCHOOL";"64 WEST ST";"BIDDEFORD";"ME";4005;4;"(207) 432-1809";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";670753;"Barbara Crider/ Michelle Fleagle";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Renewal in process";"9/14/22";32;"8/31/2020";"Full";"9/13/2020";"9/13/2022";"No"
"YORK COUNTY COMMUNITY ACTION CORPORATION - BIDDEFORD STONE ST./COMBO";"2 STONE ST";"BIDDEFORD";"ME";4005;4;"(207) 432-1809";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";404254;"Barbara Crider/Michelle Fleagle";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"12/22/20";49;"12/01/2020";"Full";"11/24/2020";"11/24/2022";"No"
"BERNARD, CARRIE";"222 GRANITE STREET";"BIDDEFORD";"ME";4005;3;"(207) 571-9201";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";589082;"AUNTIE'S HOUSE FAMILY CHILD CARE";;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Active";"8/30/22";12;"5/23/2022";"Full";"8/17/2022";"8/17/2024";"Yes"
"ST. LOUIS CHILD DEVELOPMENT CENTER";"229 POOL STREET";"BIDDEFORD";"ME";4005;2;"(207) 282-3790";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";216541;"Stephen Letourneau/ William Hager";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"12/22/20";119;"9/29/2021";"Full";"12/19/2020";"12/19/2022";"Yes"
"MILES OF SMILES CHILDCARE";"460 ELM STREET";"BIDDEFORD";"ME";4005;2;"(207) 209-4260";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 2<br />Open Toddler Slots, 1-2 years old: 4<br />Open Preschool Slots, 3-5 years old: 2<br />Open School Age Slots, 5 years or older: 2<br />";737278;"NICOLE THIBEAU";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"5/18/21";49;"5/18/2021";"Full";"4/19/2021";"4/19/2023";"Yes"
"ACKERSON, PENNY";"5 INNER CIRCLE";"BIDDEFORD";"ME";4005;1;"(207) 284-2210";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";393074;"CIRCLE OF FRIENDS DAYCARE";;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Active";"10/27/21";12;"9/15/2021";"Full";"10/09/2021";"10/09/2023";"No"
"MIND & MUSCLE EDUCATIONAL PRESCHOOL AT DUDZIAK\'S GYMNASTICS";"9 POMERLEAU STREET";"BIDDEFORD";"ME";4005;1;"(207) 286-3685";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";628050;"CECILE DESHAIES/Sara Perham";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"2/09/22";49;"10/13/2021";"Full";"10/23/2021";"10/23/2023";"Yes"
"CYR, CARRIE";"1047 SOUTH STREET";"DAYTON";"ME";4005;1;"(207) 590-6648";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";481621;"CARE BEAR DAY CARE";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Renewal in process";"6/12/22";8;"3/06/2020";"Full";"6/11/2020";"6/11/2022";"Yes"
"CAROUSEL WORLD CHILD CARE CENTER";"185 POOL STREET";"BIDDEFORD";"ME";4005;1;"(207) 286-1477";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";209591;"ANNETTE BELLEFEUILLE";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"8/25/21";26;"6/02/2021";"Full";"8/30/2021";"8/30/2023";"Yes"
"YMCA OF SOUTHERN MAINE - PRE-K";"3 POMERLEAU ST";"BIDDEFORD";"ME";4005;1;"(207) 283-0100";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";208511;"Helen Brena";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"4/08/21";84;"2/28/2022";"Full";"3/07/2022";"4/10/2023";"Yes"
"GARRIGAN, BARBARA";"253 CLARKS MILLS ROAD";"DAYTON";"ME";4005;1;"(207) 499-7521";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";208022;"TEACHERS' PETS FAMILY CHILD CARE";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Renewal in process";"9/16/22";12;"11/20/2020";"Full";"9/15/2020";"9/15/2022";"No"
"DISCOVERY COVE";"1 ENTERPRISE DRIVE";"BIDDEFORD";"ME";4005;1;"(207) 699-6253";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";761893;"LORI WHITTEMORE";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active-On Hold";"10/14/22";72;"4/07/2022";"Provisional";"6/07/2022";"6/07/2023";"No"
"SANFORD SPRINGVALE YMCA - LYMAN ELEMENTARY";"39 SCHOOLHOUSE RD";"LYMAN";"ME";4005;1;"(207) 324-4942";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";724703;"Andy Orazio CEO, Matthew Ouellette Dir.";;;"Pattie Collins";"Pattie.Collins@maine.gov";"Active";"10/11/22";49;"8/05/2022";"Full";"9/11/2022";"9/11/2024";"Yes"
"DUBUC, HEATHER";"2 LOST TREE LN";"LYMAN";"ME";4005;1;"(207) 499-1136";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";725250;"LOST TREE KIDS CHILD CARE";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"2/02/22";6;"10/27/2021";"Full";"1/08/2022";"1/08/2024";"No"
"IMAGINATION STATION ACADEMY";"571 ELM STREET";"BIDDEFORD";"ME";4005;1;"(207) 494-8036";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";761878;"CHERYL OUELLETTE";;;"Katie Danaher";"Katie.Danaher@maine.gov";"Active";"5/11/22";76;"3/28/2022";"Provisional";"4/29/2022";"4/29/2023";"Yes"
"ST. JAMES PRESCHOOL AND CHILD DEVELOPMENT CENTER";"25 GRAHAM STREET";"BIDDEFORD";"ME";4005;1;"(207) 282-4084";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";217038;"KAYLA NUNAN";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"10/14/22";60;"3/28/2022";"Full";"6/01/2022";"6/01/2024";"Yes"
"NEUMANN, ANN MARIE";"350 HILL STREET";"BIDDEFORD";"ME";4005;1;"(207) 282-5852";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";540001;;;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Active";"5/24/21";6;"2/19/2021";"Full";"5/25/2021";"5/25/2023";"No"
"BARTHOLOMEW, ROBIN";"28 WINDING BROOK LANE";"DAYTON";"ME";4005;1;"(207) 499-0120";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";217968;"Development Therapy Services";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Active";"4/11/22";12;"1/25/2022";"Full";"3/09/2022";"3/09/2024";"No"
"PLEAU, MICHELE";"8 DEER RUN DR";"BIDDEFORD";"ME";4005;1;"(207) 468-1149";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";687199;"DOODLE BUGS DAYCARE";;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Active";"1/12/21";12;"8/11/2020";"Full";"10/20/2020";"10/20/2022";"No"
"CHILDREN\'S JOURNEY- BIDDEFORD";"229 POOL STREET";"BIDDEFORD";"ME";4005;1;"(207) 699-6253";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";759814;"Lori Whittemore & Heather Henderson";;;"Robert Gauthier";"Robert.Gauthier@maine.gov";"Active";"10/14/22";24;"6/23/2022";"Full";"9/29/2022";"9/29/2024";"No"
"KEDDY, AMANDA";"5 HUTCHINS DRIVE";"BIDDEFORD";"ME";4005;1;"(207) 651-3297";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";757923;"MANDI'S MUNCHKINS";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"9/29/22";6;"8/12/2022";"Full";"10/19/2022";"10/19/2024";"No"
"ST. OURS, LESLIE";"10 ROUND HILL ST";"BIDDEFORD";"ME";4005;;"(207) 282-1605";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";392445;"KIDZ KORNER";;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Active";"6/29/21";8;"11/19/2020";"Full";"1/31/2021";"1/31/2023";"No"
"SIMPSON, DONNA";"4 MEADOW VIEW DRIVE";"BIDDEFORD";"ME";4005;;"(207) 283-3935";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 0<br />";211292;;;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Renewal in process";"8/09/22";8;"8/17/2020";"Full";"8/12/2020";"8/08/2022";"No"
"FAMILY FOCUS - BOWDOINHAM SACC";"23 CEMETERY ROAD";"BOWDOINHAM";"ME";4008;4;"(207) 406-4573";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";213124;"Laura Larson";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Renewal in process";"9/16/22";23;"7/08/2020";"Full";"9/15/2020";"9/15/2022";"Yes"
"BLANCATO, AMANDA";"16 HUNTER LANE";"BOWDOINHAM";"ME";4008;1;"(207) 740-0072";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 2<br />";753329;;;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"2/12/21";12;"7/09/2020";"Full";"2/01/2021";"2/01/2023";"Yes"
"THE OPPORTUNITY ALLIANCE - BRIDGTON HEAD START";"6 MEADOW STREET";"BRIDGTON";"ME";4009;4;"(207) 553-5951";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";206675;"Mike Tarpinian";;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Expired";"10/08/22";20;"10/15/2020";"Full";"10/14/2020";"10/07/2022";"No"
"FONTAINE, JAIME";"148 BEAVER CREEK FARM ROAD";"BRIDGTON";"ME";4009;3;"(207) 749-7183";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";739638;"BROOK HOLLOW ACADEMY";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"9/07/22";12;"7/05/2022";"Full";"9/06/2022";"9/06/2024";"Yes"
"BRIDGTON GREAT START PRESCHOOL";"292 MAIN STREET";"BRIDGTON";"ME";4009;1;"(207) 899-6738";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";669754;"Holly Flynn";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Sanctioned";"5/04/22";40;"5/04/2022";"Conditional";"2/28/2022";"2/28/2023";"Yes"
"LEBLANC, CYNTHIA";"35 CAMPBELL DRIVE";"BRIDGTON";"ME";4009;1;"(207) 647-2878";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";340981;"CINDY'S CARE BEAR DAY CARE";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Renewal in process";"9/05/22";12;"8/26/2020";"Full";"9/04/2020";"9/04/2022";"No"
"BRIDGTON SCHOOL AGE CHILD CARE";"14 FRANCIS BELL DRIVE";"NORTH BRIDGTON";"ME";4009;1;"(207) 595-6056";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 20<br />";209358;"Ashley Nelson";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"12/08/21";49;"10/13/2021";"Full";"11/06/2021";"11/06/2023";"No"
"FAMILY FOCUS - BRUNSWICK";"44 WATER STREET";"BRUNSWICK";"ME";4011;4;"(207) 406-4573";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";206682;"Laura Larson";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Renewal in process";"9/13/22";50;"7/08/2020";"Full";"9/12/2020";"9/12/2022";"Yes"
"FAMILY FOCUS - BRUNSWICK LANDING";"31 VENTURE AVE";"BRUNSWICK";"ME";4011;4;"(207) 699-6253";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";680267;"LAURA LARSON";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"8/10/21";62;"5/25/2021";"Full";"8/30/2021";"8/30/2023";"Yes"
"BOWDOIN COLLEGE CHILDREN\'S CENTER";"6 SOUTH STREET";"BRUNSWICK";"ME";4011;4;"(207) 798-7107";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";421376;"Martha Eshoo";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"12/10/21";53;"10/13/2021";"Full";"12/25/2021";"12/25/2023";"Yes"
"BOWDOIN COLLEGE CHILDREN\'S CENTER";"4 SOUTH STREET";"BRUNSWICK";"ME";4011;4;"(207) 798-7107";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";753259;"MARTHA ESHOO";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"7/28/21";11;"9/08/2021";"Full";"10/05/2021";"8/25/2023";"No"
"MMCA - BRUNSWICK HEAD START CENTER";"35 GURNET RD.";"BRUNSWICK";"ME";4011;4;"(207) 729-4721";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";397325;"Barbara Moody";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"3/23/22";53;"12/14/2021";"Full";"12/21/2021";"12/21/2023";"No"
"FAMILY FOCUS - COFFIN SCHOOL-AGE PROGRAM";"46 FEDERAL STREET";"BRUNSWICK";"ME";4011;4;"(207) 406-4573";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";590450;"LAURA LARSON";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"8/29/22";26;"3/30/2022";"Full";"6/22/2022";"6/22/2024";"Yes"
"THE LITTLE SCHOOLHOUSE ON MAINE";"368 MAINE ST";"BRUNSWICK";"ME";4011;3;"(207) 725-8877";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";682197;"Rebekah Baumgartner";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"7/28/21";100;"5/07/2021";"Full";"8/01/2021";"8/01/2023";"Yes"
"ROGERS, SARA";"35 PEARY DRIVE";"BRUNSWICK";"ME";4011;3;"(207) 841-9588";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";393568;"CHILDREN'S DAYHOUSE";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"10/06/22";12;"4/11/2022";"Full";"6/26/2022";"6/26/2024";"Yes"
"BRISBOIS, DEBRA";"78 JORDAN AVE.";"BRUNSWICK";"ME";4011;2;"(207) 725-1085";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";659344;"DISCOVERY CORNER";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"3/01/22";12;"12/14/2021";"Full";"1/19/2022";"1/19/2024";"No"
"LEARNING LAND NURSERY SCHOOL";"320 CHURCH ROAD";"BRUNSWICK";"ME";4011;2;"(207) 725-4387";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";746061;"Kimberly Basquez";;;"Megan Hinrichs";"Megan.Hinrichs@maine.gov";"Active";"10/14/22";30;"3/16/2022";"Full";"6/26/2022";"6/26/2024";"Yes"
