"Id";"Date";"Violations";"Link to Notices";"violations";"ViolationsDescription"
14754;"12/04/2019";"Facility Visit";;"No";
14754;"08/27/2019";"Renewal / Validation Visit";;"No";
14754;"05/29/2019";"Facility Visit";;"No";
14754;"04/15/2019";"Facility Visit";;"No";
14754;"04/05/2019";"Facility Visit";;"No";
14754;"01/28/2019";"Facility Visit";;"No";
17034;"07/19/2022";"Renewal / Validation Visit";;"No";
17034;"10/13/2021";"Facility Visit";;"No";
17034;"08/20/2021";"Renewal / Validation Visit";;"No";
17034;"03/11/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17034/signed300PDF.20210311.120955.pdf";"No";
17034;"10/14/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17034/signed300PDF.20201014.160234.pdf";"No";
17034;"08/26/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17034/signed209PDF.20200826.114930.pdf";"No";
17034;"02/19/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17034/signed300PDF.20220719.110733.pdf";"No";
17034;"08/23/2019";"Initial Inspection";;"No";
16960;"09/29/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16960/signed300PDF.20220929.144355.pdf";"No";
16960;"08/24/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16960/signed209PDF.20220824.102935.pdf";"No";
16960;"03/24/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16960/signed300PDF.20220324.103332.pdf";"No";
16960;"09/14/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16960/signed209PDF.20210914.131339.pdf";"No";
16960;"04/15/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16960/signed300PDF.20210415.141655.pdf";"No";
16960;"09/16/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16960/signed300PDF.20200916.104905.pdf";"No";
16960;"09/09/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16960/signed209PDF.20200909.123230.pdf";"No";
16960;"08/02/2019";"Renewal / Validation Visit";;"No";
16960;"05/15/2019";"Facility Visit";;"No";
16960;"02/28/2019";"Facility Visit";;"No";
16835;"08/16/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16835/signed300PDF.20220816.102121.pdf";"No";
16835;"07/26/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16835/signed300PDF.20220726.104046.pdf";"No";
16835;"06/28/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16835/signed300PDF.20220628.144118.pdf";"No";
16835;"03/22/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16835/signed209PDF.20220322.135146.pdf";"No";
16835;"09/15/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16835/signed300PDF.20210915.104234.pdf";"No";
16835;"04/29/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16835/signed209PDF.20210429.141525.pdf";"No";
16835;"10/01/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16835/signed300PDF.20201001.134007.pdf";"No";
16835;"05/07/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16835/signed209PDF.20200507.134731.pdf";"No";
16835;"10/17/2019";"Facility Visit";;"No";
16835;"07/02/2019";"Facility Visit";;"No";
16835;"07/01/2019";"Facility Visit";;"No";
16835;"04/02/2019";"Renewal / Validation Visit";;"No";
2430;"01/05/2021";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/unsigned305RPVPDF.CPL5038.20210111.134502.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/19/2021 Compliance Action Plan Completed Date: 02/11/2021 Compliance Due Date: 01/05/2021 Compliance Achieved Date: 01/06/2021 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/20/2021 Compliance Action Plan Completed Date:Compliance Due Date: 01/06/2021 Compliance Achieved Date:Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/20/2021 Compliance Action Plan Completed Date: 02/11/2021 Compliance Due Date: 01/06/2021 Compliance Achieved Date: 01/06/2021"
2430;"09/27/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/signed300PDF.20220927.142605.pdf";"No";
2430;"08/16/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/signed300PDF.20220816.125514.pdf";"No";
2430;"03/22/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/signed209PDF.20220322.165318.pdf";"No";
2430;"09/07/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/signed300PDF.20210907.102635.pdf";"No";
2430;"03/19/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/signed209PDF.20210319.142748.pdf";"No";
2430;"02/11/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/unsigned300PDF.20210211.155841.pdf";"No";
2430;"07/29/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/signed300PDF.20200729.162249.pdf";"No";
2430;"03/05/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2430/signed209PDF.20200305.171633.pdf";"No";
2430;"11/05/2019";"Facility Visit";;"No";
2430;"08/20/2019";"Facility Visit";;"No";
2430;"08/09/2019";"Facility Visit";;"No";
2430;"05/30/2019";"Facility Visit";;"No";
2430;"05/01/2019";"Facility Visit";;"No";
2430;"03/05/2019";"Renewal / Validation Visit";;"No";
17192;"02/17/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/17192/Visits/48587/CCL305/305PDF.CPL48587.20220217.172109.pdf";"Yes";"Regulation: Chapter 7. Rules for Certification Of A Child Care Center (CCC) Compliance Action Plan Due Date: 03/07/2022 Compliance Action Plan Completed Date: 03/15/2022 Compliance Due Date: 02/17/2022 Compliance Achieved Date: 02/24/2022"
17192;"02/11/2022";"3 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17192/Reported Violations and Complaints.Signed 305.19140419.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/09/2022 Compliance Action Plan Completed Date: 03/15/2022 Compliance Due Date: 02/17/2022 Compliance Achieved Date: 02/24/2022 Regulation: Chapter 7. Rules for Certification Of A Child Care Center (CCC) Compliance Action Plan Due Date: 03/09/2022 Compliance Action Plan Completed Date: 03/15/2022 Compliance Due Date: 02/17/2022 Compliance Achieved Date: 02/24/2022 Regulation: Chapter 7. Rules for Certification Of A Child Care Center (CCC) Compliance Action Plan Due Date: 03/09/2022 Compliance Action Plan Completed Date: 03/15/2022 Compliance Due Date: 02/17/2022 Compliance Achieved Date: 02/24/2022"
17192;"09/28/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17192/signed300PDF.20220928.123454.pdf";"No";
17192;"08/16/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17192/signed300PDF.20220816.144015.pdf";"No";
17192;"03/30/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17192/signed209PDF.20220330.152017.pdf";"No";
17192;"03/15/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17192/signed300PDF.20220315.124838.pdf";"No";
17192;"02/17/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17192/signed300PDF.20220217.171953.pdf";"No";
17192;"10/14/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17192/signed300PDF.20211014.120333.pdf";"No";
17192;"09/21/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17192/signed300PDF.20210921.150352.pdf";"No";
17192;"07/06/2021";"Initial Inspection";;"No";
2446;"09/22/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/unsigned305RPVPDF.CPL5361.20221005.105838.pdf";"Yes";"Regulation: Chapter 20. Child Care Center Compliance Action Plan Due Date: 10/20/2022 Compliance Action Plan Completed Date: 10/10/2022 Compliance Due Date: 09/23/2022 Compliance Achieved Date: 10/10/2022"
2446;"09/22/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2446/Visits/49712/CCL305/305PDF.CPL49712.20220923.161941.pdf";"Yes";"Regulation: Chapter 15. General Requirements Compliance Action Plan Due Date: 10/20/2022 Compliance Action Plan Completed Date: 10/10/2022 Compliance Due Date: 09/22/2022 Compliance Achieved Date: 10/10/2022"
2446;"03/18/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/Reported Violations and Complaints.Signed 305.20210318.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 04/02/2021 Compliance Action Plan Completed Date: 04/20/2021 Compliance Due Date: 03/18/2021 Compliance Achieved Date: 03/18/2021"
2446;"01/05/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/unsigned305RPVPDF.CPL5037.20210111.134114.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/19/2021 Compliance Action Plan Completed Date: 02/11/2021 Compliance Due Date: 01/05/2021 Compliance Achieved Date: 01/06/2021 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/20/2021 Compliance Action Plan Completed Date:Compliance Due Date: 01/06/2021 Compliance Achieved Date:"
2446;"08/20/2020";"4 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2446/Visits/45928/CCL305/305PDF.20200831.142541.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date:Compliance Action Plan Completed Date: 09/15/2020 Compliance Due Date: 08/14/2020 Compliance Achieved Date: 08/14/2020 Regulation: Chapter 7. Rules for Certification Of A Child Care Center (CCC) Compliance Action Plan Due Date:Compliance Action Plan Completed Date: 09/15/2020 Compliance Due Date: 08/14/2020 Compliance Achieved Date: 08/14/2020 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date:Compliance Action Plan Completed Date: 09/15/2020 Compliance Due Date: 08/14/2020 Compliance Achieved Date: 08/14/2020 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date:Compliance Action Plan Completed Date: 09/15/2020 Compliance Due Date: 08/14/2020 Compliance Achieved Date: 08/14/2020"
2446;"01/31/2020";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/Reported Violations and Complaints.Signed 305.20200131.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/31/2020 Compliance Action Plan Completed Date: 02/04/2020 Compliance Due Date: 01/06/2020 Compliance Achieved Date: 01/03/2020"
2446;"09/22/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/305PDF.CPL49712.20220923.161941.pdf";"No";
2446;"03/23/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/signed209PDF.20220323.155835.pdf";"No";
2446;"10/06/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/signed300PDF.20211006.110837.pdf";"No";
2446;"04/20/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/signed300PDF.20210420.145400.pdf";"No";
2446;"03/18/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/signed209PDF.20210318.144406.pdf";"No";
2446;"02/25/2021";"Facility Visit";;"No";
2446;"02/11/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/unsigned300PDF.20210211.155550.pdf";"No";
2446;"09/15/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/signed300PDF.20200915.114409.pdf";"No";
2446;"08/20/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/signed300PDF.20200820.144751.pdf";"No";
2446;"07/29/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/signed300PDF.20200729.112750.pdf";"No";
2446;"03/05/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2446/signed209PDF.20200305.142950.pdf";"No";
2446;"08/20/2019";"Facility Visit";;"No";
2446;"05/30/2019";"Facility Visit";;"No";
2446;"03/05/2019";"Renewal / Validation Visit";;"No";
17254;"06/28/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/17254/Visits/49278/CCL305/305PDF.CPL49278.20220628.144429.pdf";"Yes";"Regulation: Chapter 15. General Requirements Compliance Action Plan Due Date: 07/12/2022 Compliance Action Plan Completed Date: 07/11/2022 Compliance Due Date: 06/28/2022 Compliance Achieved Date: 07/11/2022"
17254;"08/16/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17254/signed300PDF.20220816.134649.pdf";"No";
17254;"06/28/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17254/signed300PDF.20220628.144323.pdf";"No";
17254;"01/14/2022";"Initial Inspection";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17254/signed200PDF.20220114.124927.pdf";"No";
16940;"07/13/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16940/signed209PDF.20220713.112256.pdf";"No";
16940;"11/03/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16940/signed300PDF.20211103.124434.pdf";"No";
16940;"06/14/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16940/signed209PDF.20210614.101942.pdf";"No";
16940;"01/07/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16940/signed300PDF.20210108.142129.pdf";"No";
16940;"06/23/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16940/signed209PDF.20200623.094627.pdf";"No";
16940;"10/23/2019";"Facility Visit";;"No";
16940;"07/08/2019";"Renewal / Validation Visit";;"No";
17381;"10/20/2022";"Initial Inspection";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17381/signed200PDF.20221020.144142.pdf";"No";
1616;"03/10/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1616/Reported Violations and Complaints.Signed 305.19140507.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/24/2022 Compliance Action Plan Completed Date: 03/10/2022 Compliance Due Date: 03/09/2022 Compliance Achieved Date: 04/07/2022"
1616;"03/26/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1616/Reported Violations and Complaints.Signed 305.20190326.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 04/10/2019 Compliance Action Plan Completed Date: 03/28/2019 Compliance Due Date:Compliance Achieved Date:"
1616;"08/11/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1616/signed209PDF.20220811.112434.pdf";"No";
1616;"03/23/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1616/signed300PDF.20220323.105305.pdf";"No";
1616;"07/15/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1616/signed209PDF.20210715.105240.pdf";"No";
1616;"01/20/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1616/unsigned300PDF.20210120.145327.pdf";"No";
