"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
712414;"GENERAL NASH ELEMENTARY SCHOOL";"1560 LIBERTY BELL DR";"HARLEYSVILLE";"PA";19438;"MONTGOMERY";2153689780;"http://www.npenn.org/Domain/911";;"The staff at General Nash Elementary School, its families, and community will strive to provide a safe and caring environment promoting life-long learning, citizenship and academic achievement for all students, while fostering positive self esteem and respect for others.";"http://www.npenn.org/Domain/911";;"9:10 a.m. - 3:40 p.m.";;;;"n";"n";"y";"y";"y";"y";"http://www.npenn.org/cms/lib/pa09000087/centricity/template/5/logos/nash.png";"http://www.npenn.org/cms/lib/pa09000087/centricity/moduleinstance/18430/large/wind%20ensemble_100.jpg?rnd=0.699557892372626";"http://www.npenn.org/cms/lib/pa09000087/centricity/moduleinstance/18430/large/buddies_101.jpg?rnd=0.492279372407254";"http://www.npenn.org/cms/lib/PA09000087/Centricity/ModuleInstance/18430/large/Bustard3.jpg?rnd=0.876464666275524";"http://www.npenn.org/cms/lib/PA09000087/Centricity/Domain/913/eagle.jpg";;
712415;"NORTH PENN YMCA - OAKRIDGE ELEMENTARY SCHOOL";"465 MOYER RD";"HARLEYSVILLE";"PA";19438;"MONTGOMERY";2152568173;"http://www.northpennymca.org/our-programs/youth-development/ymca-summer-camp-and-child-care-programs/";"pamj@northpennymca.org";"We strive to provide positive learning experiences and opportunities, and wholesome recreational activities for all children through our day care, summer camp, preschool, kindergarten, and before and after school programs.

Our child care programs offer a safe, nurturing environment for children to learn, grow, and thrive throughout the North Penn, Souderton Area, and Perkiomen Valley school districts.";"http://www.northpennymca.org/our-programs/youth-development/ymca-summer-camp-and-child-care-programs/";;"7am-6pm";"http://www.northpennymca.org/about-us/employment/";;;"n";"n";"n";"y";"y";"y";;"http://www.northpennymca.org/content/wp-content/uploads/2014/05/2012-03-24_KSCY-1470_rgb-819x1024.jpg";"http://www.northpennymca.org/content/wp-content/uploads/2014/05/photo201005_0125_34_download_3-300x240.jpg";"http://www.northpennymca.org/content/wp-content/uploads/2014/03/Female-Staff-and-Children.jpg";"http://www.northpennymca.org/content/wp-content/uploads/2013/02/DSC01962.jpg";;
712422;"KULP ELEMENTARY SCHOOL";"801 COWPATH RD";"HATFIELD";"PA";19440;"MONTGOMERY";2153689765;"http://www.npenn.org/Domain/821";"danieldl@npenn.org";"A. M. Kulp staff members understand the awesome responsibility they have to provide the best education possible for each and every student who walks through our doors. Students' learning is the chief priority of our school.";"http://www.npenn.org/Domain/821";;"9:10 a.m. - 3:40 p.m.";;;"http://www.npenn.org/cms/lib/PA09000087/Centricity/Domain/823/Family_Handbook_14-15.pdf";"n";"n";"n";"y";"y";"y";"http://www.npenn.org/cms/lib/pa09000087/centricity/template/5/logos/kulp.png";"http://www.npenn.org/cms/lib/PA09000087/Centricity/ModuleInstance/18426/large/Science%20Day.jpg?rnd=0.991043049837948";"http://www.npenn.org/cms/lib/pa09000087/centricity/moduleinstance/18426/large/dsc_0548.jpg?rnd=0.0862707933812732";"http://www.npenn.org/cms/lib/pa09000087/centricity/moduleinstance/18426/large/olympic%20day%20torch.png?rnd=0.454652388791857";"http://www.npenn.org/cms/lib/PA09000087/Centricity/Domain/822/Kids_Who_Care.jpg";;
712423;"Friendship House Day Care Center";"1333 COWPATH RD";"HATFIELD";"PA";19440;"MONTGOMERY";2158551001;"http://www.friendshiphousechilddaycare.org/";"fhdcc@aol.com";"Friendship House Child Care Center has been open since September 1974. It was established as an outreach of The Hatfield Church of the Brethren, Hatfield, PA for children in the community.   Pastor Gene Bucher created the vision for this family oriented Christian based child care center. Its legacy is strong and we currently have children whose parents attended the school when they were in Pre-school.
We are participants in the PA Keystone STARS program that is a four-star Pennsylvania Pathway program, designed to assist schools in providing the highest quality curriculum in early childhood education, the healthiest and safest environments, and enhances the skill sets of each teacher and staff member all in an effort to improve the development of children. We are currently progressing towards STARS 2.";"http://www.friendshiphousechilddaycare.org/";;;;;;"y";"y";"y";"y";"n";"n";"http://www.friendshiphousechilddaycare.org/images/196_FHDCC1_Sign.jpg";"http://www.friendshiphousechilddaycare.org/images/420_Headercropped.jpg";;;;;
712425;"HATFIELD ELEMENTARY SCHOOL";"1701 FAIRGROUNDS RD";"HATFIELD";"PA";19440;"MONTGOMERY";2153689726;"http://www.npenn.org/Domain/683";;"It is the mission of Hatfield Elementary School to encourage all students to aspire above and beyond in the areas of:
* Academic Achievement
*Respect for Diversity
*Community Involvement
*Individual Responsibilty";"http://www.npenn.org/Domain/683";;"9:10 a.m. - 3:40 p.m.";;;;"n";"n";"y";"y";"y";"y";"http://www.npenn.org/cms/lib/pa09000087/centricity/template/5/logos/hatfield.png";"http://www.npenn.org/cms/lib/PA09000087/Centricity/ModuleInstance/18436/large/DSC_0479.jpg?rnd=0.207926075536723";"http://www.npenn.org/cms/lib/pa09000087/centricity/moduleinstance/18436/large/dsc_0483.jpg?rnd=0.0761397923697437";"http://www.npenn.org/cms/lib/PA09000087/Centricity/ModuleInstance/18436/large/DSC_0256.jpg?rnd=0.165020046366854";"http://www.npenn.org/cms/lib/PA09000087/Centricity/Domain/684/5th_grsoaring.jpg";;
712427;"CHILDWORKS";"1574 SUMNEYTOWN PIKE";"Kulpsville";"PA";19443;"Montgomery";2153611234;"http://www.childworkspreschool.com/";;"Childworks is an independent preschool located in Kulpsville, Pennsylvania and is licensed by the Pennsylvania Department of Education and the Department of Public Welfare. Childworks is unique for many reasons. The facility was architecturally designed to create a child-friendly environment, with bright, colorful, spacious areas, security and safety in mind. The facility contains an indoor gym area, two different age-appropriate outdoor playgrounds, and four color-coded classrooms with parent-viewing windows. The facility design is reminiscent of an old-fashioned schoolhouse, that is updated with cathedral ceilings, a soaring cupola in place of a bell tower, low-set windows so that preschoolers can easily observe the outside world, vivid outdoor colors, and a pint-sized child entry door.";"http://www.childworkspreschool.com/";;"8:30 AM to 2:30 PM, Monday through Friday
";;"http://www.childworkspreschool.com/node/8";;"n";"n";"y";"y";"n";"n";"http://www.childworkspreschool.com/sites/default/files/logo.png";"http://www.childworkspreschool.com/sites/default/files/images/IMG_5679.small%20preview.JPG";;;;;
712428;"MELC- WHITEMARSH CENTER";"4120 JOSHUA RD";"LAFAYETTE HILL";"PA";19444;"MONTGOMERY";6109404357;"http://www.melc.org/RelId/33637/ISvars/default/Home.htm";;"MELC is a nonprofit organization with early childhood centers located in Pottstown, Norristown, Narberth, and 2 in West Philadelphia. These centers provide early learning care for children from 6 weeks through 5 years of age. MELC serves over 600 children each year.

MELC’s school age programs serve over 675 children ages 5 to 12 years at 13 sites in Montgomery County.

In addition to direct service programs, MELC also sponsors the Southeastern Pennsylvania School Age Child Care Project (SEPASACC), and the Montgomery County Child Care Consortium (MC4). Each provides a range of professional development, technical assistance, research and other services for educators and organizations serving the field throughout Montgomery County and Southeastern Pennsylvania.";"http://www.melc.org/RelId/33637/ISvars/default/Home.htm";;"Mon - Fri: 7:00 am - 6:00 pm";;"http://www.melc.org/enroll";;"y";"y";"y";"y";"y";"y";;"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/10628431_10152661425558433_1232638843855389657_n.jpg?oh=0477abd405aa144371557dcb51373cb5&oe=5485BD1A&__gda__=1417860769_8f6f049fe47d468a52538c4b96734b6c";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/10577114_10152555357073433_5112285113040002826_n.jpg?oh=abf2886b9214a7f71e2fc01fae12b057&oe=549C46EF&__gda__=1418654722_e27c1c6bde19ef49ce75f2b0921c0584";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p720x720/10411028_10152646279838433_1222691469405292446_n.jpg?oh=df57567c4455b228202939fda8dc5ec8&oe=54A0455B&__gda__=1418463053_2c28a2d0565fd146123937931f372d56";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/10568955_10152549080708433_6431721029705571433_n.png?oh=9b57e709643db742a710ed0234243c20&oe=548AF884&__gda__=1419456481_cc4512a307820fdf1feed2222ad88efb";;
712430;"FAMILY AND FRIENDS DAYCARE CENTER,LLC";"1400 N LINE ST";"LANSDALE";"PA";19446;"MONTGOMERY";2153610385;"http://www.familyandfriendsdaycare.net/";;"We are a great daycare center located in Lansdale, PA. Looking for a fun and friendly place for your child to learn and grow? Family and Friends Daycare is an enjoyable and loving center enrolling children 6 weeks to 13 years Monday through Saturday. Family and Friends is a privately owned center in which the owner has direct involvement on a daily basis. We are a great daycare center just a short drive from Montgomeryville, North Wales, Hatfield, Harleysville, Skippack, Kulpsville and Colmar. Our mission is to provide young children a safe environment in which they can develop emotionally, physically, intellectually, and socially. We promote a positive atmosphere where parents, teachers, staff and children interact with mutual respect and caring. Family and Friends Daycare provides schedules that fit your child’s needs and promotes happy and healthy learning. We believe that music, communication, and movement are key areas in the healthy development of a child and incorporate these into our everyday curriculum. The staff values the importance of play and understands that that is where learning begins in the young child.";"http://www.familyandfriendsdaycare.net/";;"Monday through Saturday
6:30 am to 6:30 pm";;"http://www.familyandfriendsdaycare.net/forms.html";;"y";"y";"y";"y";"n";"n";;"http://www.familyandfriendsdaycare.net/images/1.jpg";"http://www.familyandfriendsdaycare.net/images/2.jpg";"http://www.familyandfriendsdaycare.net/images/DSC_3229-2.jpg";"http://www.familyandfriendsdaycare.net/images/5.png";;
712433;"NORTH PENN YMCA - LANSDALE BRANCH";"608 E MAIN ST";"LANSDALE";"PA";19446;"MONTGOMERY";2153681601;"http://www.northpennymca.org/our-programs/youth-development/ymca-summer-camp-and-child-care-programs/";"pamj@northpennymca.org";"We strive to provide positive learning experiences and opportunities, and wholesome recreational activities for all children through our day care, summer camp, preschool, kindergarten, and before and after school programs.

Our child care programs offer a safe, nurturing environment for children to learn, grow, and thrive throughout the North Penn, Souderton Area, and Perkiomen Valley school districts.";"http://www.northpennymca.org/our-programs/youth-development/ymca-summer-camp-and-child-care-programs/";;"7am-6pm";"http://www.northpennymca.org/about-us/employment/";;;"n";"n";"n";"y";"y";"y";;"http://www.northpennymca.org/content/wp-content/uploads/2014/05/2012-03-24_KSCY-1470_rgb-819x1024.jpg";"http://www.northpennymca.org/content/wp-content/uploads/2014/05/photo201005_0125_34_download_3-300x240.jpg";"http://www.northpennymca.org/content/wp-content/uploads/2014/03/Female-Staff-and-Children.jpg";"http://www.northpennymca.org/content/wp-content/uploads/2013/02/DSC01962.jpg";;
712434;"KNAPP ELEMENTARY SCHOOL";"698 KNAPP RD";"LANSDALE";"PA";19446;"MONTGOMERY";2153689751;"http://www.npenn.org/Domain/762";;;"http://www.npenn.org/Domain/762";"https://www.facebook.com/KnappElementary";"9:10 a.m. - 3:40 p.m.";;;;"n";"n";"y";"y";"y";"y";"http://www.npenn.org/cms/lib/pa09000087/centricity/template/4/logos/knapp.png";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p480x480/1609946_874653095895282_4790113862306046614_n.jpg?oh=4cfa98b4a172add7a0f99e0bf7175256&oe=54C843B6&__gda__=1418495135_a6d3d399c74da097734551d9271ad72c";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/1912031_865726593454599_7134197373735654768_n.jpg?oh=d13f7e319dae986ac27a91b9e8031ca2&oe=54970337&__gda__=1422130777_dfc645c0f507a71b640a06767c888601";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/10259859_858042744222984_7044401070057347416_n.jpg?oh=668d48e5138a9f736ae16fcfa37593b0&oe=54991D62&__gda__=1422967428_d17152e9418651602a64abf7f6cc9359";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/10006592_840178519342740_1641849987_n.jpg?oh=232f5e44947fbd71c6c9e0ca814c66a2&oe=5498BCD8&__gda__=1419339012_5401515651e0cf1828a3e3a71a2d8264";;
