"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"Parent handbook url";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179280;"SCIOTO RIDGE ELEMENTARY SCHOOL";"8715 BIG BEAR AVE";"POWELL";"OH";43065;"DELAWARE";7406574800;"https://www.olentangy.k12.oh.us";"melany_ondrus@olsd.us";"Scioto Ridge Elementary School has been recognized by the state for its committment to serving students and families connected to the military. The school received a Purple Star Award from the Ohio Department of Education in May.

Scioto Ridge Elementary joins Liberty Middle School, Olentangy Hyatts Middle School, Olentangy Shanahan Middle School, Olentangy High School and Orange High School in earning the award, which was created this year.

The Ohio Department of Education's Purple Star Award recognizes schools that show a major commitment to serving students and families connected to our nation’s armed forces. Purple Star awardees receive a special Purple Star recognition to display in their buildings. The Purple Star Advisory Board, formed by the Ohio departments of Education, Higher Education, Veterans Services and Adjutant General, helps decide eligibility.

 A Purple Star school will receive the designation for two years. After two years, the school must reapply. The Purple Star emblem was selected because purple symbolizes support for military families.

There are 34,000 children in Ohio with one or more parents serving in the military. This includes the children of active duty, reserve and Ohio National Guard members. Some of these children will attend six to nine different schools throughout their K-12 educational experiences. In addition to changing schools often, a student also can be affected by a parent’s deployment. Schools can help students and families face these issues by connecting them with the resources they need.

“A supportive school environment can have a significant impact on our military-connected students,” said State Superintendent Paolo DeMaria. “These Purple Star schools provide our children and families with the resources they need to be successful. We’re thankful for their service and honored to continue the important work of improving services for Ohio’s military families.”";"https://www.olentangy.k12.oh.us/Scioto%20Ridge";"https://www.facebook.com/pages/Scioto-Ridge-Elementary-School/1508533442767226";"https://www.olentangy.k12.oh.us/domain/58";"https://www.olentangy.k12.oh.us/Page/962";"https://www.olentangy.k12.oh.us/cms/lib/OH01914664/Centricity/shared/elementary%20files/Official%202018-19%20ES%20Handbook%206-11-18.pdf";;;"x";"x";;;;"8:50 a.m - 3:40 p.m";"8:50 a.m - 3:40 p.m";"8:50 a.m - 3:40 p.m";"8:50 a.m - 3:40 p.m";"8:50 a.m - 3:40 p.m";"Closed";"Closed";
1179281;"SCIOTOVILLE ELEMENTARY ACADEMY";"5540 3RD ST";"SCIOTOVILLE";"OH";45662;"Scioto";7407762920;"http://www.sea.k12.oh.us";"rick.bowman@tartan.k12.oh.us";"At SEA, we strive to educate every student well. We believe that the best way to do that is for schools to partner with parents and the community to help educate children.

Parents are a critical factor in children’s educational success because they are a child’s first and best teachers. Research has shown that children whose parents are involved in their education perform at higher levels than those whose parents are not involved.

So we encourage parents to get involved in a variety of ways. Parents can make sure children understand the importance of education, and they can help children learn outside of school. Below are some tips for helping your elementary student learn at home as well as in school.

The first one is the most important: Read. Read to your child. Read with your child. Let your child see you reading every day, so that he or she understands the importance of learning to read well.

    Read to and with your child, and have your child read to you.
    Encourage your child to keep a journal of daily events.
    Keep books available to your child, and make regular trips to the public library.
    When you shop for groceries, have your child help you find items and then estimate the cost of the purchase.
    Discuss different kinds of jobs and careers in your community to help your child understand that school prepares them for a career.
    Visit museums, zoos and city art exhibits with your child.
    Help your child identify and set fitness goals. Make walking, hiking or biking a family activity.
    Talk to your child about the importance of education.
    Meet with your child’s teachers regularly to monitor progress.
    Compliment your child’s work and success in school.
    Make sure your child does each day’s homework assignment. Set aside a quiet place for homework and set a regular time each day for it.
    Listen to music together, and have art materials (crayons, paint, brushes, pencils, paper) available at home.
";"http://www.sea.k12.oh.us";"https://www.facebook.com/pg/seatartans/";;"http://www.sea.k12.oh.us/for_parents/links___downloads";"http://www.sea.k12.oh.us/UserFiles/Servers/Server_871691/File/Colleen/1617NewFolder/Sciotoville%20Elementary%20Academy%20Handbook%20-%202016-2017.pdf";;;;"x";"x";;;"7:00a.m - 5:30 p.m";"7:00a.m - 5:30 p.m";"7:00a.m - 5:30 p.m";"7:00a.m - 5:30 p.m";"7:00a.m - 5:30 p.m";"Closed";"Closed";
1179282;"SCOTTWOOD ELEMENTARY SCHOOL";"3392 SCOTTWOOD RD";"COLUMBUS";"OH";43227;"FRANKLIN";6143656507;"https://www.ccsoh.us/";"scottwoodes@columbus.k12.oh.us";"Our Mission: Each student is highly educated, prepared for leadership and service, and empowered for success as a citizen in a global community.";"https://www.ccsoh.us/scottwoodes";"https://www.facebook.com/CCSScottwood/";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/enroll";;;;;"x";;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/Scottwood%20ES-01.png";"8:30 a.m - 3:30 p.m";"8:30 a.m - 3:30 p.m";"8:30 a.m - 3:30 p.m";"8:30 a.m - 3:30 p.m";"8:30 a.m - 3:30 p.m";"Closed";"Closed";
1179284;"SCRANTON SCHOOL";"1991 BARBER AVE";"CLEVELAND";"OH";44113;"CUYAHOGA";2168387450;"http://www.clevelandmetroschools.org/";"troy.beadling@clevelandmetroschools.org";"Scranton is a highly effective PreK-8 school located on the West side near Tremont and Ohio City. We are staffed to serve a diverse population of young scholars, including a strong bilingual program. Our academic performance has steadily increased over the past five years. Scranton earned ""A"" ratings in all areas of value-added on the Ohio State Report Card, meaning that our scholars earned more than one year's worth of academic growth in 1 school year. Many of our classrooms are equipped with Smart boards, Elmo document cameras and computers in order to enhance each child's academic experience. Scranton is also equipped with a full computer lab that is used by all grade levels for the implementation of programs such as Study Island, Imagine Learning, ABC Mouse, First in Math and Accelerated Reader. We currently have 3 preschool classrooms, 1 full day and two half day.

At Scranton we strive to get our scholars involved in the entire school community. We have partnered with Horizon Education Centers in order to offer programming every day after school from 2:30 - 5:30. This programming includes karate, lego robotics, cooking, crafts, tutoring and more. We also have a boy's basketball team (2012/13 City Champs), cheerleading squad, track program, guitar club, girl scouts, student council and anti-bullying committee. In order to meet the needs of our scholars we offer tutoring during and after school, dental treatment, vision and glasses as well as counseling services. Your child will be safe with us!";"http://www.clevelandmetroschools.org/scranton";"https://www.facebook.com/clevemetrosd/";;"http://www.clevelandmetroschools.org/domain/2571";"www.clevelandmetroschools.org/site/handlers/filedownload.ashx?moduleinstanceid=17191&dataid=17152&FileName=Scranton%20Parent%20Handbook%202017.docx";;;"x";"x";;;"https://scontent.fkhi11-1.fna.fbcdn.net/v/t1.0-1/p200x200/24068103_10155932382417774_6919995427475447410_n.png?_nc_cat=110&oh=dfbf67f2466cacd0a3fa9e223ef53579&oe=5C548966";"8:00 a.m. -2:30 p.m";"8:00 a.m. -2:30 p.m";"8:00 a.m. -2:30 p.m";"8:00 a.m. -2:30 p.m";"8:00 a.m. -2:30 p.m";"Closed";"Closed";
1179286;"SEABORN ELEMENTARY SCHOOL";"3800 NILES CARVER RD";"MINERAL RIDGE";"OH";44440;"TRUMBULL";3306529695;"http://www.weathersfield.k12.oh.us/";"miss.emilycap@weathersfield.k12.oh.us";;"http://www.weathersfield.k12.oh.us/article/57718";"https://www.facebook.com/pages/Seaborn-Elementary-School/584893644971378";;"http://www.weathersfield.k12.oh.us/o/weathersfield/browse/7376";"https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/211110/SEABORN_Handbook_2018-2019.pdf";;;;"x";"x";;"http://www.weathersfield.k12.oh.us/assets/apptegy_cms/themes/weathersfieldoh/logo-d5d348851b00bf30dc59d3ec8ff7a029.png";"8:05am - 3:35pm";"8:05am - 3:35pm";"8:05am - 3:35pm";"8:05am - 3:35pm";"8:05am - 3:35pm";"Closed";"Closed";
1179288;"SECREST ELEMENTARY SCHOOL";"58860 WINTERGREEN RD";"SENECAVILLE";"OH";43780;"GUERNSEY";7406852504;"http://www.rhcolts.org/";"jude.black@rollinghills.k12.oh.us
";"The Mission of Secrest Elementary is to provide the optimum learning community, providing a continual development of each child’s abilities in a safe, caring environment. Our school is committed to a partnership where school, family, and community act in a collaboration to support the students’ learning.";"http://www.rhcolts.org/secrest-elementary.html";"https://www.facebook.com/pages/Secrest-Elementary-School/355923451248516";"http://www.rhcolts.org/career-advising-policy.html";"http://www.rhcolts.org/enrollment.html";"http://www.rhcolts.org/title.html";;;;"x";;;"http://www.rhcolts.org/uploads/7/5/7/8/75786935/colt-horse_10.png?1481303822";"7:45AM-2:20PM";"7:45AM-2:20PM";"7:45AM-2:20PM";"7:45AM-2:20PM";"7:45AM-2:20PM";"Closed";"Closed";
1179289;"SEDALIA ELEMENTARY";"5400 SEDALIA DR";"COLUMBUS";"OH";43232;"FRANKLIN";6148332014;"http://www.gocruisers.org/";"ken.pease@gocruiseres.org";" School Counselors respect the right to confidentiality of students, teachers, parents and staff. Disclosures of abuse and/or imminent danger to self or others are reported to the appropriate agency in accordance with the law. Situations jeopardizing students' safety, including incidents of abuse, imminent danger to self or others, bullying and sexual harassment are reported to the building administration in accordance with school policy. ";"http://www.gocruisers.org/sedaliaelementary_home.aspx";"https://www.facebook.com/pg/gocruisers/";"http://www.gocruisers.org/Employment.aspx";"http://www.gocruisers.org/Enrollment.aspx";"http://www.gocruisers.org/Downloads/2018-2019%20College%20Credit%20Plus%20Handbook.pdf";;;;"x";;;"http://www.gocruisers.org/sysimages/Logo.png";"9:00 AM - 3:40 PM";"9:00 AM - 3:40 PM";"9:00 AM - 3:40 PM";"9:00 AM - 3:40 PM";"9:00 AM - 3:40 PM";"Closed";"Closed";
1179290;"SHADE ELEMENTARY SCHOOL";"510 E PEASE AVE";"WEST CARROLLTON";"OH";45449;"Montgomery";9378595121;"http://www.westcarrolltonschools.com/";"tpierce@wcsd.k12.oh.us";"The mission of the Walter Shade Early Childhood Center is to empower all students to reach their unique potential socially, physically, intellectually and emotionally by engaging children in appropriate learning experiences in a safe, caring and supportive child-focused environment that fosters successful partnership between family and school.

Walter Shade ECC serves approximately 450 students in Kindergarten and preschool with 22 certified teachers and a total staff of 43. Preschool classes are available for both special needs students and the public. Public preschool space is limited and filled in the spring each year. For enrollment information, contact the school at 859-5121, ext. 4400

The Walter Shade ECC Families and Teachers for Children group meets by subcommittee only. For information on the FTC, contact the school at 859-5121, ext. 4400.

Walter Shade ECC emphasizes 21st Century Skills in all classes. Some classes may expand on these core behaviors which have been implemented throughout the West Carrollton School District.

Students will: develop and exhibit a positive work ethic, attitude and behavior; take responsibility for and ownership for completing work; display proper etiquette; show respect for others and for property; learn to work in a team and understand teamwork; learn how to solve problems; and be punctual.";"http://www.westcarrolltonschools.com/waltershadeecc_home.aspx";"https://www.facebook.com/pg/shadeecc/";"http://www.westcarrolltonschools.com/EmploymentOpportunities.aspx";"http://www.westcarrolltonschools.com/EnrollmentForms.aspx";;;;"x";"x";;;"http://www.westcarrolltonschools.com/sysimages/logo.png";"8:00 AM - 4:30 PM";"8:00 AM - 4:30 PM";"8:00 AM - 4:30 PM";"8:00 AM - 4:30 PM";"8:00 AM - 4:30 PM";"Closed";"Closed";
1179292;"SHADY LANE ELEMENTARY SCHOOL";"1444 SHADY LANE RD";"COLUMBUS";"OH";43227;"FRANKLIN";6143655391;"https://www.ccsoh.us/";"talktous@columbus.k12.oh.us";"Our Mission: Each student is highly educated, prepared for leadership and service, and empowered for success as a citizen in a global community.";"https://www.ccsoh.us/ShadyLaneES";"https://www.facebook.com/ColumbusCitySchools";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/enroll";;;;;"x";;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/Shady%20Lane%20ES-01.png";;;;;;;;
1179298;"SHARONVILLE SCHOOL";"11150 MAPLE ST";"CINCINNATI";"OH";45241;"HAMILTON";5136744200;"https://www.princetonschools.net/";"kjordan@vikingmail.org";;"https://www.princetonschools.net/sharonville";"https://www.facebook.com/SHVikesPFO/";"https://www.princetonschools.net/Page/112";"https://www.princetonschools.net/Page/798";"https://www.princetonschools.net/domain/461";;;;"x";"x";;"https://www.princetonschools.net/cms/lib/OH02215824/Centricity/Template/GlobalAssets/images///logos/sharonville_17.png";"9:00 a.m. - 3:50 p.m";"9:00 a.m. - 3:50 p.m";"9:00 a.m. - 3:50 p.m";"9:00 a.m. - 3:50 p.m";"9:00 a.m. - 3:50 p.m";"Closed";"Closed";
1179299;"SHARPSBURG PRIMARY";"4321 FOREST AVE";"NORWOOD";"OH";45212;"Hamilton";5139242650;"http://www.norwoodschools.org/";"westendorf.j@norwoodschools.org";"Sharpsburg Elementary is a community of learners. Everyone from the administration to our youngest students are growing and learning.  We are a school that puts the needs of students first, while also knowing that parents are always the child’s first teachers.  We look forward to continuing and building partnerships with you that are effective and lasting for the students. Sharpsburg Elementary places a high value on cooperation, grit, commitment, empathy, self-control and life-long learning.";"http://www.norwoodschools.org/sharpsburgelementary_home.aspx";;"http://www.norwoodschools.org/Employment.aspx";"http://www.norwoodschools.org/EnrollmentInformation1.aspx";"http://www.norwoodschools.org/Downloads/2018-2019%20ELEMENTARY%20(K-6)%20HANDBOOK4.pdf";;;"x";"x";;;"http://www.norwoodschools.org/sysimages/LogoSharps.png";"8:00 AM – 3:30 PM";"8:00 AM – 3:30 PM";"8:00 AM – 3:30 PM";"8:00 AM – 3:30 PM";"8:00 AM – 3:30 PM";"Closed";"Closed";
