"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"handbook";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179609;"THE MONTESSORI SCHOOL OF THE MAHONING VALLEY";"2008 LYNN AVE";"YOUNGSTOWN";"OH";44514;"MAHONING";3307884622;"http://msmv.org/";"montessori@msmv.org";"A child-centered community of families and educators serving children ages 3 through 14. We are committed to providing a high-quality Montessori educational environment that develops independent, life-long learning while instilling respect, responsibility, and resourcefulness.  We invite you to explore our website and discover what Montessori education at The Montessori School of the Mahoning Valley can do for your child.";"http://msmv.org/";"https://www.facebook.com/pg/MontessoriMahoningValley/";"http://msmv.org/community/employment";"http://msmv.org/admissions/enrollment-process";;;;"x";"x";"x";;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/21751338_10155125320889436_1654190419929954088_n.jpg?_nc_cat=108&_nc_eui2=AeF655u5k6jk2Xsb2Qc0j6H23YeRK1JVelrqZzfqiF7L736IoJEGH9NgQOCxf1tL5DMCFh_2oS74VqUboHrb-cx6DDv8VwRcNCANMe94pQ9E5A&_nc_ht=scontent-mrs1-1.xx&oh=58eea9c7f2dc548e54f6b02eb3323e53&oe=5C5954DA";;;;;;;;
1179610;"THE PLAINS ELEMENTARY SCHOOL";"90 CONNETT RD";"THE PLAINS";"OH";45780;"ATHENS";7407974572;"http://www.athenscsd.org";"hskinner@athenscsd.org";"The Athens City School District seeks to be a premier PreK-12 academic institution helping each student become an inquisitive, civically-engaged adult equipped to build a better future in a rapidly changing world.";"http://www.athenscsd.org/the-plains/home";"https://www.facebook.com/pg/The-Plains-Elementary-138767429498569/";"http://www.athenscsd.org/Employment";"https://drive.google.com/file/d/1ZyRbxOVKW0I_ftDN8Vw6hgTD4Xw-XLhm/view";"https://docs.google.com/document/d/1g8pqz3qy0XOx-T2Q2Rb1tqtVuWAYYORW3GzdD-V6s18/edit";;;"x";"x";;;;"9:05 a.m - 3:35 p.m";"9:05 a.m - 3:35 p.m";"9:05 a.m - 3:35 p.m";"9:05 a.m - 3:35 p.m";"9:05 a.m - 3:35 p.m";"Closed";"Closed";
1179611;"THE SALVATION ARMY EAST CLEVELAND SUMMER FUN";"1507 DOAN AVENUE";"EAST CLEVELAND";"OH";44112;"CUYAHOGA";2162494334;"https://neo.salvationarmy.org/";"Brian.Glasco@use.SalvationArmy.org";" The Salvation Army in East Cleveland is dedicated to serving the men, women, and children who are at-risk and in need of financial, social service, and spiritual support. We work everyday to elevate individuals up from despair to provide hope and assistance. In teaching life skills, we provide individuals with an opportunity to maximize their physical, emotional, and spiritual being to effect life change. ";"https://neo.salvationarmy.org/northeastohio/EastCleveland";"https://www.facebook.com/SalvationArmyCleveland";"https://neo.salvationarmy.org/northeastohio/employment";"http://www.salvationarmyohio.org/downloads/SAVEApplicationEastCleveland.pdf";;;;;;;;"https://s3.amazonaws.com/use-cache.salvationarmy.org/953d9ae4-44d7-4703-adc0-5893250767f2_Application.jpg";"9:00am - 4:00pm";"9:00am - 4:00pm";"9:00am - 4:00pm";"9:00am - 4:00pm";"9:00am - 4:00pm";"Closed";"Closed";
1179612;"THE TEACHING TREE PRESCHOOL AND EARLY LEARNING ACADE";"8720 MORELAND ST.";"POWELL";"OH";43065;"DELAWARE";7409384146;"http://theteachingtreepreschool.com/";"kariboetcher@theteachingtreepreschool.com";"The Teaching Tree Preschool and Early Learning Academy is locally owned and operated. We believe that a good education is a top priority for our children. In the first five years of a child’s life they absorb everything. From Birth to age five a child develops 85% of their core brain structure and its our job as Early Childhood  Educators to nurture that. Our mission is to create an environment that will encourage exploration in a safe, loving and nurturing space.

 

As a proud Powell daycare, we make sure that your child has everything they need to succeed. Not just a strong educational foundation but also an all inclusive touch. Providing everything from diapers, wipes, blankets at nap time, and even healthy meals with organic ingredients. We set the bar for high quality child care.";"http://theteachingtreepreschool.com/";"https://www.facebook.com/pg/Theteachingtree/";"http://theteachingtreepreschool.com/careers/";"http://theteachingtreepreschool.com/";;"x";"x";"x";"x";"x";;"http://theteachingtreepreschool.com/wp-content/uploads/2016/10/logonew.png";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"Closed";"Closed";
1179614;"THOMAS EDISON CENTER SCHOOL";"813 N FRANKLIN ST";"VAN WERT";"OH";45891;"VAN WERT";1234567891;"http://vanwertdd.org/";"jstripe@vanwertdd.org";"The Thomas Edison preschool programs are early childhood educational programs for young children ages 3-5.  Each classroom is run by a certified teacher and paraprofessional who provide individualized activities for each child to develop socially, emotionally, physically, and mentally in a child-friendly environment.

Our programs are also a support system for the child and family.  We encourage parents to be involved in their child’s preschool experience.";"http://vanwertdd.org/services-and-support/pre-school/";"https://www.facebook.com/pages/Thomas-Edison-Center/197833610560161";"http://vanwertdd.org/services-and-support/employment-services/";"http://vanwertdd.org/services-and-support/pre-school/";;;;"x";"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/22528001_138868726752323_4255508891267416877_n.png?_nc_cat=102&_nc_eui2=AeGgqf0aG2GTEm9SJpiAqu0JyVHTlIhn8CZfBP0LrJczBJRDmT9rFrzKFxcB6Mot7-o5Ij4yxE-WQnqsxFi5I6YHEVVhFWl3I2oVudGe-412TQ&_nc_ht=scontent-mrs1-1.xx&oh=50fb41e115b2a76080c29d340d2974cb&oe=5C52ACF9";;;;;;;;
1179615;"THOMAS JEFFERSON SCHOOL";"3145 W 46TH ST";"CLEVELAND";"OH";44102;"CUYAHOGA";2164045100;"http://www.clevelandmetroschools.org/";"marisol.burgos@clevelandmetroschools.org";"For students who have just arrived in Cleveland from other countries and Puerto Rico, Thomas Jefferson International Newcomers Academy provides a welcoming learning environment to help you get used to your new surroundings. The PreK-12 school is designed to help you find your way in a new country with a different language and different customs.
 
Thomas Jefferson International Newcomers Academy provides rigorous English as a Second Language (ESL) intervention classes and a comprehensive academic program to help you graduate and go on to college and a career.
 ";"http://www.clevelandmetroschools.org/Page/1043";"https://www.facebook.com/pg/INAatTJ/about/?ref=page_internal";"https://clevelandmetroschools.wd1.myworkdayjobs.com/jobs";"http://clevelandmetroschools.org/Page/729";;;;;"x";;;"http://www.clevelandmetroschools.org/cms/lib05/OH01915844/Centricity/Domain/1163/CMSDLogoStacked.gif";"8:00 a.m - 2:30 p.m";"8:00 a.m - 2:30 p.m";"8:00 a.m - 2:30 p.m";"8:00 a.m - 2:30 p.m";"8:00 a.m - 2:30 p.m";"Closed";"Closed";
1179618;"THOREAU PARK ELEMENTARY SCHOOL";"5401 W 54TH ST";"PARMA";"OH";44129;"CUYAHOGA";4408852352;"https://www.parmacityschools.org/";"bickleyt@parmacityschools.org";"By 2020 Thoreau Park Elementary will…
 

    Increase student achievement through rigorous instruction, positive family-school partnerships and promotion of a safe learning climate to attain their potential.
    Attain 100% of our students will demonstrate foundational academic, 21st century, social and life skills to reach future grade level readiness.  
";"https://www.parmacityschools.org/thoreaupark";"https://www.facebook.com/pages/Thoreau-Park-Elementary-School/799121656828262";"https://www.parmacityschools.org/jobs";"https://www.parmacityschools.org/Page/2086";"https://www.parmacityschools.org/site/handlers/filedownload.ashx?moduleinstanceid=3272&dataid=15709&FileName=Parent%20Student%20Handbook%202018-2019_1.pdf";;;;;;;"https://www.parmacityschools.org/cms/lib/OH01914497/Centricity/Template/GlobalAssets/images///new-logos/panther.png";"9:15 AM - 3:30 PM";"9:15 AM - 3:30 PM";"9:15 AM - 3:30 PM";"9:15 AM - 3:30 PM";"9:15 AM - 3:30 PM";"Closed";"Closed";
1179619;"THORNVILLE SCHOOL";"70 E COLUMBUS ST";"THORNVILLE";"OH";43076;"PERRY";7404524518;"https://www.nlsd.k12.oh.us/";"thornvillepto@gmail.com";"Thornville Elementary School is located at 70 East Columbus St, Thornville OH 43076. Thornville Elementary School is in the Northern Local School District. Thornville Elementary School is a Public school that serves grade levels PK-5.";"https://www.nlsd.k12.oh.us/5/Home";"https://www.facebook.com/ThornvillePTO/";"https://www.nlsd.k12.oh.us/Employment";"https://www.nlsd.k12.oh.us/docs/district/enrollment%20forms.pdf?id=162240";;;;"x";"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/12670088_744716188996598_8755426409040979267_n.jpg?_nc_cat=108&_nc_eui2=AeGlk9wCnfkNyW3uVLH5KwoL3vQtxda4Ioarfr5-1ZAbEXu-E28mYWofXmeSzaDwHv0t3STvWItIRwLz74F2-D6u9FfD47VzTJmMs1xeLjOWiA&_nc_ht=scontent-mrs1-1.xx&oh=6011b0f5e3a4e1c929f1c06c852f5618&oe=5C507394";;;;;;;;
1179620;"THREE RIVERS ELEMENTARY";"56 COOPER AVE";"CLEVES";"OH";45002;"HAMILTON";5134673210;"https://www.threeriversschools.org/";"nherbert@trlsd.org";"The Three Rivers School District operates several elementary, middle and high schools. Its schools serve students in kindergarten through grade 12. The district s schools academic curricula include English, math, reading, writing, science and social studies. The Three Rivers School District s schools also conduct classes in art, music, band, choir, and physical and computer education. Its schools support a range of athletic activities that includes field hockey, football, volleyball, wrestling, tennis, baseball, and track and field. The Three Rivers School District schools provide education enrichment and gifted and talented education programs. Its schools offer meals and transportation, health care and guidance counseling services. In addition, its schools provide special education for students with special needs. The Three Rivers School District is located in Cleves, Ohio.";"https://www.threeriversschools.org/three-rivers-elementary-school/";"https://www.facebook.com/threeriversschools/";"https://www.threeriversschools.org/employment/";"https://www.threeriversschools.org/departments/enrollment-5/";"https://www.threeriversschools.org/media/elementary/2018-2019%20TRES%20StudentHandbook.pdf";;;"x";"x";"x";;"https://www.threeriversschools.org/layout/images/logo.png";"9:00 am - 3:30 pm";"9:00 am - 3:30 pm";"9:00 am - 3:30 pm";"9:00 am - 3:30 pm";"9:00 am - 3:30 pm";"Closed";"Closed";
1179622;"TIMBERLANE ELEMENTARY SCHOOL";"2131 TIMBER LN";"DAYTON";"OH";45414;"MONTGOMERY";9373395100;"http://www.northridgeschools.org/";"tpetty@northridgeschools.org";"Timberlane Learning Center is part of the Northridge Local School District. It is currently hosting grades Pre-K to K.";"http://www.northridgeschools.org/TimberlaneLearningCenter.aspx";"https://www.facebook.com/TimberlaneLearningCenter/";"http://www.northridgeschools.org/Employment.aspx";"www.northridgeschools.org/Downloads/Student_Reg_SY1819.pdf";"http://www.northridgeschools.org/Handbook.aspx";;;"x";"x";;;"http://www.northridgeschools.org/sysimages/logo.png";"8:40a.m  - 3:25 p.m";"8:40a.m  - 3:25 p.m";"8:40a.m  - 3:25 p.m";"8:40a.m  - 3:25 p.m";"8:40a.m  - 3:25 p.m";"Closed";"Closed";
1179624;"TINORA PRESCHOOL";"6970 DOMERSVILLE RD";"DEFIANCE";"OH";43512;"DEFIANCE";4199562436;"http://www.tinora.org/";"NWells@tinora.org";"Welcome to Tinora Elementary! I look forward to getting to know each of you as my staff continues to provide the best educational experience for our students in a safe, supportive, and engaging learning environment.";"http://www.tinora.org/tes";"https://www.facebook.com/pages/Tinora-Elementary-School/1501876190086391";"http://www.tinora.org/job-postings";"http://www.tinora.org/tes";"http://www.tinora.org/files/Tinora_Elementary_Handbook_2018.pdf";;;;;;;;"8:10a.m  - 3:10p.m";"8:10a.m  - 3:10p.m";"8:10a.m  - 3:10p.m";"8:10a.m  - 3:10p.m";"8:10a.m  - 3:10p.m";"Closed";"Closed";
1179628;"TOLEDO CHRISTIAN SCHOOL";"2303 BROOKFORD DR";"TOLEDO";"OH";43614;"LUCAS";4193898700;"https://toledochristian.com";"admissions@toledochristian.com";"Toledo Christian Schools working with Christian families, provides a college-preparatory Bible-centered educational program to educate, disciple, and prepare students to follow Christ and impact culture.";"https://toledochristian.com";"https://www.facebook.com/toledochristianschools/";"https://toledochristian.com/about-us/employment/";"https://toledochristian.com/admissions/applying-to-tcs/";"https://toledochristian.com/parents-family/student-handbooks/";;;"x";"x";"x";;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/20638317_1904987603096961_2442707066093143556_n.jpg?_nc_cat=101&_nc_eui2=AeGlZA-mq9PeeM56tR53Yy-4fnGa0XLBmy7oTWOhhJncjKdxRlkSn32-Ig3dCZHsY9rjl0tW2rqz8WA-XsbKHuPvkscZzkFgzAzxQrRCRi3aCA&_nc_ht=scontent-mrs1-1.xx&oh=2103e38aed5221c349a95b5ed460c78d&oe=5C486EED";"8:00am- 3:00pm";"8:00am-3:00pm";"8:00am-3:00pm";"8:00am-3:00pm";"8:00am-3:00pm";"Closed";"Closed";
1179629;"TOLEDO DAY NURSERY";"872 ORCHARD STREET";"TOLEDO";"OH";43609;"LUCAS";4192432627;"http://toledodaynursery.org/";"info@toledodaynursery.org";"Toledo Day Nursery is a non-profit organization dedicated to providing the highest quality child care and early childhood education to children of economically disadvantaged families. We began helping children in 1871 and today it is still our mission.";"http://toledodaynursery.org/locations.html";"https://www.facebook.com/toledodaynursery/";;;;"x";"x";"x";;"x";;"http://toledodaynursery.org/img/TDN_Logo_100_Web.png";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";"Closed";"Closed";
1179630;"TOLEDO ISLAMIC ACADEMY";"5225 ALEXIS RD";"SYLVANIA";"OH";43560;"LUCAS";4198823339;"http://www.tiaus.net/";"principal@tiaus.net";"Toledo Islamic Academy (TIA) was established in 1995. Its purpose was to serve the local Toledo, Ohio Muslim community by providing a school with a program of character-building according to Islamic values. All students from age 3 to age 18 study Arabic as a Second Language along with English. ";"http://www.tiaus.net/pages/Toledo_Islamic_Academy";"https://www.facebook.com/pg/ToledoIslamicAcademy/";"http://www.tiaus.net/files/_nVC3d_/b54d8503a35356953745a49013852ec4/Positions_Available__April_2018.pdf";"http://www.tiaus.net/files/_nVBtH_/259af03db7908e793745a49013852ec4/Enrollment_Application_2018-2019.pdf";"http://www.tiaus.net/files/_YZBln_/19f642e2e074bddf3745a49013852ec4/2016-2017_Student-Parent_Handbook.pdf";;;"x";"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c26.28.189.189/p240x240/10650049_720532654732807_988754227422609389_n.png?_nc_cat=104&_nc_eui2=AeFs0AMhN7Zf6viPxHrQkcdrl-2NX5wu-3vZmbv0s_YkW__RLzp6PHb9cKwGUH6DcJXnLlDpXQsRK-xpm-y8TXmtrQutYownEEi-nKNTaOUhDw&_nc_ht=scontent-mrs1-1.xx&oh=483abf4771dbeba2a567e906e0172e3e&oe=5C566DC9";"8:10a.m  - 3:10p.m";"8:10a.m  - 3:10p.m";"8:10a.m  - 3:10p.m";"8:10a.m  - 3:10p.m";"8:10a.m  - 3:10p.m";"Closed";"Closed";
1179632;"TOLLES CAREER & TECHNICAL CENTER";"7877 US HIGHWAY 42 S";"PLAIN CITY";"OH";43064;"MADISON";6148734666;"http://www.tollestech.com/";"kmarquis@tollestech.com";" At Tolles, we lift, lift, lift because there is no ceiling to a student’s potential. With expectations high and academic standards rigorous, Tolles will lift generations of students to meet the challenges of what’s next. ";"http://www.tollestech.com/";"https://www.facebook.com/tollestech/";"http://www.tollestech.com/JobsatTolles.aspx";"http://www.tollestech.com/Admissions.aspx";"http://www.tollestech.com/downloads/20182019StudentHandbook.pdf";"x";"x";"x";"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/1001025_1097004466986951_2036219166845709166_n.jpg?_nc_cat=100&_nc_eui2=AeGCWDfaDQBwGeS1NHVjFxnc5LpqzyxS13enXBSpRqQf97wqdwvtXCGKuFoKqA6HPxIqPXBuWUoenOo0TmOS2RgBQ0MtCq75Sy8i0J_dIXJI9Q&_nc_ht=scontent-mrs1-1.xx&oh=33fe2a269d1bb55c8a7e024d75365467&oe=5C522D3F";"8:30 a.m - 2:30 p.m";"8:30 a.m - 2:30 p.m";"8:30 a.m - 2:30 p.m";"8:30 a.m - 2:30 p.m";"8:30 a.m - 2:30 p.m";"Closed";"Closed";
1179633;"TONI WOFFORD MORRISON ES";"1830 40TH ST";"LORAIN";"OH";44052;"LORAIN";4409607008;"https://www.lorainschools.org";"myoung@lorain.k12.oh.us";"Toni Morrison Elementary School is located at 1830 West 40th Street. Approximately 350 students are enrolled in Preschool through 6th grade. Toni Morrison offers a Hearing Impaired Program. Classes begin at 8:00 am and end at 2:30 pm. For more information, please call (440) 960-7008.

Toni Morrison Elementary opened in August 2007 and is named for Lorain native Chloe Wofford. She graduated from Lorain High School in January 1949 and was Treasurer of her graduating class. She has written many best selling novels and is a winner of a Pulitzer Prize and a Nobel Prize. Among her best known novels are The Bluest Eye, Song of Solomon and Beloved. She is Lorain’s only Nobel Laureate. She later changed her name to Toni Morrison. Toni Morrison Elementary School was built to hold 350 students for an investment of $8.0 million, of which nearly 80% came from the state of Ohio.";"https://www.lorainschools.org/Domain/16";"https://www.facebook.com/pg/tonimorrison/";"https://www.lorainschools.org/Page/145";"https://www.lorainschools.org/Domain/1254";"https://www.lorainschools.org/site/Default.aspx?PageID=4086";;;"x";;;;"https://www.lorainschools.org/cms/lib/OH01914469/Centricity/Template/GlobalAssets/images///logos/logoOutline.png";"8:15 a.m - 2:30 p.m";"8:15 a.m - 2:30 p.m";"8:15 a.m - 2:30 p.m";"8:15 a.m - 2:30 p.m";"8:15 a.m - 2:30 p.m";"Closed";"Closed";
1179642;"TREE OF LIFE - DUBLIN BRANCH SCHOOL";"2900 MARTIN RD";"DUBLIN";"OH";43017;"FRANKLIN";3308634146;"https://tolcs.org/";"bwahlenmaier@tolcs.org";"Tree of Life Christian Schools has been educating children in central Ohio for over 30 years. In 1978, members from three local churches came together to establish a Christian School that could educate children in the Truth. The primary purpose of the school was (and remains to this day) to assist parents and the Church in educating and nurturing young lives in Christ. From the first enrollments in 1978, to the hundreds of families still investing in their children’s educations, God has faithfully led students to Tree of Life. Their role in the Tree of Life story is crucial to its existence.

The story of Tree of Life Christian Schools continues to unfold. Each chapter holds new characters, setting, and plots. But the Author remains the same. So does His eternal story. Tree of Life exists to tell the story to the generations yet to come. May He receive the glory.";"https://tolcs.org/about/contact/";"https://www.facebook.com/TOLCS/";"https://tolcs.org/about/careers/";"http://tolcs-oh.client.renweb.com/oa/?memberid=1562";"http://www.tolcs.org/documents/handbooks/";;;;"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/42507592_10156516047196827_8333385715689717760_n.jpg?_nc_cat=111&_nc_eui2=AeGWiRnnY2iJurVxhO63qLh5r83Xoszjss9H_rM9kA8I9iuYUlYAHhJynvCdds0CrWFZo2yhqMQN-BVMzv5IjTHSDA3QFVeyRRPUhzX-MqA7Uw&_nc_ht=scontent-mrs1-1.xx&oh=5f5319f120659dd9b6f4a5d2d34a9a71&oe=5C474AE5";"7:30 a.m - 4:30 p.m";"7:30 a.m - 4:30 p.m";"7:30 a.m - 4:30 p.m";"7:30 a.m - 4:30 p.m";"7:30 a.m - 4:30 p.m";"Closed";"Closed";
