"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1176433;"Stephen's Loving Arms Childcare";"2315 Perkerson Road SW";"Atlanta";"GA";30315;"FULTON";"(404) 549-3277";;;;;;;;;;;;;;;;;;;;;;;
1176434;"Stepping Stones Academy";"1108 Bear Creek Boulevard";"Hampton";"GA";30228;"HENRY";"(678) 495-8326 ";;;"The BEST Choice for Early Learning & Care in Hampton";;"https://www.facebook.com/SteppingStonesHampton/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c56.0.200.200/p200x200/15873157_1212985258777611_1683636411727959689_n.png?_nc_cat=0&oh=9a4efed33b21194fc6a2abed6b395c92&oe=5BB82510";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"7AM - 5PM";"Closed";
1176431;"Southport Academy at Lord of Life";"111 Menendez Avenue";"St. Simons";"GA";31522;"Glynn";"(912) 771-8946";;;;;;;;;;;;;;;;;;;;;;;"Closed"
1176446;"The Children's Courtyard #3214";"7460 McGinnis Ferry Road";"Suwanee";"GA";30024;"GWINNETT";"(770) 418-1882";"https://www.childrenscourtyard.com/";;"We offer infant care, preschool and school-age programs as well as an after-school program for Findley Oaks, John's Creek, Shakerag, Wilson Creek, and Medlock Bridge. ";"https://www.childrenscourtyard.com/your-local-school/suwanee-ga-3214/";"https://www.facebook.com/ChildrensCourtyard";"https://www.childrenscourtyard.com/about-us/child-care-careers/";"https://www.childrenscourtyard.com/child-care-centers/enrollment/";;"x";"x";"x";"x";;;;"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"Closed";"Closed";
1176445;"The Children's Courtyard";"4460 Brookmont Parkway";"Douglasville";"GA";30135;"DOUGLAS";"(770) 577-8181";"https://www.childrenscourtyard.com/";;"Our educational daycare offers infant care, preschool, pre-kindergarten and other early education options, as well as before- and after-school care for school-age students.";"https://www.childrenscourtyard.com/your-local-school/douglasville-ga-3211/";"https://www.facebook.com/ChildrensCourtyard";;;;"x";"x";"x";"x";"x";;;"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"Closed";"Closed";
1176444;"The Children's Courtyard";"201 Center Pointe Parkway";"Stockbridge";"GA";30281;"HENRY";"(678) 289-4777";"https://www.childrenscourtyard.com/";;"Our center offers Infant Care, Preschool, Before- and After-School care, as well as many other early education programs.";"https://www.childrenscourtyard.com/your-local-school/stockbridge-ga-3210/";"https://www.facebook.com/ChildrensCourtyard";;;;"x";"x";"x";"x";"x";;;"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"Closed";"Closed";
1176443;"The Academy of Lovejoy";"11729 Hastings Bridge Road";"Hampton";"GA";30228;"HENRY";"(770) 472-5437";;;"Learning Center for Kids of all ages!";;"https://www.facebook.com/LoevjoyAcademy/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c149.53.662.662/s200x200/312304_443459552418947_447525822_n.jpg?_nc_cat=0&oh=197317e6cdbc424c58b42f75d5c3c044&oe=5BBD43C7";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"Closed";"Closed";
1176442;"The Academy at Ellison Lakes";"2400 Ellison Lakes Drive";"Kennesaw";"GA";30152;"COBB";"(770) 919-0192";"http://academyatellisonlakes.com/";"theacademyatallisonlakes@gmail.com";"At The Academy at Ellison Lakes we believe that the child’s first teacher is the parent and we want to be partners with you.";"http://academyatellisonlakes.com/";"https://www.facebook.com/alwaysputtingchildrenfirst/";;;;"x";"x";"x";"x";;;"http://academyatellisonlakes.com/wp-content/uploads/2017/05/TheAcademoyatEllisonLakes_small-1-300x138.png";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"Closed";"Closed";
1176440;"TenderCare Preschool";"803 South Main Street";"Greensboro";"GA";30642;"GREENE";"(706) 453-1200";"http://www.tendercarega.org/";;"Children are the world's most valuable resource and its best hope for the future";"http://www.tendercarega.org/tendercare-preschool/";"https://www.facebook.com/TenderCare-PreSchool-and-DayCare-Academy-114512994633/";;;;;;"x";"x";;;;"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1176439;"Team 3 After School Program";"1290 Green Street  SE";"Conyers";"GA";30012;"ROCKDALE";"(404) 720-5662";"https://www.team3asp.com/home";"info@team3asp.com";"Our mission is to provide an environment that is conducive for learning and encourages curiosity, exploration, problem solving, and self-expression as well as assist children with developing a positive self-image through developing an appreciation for good health and fitness through sports and play. ";"https://www.team3asp.com/home";"https://www.facebook.com/team3asp/";;;;;;;;"x";"x";"https://static.wixstatic.com/media/0174f2_3e060abc9b5a4e7d82a1047a8d944fb1~mv2.png/v1/fill/w_292,h_150,al_c/0174f2_3e060abc9b5a4e7d82a1047a8d944fb1~mv2.png";;;;;;;;
1176452;"The Learning Express  CCLC #2";"9633 B. Highway 5";"Douglasville";"GA";30135;"DOUGLAS";"(770) 966-2443";;;;;;;;;;;;;;;;;;;;;;;
1176453;"The Learning Ladder Academy";"420 Hurricane Shoals Road";"Lawrenceville";"GA";30046;"GWINNETT";"(678) 471-6751";;;;;;;;;;;;;;;;;;;;;;;"Closed"
1176454;"The Learning Villa";"3810 University Avenue";"Columbus";"GA";31907;"MUSCOGEE";"(301) 633-9110";;;"Early years starting at 2 and up";;"https://www.facebook.com/steamvilla1/";;;;;;"x";;"x";;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c1.0.200.200/p200x200/20375685_501171743553746_244180022214912030_n.jpg?_nc_cat=0&oh=bd18290fd0fb83302415117a9320fc57&oe=5B78A3D4";"6:30AM - 7PM";"6:30AM - 7PM";"6:30AM - 7PM";"6:30AM - 7PM";"6:30AM - 7PM";"Closed";"Closed";
1176451;"The Fathers Learning Development Center";"2406 Liberty Expressway";"Albany";"GA";31705;"DOUGHERTY";"(229) 432-7596";;;;;;;;;;;;;;;;;;;;;;;"License Not Renewed"
1176450;"The Elite School 101";"2755 Flat Shoals Rd";"College Park";"GA";30349;"Fulton";"(770) 703-4823";"http://www.theeliteschool.com/";"eliteschoolatl@gmail.com";"Our vision is to give children a positive, safe, learning environment where they can be nurtured, learn life skills and know that the world around them provides a vast array of opportunities.";"http://www.theeliteschool.com/";;;;;"x";"x";"x";"x";;"x";"http://nebula.wsimg.com/7f684d5a9741116ec34fa92339ccddcc?AccessKeyId=6BDD58BDC6BFAE019161&disposition=0&alloworigin=1";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"6AM - 7PM";"Closed";"Closed";
1176449;"The Duluth Montessori School - Sugarloaf Campus";"1768 Old Peachtree Road";"Duluth";"GA";30097;"GWINNETT";"(770) 476-9307";"http://www.duluthmontessori.com/";"sugarloaf@duluthmontessori.com";"Established 30 years ago, The Duluth Montessori School is fully accredited by Association Montessori Internationale (AMI), the organization established to protect and maintain the integrity of the Montessori principles. We educate children 14 months to 15 years of age.";"http://www.duluthmontessori.com/contact-us/";"https://www.facebook.com/duluthmontessori";;;;;"x";"x";"x";;;"http://www.duluthmontessori.com/wp-content/themes/dms/images/logo-official.png";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1176448;"The Duluth Montessori School";"2997 Main Street";"Duluth";"GA";30096;"GWINNETT";"(678) 474-9967";"http://www.duluthmontessori.com/";"mainstreet@duluthmontessori.com";"Established 30 years ago, The Duluth Montessori School is fully accredited by Association Montessori Internationale (AMI), the organization established to protect and maintain the integrity of the Montessori principles. We educate children 14 months to 15 years of age.";"http://www.duluthmontessori.com/contact-us/";"https://www.facebook.com/duluthmontessori";;"http://www.duluthmontessori.com/parent-information/forms/";"http://www.duluthmontessori.com/parent-information/forms/";;"x";"x";"x";;"x";"http://www.duluthmontessori.com/wp-content/themes/dms/images/logo-official.png";;;;;;;;
1176447;"The Children's Courtyard #3215";"4795 Windermere Pkwy";"Cumming";"GA";30041;"FORSYTH";"(678) 947-4416";"https://www.childrenscourtyard.com/";;"At The Children's Courtyard, our Infant Child Care and Preschool programs provide the perfect foundation for learning and development. Our Advanced Pre-K program ensures that your child is ready for their journey to Kindergarten.";"https://www.childrenscourtyard.com/your-local-school/cumming-ga-3215/";"https://www.facebook.com/ChildrensCourtyard";"https://www.childrenscourtyard.com/about-us/child-care-careers/";"https://www.childrenscourtyard.com/child-care-centers/enrollment/";;"x";"x";"x";"x";;;;"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"Closed";"Closed";
1176459;"The Success Learning Academy (Point South)";"699 Pointe South Parkway";"Jonesboro";"GA";30238;"CLAYTON";"(678) 379-0323";"https://www.tslainc.com/";"info@tslainc.com";"Together we will provide the means necessary to offer a quality environment for all children served";"https://www.tslainc.com/locations";"https://www.facebook.com/tslainc/";"https://www.tslainc.com/careers";"https://www.tslainc.com/curriculum";;"x";"x";"x";"x";"x";;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/10255451_473678656125639_3367228432838729368_n.jpg?_nc_cat=0&oh=427b889c1e91c2dd92f904a87cc0bc9d&oe=5BB9774C";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"Closed";"Closed";
1176460;"The Trinity School";"814 West Avenue";"Cartersville";"GA";30120;"BARTOW";"(770) 386-7479";"http://www.thetrinityschool.net/";"trinity.school.sdeitz@gmail.com";"The Mission of The Trinity School, in partnership with Trinity United Methodist Church, is to provide a Christ-centered learning community in which all parties are fully committed to the success of every child. Working together, we facilitate meaningful learning experiences that cultivate growth and development of the whole child.";"http://www.thetrinityschool.net/";"https://www.facebook.com/The-Trinity-School-933311820061943/";;;;;;"x";"x";;"x";"http://www.thetrinityschool.net/hp_wordpress/wp-content/uploads/2016/04/paper-logo_logo.gif";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"Closed";"Closed";
1176455;"The Magnolia School & Child Care Center #1";"1367 Lake Ridge Parkway";"Riverdale";"GA";30296;"CLAYTON";"(770) 997-2800";"http://themagnoliaschoolandchildcarecenter1.business.site/";;"You want your children to succeed in all areas of their life, and it’s important to help them begin building a solid foundation at a young age. Dedicated to helping children improve socially and academically, The Magnolia School and Child Care Center #1 in Riverdale, GA, provides professional childcare in a state-licensed facility for children throughout Clayton County.";"http://themagnoliaschoolandchildcarecenter1.business.site/";;;;;"x";"x";"x";"x";;"x";;"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"Closed";"Closed";
1176456;"The Magnolia School & Child Care Center #2";"7390 Hwy. 85";"Riverdale";"GA";30274;"CLAYTON";"(770) 994-2102";"http://themagnoliaschoolandchildcarecenter2.business.site/";;"You want your children to succeed in all areas of their life, and it’s important to help them begin building a solid foundation at a young age. Dedicated to helping children improve socially and academically, The Magnolia School and Child Care Center #2 in Riverdale, GA, provides professional childcare in a state-licensed facility for children throughout Clayton County.";"http://themagnoliaschoolandchildcarecenter2.business.site/";;;;;"x";"x";"x";"x";;;;"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"Closed";"Closed";
1176457;"The Magnolia School & Child Care Center #3";"413 North Park Drive";"Dalton";"GA";30720;"WHITFIELD";"(706) 279-3686";;;;;;;;;"x";"x";"x";"x";;;;;;;;;;;
1176458;"The McGee Learning Center";"800 Lawrenceville Highway";"Lawrenceville";"GA";30046;"GWINNETT";"(770) 963-9504";;;;;;;;;;;;;;;;;;;;;;;"Closed"
1176467;"Victoria's Academy & Learning Center";"110 E. DeRenne Avenue";"Savannah";"GA";31405;"CHATHAM";"(912) 441-3896";;;"Our Business Is A Christian Base Institution Where Our Goals Is To Transform The Lies Of The Next Generation";;"https://www.facebook.com/Victorias-Academy-999137543456207/";;;;;;;;;;;;;;;;;;
1176465;"Turning Sun School East Lake";"2500 Hosea Williams Drive";"Atlanta";"GA";30317;"FULTON";"(404) 228-1797";"https://turningsun.com/";"turningsun.main@gmail.com";"Turning Sun School is a collaborative learning school. We are a progressive school inspired by place-based education, the project approach, the Reggio Emilia approach and welcoming schools/anti-bias. We focus on our local community and natural world. We build our year around seasonal celebrations and class projects following the project approach.";"https://turningsun.com/campuses/#East_Lake_Campus";"https://www.facebook.com/turningsunschool/";"https://turningsun.com/visitors/";"https://turningsun.com/admissions/";;;"x";"x";"x";;"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/526754_437082612986133_480716411_n.jpg?_nc_cat=0&oh=3cf6a92ab19a9aa5db3b87e4eb9b5cc7&oe=5BB3603E";"8AM - 3:30PM";"8AM - 3:30PM";"8AM - 3:30PM";"8AM - 3:30PM";"8AM - 3:30PM";"Closed";"Closed";
1176466;"USA Daycare Academy";"6185 Buford Highway";"Peachtree Corners";"GA";30071;"Gwinnett";"(770) 824-4140";"https://www.usadaycareacademy.com/";" usadaycareacademy@gmail.com";"Here at USA Daycare Academy, we strive to help prepare your child for success at the earliest stages of life. We understand how important education is in order to become a successful adult. ";"https://www.usadaycareacademy.com/";"https://www.facebook.com/USADAYCAREACADEMY/";;"https://www.usadaycareacademy.com/admissions";;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/14642489_1768180940119780_5247342512334065909_n.jpg?_nc_cat=0&oh=8ad5e55ebbce2fff0c8c3cb11fb8478b&oe=5BAE8E99";"6:30AM - 8:30PM";"6:30AM - 8:30PM";"6:30AM - 8:30PM";"6:30AM - 8:30PM";"6:30AM - 8:30PM";"Closed";"Closed";
1176464;"Turning Sun School Clairmont";"2676 Clairmont Road";"Atlanta";"GA";30329;"FULTON";"(404) 907-3012";"https://turningsun.com/";"turningsun.main@gmail.com";"Turning Sun School is a collaborative learning school. We are a progressive school inspired by place-based education, the project approach, the Reggio Emilia approach and welcoming schools/anti-bias. We focus on our local community and natural world. We build our year around seasonal celebrations and class projects following the project approach.";"https://turningsun.com/campuses/#Clairmont_Campus";"https://www.facebook.com/turningsunschool/";"https://turningsun.com/visitors/";"https://turningsun.com/admissions/";;;"x";"x";"x";;"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/526754_437082612986133_480716411_n.jpg?_nc_cat=0&oh=3cf6a92ab19a9aa5db3b87e4eb9b5cc7&oe=5BB3603E";"8AM - 3:30PM";"8AM - 3:30PM";"8AM - 3:30PM";"8AM - 3:30PM";"8AM - 3:30PM";"Closed";"Closed";
1176462;"Tracey's Stay-N-Play";"153 Evergreen Street";"Warner Robins";"GA";31093;"HOUSTON";"(478) 320-7569";;;;;;;;;;;;;;;;;;;;;;;
1176471;"Wee Wisdom Day Nursery & Kindergarten";"1679 Columbia Drive";"Decatur";"GA";30032;"DEKALB";"(404) 284-8898";;;;;;;;;;;;;;;;;;;;;;;
1176472;"Westfield Pines Academy";"2325 south Madison Street";"Albany";"GA";31701;"DOUGHERTY";"(229) 439-1289";;;;;;;;;;;;;;;;;;;;;;;
1176473;"Westside Kids";"175 Racine Street";"Atlanta";"GA";30314;"FULTON";"(404) 400-2688";;;;;;;;;;;;;;;;;;;;;;;
1176468;"Walter P. Jones Early Head Start/Head Start Center";"2350 Alandale Drive";"Macon";"GA";31217;"BIBB";"(478) 738-3245";;;;;;;;;;;;;;;;;;;;;;;
1176482;"YMCA ASP @ Graves Elementary";"1700 Graves Road";"Norcross";"GA";30093;"GWINNETT";"(770) 246-9622";"http://www.afterschoolga.org/";" info@afterschoolga.org";"The Georgia Statewide Afterschool Network (GSAN) is a public-private collaborative that envisions a day when all communities in Georgia have the resources to provide exceptional afterschool programming. Our mission is to advance, connect, and support quality afterschool programs to promote the success of children and youth throughout Georgia.";"http://www.afterschoolga.org/programs/ymca-at-graves-elementary/";;;"http://www.afterschoolga.org/programregistration/";;;;;;"x";;"http://www.afterschoolga.org/wp-content/uploads/2014/09/GSANlogo-e1410815238598_wordpress_small.jpg";"2:45PM - 6PM";"2:45PM - 6PM";"2:45PM - 6PM";"2:45PM - 6PM";"2:45PM - 6PM";"Closed";"Closed";
1176481;"YMCA After School Program at Liberty Tech Charter School";"119 Price Road";"Brooks";"GA";30205;"FAYETTE";"(404) 316-7316";"http://www.afterschoolga.org/";" info@afterschoolga.org";"The Georgia Statewide Afterschool Network (GSAN) is a public-private collaborative that envisions a day when all communities in Georgia have the resources to provide exceptional afterschool programming. Our mission is to advance, connect, and support quality afterschool programs to promote the success of children and youth throughout Georgia.";"http://www.afterschoolga.org/programs/summit-family-ymca-after-school-at-liberty-tech-charter-school/";;;"http://www.afterschoolga.org/programregistration/";;;;;;"x";;"http://www.afterschoolga.org/wp-content/uploads/2014/09/GSANlogo-e1410815238598_wordpress_small.jpg";"3:30PM - 6:30PM";"3:30PM - 6:30PM";"3:30PM - 6:30PM";"3:30PM - 6:30PM";"3:30PM - 6:30PM";"Closed";"Closed";
1176480;"Y After School @ Ester Jackson Elementary";"1400 Martin Road";"Roswell";"GA";30075;"FULTON";"(770) 663-3525";"https://www.ymcaatlanta.org/";"brookesp@ymcaatlanta.org 7";"With a focus on social growth and academic achievement, Y afterschool programs serve K-5 with a variety of activities to help develop their talents.";"https://www.ymcaatlanta.org/program-locations/afterschool/alpharetta.php";"https://www.facebook.com/MetroAtlantaY";"https://www.ymcaatlanta.org/employment/";"https://spiritonline.ymcaatlanta.org/SpiritWeb/SearchClass?_EXECEVENT=ONSEARCH&MARKETING_CODE=CCAFTERSCH&BRANCH_IDENTIFIER=4";;;;;;"x";;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/14980673_1297094877009664_3004687585890868523_n.jpg?_nc_cat=0&oh=379214837ad1c58799e3e6b841622f0d&oe=5B7B472E";;;;;;;;
1176478;"World of Discovery Daycare";"3104 Skinner Mill Road";"Augusta";"GA";30909;"RICHMOND";"(706) 738-6381";;;;;;;;;;;;;;;;;;;;;;;"Closed"
1176477;"Wise Owl Learning Academy";"704 Charlotte Place";"Atlanta";"GA";30318;"FULTON";"(404) 914-1982";;;;;;;;;;;;;;;;;;;;;;;
1176475;"Williams Wonderland Academy";"4686 Buena Vista Road  Unit 5";"Columbus";"GA";31906;"MUSCOGEE";"(706) 587-8027";"https://twitter.com/wonderland_ga?lang=en";;;;;;;;;;;;;;;;;;;;;;
1176483;"YMCA ASP at Woodson Park Academy";"20 Evelyn Way  NW";"Atlanta";"GA";30318;"FULTON";"(404) 350-9292";"https://www.atlantapublicschools.us/page/12034";"wrthompson@gsu.edu";"To provide opportunities for young people to participate in educational, sports, cultural and community enrichment programs during after school.";"https://www.atlantapublicschools.us/Page/41545";;;;;;;;;"x";;"https://www.atlantapublicschools.us/cms/lib/GA01000924/Centricity/Template/GlobalAssets/images///School%20Logos/WoodsonParkLogofinal14.png";;;;;;;;
1176485;"Byron Elementary School";"202 New Dunbar Rd.";"Byron";"GA";31008;"PEACH";"(478) 825-9650";"http://www.peachschools.org/";"klauritsen@peachschools.org";"Our Mission is to graduate college and career ready students. Our Vision is learning today, leading tomorrow.";"http://www.peachschools.org/4/Home";"https://www.facebook.com/Byron-Elementary-School-396350124087676/";;"http://www.peachschools.org/Content/182";"http://www.peachschools.org/userfiles/3/my%20files/handbook/handbook%20fy18.pdf?id=13777";;;"x";"x";;;"http://www.peachschools.org/images/full//userfiles/2017-08/a02cb292-b7bc-4344-9749-1d7e58aebcac.jpg";"7:30AM - 4PM";"7:30AM - 4PM";"7:30AM - 4PM";"7:30AM - 4PM";"7:30AM - 4PM";"Closed";"Closed";
1176484;"Blue Ridge Elementary";"2290 E First Street";"Blue Ridge";"GA";30513;"FANNIN";"(706) 632-5772";"http://www.bres.fannin.k12.ga.us/";;"The Fannin County School System will be recognized as a world class school system that holds a vision of excellence for all students with successful student progression at each level and a 100% graduation rate.";"http://www.bres.fannin.k12.ga.us/";"https://www.facebook.com/blueridgeelementaryschool/";;;;;;"x";"x";;;"http://images.pcmac.org/SiSFiles/Schools/GA/FanninCounty/BlueRidgeElem/images/HeaderLogo.png";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1176488;"Eastside Elementary";"425 Prospect Rd.";"Rockmart";"GA";30153;"POLK";"(770) 684-5335";"http://www.polk.k12.ga.us/";;"The mission of our school is to educate our future.....one child at a time.";"http://www.polk.k12.ga.us/6/Home";"https://www.facebook.com/eastsideelementaryschoolrockmart/";;;"http://www.polk.k12.ga.us/userfiles/986/my%20files/system-wide%20handbook%202017-2018.final.pdf?id=244327";;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/27459220_2178018402211955_5971159070999124000_n.jpg?_nc_cat=0&oh=08289214e367d73da841aab31a0d75e6&oe=5B784332";"7:45AM to 3PM";"7:45AM to 3PM";"7:45AM to 3PM";"7:45AM to 3PM";"7:45AM to 3PM";"Closed";"Closed";
1176489;"Fairview Elementary";"458 Fairview Road";"Stockbridge";"GA";30253;"HENRY";"(770) 474-8265";"https://schoolwires.henry.k12.ga.us/";;"It is our mission at Fairview Elementary School to ensure measurable success for all students as determined by state and national standards. We are committed to a system of support that addresses diversity through goal setting in a safe and orderly environment. The faculty, staff, and community are dedicated to academic excellence and achievement within a collaborative framework.";"https://schoolwires.henry.k12.ga.us/fe";"https://www.facebook.com/fvehenry/";;"https://schoolwires.henry.k12.ga.us/domain/12409";"https://schoolwires.henry.k12.ga.us/cms/lib/GA01000549/Centricity/Domain/36/Elementary%20Student%20Handbook%20-%20English%201a.pdf";;;"x";"x";;;"https://schoolwires.henry.k12.ga.us/cms/lib/GA01000549/Centricity/Template/GlobalAssets/images///logos/Fair%20View%20Elementary.jpg";"7:45AM- 2:25PM";"7:45AM- 2:25PM";"7:45AM- 2:25PM";"7:45AM- 2:25PM";"7:45AM- 2:25PM";"Closed";"Closed";
1176487;"East Laurens Elementary";"960 Highway 80 East";"East Dublin";"GA";31027;"Laurens";"(478) 272-8612";"http://www.lcboe.net/";;" ELE continues to be one of the best elementary schools in this county.";"http://www.lcboe.net/6/Home";"https://www.facebook.com/eastlaurenselementary/";;;"http://www.lcboe.net/6/Content2/112";;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c0.56.200.200/p200x200/12321104_1494400807530975_245742659652980787_n.jpg?_nc_cat=0&oh=20cd44490c1fa50861a2d6da85d45b82&oe=5BC128BF";;;;;;;;
1176486;"Demorest Elementary";"3116 Demorest-Mt. Airy Hwy";"Demorest";"GA";30535;"HABERSHAM";"(706) 778-4126";"http://demorest.ga.hce.schoolinsites.com/";"cyearwood@habershamschools.com";"Demorest Elementary School prides itself as an orderly school with a high level of respect among staff and students. As a staff, we feel the need to continue this goal by helping children learn necessary skills for school success";"http://demorest.ga.hce.schoolinsites.com/";;;"http://demorest.ga.hce.schoolinsites.com/?PageName=bc&n=202945";"http://images.pcmac.org/SiSFiles/Schools/GA/HabershamCounty/DemorestElementary/Uploads/DocumentsCategories/Documents/DemorestHandbook2017-2018.pdf";;;"x";"x";;;;"7:15AM - 2:45PM";"7:15AM - 2:45PM";"7:15AM - 2:45PM";"7:15AM - 2:45PM";"7:15AM - 2:45PM";"Closed";"Closed";
1176493;"Hollis Innovation Academy";"225 Griffin Street NW";"Atlanta";"GA";30314;"FULTON";"(404) 802-8217";"https://www.atlantapublicschools.us/";"outofzone@atlanta.k12.ga.us";"Michael R. Hollis Innovation Academy is a PK-8 EL Education Expeditionary STEM School.";"https://www.atlantapublicschools.us/HollisInnovation";"https://www.facebook.com/HollisInnovation/";;;"https://www.atlantapublicschools.us/cms/lib/GA01000924/Centricity/Domain/94/2web_ENG%202017-18%20APS%20Student%20Handbook_July%202017.pdf";;;"x";"x";;;"https://www.atlantapublicschools.us/cms/lib/GA01000924/Centricity/Template/GlobalAssets/images///School%20Logos/Hollis_logo.png";;;;;;;;
1176491;"Goodyear Elementary School";"3000 Roxboro Rd";"Brunswick";"GA";31520;"GLYNN";"(912) 267-4170";"http://www.glynn.k12.ga.us/";;"To create 21st century learning environments that offer opportunities for all students to pursue higher education and develop skills that meet workforce needs while producing informed, conscientious and productive citizens who give back to their community";"http://www.glynn.k12.ga.us/Goodyear.cfm";;;"http://www.glynn.k12.ga.us/documents.cfm?location=5&id=5";"http://www.glynn.k12.ga.us/documents.cfm?location=5&id=5";;;"x";"x";;;"http://www.glynn.k12.ga.us/pix/schools/5-logo.png";;;;;;;;
1176492;"Hillcrest Elementary School";"1100 Edgewood Drive";"Dublin";"GA";31021;"LAURENS";"(478) 353-8200";"http://hes.dcs.irish/";"janet.hill@dcsirish.com";"We are enthusiastic about what is going to take place this year at Hillcrest Elementary School! We want each of you to take part in this journey as we continue to LEAP towards success by achieving excellence.";"http://hes.dcs.irish/";;;;"https://drive.google.com/file/d/0B29kO4twhejuX0FOZEJGOHN4OVk/view";;;"x";"x";;;"https://d6vze32yv269z.cloudfront.net/organizations/3df777ae-6504-4f2a-b040-8b1a904062b2/mwzerk-Hillcrest-ES-Logo.png";;;;;;;;
1176490;"Fort Valley Head Start";"700 Spruce Street";"Fort Valley";"GA";31030;"PEACH";"(478) 825-8584";;;;;;;;;;;;;;;;;;;;;;;
1176496;"John Robert Lewis Elementary";"2383 North Druid Hills Road  NE";"Atlanta";"GA";30329;"FULTON";"(678) 874-1502";;;;;;;;;;;;;;;;;;;;;;;
1176494;"Huddleston Elementary";"20  McIntosh Trail";"Peachtree City";"GA";30269;"FAYETTE";"(770) 631-3255";"https://www.fcboe.org/";"pfannenstiel.heidi@mail.fcboe.org";"The Huddleston community creates a safe, nurturing, and engaging learning environment where staff and students collaborate to achieve our personal best.";"https://www.fcboe.org/hes";"https://www.facebook.com/HuddlestonElementarySchool/";;"https://www.fcboe.org/Domain/1130";"https://www.fcboe.org/Domain/1134";;;"x";"x";;;"https://www.fcboe.org/cms/lib/GA01900971/Centricity/Template/GlobalAssets/images///100px%20logos/hes.png";"7:40AM – 2:25PM";"7:40AM – 2:25PM";"7:40AM – 2:25PM";"7:40AM – 2:25PM";"7:40AM – 2:25PM";"Closed";"Closed";
1176495;"Jimmie Samuel @ Agnes Barden Early Head Start/Head Start Center";"2521 Anderson Drive";"Macon";"GA";31206;"BIBB";"(478) 738-3240";;;;;;;;;;;;;;;;;;;;;;;
