"Facility ID";"Survey Number";"Date of Survey";"Survey Reason";"Findings"
130001;"17-006088";"09/06/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189148&noid=56036"
130001;"16-006362";"08/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175433&noid=43702"
130001;"16-006362";"08/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175433&noid=43464"
130001;"15-006521";"12/23/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161243&noid=36994"
130001;"15-011077";"10/05/2015";"To investigate a complaint";"Not Available"
109713;"17-005992";"09/12/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189052&noid=56195"
109713;"16-006264";"08/19/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175335&noid=46339"
109713;"16-006264";"08/19/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175335&noid=44063"
109713;"15-006423";"10/02/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161145&noid=34643"
109713;"15-006423";"10/02/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161145&noid=34633"
57349;"17-005871";"08/31/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188931&noid=55896"
57349;"16-006145";"09/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175216&noid=44599"
57349;"15-006293";"10/09/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161015&noid=34837"
76539;"17-008438";"11/15/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191498&noid=58699"
76539;"17-008438";"11/15/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191498&noid=58362"
76539;"16-008760";"10/24/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=177831&noid=46398"
76539;"15-009050";"01/08/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=163772&noid=37277"
79869;"18-001185";"02/15/2018";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=197646&noid=61467"
79869;"17-013227";"01/02/2018";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196287&noid=60173"
79869;"17-007146";"09/27/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=190206&noid=56747"
79869;"16-007396";"09/22/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176467&noid=45252"
79869;"15-010082";"10/01/2015";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=164804&noid=35041"
79869;"15-010082";"10/01/2015";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=164804&noid=34580"
79869;"17-010605";"10/16/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193665&noid=58332"
79869;"17-010605";"10/16/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193665&noid=57390"
10125;"17-003497";"07/13/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=186557&noid=54284"
10125;"17-005470";"06/13/2017";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188530&noid=53428"
10125;"16-003567";"07/13/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=172638&noid=43514"
10125;"15-003844";"09/04/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=158566&noid=33808"
10125;"16-011565";"10/24/2016";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180636&noid=50057"
10125;"16-011565";"10/24/2016";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180636&noid=46382"
114049;"17-009855";"11/13/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192915&noid=58225"
114049;"16-010272";"11/03/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=179343&noid=47322"
114049;"16-010272";"11/03/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=179343&noid=46822"
114049;"15-010575";"11/12/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=165297&noid=36073"
114049;"15-010575";"11/12/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=165297&noid=35829"
5E+018;"17-005530";"06/08/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188590&noid=54745"
5E+018;"17-005530";"06/08/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188590&noid=53288"
87021;"18-000540";"04/03/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=197001&noid=63709"
87021;"18-000540";"04/03/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=197001&noid=63245"
87021;"17-000355";"03/30/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183415&noid=51355"
87021;"16-000455";"03/17/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=169526&noid=39309"
41485;"18-001626";"04/30/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=198087&noid=64248"
41485;"17-001340";"04/03/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=184400&noid=51781"
41485;"16-001421";"03/30/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=170492&noid=39658"
41485;"15-001623";"07/02/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=156345&noid=32023"
103281;"17-009824";"12/14/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192884&noid=59370"
103281;"16-010238";"12/15/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=179309&noid=48220"
103281;"15-010536";"12/16/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=165258&noid=39798"
5E+018;"18-002546";"05/09/2018";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=199007&noid=64622"
143977;"17-006176";"08/29/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189236&noid=55859"
143977;"17-002727";"03/27/2017";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185787&noid=51206"
143977;"16-006465";"09/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175536&noid=44760"
143977;"16-006465";"09/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175536&noid=44610"
143977;"15-008563";"08/20/2015";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=163285&noid=33369"
143977;"16-013962";"01/04/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183033&noid=49660"
143977;"16-013962";"01/04/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183033&noid=48642"
77633;"17-008439";"11/08/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191499&noid=58177"
77633;"16-011976";"11/08/2016";"Amendment Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=181047&noid=46952"
77633;"16-008761";"10/18/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=177832&noid=46201"
77633;"15-009052";"01/14/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=163774&noid=37506"
26461;"17-003536";"07/12/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=186596&noid=54251"
26461;"16-003611";"07/27/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=172682&noid=43258"
26461;"15-003894";"06/15/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=158616&noid=31562"
33227;"17-005825";"09/15/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188885&noid=56340"
33227;"16-006099";"07/29/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175170&noid=43378"
33227;"15-006246";"08/20/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=160968&noid=33776"
33227;"15-006246";"08/20/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=160968&noid=33385"
120073;"18-000611";"04/04/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=197072&noid=64059"
120073;"18-000611";"04/04/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=197072&noid=63298"
120073;"17-002128";"03/30/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185188&noid=52097"
120073;"17-002128";"03/30/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185188&noid=51340"
114985;"17-006016";"09/14/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189076&noid=56824"
114985;"17-006016";"09/14/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189076&noid=56302"
114985;"16-006288";"09/15/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175359&noid=45404"
114985;"16-006288";"09/15/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175359&noid=45004"
114985;"15-006453";"10/06/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161175&noid=35430"
114985;"15-006453";"10/06/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161175&noid=34716"
9091;"17-010654";"01/23/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193714&noid=60489"
9091;"16-011134";"01/23/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180205&noid=49275"
9091;"15-011643";"11/17/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=166365&noid=35991"
5E+018;"17-003827";"06/28/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=186887&noid=53910"
5E+018;"16-005676";"06/14/2016";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=174747&noid=41871"
5E+018;"15-006656";"09/04/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161378&noid=33812"
8109;"18-001560";"05/01/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=198021&noid=64288"
8109;"17-001264";"04/04/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=184324&noid=51434"
8109;"16-001336";"04/25/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=170407&noid=40384"
7453;"18-003600";"05/10/2018";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=200061&noid=64647"
7453;"17-010649";"01/23/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193709&noid=62774"
7453;"17-010649";"01/23/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193709&noid=60471"
7453;"16-011128";"12/14/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180199&noid=48462"
7453;"16-011128";"12/14/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180199&noid=48153"
7453;"15-011637";"01/13/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=166359&noid=37413"
8661;"17-010651";"12/05/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193711&noid=59011"
8661;"16-011131";"01/13/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180202&noid=49007"
8661;"15-011640";"01/26/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=166362&noid=37805"
44561;"17-005850";"08/29/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188910&noid=55785"
44561;"16-006124";"08/30/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175195&noid=44431"
44561;"15-009921";"09/15/2015";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=164643&noid=34010"
130655;"17-008624";"11/21/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191684&noid=58849"
130655;"17-008624";"11/21/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191684&noid=58626"
130655;"16-008962";"10/17/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=178033&noid=46075"
130655;"15-009255";"10/20/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=163977&noid=35162"
140461;"17-006148";"08/29/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189208&noid=55807"
140461;"16-006431";"09/19/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175502&noid=45422"
140461;"16-006431";"09/19/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175502&noid=45080"
140461;"15-009931";"09/14/2015";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=164653&noid=33978"
140461;"15-006607";"08/18/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161329&noid=33755"
140461;"15-006607";"08/18/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161329&noid=33257"
89457;"17-010795";"12/07/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193855&noid=59096"
89457;"16-011284";"12/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180355&noid=47788"
89457;"15-011798";"12/03/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=166520&noid=36424"
134807;"18-002083";"04/02/2018";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=198544&noid=63220"
34913;"17-002383";"04/27/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185443&noid=52131"
34913;"16-002334";"06/21/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=171405&noid=42092"
5E+018;"17-006211";"08/24/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189271&noid=55628"
5E+018;"16-006493";"08/22/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175564&noid=44120"
5E+018;"15-009403";"09/14/2015";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=164125&noid=34000"
5E+018;"15-005844";"07/13/2015";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=160566&noid=32240"
63985;"17-002431";"04/25/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185491&noid=52468"
63985;"17-002431";"04/25/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185491&noid=52057"
63985;"16-002386";"06/23/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=171457&noid=42203"
5319;"17-005510";"06/27/2017";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188570&noid=53866"
5319;"17-003409";"04/18/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=186469&noid=52499"
5319;"17-003409";"04/18/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=186469&noid=51814"
5319;"16-013142";"01/20/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182213&noid=49694"
5319;"16-013142";"01/20/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182213&noid=49221"
5319;"15-007419";"10/28/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162141&noid=36505"
5319;"15-007419";"10/28/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162141&noid=35429"
138221;"17-013103";"03/08/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196163&noid=62223"
138221;"16-013523";"03/28/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182594&noid=51273"
138221;"15-014024";"02/08/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=168746&noid=38212"
138221;"16-013034";"12/05/2016";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182105&noid=50015"
138221;"16-013034";"12/05/2016";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182105&noid=49025"
5E+018;"17-008064";"08/22/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191124&noid=56318"
5E+018;"17-008064";"08/22/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191124&noid=55521"
145483;"17-009974";"01/09/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193034&noid=60008"
145483;"16-010638";"11/17/2016";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=179709&noid=47290"
57915;"17-005872";"09/19/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188932&noid=56436"
57915;"16-006146";"09/21/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175217&noid=45193"
57915;"15-006294";"08/19/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161016&noid=33314"
101619;"17-012993";"03/08/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196053&noid=62229"
101619;"17-000074";"01/30/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183134&noid=50751"
101619;"17-000074";"01/30/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183134&noid=49546"
16291;"17-008316";"11/09/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191376&noid=58186"
16291;"16-008629";"11/10/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=177700&noid=47057"
16291;"15-008912";"11/12/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=163634&noid=35803"
123111;"17-006057";"09/06/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189117&noid=56014"
123111;"16-009775";"09/16/2016";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=178846&noid=45024"
123111;"15-007785";"09/29/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162507&noid=34522"
5E+018;"17-006735";"07/26/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189795&noid=57376"
5E+018;"17-006735";"07/26/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189795&noid=54713"
10101;"17-009602";"11/07/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192662&noid=58101"
10101;"16-010008";"12/14/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=179079&noid=48178"
10101;"15-010289";"12/16/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=165011&noid=36779"
115217;"17-005592";"06/20/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188652&noid=53653"
115217;"16-007522";"08/15/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176593&noid=43839"
115217;"15-007742";"09/25/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162464&noid=34399"
5E+018;"18-003039";"03/27/2018";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=199500&noid=64677"
5E+018;"18-003039";"03/27/2018";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=199500&noid=62957"
141369;"17-011286";"11/02/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=194346&noid=57974"
141369;"16-013535";"03/23/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182606&noid=51330"
141369;"16-013535";"03/23/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182606&noid=51126"
141369;"16-000218";"02/11/2016";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=169289&noid=38641"
