"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"s"
1103854;"CAMP ANTRUM AFTER SCHOOL PROGRAM";"95 CHURCH ST";"HAMDEN";"CT";6514;"NEW HAVEN";"203-589-1810";"http://www.campantrum.com/contact/";;"The CAMP ANTRUM Community Program provides opportunities for children to develop their overall academic ability and increase their self-confidence by creating an environment where they can learn, grow, improve individual skills, and develop character.

Our camp offers educational and recreational programs for kids that are in grades pre-k through 8th grade through a fun, learning environment. Such programs include Homework Assistance, One on One Mentoring, Social Skills Development, Team Building Exercises, Sports, Dance, & Arts / Crafts.
";"http://www.campantrum.com/contact/";;;"http://www.campantrum.com/apply/";"http://www.campantrum.com/register/";;"n";"n";"n";"n";"y";"y";"http://www.campantrum.com/wp-content/uploads/2014/03/logo-300x70.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103807;"FIRST STEP CHILD CARE & LEARNING CTR";"126 GRAND AVE";"NEW HAVEN";"CT";6513;"New Haven";"203-889-1307";"https://www.facebook.com/pages/First-Step-Child-Care-Learning-Center-Inc/292779260861937";;;"https://www.facebook.com/pages/First-Step-Child-Care-Learning-Center-Inc/292779260861937";"https://www.facebook.com/pages/First-Step-Child-Care-Learning-Center-Inc/292779260861937";;;;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103763;"THE NEST AT ALPHABET ACADEMY";"350 CANNER ST";"NEW HAVEN";"CT";6511;"New Haven";"203-361-3342";"http://thealphabetacademy.com/thenest/";"Director@TheAlphabetAcademy.com";"Alphabet Academy is a private school with two early learning centers in Hamden, CT serving families with children from 6 weeks through Kindergarten. The Nest at Alphabet Academy, which opened in late August 2013,  is our third school in 9 years and the only one whose focus is solely on children under the age of 3.

Alphabet Academy is known for high-quality care with a commitment to developing strong home-school connections with families. Alphabet is a Reggio-inspired school that is passionate about inquiry-based learning, plentiful outdoor play, open-ended art along with a progressive, healthy food initiative";"http://thealphabetacademy.com/thenest/";"https://www.facebook.com/AlphabetAcademyofCT";"Mon - Fri: 
7:00 am - 6:00 pm";;;;"y";"y";"y";"y";"y";"y";"http://thealphabetacademy.com/wp-content/uploads/2013/05/thenestlogoforpage.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103762;"THE F.A.I.T.H. CENTER";"165 SHEFFIELD AVE";"NEW HAVEN";"CT";6511;"New Haven";"203-785-0565";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103759;"GATEWAY COMMUNITY COLLEGE EARLY LEARNING CENTER";"20 CHURCH ST";"NEW HAVEN";"CT";6510;"New Haven";"203-285-2131";"http://www.gatewayct.edu/Student-Life/Early-Learning-Center";"mweiner@gwcc.commnet.edu";" The Early Learning Center at Gateway Community College is a fully licensed nationally accredited lab school for young children. The Center is based upon the concept that each child is an individual and should be able to develop at his or her own pace.
    The Early Learning Center curriculum is concerned with providing hands-on sensory experiences to encourage children to think, analyze problems, and arrive at logical conclusions based on their own experience. The curriculum is centered around the interests, needs and abilities of the individual child.
    The Early Learning Center provides a stimulating learning environment through three classroom models: Child Development, Modified Montessori, and Creative Curriculum.
";"http://www.gatewayct.edu/Student-Life/Early-Learning-Center";"https://www.facebook.com/Go2GCC";"7:30 am to 5:30 pm";;"http://www.gatewayct.edu/Apply-Now/New-Student-Admission";;"n";"n";"y";"y";"n";"n";"http://www.gatewayct.edu/SiteMedia/Gateway/Student%20Life/ELC_long%29.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103758;"YMCA SCHL AGE PROGRAM -OLD SAY MDDL SCHOOL";"60 SHEFFIELD ROAD- OLD SAYBROOK MIDDLE SCHOOL";"OLD SAYBROOK";"CT";6498;"MIDDLESEX";"860-395-1422";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103739;"CHILD DEV CENTER @ BRISTOL-MYERS SQUIBB";"7 RESEARCH PARKWAY";"WALLINGFORD";"CT";6492;"NEW HAVEN";"203-677-7027";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103730;"MY LITTLE RASCALS";"451 N MAIN ST";"SOUTHINGTON";"CT";6489;"HARTFORD";"860-392-8942";"http://www.mylittlerascalsdaycare.org/?page_id=58";;"My Little Rascals is a small family friendly center. Our goal is to allow each child to learn through  play, and experience a warm inviting school! We want every parent to feel warm and welcome, when entering our center. It is very important to us that each parent leaving their child at our care, feels happy and confident with our program. We will go beyond to assure that every family feels welcome and happy!!";"http://www.mylittlerascalsdaycare.org/?page_id=58";"https://www.facebook.com/pages/My-Little-Rascals/614148382016050?sk=info&tab=page_info";;;"http://www.mylittlerascalsdaycare.org/?cat=2";;"y";"y";"y";"y";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103727;"TENDER YEARS TOO! CHILD DEVELOPMENT CENTER";"41 POVERTY RD";"SOUTHBURY";"CT";6488;"NEW HAVEN";"203-729-6426";"https://www.facebook.com/TenderYearsTooChildDevelopmentCenter/info?tab=page_info";"tenderyearstoo@att.net";"Teresa Paternoster and Karen Hummel are broadening their teaching, love, and care to an expanded age group - infant to school-aged. With 28 years’ experience in the childcare field, Teresa and Karen are ready to provide a brand-new, unique learning environment while providing optimal care for your children! ";"https://www.facebook.com/TenderYearsTooChildDevelopmentCenter/info?tab=page_info";"https://www.facebook.com/TenderYearsTooChildDevelopmentCenter/info?tab=page_info";"Mon - Fri: 
6:30 am - 6:00 pm";;;;"y";"y";"y";"y";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103721;"THE BOYS & GIRLS CLUB";"ONE POSITIVE PLACE";"SHELTON";"CT";6484;"FAIRFIELD";"203-924-7462";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103719;"KIDS ZONE";"188 ROCKY REST RD";"SHELTON";"CT";6484;"FAIRFIELD";"203-924-9292";"http://www.kidszonecares.com/";;"KIDS ZONE is a School-Age facility which provides quality care for children ages 5-12 years old.  We provide the children with a Fun & Safe way to spend their out-of-school time.  Many planned and structured activities are provided throughout various times of the day to help build your child’s curiosity, self-confidence, self-esteem and most importantly help to build their character and social skills. 
 
Our School-Age curriculum helps the children develop the needed skills to prepare them to succeed in school and in life experiences.

Our schools focus is to prepare the School-Age child for a successful future, both academically and socially.  Our programs enhance literacy, physical fitness and we provide a character-building curriculum.  We believe that learning and play go hand-in-hand and that a FUN environment is crucial to every child’s development. Through a diverse and well-rounded schedule of activities, we achieve that goal every single day with each student at our center.";"http://www.kidszonecares.com/";;"7am-6pm";;"http://www.kidszonecares.com/Enrollment/enrollment.html";;"n";"n";"n";"n";"y";"y";"http://www.kidszonecares.com/kidszone.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103718;"BUILDING BLOCKS EARLY LEARNING CENTER";"1079 BRIDGEPORT AVE";"SHELTON";"CT";6484;"FAIRFIELD";"203-538-5463";"http://blockslearning.com/";"mitch@blockslearning.com";"These are the years that matter most. We understand, we’re parents too. At our Wilton and Stamford daycare centers, we think all children need room to grow and attention to thrive. Our modern, spacious facilities and exceptionally low student-to-teacher ratio at both our Stamford daycare & our Wilton daycare locations are designed to provide the very best educational environment for your child, so they can grow into their very best self.

We’re Building Generation Healthy, combining age-appropriate physical development activities with the best in CT early learning programs for Connecticut’s infants, toddlers, and preschoolers. It’s our mission to give your kids the skills they need to make healthy choices and live happy lives!

If you’re wondering to yourself, “How can I find daycare centers in my area?” look no further than our Stamford and Wilton daycare centers.";"http://blockslearning.com/";"https://www.facebook.com/BlocksLearning";;"http://blockslearning.com/why-building-blocks/careers/";;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103711;"TEAM CHATFIELD-LOPRESTI PRESCHOOL";"51 SKOKORAT ST";"SEYMOUR";"CT";6483;"NEW HAVEN";"203-734-8609 x32";"http://www.teaminc.org/index.php/ourservices/education-youth/early-education";"jpeterson@teaminc.org";"TEAM offers many different preschool options. TEAM Early Education’s preschool rooms are funded through Head Start federal and state grants, State School Readiness grants and State Child Day Care grants. All children receive comprehensive child development program that addresses the needs of children and families in the area of education, social services, health, nutrition, disabilities and mental health, and parent involvement.";"http://www.teaminc.org/index.php/ourservices/education-youth/early-education";"https://www.facebook.com/TeamIncCt";;;"http://www.teaminc.org/index.php/ourservices/education-youth/early-education";;"y";"y";"y";"y";"n";"n";"http://www.teaminc.org/images/logo1.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103680;"THE LEARNING EXPERIENCE";"274 S MAIN ST BLDG A";"NEWTOWN";"CT";6470;"FAIRFIELD";"203-304-9130";"http://newtown.tlechildcare.com/";"info@tlecorp.com";"The Learning Experience enhances the lives of children ages 6 weeks to 5 years. In each contemporary, colorful building children learn in a fun fashion starting with sign language for infants through preschool, technology, early literacy, math, sciences, music, theater, creative arts, dance, physical fitness, nutrition, etiquette and much more. Graduates of TLE are more than prepared to enter Kindergarten and first grade. All the curriculum is proprietary and has been designed, written and published especially for TLE children. At The Learning Experience early learning is an art. We believe that knowledge is like the sky, never ending. Parents dream of the best for their children and at TLE their dreams become reality making those important first years creative, productive, happy and most importantly filled with lots of love.";"http://newtown.tlechildcare.com/";"https://www.facebook.com/TLEChildCareCenters";"Mon - Fri: 
6:30 am - 6:30 pm";"http://thelearningexperience.com/careers";;;"y";"y";"y";"y";"y";"y";"http://newtown.tlechildcare.com/images/header_logo.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103678;"KIDS' KORNER @ EAST HADDAM ELEMENTARY";"45 JOE WILLIAM RD";"MOODUS";"CT";6469;"MIDDLESEX";"860-873-5194";"http://www.easthaddamschools.org/ehes/";;"Our Mission:
To develop a community of lifelong learners with a caring, competent staff dedicated to preparing productive citizens for our diverse society.";"http://www.easthaddamschools.org/ehes/";;;;"http://www.easthaddamschools.org/ehes/registration-process/";"http://www.easthaddamschools.org/ehes/handbook/";"n";"n";"y";"y";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103673;"SAFE HARBOUR PRESCHOOL";"169 MONROE TPKE";"MONROE";"CT";6468;"FAIRFIELD";"203-880-4114";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103672;"NEWTOWN SACC PROGRAM-SANDY HOOK";"375 FAN HILL RD.";"MONROE";"CT";6468;"FAIRFIELD";"203-482-0330";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103671;"LITTLE LIGHTS PRESCHOOL";"371 OLD ZOAR RD";"MONROE";"CT";6468;"FAIRFIELD";"203-268-8521";"http://www.littlelightsmonroe.com/";;"We are a faith-based preschool program with a strong emphasis on character building.  Our mission is to provide a loving Christian environment where children learn and grow.
";"http://www.littlelightsmonroe.com/";;"Monday through Friday, 9:00am to 12:00pm";;;;"n";"n";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103655;"WOODRUFF FAMILY YMCA CALF PEN";"395 WELCHES POINT ROAD";"MILFORD";"CT";6460;"NEW HAVEN";"203-876-1406";"http://www.cccymca.org/locations/woodruff/child-care/";"cclifford@cccymca.org";"The Woodruff Family YMCA is a branch of the Central Connecticut Coast YMCA. We are a membership organization, which values personal responsibiltiy, honesty, mutual respect and non violence.

Facilites and programs include a 25 yard glass enclosed z-shaped pool, wellness center, youth programs and sports, Preschool, Before and Afterschool programs for Elementary students and an Afterschool program for Middle school students attending the Milford school system, Camp Wepawaug day camp serving children from Kindergarten through 15 years old and Discovery Camp serving children 3 to 7 years old. ";"http://www.cccymca.org/locations/woodruff/child-care/";"https://www.facebook.com/pages/Woodruff-Family-YMCA/300727736295";"Mon - Thu: 
5:30 am - 9:30 pm
Fri: 
5:30 am - 8:00 pm
Sat: 
7:00 am - 6:00 pm
Sun: 
9:00 am - 5:00 pm";"http://www.cccymca.org/jobs/";"https://ops1.operations.daxko.com/Online/2048/Programs/Search.mvc";;"n";"n";"y";"y";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103641;"PHELPS INGERSOLL CTR FOR CHILDREN @ BIELEFIELD";"70 MAYNARD ST";"MIDDLETOWN";"CT";6457;"MIDDLESEX";86033474124;;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103640;"MIDDLETOWN COOPERATIVE PRESCHOOL";"440 WEST ST";"MIDDLETOWN";"CT";6457;"MIDDLESEX";"860-344-0099";"http://www.middletowncoop.org/";"mcpteacher@middletowncoop.org";"Middletown Cooperative Preschool has been proudly serving the families of Middlesex County since 1968 when a group of parents decided they wanted to be actively involved in the education of their young children.

It is fondly referred to as “the Co-op” by most people.

We are a private, non-profit, parent cooperative preschool. We are funded by tuition from the families enrolled and licensed by the State of CT Department of Public Health.

We have capacity for up to 19 children on any one day.

Our school is staffed by a Head Teacher, a Teacher’s Aide and a Parent Helper each day.

Our small class size and low adult/child ratios means your child gets high quality personalized attention.";"http://www.middletowncoop.org/";;"9am – 1pm";;"http://www.middletowncoop.org/register/";;"n";"n";"y";"y";"n";"n";"http://www.middletowncoop.org/wp-content/uploads/2011/06/mcp-logo-revised.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103629;"MERIDEN YMCA LITTLE HOUNDS PRESCHOOL AT HANOVER";"208 MAIN ST";"MERIDEN";"CT";6451;"NEW HAVEN";"203-379-0651";"https://www.meridenymca.org/programs/Child-Care/PreSchool/South-Meriden-Preschool/";;"The Meriden YMCA creates a safe, nurturing environment for families and children to grow together. Our goal is to assist children in developing their social, emotional, cognitive, and physical skills while preparing for a sound educational future in all day kindergarten.

Our Preschool Program includes theme-based centers, school readiness, checklists, computers, arts and crafts, music and movement, arts and crafts, cooking and physical activities including gym skills and swimming, visits from the Bookmobile, and more. 

Full and half day preschool programs are available. If you need before and after child care, our caring nurturing staff will take care of your children from 7 a.m. to 6 p.m. We are conveniently located at 145 Main Street in South Meriden across from Hanover Elementary School.  Please call 203-379-0651 for more information. We are now taking enrollments.";"https://www.meridenymca.org/programs/Child-Care/PreSchool/South-Meriden-Preschool/";;"7 a.m. to 6 p.m. ";;"https://www.meridenymca.org/programs/Child-Care/PreSchool/South-Meriden-Preschool/";;"n";"n";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
