"FacilityID";"InspectionID";"Inspection Date";"Inspection Result"
"BronxDC22770";"83749c6a23cff9786fd7aaefba170c4f";" 12/10/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"BronxDC32324";"7561419dc9aa875639258bfba1c0e566";" 10/21/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BronxDC1973";"89911785a57208083a7cdf43581683e4";" 11/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC15287";"0fcc6dbd5652d58480885044b99b139a";" 1/12/22";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"BronxDC1589";"9d43c021df4af8c4ecc1e0c6e27718ac";" 2/4/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"BronxDC17170";"63483e481238aa3a14be7478c4cde57d";" 7/27/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC2091";"c930c5654f3c766545ecb8fcc995b829";" 5/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC40117";"2a1638646990ed732efcc6f4352c3504";" 12/17/21";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BronxDC34840";"5cef8a71dbd234fd6c0948f0b0ddb070";" 1/26/22";
"BronxDC22345";"99c38be4c2a789101bdfd418e819e155";" 7/15/21";" Monitoring Inspection Non-Routine - Reinspection Required; Violations corrected at time of inspection"
"BronxDC24618";"31745e3a1287b3d393ebf7341a185356";" 10/29/21";
"BronxDC15234";"77bf58cf8392a77cf6d5de859c0b20c0";" 7/15/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC14255";"b4cea3e71d8c270e15043b851897eebb";" 11/4/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC366";"8edfb661909ec8073df9802d8922d75d";" 6/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC252";"2941ce42e0c9bfd47c6786be8f74d12a";" 12/6/21";
"BronxDC19539";"979b8c62fab619a8c646a1c9c06685c9";" 1/6/22";" Initial Annual Inspection - Reinspection Not Required"
"BronxDC19549";"0aba660b57d79506f44d0ab77b1446fe";" 12/1/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"BronxDC19540";"98ee8ae34eb0f39d0b6d2a55dbddfe52";" 11/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC281";"91688f1b8dac3df13e277eebd3689fcc";" 12/9/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"BronxDC1765";"4346b6c0642605116455ff0761bd0e35";" 1/14/22";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BronxDC1766";"b7c429e5a2dad8f6a383ae75eccc5df4";" 12/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC19536";"12052eb0093f11fcabe8b9df17a967ad";" 1/6/22";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC274";"196765493ac114dd05db217fb70251b1";" 1/5/22";" Initial Annual Inspection - Reinspection Required"
"BronxDC275";"21f4c35a1a5e165a294582d6e90823d0";" 12/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC19537";"81ceced9a4ba81038f7dabf5ba961daf";" 1/5/22";" Initial Annual Inspection - Reinspection Required"
"BronxDC37416";"545e82dd02b726ea14be4ac46d4302bd";" 9/24/21";" Lead Based Paint or Lead in Water Inspection - Previously cited violations corrected"
"BronxDC25184";"ec8c906c2d338e5caa7ab7ef04357f92";" 11/30/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC282";"668a7696da41df4ab68e089b6518416f";" 1/11/22";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"BronxDC21637";"3fac2ddf4e0d728c2a6e643bad306374";" 7/20/21";
"BronxDC10547";"07c805e32114277ce5eb73f2caa77384";" 5/3/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC15164";"78c669d87eed8a052c43d5466d311ab7";" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC19542";"3f396b3d938e7ceaa1327c00af213566";" 12/3/21";" Initial Annual Inspection - Reinspection Not Required"
"BronxDC289";"5cca874a4619efba7ebd48fe56b3b334";" 1/21/22";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC19543";"dcde465922b2caa8c19302548cbe9948";" 1/14/22";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC295";"a3832bc0c30dd9f6ad5f4351c1eb6a1f";" 12/3/21";" Initial Annual Inspection - Reinspection Not Required"
"BronxDC12034";"4bcc0a4d7b27ea0c56a16270187767dd";" 12/10/21";" Initial Annual Inspection - Reinspection Required"
"BronxDC17545";"ca09f4eda5bb3df5d3d531d71a483718";" 10/29/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"BronxDC298";"f17f85369794d36810f5c341daec3e6c";" 10/15/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BronxDC15574";"f9f835e53431654acfa8db3d565e20c6";" 12/16/21";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BronxDC22029";"981cb6778fce52c7650dec59f5c2e6bf";" 12/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC36808";"2f24502929397a739e7ce7ac20893733";" 1/13/22";" Initial Annual Inspection - Reinspection Not Required"
"BronxDC33668";"19bd42a7325b0361fb5dad27a41eed0c";" 5/12/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC36814";"284c4d3dea07d32ab1e6f302bf47ed06";" 1/19/22";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BronxDC33669";"67a48174b272b973f6b075677078b1e5";" 8/27/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"BronxDC20960";"2647f32865dd30e3cab3a03b5234d941";" 1/20/22";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC32846";"1c3200672459f734dd6a36cd9c04144d";" 4/22/21";
"BronxDC21618";"7a2799f1c10aab6db8d00a1ac4d04381";" 1/13/22";
"BronxDC32847";"da63811760f7d3a7122507f79161584e";" 4/22/21";
"BronxDC20870";"b29a37aa2b1e8643470db7041e859f8a";" 6/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC10665";"f7029512e8ea6ae97c41225f85ff7575";" 12/1/21";
"BronxDC841";"bd6254bbd8f1a07cced0aadc48a1a96a";" 12/1/21";
"BronxDC14957";"a5228dbab7838ab62bd356c8a0ecc901";" 1/26/22";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BronxDC23207";"308b185926568755a93d4cbe83b43950";" 2/24/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"BronxDC39831";"6040e8f963fa2d2effb462c600d31222";" 11/30/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BronxDC32913";"2239ceda2e063e1bdd9f1d08a0d8aa6b";" 12/6/21";
"BronxDC32914";"cae72b386ba12e0ac2e23d3fe07c56a9";" 12/6/21";
"BronxDC12274";"262096ab96dd15f676a70992e92cd15b";" 10/17/19";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BronxDC21732";"509d72cf38d38c79f3d4ab415943892e";" 2/1/22";
"BronxDC687";"d95326cc07f54d8dac7083229c914843";" 10/14/21";
"BronxDC14206";"eaaf6daa7ef6863af764f47c0df5ab03";" 9/25/20";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"BronxDC11877";"886fd52f4d119adbb85c9abf62d78962";" 8/6/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC359";"901db6b70f28f940b7a8a38c313a044a";" 1/19/22";
"BronxDC58";"0a6aefc3c8e1b4ae2949aaaf08ffe9cf";" 2/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC1812";"1ed2d4f59060fe8447b4c844aa3a3596";" 5/24/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC24677";"bcf9e245ca6c4643694c9aa24c2e14af";" 11/17/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC40112";"a22c4ae59b16bc43535f3e6d56600a1e";" 6/25/21";
"BronxDC10500";"ba5c322c7b1cfbf23354555612899adb";" 12/2/21";
"BronxDC23187";"e93c8e12977bc8b92a7668ae8adb2006";" 6/23/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC24746";"274f12d09c69f14cb98c1025d2fe06b7";" 8/17/21";
"BronxDC208";"7b6c82dd195c7fc5016e833665a1ee47";" 1/25/22";
"BronxDC16645";"3dd9ac171974024ab597d9929c3f4363";" 1/21/22";
"BronxDC14506";"ae319da4fbffae6d3be9d4f9668804f2";" 10/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"BronxDC228";"bcc648ec586650f6736f19d49ec4081e";" 12/2/21";" Monitoring Inspection Non-Routine - Reinspection Required; Fines pending"
"BronxDC35233";"19026fa893df35756c195e7a53c70028";" 9/29/21";" Initial Annual Inspection - Reinspection Not Required"
"BronxDC19550";"ae2e35dbaae7fe4f10a2ad8f90597972";" 1/19/22";" Initial Annual Inspection - Reinspection Not Required"
"BronxDC7";"ed2493435f3cae9ba2bcbef3955121d7";" 6/29/21";" Monitoring Inspection Non-Routine - Reinspection Not Required"
"BronxDC15142";"9f237aaab6225a7dce415a677f8e4f3a";" 9/22/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BronxDC1825";"6535ba48b4171ab3dd70ab91f23c9574";" 11/4/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC2030";"b83092a91530aec45c97d979bf314459";" 11/3/21";
"BronxDC1942";"8bb68e3e0746e5a9632d1056b4e1835d";" 6/15/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"BronxDC1584";"3624b2f2ff2d48b1310086a3b1bc67eb";" 1/4/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BronxDC217";"96246769c53a8d2217eeabd394dd38cb";" 8/18/21";
"BronxDC218";"bbb0aca4f151fe736ed1a377c2f51ce2";" 12/14/21";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BronxDC40300";"865c52536a3c244088a742f3a50eefd5";" 1/21/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BronxDC40299";"a569d45a9c19f427753cde432d607fa3";" 1/25/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BronxDC40302";"4cb027fd0430c9c9df01634267e05240";" 1/4/22";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"BrooklynDC37501";"785c4fa8cafd7123b1196925f3469208";" 11/22/21";
"BrooklynDC32674";"384ceb96dd5b54a7a86ddc592c46f5f9";" 11/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC17130";"ea668103dabc03291b1c06a275663be1";" 9/15/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC35113";"aa7e6555989f931a9ed2f497c49aeff9";" 1/14/22";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC17883";"59e95f17d3415d0ac8e45286d6395295";" 9/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC34220";"a026bfbb287d2f3f1fecdf97b5f6c5e3";" 6/17/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC620";"2f10ebbb2e139ce9adbba23f8aa9557a";" 11/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC20590";"b9a5cf999edb721a58145541af148c32";" 8/4/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC32560";"ccdaacc975c82ea6edcc77175528799b";" 11/18/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC32561";"c22935c9ceed356e05a53610393181f6";" 10/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC38488";"382cd107ef9d709c51b6bc2a607916fb";" 9/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC34761";"6c4a4eb6b2fbde6485cb4becfcf66c93";" 1/14/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC34781";"d9a4e63d2590de070656e43986daa55f";" 11/30/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"BrooklynDC23137";"84a1ff6ff4047984bde484fe2af1cfad";" 12/12/19";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC962";"c02a0af1f1009be4cf0b60f5926e1b5e";" 12/14/21";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC38402";"c512fe0211ffeb40fdd157edc110b28d";" 2/27/20";" Lead Based Paint or Lead in Water Inspection - Previously cited violations corrected"
"BrooklynDC38365";"03a3b51b0d791cd8b927e653d66337b3";" 8/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC1774";"eff919fac3cd4b16b93c10e6d73b5d7a";" 10/25/21";
"BrooklynDC22513";"4bc7c7cee24e4de3353586c99a5dea42";" 11/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC36212";"eb3e8ec34c66b517c5bc994a0f348104";" 10/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC37904";"5c6807976d321f765be00573fcc48187";" 6/11/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10865";"b9337758d05f6f8e45fcbe669713b968";" 12/5/19";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"BrooklynDC34610";"40aa17a40b705e1d19001a7a5538d723";" 10/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC485";"0915f3f0650db4bd308b89030062a04a";" 11/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC32355";"20651dead873ace726533a7588018e0f";" 7/14/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC17980";"265de481923472137029a2d16b3b1be8";" 12/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC24553";"56cd86ef0058f08d61b5722d8db6c862";" 10/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC24547";"4b0376a3538be8db3c9031ef5392ac8a";" 12/22/21";" Compliance Inspection of Open Violations - Reinspection Required"
"BrooklynDC24552";"6c2dea2a84cf5e261e67b9e567dbd70c";" 12/2/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC24554";"ec8afa0e903f97ac6a79048ff058bfa1";" 11/17/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC37832";"f1dba1560dcc1faaff167666f6b0685c";" 8/5/21";
"BrooklynDC32340";"06f92c913aa62326dd05e156ee3202b3";" 12/10/21";" Monitoring Inspection Non-Routine - Reinspection Not Required"
"BrooklynDC33715";"b093b15c3992f9a13cbd3bdf33528be7";" 6/2/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC822";"094e5de1dfc4e7a5b3734005699cf0dd";" 9/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC18823";"ea14e79c737e9aba8558d878b25ad24d";" 1/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC31821";"c087b8701655077a88db02da649022b8";" 12/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10465";"64847cf8d7a300c50bdb122d95ed9884";" 10/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC34673";"20c6498acb541dbdc4ed4dbb3e58aa84";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC14676";"4e8011563f4cd837fec3c2a46e3b2257";" 11/5/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BrooklynDC37964";"d3b41e970def10d960c4f0d0f8e15483";" 12/15/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC31973";"580cf509fdc3b9a2c970bd0c2b9f2d7e";" 11/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC37809";"2d69b9a8ab27c37b016a338b0b7f4651";" 10/19/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BrooklynDC37808";"6bf5a546f999d33fb22ca207d8e756f8";" 12/23/21";
"BrooklynDC24797";"11f5f16a36f4cbc1e37c39ba83435683";" 12/8/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC2110";"15b0b422d54ea87a611c06afd31c0cdc";" 12/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC20651";"5719fff24e7fdef6748952b343bdbcfa";" 9/15/20";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC34125";"2be6767bc22d677f438955cdc9355563";" 1/5/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC37196";"8e2fdc3a57911d14311155f05fd73d65";" 11/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10724";"2a3e91fc3c3dcdbb4cbcd8ef78697fa8";" 11/24/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC40271";"568bf1ef959c4d90e616a4ee6586f38e";" 1/21/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC24700";"99cf955e73829f804e4f33bacab896a7";" 1/18/22";
"BrooklynDC31694";"2a9d68e5d51592455372ef2be0c759d7";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC31695";"38b8fdd49afbca23f4f07e6bdcb89d41";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC40263";"fd3df7dccd5b47533dc04444b2d29c10";" 12/14/21";
"BrooklynDC35290";"208fa5919140d727f7cd39fee5a9c8e2";" 11/19/19";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC24786";"b866d58e2dbe97685b1a5d10b94d9ae3";" 1/7/20";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC12112";"94740a8c9c7e8347db2a58b35b2c441d";" 10/13/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC22324";"ea8f8b6decaf55822ffd208f242e86a3";" 11/26/21";
"BrooklynDC1053";"a710aa214d16a33bfb8fabbc127bed8d";" 12/8/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC22752";"bd60fc786478ccc3cf21033d21345444";" 1/26/22";
