Provider ID;SSPS Provider Number;License ID;License Cert;Authority;Facility Type;License Type;License Status;Provider Name;Provider Name Label;Primary Contact;First Initial License Date;First Full License Date;License Anniversary Date;License Expires;Primary Phone;Email;Fax;Capacity;Ages;AgeFromMonths;AgeToMonths;Mail Addr1;Mail Addr2;Mail Addr3;Mail City;Mail State;Mail Zip;Physical Addr1;Physical Addr2;Physical Addr3;Physical City;Physical State;Physical Zip;Business Addr1;Business Addr2;Business Addr3;Business City;Business State;Business Zip;Label Addr1;Label Addr2;Label Addr3;Label City;Label State;Label Zip;County;Licensor;Office;Service Area;Lattitude;Longitude;Early Achievers Status;Referral Status
684916;240906;590714;Licensed;DEL;Center;Non-Expiring;Open;All Saints Catholic School Preschool and Early Learning Ctr;All Saints Catholic School Preschool and Early Learning Ctr;;12/24/2012;;23-Dec;;2539225360;aorm@allsaintsparish.com;;50;2 years 6 months to 12 years 11 months;30;155;2323 54th Ave., E;;;Fife;WA;98424;2323 54th Ave., E;;;Fife;WA;98424;2323 54th Ave., E;;;Fife;WA;98424;2323 54th Ave., E;;;Fife;WA;98424;Pierce;Karen Ford;Tacoma;Southwest;47.2360927;-122.3571497;Participating in Quality Improvement;Okay to refer
31031;546764;563653;Licensed;DEL;Center;Non-Expiring;Open;ALL SEASONS PRESCHOOL;ALL SEASONS PRESCHOOL;;2/26/1996;2/26/1996;25-Feb;;5096246377;;;30;12 months to 9 years;12;108;4804 W 34TH AVE;;;Spokane;WA;99224;4804 W 34TH AVE;;;SPOKANE;WA;99224;4804 W 34TH AVE;;;Spokane;WA;99224;4804 W 34TH AVE;;;Spokane;WA;99224;Spokane;Judy Davis;Spokane;East;47.624061;-117.480946;Not Participating;Okay to refer
278995;117401;462271;Licensed;DEL;Center;Non-Expiring;Open;ALPHA MONTESSORI;Alpha Montessori LLC Kathlyne Buholm;;1/15/2005;1/15/2005;14-Jan;;2063671113;alpha.montessori@outlook.com;2063671113;32;2 years 6 months to 5 years 11 months;30;71;Alpha Montessori LLC;14410 Greenwood Ave N;;SEATTLE;WA;98133;Alpha Montesorri LLC;14410 GREENWOOD AVE N;;SEATTLE;WA;98133;Alpha Montessori LLC;14410 GREENWOOD AVE N;;SEATTLE;WA;98133;Alpha Montessori LLC;14410 Greenwood Ave N;;SEATTLE;WA;98133;King;Noy Sivongxay;Renton;Northwest;47.7335006;-122.3550741;Not Participating;Okay to refer
291817;406387;567721;Licensed;DEL;Center;Non-Expiring;Open;Alphabet Preschool;Alphabet Preschool;;3/29/2005;3/29/2005;28-Mar;;2534450500;alphabetpreschoolg@hotmail.com;;155;1 month to 12 years;1;144;1822 East Pioneer;;;Puyallup;WA;98372;1822 EAST PIONEER;;;PUYALLUP;WA;98372;1822 E PIONEER;;;PUYALLUP;WA;98372;1822 East Pioneer;;;Puyallup;WA;98372;Pierce;Kathy Clark;Tacoma;Southwest;47.187382;-122.269758;Participating in Quality Improvement;Okay to refer
139396;144898;558821;Licensed;DEL;Center;Non-Expiring;Open;Alphabet Preschool;Alphabet Preschool & LC A;;3/11/1993;3/11/1993;10-Mar;;2534730420;;2534741245;92;1 month to 12 years;1;144;"Alphabet ""A""";2305 S Tacoma Way;Stephanie Snell;Tacoma;WA;98409;"Alphabet ""A""";2305 S Tacoma Way;Stephanie Snell;Tacoma;WA;98409;"Alphabet ""A""";2305 South Tacoma Way;Stephanie Snell;Tacoma;WA;98409;"Alphabet ""A""";2305 S Tacoma Way;Stephanie Snell;Tacoma;WA;98409;Pierce;Ed Manglona;Tacoma;Southwest;47.2317776;-122.4673246;Participating in Quality Improvement;Okay to refer
189555;202098;455513;Licensed;DEL;Center;Non-Expiring;Open;Alphabet Preschool;Alphabet Preschool & LC C;;9/16/1997;9/16/1997;15-Sep;;2534741372;alphabetc2008@gmail.com;2534741382;61;1 month to 12 years;1;144;Alphabet C;5419 S Puget Sound Avenue;Shonte' Bobbitt;Tacoma;WA;98409;Alphabet C;5419 S Puget Sound Avenue;Shonte' Bobbitt;Tacoma;WA;98409;Alphabet C;5419 S Puget Sound Avenue;Shonte' Bobbitt;Tacoma;WA;98409;Alphabet C;5419 S Puget Sound Avenue;Shonte' Bobbitt;Tacoma;WA;98409;Pierce;Ed Manglona;Tacoma;Southwest;47.2073379;-122.4819814;Participating in Quality Improvement;Okay to refer
269047;860992;675674;Licensed;DEL;Center;Non-Expiring;Open;Alphabet Preschool Center E;Alphabet Preschool Center E;;5/12/2003;5/12/2003;11-May;;2534726068;;;59;1 month to 12 years 11 months;1;155;7607 Lakewood Drive SW;;;Lakewood;WA;98499;7607 Lakewood Drive SW;;;Lakewood;WA;98499;7607 Lakewood Drive SW;;;Lakewood;WA;98499;7607 Lakewood Drive SW;;;Lakewood;WA;98499;Pierce;Desiree Eberhart;Tacoma;Southwest;47.1845264;-122.5085614;Participating in Quality Improvement;Okay to refer
825306;505486;645695;Licensed;DEL;Center;Non-Expiring;Open;Alphabet Soup Childcare Center;Alphabet Soup Childcare Center;;7/1/2014;12/30/2014;1-Jul;;3603789166;;;32;12 months to 7 years;12;84;PO BOX 1153;;;Friday Harbor;WA;98250;300 MARGUERITE PLACE;;;Friday Harbor;WA;98250;300 MARGUERITE PL;;;Friday Harbor;WA;98250;PO BOX 1153;;;Friday Harbor;WA;98250;San Juan;Gloria Trinidad;Bellingham;North Central;48.533464;-123.026521;Not Participating;Okay to refer
292492;470079;580815;Licensed;DEL;Center;Non-Expiring;Open;Altamese Academy of Angels;Altamese Academy of Angels;;5/20/2005;5/20/2005;19-May;;2533271152;academyofangels@gmail.com;;26;1 month to 12 years;1;144;Altamese Academy of Angels;1307 S 14th Street;Altamese Martin;Tacoma;WA;98405;Altamese Academy of Angels;1307 S 14th Street;Altamese Martin;Tacoma;WA;98405;Altamese Academy of Angels;1307 S 14th Street;Altamese Martin;Tacoma;WA;98405;Altamese Academy of Angels;1307 S 14th Street;Altamese Martin;Tacoma;WA;98405;Pierce;Ed Manglona;Tacoma;Southwest;47.248742;-122.454343;Participating in Quality Improvement;Okay to refer
890246;602317;704761;Licensed;DEL;Center;Non-Expiring;Open;Altamese Academy of Angels II;Altamese Academy of Angels II;;1/26/2015;7/25/2015;25-Jan;;2533027461;academyofangels@gmail.com;;20;12 months to 6 years;12;72;Altamese Academy of Angels II;1220 South 23rd St.;Augustina Martin;Tacoma;WA;98405;Altamese Academy of Angels II;1220 South 23rd St.;Augustina Martin;Tacoma;WA;98405;Altamese Academy of Angels II;1220 South 23rd St.;Augustina Martin;Tacoma;WA;98405;Altamese Academy of Angels II;1220 South 23rd St.;Augustina Martin;Tacoma;WA;98405;Pierce;Ed Manglona;Tacoma;Southwest;47.239225;-122.451319;Not Participating;Okay to refer
280647;195601;488370;Licensed;DEL;Center;Non-Expiring;Open;ALVAREZ CHILD CARE CENTER;ALVAREZ CHILD CARE CENTER;;4/19/2004;;18-Apr;;5098373976;alvarezchildcarecenter@yahoo.com;;76;1 month to 13 years;1;156;804 E DECATUR AVE;;;SUNNYSIDE;WA;98944;804 EAST DECATUR AVENUE;;;SUNNYSIDE;WA;98944;804 E DECATUR AVE;;;Sunnyside;WA;98944;804 E DECATUR AVE;;;SUNNYSIDE;WA;98944;Yakima;Jose Radillo;Yakima;North Central;46.325337;-120.009637;Participating in Quality Improvement;Okay to refer
30296;541836;522595;Licensed;DEL;Center;Non-Expiring;Open;AMERICAS BEST CHILDCARE;AMERICAS BEST CHILDCARE;;4/2/1990;4/2/1990;1-Oct;;4253381234;abcsilverlake@gmail.com;;49;12 months to 10 years;12;120;2427 132ND SE;;;EVERETT;WA;98208;2427 - 132ND STREET SE;;;EVERETT;WA;98208;2427 132ND SE;;;EVERETT;WA;98208;2427 132ND SE;;;EVERETT;WA;98208;Snohomish;Diane Smith;Everett;North Central;47.878628;-122.199124;Participating in Quality Improvement;Okay to refer
30863;545622;651671;Licensed;DEL;Center;Non-Expiring;Open;AMERICAS CHILD MONTESSORI;AMERICAS CHILD MONTESSORI;;8/4/1994;8/4/1994;3-Feb;;4256415437;americaschildmontessori@hotmail.com;;80;2 years 6 months to 10 years;30;120;14340 NE 21ST ST;;;BELLEVUE;WA;98007;KEBELY CORP.;14340 NE 21ST ST;;BELLEVUE;WA;98007;14340 NE 21ST ST;;AMERICAS CHILD MONTESSORI DC;BELLEVUE;WA;98007;14340 NE 21ST ST;;;BELLEVUE;WA;98007;King;Janelle Eason;Bellevue;Northwest;47.6287045;-122.1488712;Not Participating;Okay to refer
234347;503447;692694;Licensed;DEL;Center;Non-Expiring;Open;Annas Childcare;Annas Childcare;;7/10/2000;7/10/2000;9-Jul;;2535839180;lclentertainment@aol.com;;21;12 months to 12 years 11 months;12;155;9609 Bristol Ave. SW;;;Lakewood;WA;98499;9609 Bristol Ave. SW;;;Lakewood;WA;98499;9609 Bristol Ave. SW;;;Lakewood;WA;98499;9609 Bristol Ave. SW;;;Lakewood;WA;98499;Pierce;Desiree Eberhart;Tacoma;Southwest;47.1697842;-122.5178768;Not Participating;Okay to refer
248668;132426;521622;Licensed;DEL;Center;Non-Expiring;Open;Annas Childcare II;Annas Childcare II;;10/9/2001;10/9/2001;8-Oct;;2535839180;acdc2t@aol.com;;24;2 years 6 months to 12 years 11 months;30;155;6018 MT TAHOMA DR SW;;;LAKEWOOD;WA;98499;6018 MT TAHOMA DR SW;;;LAKEWOOD;WA;98499;6018 MT TAHOMA DR SW;;;LAKEWOOD;WA;98499;6018 MT TAHOMA DR SW;;;LAKEWOOD;WA;98499;Pierce;Desiree Eberhart;Tacoma;Southwest;;;Not Participating;Okay to refer
70444;768840;632749;Licensed;DEL;Center;Non-Expiring;Open;ANOTHER BEST CHILDCARE & LEARNING CENTER;Another Best Childcare & Learning Center;;10/24/1991;10/24/1991;4-Jan;;4252901234;abceverettmall@gmail.com;;44;12 months to 13 years;12;156;9605 7TH AVE SE;;;EVERETT;WA;98208;9605 7TH AVE SE;;;EVERETT;WA;98208;9605 7TH AVE SE;;;EVERETT;WA;98208;9605 7TH AVE SE;;;EVERETT;WA;98208;Snohomish;Diane Smith;Everett;North Central;47.910939;-122.222868;Participating in Quality Improvement;Okay to refer
833157;486607;636704;Licensed;DEL;Center;Non-Expiring;Open;ANOTHER BEST CHILDCARE KIDS ZONE INC;ANOTHER BEST CHILDCARE KIDS ZONE INC;;6/25/2014;12/24/2014;24-Jun;;3606531212;abcmarysville@gmail.com;4253370538;61;12 months to 13 years;12;156;16603 State Ave;;;Marysville;WA;98271;11603 STATE AVE;;;Marysville;WA;98271;11603 STATE AVE;;;Marysville;WA;98271;16603 State Ave;;;Marysville;WA;98271;Snohomish;Diane Smith;Everett;North Central;48.1003251;-122.1735411;Participating in Quality Improvement;Okay to refer
182530;846699;637739;Licensed;DEL;Center;Non-Expiring;Open;Another Best Childcare Whispering Pines;Another Best Childcare/Whispering Pines;;6/1/1997;6/1/1997;8-Dec;;4257441212;abclynnwood@gmail.com;;49;12 months to 13 years;12;156;2427 132nd St. SE;;;Everett;WA;98208;18133 52ND AVE W SUITE 102;;;LYNNWOOD;WA;98037;18133 52ND AVE W SUITE 102;;;LYNNWOOD;WA;98037;2427 132nd St. SE;;;Everett;WA;98208;Snohomish;Frances Conrad;Everett;North Central;47.8342166;-122.3034914;Participating in Quality Improvement;Okay to refer
558044;49389;537525;Licensed;DEL;Center;Non-Expiring;Open;Apple A Daycare Learning Center;Apple A Daycare Learning Center;;11/19/2010;11/7/2011;18-Nov;;5096631138;;;42;1 month to 8 years;1;96;1600 N Western Ave;;;Wenatchee;WA;98801;1600 N Western Ave;;;Wenatchee;WA;98801;1600 N Western Ave;;;Wenatchee;WA;98801;1600 N Western Ave;;;Wenatchee;WA;98801;Chelan;Eva Freimuth;Wenatchee;North Central;47.446392;-120.346752;Participating in Quality Improvement;Okay to refer
254819;447988;558652;Licensed;DEL;Center;Non-Expiring;Open;APPLE VALLEY CHILD CARE;APPLE VALLEY CHILD CARE;;1/31/2002;1/31/2002;30-Jan;;5094573591;;;24;12 months to 8 years;12;96;1020 S 26TH AVE;;;YAKIMA;WA;989020000;1020 S 26TH AVE;;;YAKIMA;WA;98902;1020 S 26TH AVE;;;YAKIMA;WA;98902;1020 S 26TH AVE;;;YAKIMA;WA;989020000;Yakima;Jose Radillo;Yakima;North Central;46.5863186;-120.5435362;Not Participating;Okay to refer
293128;640658;617676;Licensed;DEL;Center;Non-Expiring;Open;ARBOR SCHOOLS;ARBOR SCHOOLS;;9/8/2005;9/8/2005;7-Sep;;4253923866;;;83;1 month to 6 years;1;72;1107 228TH AVE SE;;;Sammamish;WA;98075;1107 228TH AVE SE;;;SAMMAMISH;WA;98075;1107 228TH AVE SE;;;SAMMAMISH;WA;98075;1107 228TH AVE SE;;;Sammamish;WA;98075;King;Jane Inglis;Bellevue;Northwest;47.5998273;-122.0355384;Quality Level of Excellence;Okay to refer
14680;769955;454438;Licensed;DEL;Center;Non-Expiring;Open;Arcadia Learning Center;Arcadia Learning Center;;10/4/1991;10/4/1991;3-Oct;;2537526463;carmela@harbornet.com;;45;3 years to 9 years 11 months;36;119;6312 N 30th Street;;;Tacoma;WA;98407;6312 NORTH 30TH ST;;;TACOMA;WA;98407;6312 NORTH 30TH ST;;;TACOMA;WA;98407;6312 N 30th Street;;;Tacoma;WA;98407;Pierce;Desiree Eberhart;Tacoma;Southwest;47.2743789;-122.5207548;Quality Level of Excellence;Okay to refer
699739;93451;525522;Licensed;DEL;Center;Non-Expiring;Open;Arcadia Learning Center Inc Gig Harbor;Arcadia Montessori;;10/1/2012;9/29/2013;1-Oct;;2538581114;;;24;2 years 5 months to 9 years;29;108;Arcadia Montessori;6312 N 30th Street;Carmela Micheli;Tacoma;WA;98407;Arcadia Montessori;13302 Cresent Valley Dr NW;Carmela Micheli;Gig Harbor;WA;98332;Arcadia Montessori;6312 N 30th Street;Carmela Micheli;Tacoma;WA;98407;Arcadia Montessori;6312 N 30th Street;Carmela Micheli;Tacoma;WA;98407;Pierce;Sharon Bell;Tacoma;Southwest;47.379125;-122.5765597;Participating in Quality Improvement;Okay to refer
541923;726982;518519;Certified;Government;Center;Non-Expiring;Open - Certified;ARDMORE CHILDCARE;ARDMORE CHILDCARE;;9/3/2010;3/8/2011;2-Sep;;4254564757;;;114;12 months to 13 years;12;156;BELLEVUE SCHOOL DISTRICT;PO BOX 90010;;Bellevue;WA;98009;16616 NE 32ND ST;;;Bellevue;WA;98008;16616 NE 32ND ST;;;Bellevue;WA;98008;BELLEVUE SCHOOL DISTRICT;PO BOX 90010;;Bellevue;WA;98009;King;Janelle Eason;Bellevue;Northwest;47.6386832;-122.1187658;Rated Quality Level of Excellence;Okay to refer
151904;993366;668837;Licensed;DEL;Center;Non-Expiring;Open;ARISE N SHINE PRESCHOOL;ARISE N SHINE PRESCHOOL;;4/11/1995;4/11/1995;8-Apr;;4252280834;arise.shine@hotmail.com;;35;12 months to 6 years;12;72;310 WHITWORTH AVE S;;;Renton;WA;98057;310 WHITWORTH AVE S;;;Renton;WA;98057;310 WHITWORTH AVENUE SOUTH;;;Renton;WA;98057;310 WHITWORTH AVE S;;;Renton;WA;98057;King;Connie Acosta;Renton;Northwest;47.479197;-122.211666;Not Participating;Okay to refer
134596;73318;609664;Licensed;DEL;Center;Non-Expiring;Open;ARK AT CROSS OF CHRIST DAYCARE;ARK AT CROSS OF CHRIST DAYCARE;;9/15/1993;9/15/1993;14-Sep;;4256445414;arkchildcare@qwestoffice.net;;40;2 months to 6 years;2;72;411 156TH AVE NE;;;BELLEVUE;WA;98007;411 156TH AVE NE;;;BELLEVUE;WA;98007;411 156TH AVE NE;;;BELLEVUE;WA;98007;411 156TH AVE NE;;;BELLEVUE;WA;98007;King;Janelle Eason;Bellevue;Northwest;47.6135311;-122.1323616;Quality Level of Excellence;Okay to refer
599962;843666;577649;Licensed;DEL;Center;Non-Expiring;Open;Ascend to the Heights Child Development Center;Ascend to the Heights Child Development Center;;4/25/2011;9/26/2012;24-Apr;;5093273311;ascendtotheheights@msn.com;;126;1 month to 12 years 11 months;1;155;116 W Indiana Ave;;;Spokane;WA;99205;116 W Indiana Ave;;;Spokane;WA;99205;116 W Indiana Ave;;;Spokane;WA;99205;116 W Indiana Ave;;;Spokane;WA;99205;Spokane;Judy Davis;Spokane;East;47.675248;-117.413584;Participating in Quality Improvement;Okay to refer
488013;633476;586682;Licensed;DEL;Center;Non-Expiring;Open;ASIA PACIFIC LANGUAGE SCHOOL;ASIA PACIFIC LANGUAGE SCHOOL;;11/25/2009;11/25/2009;25-May;;4256411703;apls@apls.org;;58;2 years 6 months to 12 years;30;144;14040 NE 8th St. Ste # 301;;;Bellevue;WA;98007;2015 Richards Road SE;;;Bellevue;WA;98005;2015 Richards Road SE;;;Bellevue;WA;98005;14040 NE 8th St. Ste # 301;;;Bellevue;WA;98007;King;Janelle Eason;Bellevue;Northwest;47.5925759;-122.1644256;Participating in Quality Improvement;Okay to refer
88055;853904;455221;Licensed;DEL;Center;Non-Expiring;Open;ASSUMPTION CHILDCARE CENTER;ASSUMPTION CHILDCARE CENTER;;8/30/1988;8/30/1988;29-Aug;;5095259478;;;30;2 years 6 months to 12 years;30;144;2096 E ALDER ST;;;WALLA WALLA;WA;99362;2096 E ALDER AVENUE;;;WALLA WALLA;WA;99362;2096 EAST ALDER;;;WALLA WALLA;WA;99362;2096 E ALDER ST;;;WALLA WALLA;WA;99362;Walla Walla;Kathryn Gibson;Tri-Cities;East;46.0676288;-118.2935595;Quality Level of Excellence;Okay to refer
143643;376748;458410;Licensed;DEL;Center;Non-Expiring;Open;ASSUMPTION SCHOOL EXTENDED CARE;ASSUMPTION SCHOOL EXTENDED CARE;;9/5/1991;9/5/1991;5-Sep;;5093281115;;;25;3 years to 12 years;36;144;3618 W INDIAN TRAIL RD;;;SPOKANE;WA;99208;3618 W INDIAN TRAIL RD;;;SPOKANE;WA;992084734;3618 W INDIAN TRAIL ROAD;;;SPOKANE;WA;992084734;3618 W INDIAN TRAIL RD;;;SPOKANE;WA;99208;Spokane;Helen Cramer;Spokane;East;47.7209605;-117.4649206;Quality Level of Excellence;Okay to refer
845178;544876;651740;Licensed;DEL;Center;Initial (2nd);Open;Aster Montessori;Aster Montessori;;8/25/2014;;22-Aug;8/22/2015;4252703226;info@astermontessori.com;;26;2 years 6 months to 6 years;30;72;2825 244th Ave SE;;;Sammamish;WA;98075;2825 244th Ave SE;;;Sammamish;WA;98075;2825 244th Ave SE;;;Sammamish;WA;98075;2825 244th Ave SE;;;Sammamish;WA;98075;King;Jane Inglis;Bellevue;Northwest;47.583658;-122.0147;Participating in Quality Improvement;Okay to refer
105702;874634;461541;Licensed;DEL;Center;Non-Expiring;Open;B N T ACADEMY;B N T ACADEMY;;3/6/2008;3/6/2008;1-Dec;;4252555734;BNT.academy@yahoo.com;;13;18 months to 5 years;18;60;3808 S MEAD ST;;;SEATTLE;WA;98118;3808 S. Mead ST.;;;SEATTLE;WA;98118;3808 S. Mead ST.;;;SEATTLE;WA;98118;3808 S MEAD ST;;;SEATTLE;WA;98118;King;Celestine Lanier-Mcclary;Renton;Northwest;47.550673;-122.284568;Not Participating;Okay to refer
198511;554244;510443;Licensed;DEL;Center;Non-Expiring;Open;BACKSTRETCH CLUBHOUSE;BACKSTRETCH CLUBHOUSE;;7/13/1998;7/13/1998;11-Jul;;2538043537;bschlc@hotmail.com;2538044155;36;1 month to 12 years 11 months;1;155;EMERALD DOWNS;PO BOX 617;;AUBURN;WA;98071;3030 Emerald Downs Dr;;;AUBURN;WA;98001;3030 Emerald Downs Dr;;;AUBURN;WA;98001;EMERALD DOWNS;PO BOX 617;;AUBURN;WA;98071;King;Connie Acosta;Renton;Northwest;47.3342873;-122.238034;Not Participating;Okay to refer
8161;223894;490389;Licensed;DEL;Center;Non-Expiring;Open;Bainbridge Children's Center;Bainbridge Children's Center;;5/11/1989;5/11/1989;10-May;;2067801870;;;20;2 years 6 months to 6 years;30;72;502 CAVE AVE NE;;;BAINBRIDGE ISLAND;WA;98110;502 CAVE AVE NE;;;BAINBRIDGE ISLAND;WA;981101941;502 CAVE AVE NE;;;BAINBRIDGE ISLAND;WA;98110;502 CAVE AVE NE;;;BAINBRIDGE ISLAND;WA;98110;Kitsap;Jody Hitchings;Tacoma;Southwest;47.628911;-122.512773;Not Participating;Okay to refer
220885;265767;636783;Licensed;DEL;Center;Non-Expiring;Open;BALLARD BOYS & GIRLS/COE;BALLARD BOYS & GIRLS/COE;;9/17/1992;9/17/1992;2-Jan;;2062819197;;2064618449;89;4 years to 13 years;48;156;2424 7th Ave. W.;;;Seattle;WA;98119;2424 7TH AVE W;;;Seattle;WA;98119;2424 7th Ave W.;;;Seattle;WA;98119;2424 7th Ave. W.;;;Seattle;WA;98119;King;Rita Swanson;Renton;Northwest;47.640705;-122.365957;Quality Level of Excellence;Okay to refer
220887;536191;618755;Licensed;DEL;Center;Non-Expiring;Open;BALLARD BOYS & GIRLS/MAIN;BALLARD BOYS & GIRLS/MAIN;;1/15/1999;1/15/1999;14-Jan;;2067835775;;2067839096;135;4 years to 13 years;48;156;1767 NW 64TH ST;;;SEATTLE;WA;98107;1767 NW 64TH ST;;;SEATTLE;WA;98107;1767 NW 64th ST.;;;SEATTLE;WA;98107;1767 NW 64TH ST;;;SEATTLE;WA;98107;King;Celestine Lanier-Mcclary;Renton;Northwest;47.6752658;-122.3807157;Participating in Quality Improvement;Okay to refer
220883;265774;461225;Licensed;DEL;Center;Non-Expiring;Open;Ballard Boys And Girls Lawton;Ballard Boys And Girls Lawton;;9/5/1990;9/5/1990;14-Mar;;2062834361;;;47;3 years to 11 years;36;132;4017 26TH AVE W;;;SEATTLE;WA;98199;4017 26TH AVE W;;;SEATTLE;WA;98199;4017 26TH AVENUE WEST;;;SEATTLE;WA;98199;4017 26TH AVE W;;;SEATTLE;WA;98199;King;Celestine Lanier-Mcclary;Renton;Northwest;47.6567549;-122.390513;Quality Level of Excellence;Okay to refer
132501;527328;447172;Licensed;DEL;Center;Non-Expiring;Open;BALLARD FIRST LUTHERAN CHURCH;BALLARD FIRST LUTHERAN CHURCH;;9/1/1994;9/1/1994;1-Sep;;2067841307;bflccc@netzero.net;2067841307;83;2 months to 6 years;2;72;6521 20th Ave NW;;;SEATTLE;WA;98117;6521 20th Ave NW;;;SEATTLE;WA;98117;6521 20th NW;;;SEATTLE;WA;98117;6521 20th Ave NW;;;SEATTLE;WA;98117;King;Celestine Lanier-Mcclary;Renton;Northwest;47.676589;-122.3822951;Not Participating;Okay to refer
853211;519118;667902;Licensed;DEL;Center;Non-Expiring;Open;BAMBINI MONTESSORI LEARNING CENTER;BAMBINI MONTESSORI LEARNING CENTER;;9/9/2014;3/8/2015;8-Sep;;4257424580;schoolbambini@gmail.com;;38;2 years 6 months to 11 years;30;132;14727 42ND AVE W;;;Lynnwood;WA;98087;14727 42ND AVE W;;;Lynnwood;WA;98087;14727 42ND AVE W;;;Lynnwood;WA;98087;14727 42ND AVE W;;;Lynnwood;WA;98087;Snohomish;Frances Conrad;Everett;North Central;47.864386;-122.289628;Not Participating;Okay to refer
320464;997564;542527;Licensed;DEL;Center;Non-Expiring;Open;Bananas Preschool;Bananas Preschool;;12/17/2007;12/17/2007;16-Dec;;3606818618;bananas4kids@gmail.com;;12;12 months to 7 years;12;84;412 N Haller Avenue;;;Sequim;WA;98382;412 N Haller Avenue;;;Sequim;WA;98382;412 N Haller Avenue;;;Sequim;WA;98382;412 N Haller Avenue;;;Sequim;WA;98382;Clallam;Martha Standley;Tacoma;Southwest;48.0829499;-123.088482;Participating in Quality Improvement;Okay to refer
142893;246150;524481;Licensed;DEL;Center;Non-Expiring;Open;Banbury Corner Daycare & Preschool;Banbury Corner Daycare & Preschool;;4/6/1993;4/6/1993;5-Oct;;3604574480;;3604574480;58;1 month to 13 years;1;156;BoBaggins Daycare Inc.;PO Box 247;;Port Angeles;WA;98362;305 N Eunice;;;Port Angeles;WA;98362;305 N Eunice;;;Port Angeles;WA;98362;BoBaggins Daycare Inc.;PO Box 247;;Port Angeles;WA;98362;Clallam;Martha Standley;Tacoma;Southwest;48.116348;-123.420336;Not Participating;Okay to refer
247945;97871;619786;Payment Only;Military;Center;Non-Expiring;Open - Payment Only;Bangor Child Development Center;Bangor Child Development Center;;6/1/2003;6/1/2003;1-Oct;;3603965920;;;158;1 month to 6 years;1;72;10202 Hamilton Place NW;;;Silverdale;WA;98383;2902 Ohio St;;;SILVERDALE;WA;98315;NSB BANGOR - BLDG 2902;;OHIO ST;SILVERDALE;WA;98315;10202 Hamilton Place NW;;;Silverdale;WA;98383;Kitsap;Steven Monks;Tacoma;Southwest;47.6893405;-122.7084119;Not Participating;Okay to refer
2638;70968;657703;Licensed;DEL;Center;Non-Expiring;Open;Bates Early Childhood Learning Center;Bates Early Childhood Learning Center;;2/11/1997;2/11/1997;10-Feb;;2536807320;wnewby@bates.ctc.edu;;66;1 month to 12 years;1;144;Finance Office;1101 So. Yakima Avenue;;Tacoma;WA;98405;1101 SO YAKIMA AVENUE #M-117;;;TACOMA;WA;98405;1101 SO YAKIMA AVENUE #M-117;;;TACOMA;WA;98405;Finance Office;1101 So. Yakima Avenue;;Tacoma;WA;98405;Pierce;Karen Ford;Tacoma;Southwest;47.2524469;-122.4473543;Quality Level of Excellence;Okay to refer
865176;70968;667091;Licensed;DEL;Center;Initial (1st);Open;Bates Early Childhood Learning Center South;Bates Early Childhood Learning Center South;;9/22/2014;;19-Sep;9/19/2015;2536807320;;2536807548;20;3 years to 5 years;36;60;Finance Office;1101 So. Yakima Ave;;Tacoma;WA;98405;2201 South 78th St.;;Portable G;Tacoma;WA;98409;Finance Office;1101 So. Yakima Ave.;;Tacoma;WA;98405;Finance Office;1101 So. Yakima Ave;;Tacoma;WA;98405;Pierce;Karen Ford;Tacoma;Southwest;47.1881186;-122.4654769;Not Participating;Okay to refer
4327;114665;520466;Licensed;DEL;Center;Non-Expiring;Open;BAYVIEW MANOR;BAYVIEW MANOR;;8/22/1995;8/22/1995;21-Aug;;2062815786;jschooley@bayviewmanor.org;;44;3 months to 5 years;3;60;Bayview Intergenerational Child;11 W. Aloha St;;Seattle;WA;98119;20 West Queen Anne Drive Way;;;Seattle;WA;98119;20 W Queen Anne Drive Way;;;Seattle;WA;98119;Bayview Intergenerational Child;11 W. Aloha St;;Seattle;WA;98119;King;Rita Swanson;Renton;Northwest;47.6384586;-122.3674079;Not Participating;Okay to refer
