"ProviderNumber";"Report_Date";"Arrival_Time";"Report_Type";"Filename"
"CCLC-51044";"Jun 20, 2023";"12:00 PM";"Licensing Study";"lela1_CCLC-51044_LS_6202023_(1).pdf"
"CCLC-51044";"Nov 02, 2022";"01:30 PM";"Monitoring Visit";"CCLC-51044_MV_11022022.pdf"
"CCLC-51044";"Jun 08, 2022";"01:00 PM";"Licensing Study";"lela1_CCLC-51044_LS_682022_(0)_1.pdf"
"CCLC-51044";"Apr 11, 2022";"12:35 PM";"Monitoring Visit";"lela1_CCLC-51044_CIMV_4112022_(0)_1.pdf"
"CCLC-51044";"Dec 03, 2021";"09:30 AM";"Monitoring Visit";"lela1_CCLC-51044_MV_1232021_(1)_1.pdf"
"CCLC-51044";"Feb 18, 2021";"10:00 AM";"Licensing Study";"CCLC-51044_LS_02182021_1.pdf"
"CCLC-51044";"Sep 02, 2020";"10:00 AM";"Monitoring Visit";"CCLC-51044_MV_09022020_1.pdf"
"CCLC-51044";"Mar 10, 2020";"08:50 AM";"Licensing Study";"CCLC-51044_LS_03102020_1.pdf"
"CCLC-51044";"Sep 30, 2019";"08:00 AM";"Monitoring Visit";"CCLC-51044_MV_09302019_1.pdf"
"CCLC-51044";"Jun 25, 2019";"09:30 AM";"Initial Licensing Study";"CCLC-51044_ILS_06252019_1.pdf"
"CCLC-51044";"Apr 26, 2019";"09:30 AM";"Initial Licensing Study";"CCLC-51044_ILS_04262019_1.pdf"
"CCLC-51641";"Jun 23, 2023";"08:30 AM";"Monitoring Visit";"jssa_CCLC-51641_MV_6232023_(0).pdf"
"CCLC-51641";"Jun 29, 2022";"10:00 AM";"Monitoring Visit";"snmi_CCLC-51641_MV_6292022_(0)_1.pdf"
"CCLC-51641";"Oct 28, 2021";"12:00 PM";"POI Follow Up";"snmi_CCLC-51641_POIFollow-Up_10282021_(0)_1.pdf"
"CCLC-51641";"Sep 22, 2021";"12:30 PM";"Incident Investigation Closure";"hdza_CCLC-51641_IncidentInvestigationClosure_7132021_(2).pdf"
"CCLC-51641";"Aug 17, 2021";"03:15 PM";"Licensing Study";"CCLC-51641_LS_08172021_1.pdf"
"CCLC-51641";"Jul 13, 2021";"12:30 PM";"Incident Investigation & Follow Up";"csme_CCLC-51641_IIFollowUp_7132021_(2)_1.pdf"
"CCLC-51641";"Jan 26, 2021";"12:15 PM";"Licensing Study";"CCLC-51641_LS_01262021_1.pdf"
"CCLC-51641";"Jul 14, 2020";"10:00 AM";"Monitoring Visit";"CCLC-51641_MV_07142020_1.pdf"
"CCLC-51641";"Jan 21, 2020";"02:30 PM";"Monitoring Visit";"CCLC-51641_MV_01212020_1.pdf"
"CCLC-51641";"Aug 12, 2019";"08:35 AM";"Initial Licensing Study";"CCLC-51641_ILS_08122019_1.pdf"
"CCLC-51641";"Aug 08, 2019";" ";"License Fee";"CCLC-51641_LicenseFee_08082019_1.pdf"
"CCLC-46437";"Jun 20, 2023";"09:35 AM";"Licensing Study";"lela1_CCLC-46437_LS_6202023_(3).pdf"
"CCLC-46437";"Dec 15, 2022";"12:00 PM";"Monitoring Visit";"lela1_CCLC-46437_MV_12152022_(0).pdf"
"CCLC-46437";"Oct 31, 2022";"10:30 AM";"Incident Investigation Closure";"shme_CCLC-46437_IncidentInvestigationClosure_9202022_(2).pdf"
"CCLC-46437";"Sep 20, 2022";"10:30 AM";"Incident Investigation-Monitoring Visit";"shme_CCLC-46437_IIMV_9202022_(2).pdf"
"CCLC-46437";"Jun 03, 2022";"09:00 AM";"Licensing Study";"lela1_CCLC-46437_LS_632022_(1)_1.pdf"
"CCLC-46437";"Mar 11, 2022";"09:45 AM";"Follow-Up";"mxka_CCLC-46437_IIFollowUp_3112022_(0)_1.pdf"
"CCLC-46437";"Nov 10, 2021";"09:00 AM";"Monitoring Visit";"lela1_CCLC-46437_MV_11102021_(1)_1.pdf"
"CCLC-46437";"Jun 23, 2021";"11:00 AM";"Monitoring Visit";"CCLC-46437_CI_MV_06232021_1.pdf"
"CCLC-46437";"Jan 26, 2021";"12:00 PM";"Licensing Study";"CCLC-46437_LS_01262021_1.pdf"
"CCLC-46437";"Aug 10, 2020";"03:35 PM";"Monitoring Visit";"CCLC-46437_MV_08102020_1.pdf"
"CCLC-46437";"Jan 02, 2020";"08:45 AM";"Licensing Study";"CCLC-46437_II_LS_01022020_1.pdf"
"CCLC-46437";"Aug 08, 2019";"09:00 AM";"Monitoring Visit";"CCLC-46437_MV_08082019_1.pdf"
"CCLC-46437";"Apr 10, 2019";"08:55 AM";"Licensing Study";"CCLC-46437_LS_04102019_1.pdf"
"CCLC-46437";"Sep 13, 2018";"09:05 AM";"Monitoring Visit";"CCLC-46437_MV_09132018_1.pdf"
"CCLC-51171";"May 01, 2023";"03:25 PM";"Licensing Study";"lela1_CCLC-51171_LS_512023_(2).pdf"
"CCLC-51171";"Nov 03, 2022";"03:50 PM";"Monitoring Visit";"lela1_CCLC-51171_MV_1132022_(0).pdf"
"CCLC-51171";"Dec 09, 2021";"03:30 PM";"Monitoring Visit";"lela1_CCLC-51171_MV_1292021_(0)_1.pdf"
"CCLC-51171";"Mar 02, 2021";"03:20 PM";"Licensing Study";"CCLC-51171_LS_03022021_1.pdf"
"CCLC-51171";"Jul 29, 2019";"11:20 AM";"Initial Licensing Study";"CCLC-51171_ILS_07292019_1.pdf"
"CCLC-52726";"Jun 08, 2023";"08:30 AM";"Licensing Study";"lela1_CCLC-52726_LS_682023_(0).pdf"
"CCLC-52726";"May 24, 2023";"09:55 AM";"Complaint Closure";"btly_CCLC-52726_ComplaintClosure_4132023_(0).pdf"
"CCLC-52726";"Apr 13, 2023";"09:55 AM";"Complaint Investigation Follow Up";"btly_CCLC-52726_CIFollowUp_4132023_(1).pdf"
"CCLC-52726";"Nov 01, 2022";"11:25 AM";"Monitoring Visit";"lela1_CCLC-52726_MV_1112022_(0).pdf"
"CCLC-52726";"May 25, 2022";"09:30 AM";"Initial Licensing Study";"make_CCLC-52726_ILS_5252022_(0)_1.pdf"
"CCLC-36174";"May 19, 2022";"03:50 PM";"Licensing Study";"lela1_CCLC-36174_LS_5192022_(1)_1.pdf"
"CCLC-36174";"Feb 04, 2020";"02:30 PM";"Licensing Study";"CCLC-36174_LS_02042020_1.pdf"
"CCLC-36174";"Aug 14, 2019";"04:00 PM";"Monitoring Visit";"CCLC-36174_MV_08142019_1.pdf"
"CCLC-36174";"Mar 26, 2019";"03:50 PM";"Licensing Study";"CCLC-36174_LS_03262019_1.pdf"
"CCLC-36174";"Oct 16, 2018";"03:50 PM";"Monitoring Visit";"CCLC-36174_MV_10162018_1.pdf"
"CCLC-49621";"Nov 03, 2022";"03:15 PM";"Monitoring Visit";"lela1_CCLC-49621_MV_1132022_(0).pdf"
"CCLC-49621";"May 19, 2022";"03:30 PM";"Licensing Study";"lela1_CCLC-49621_LS_5192022_(0)_1.pdf"
"CCLC-49621";"Nov 01, 2021";"04:00 PM";"Monitoring Visit";"CCLC-49621_MV_11012021_1.pdf"
"CCLC-49621";"Jan 28, 2020";"03:50 PM";"Licensing Study";"CCLC-49621_LS_01282020_1.pdf"
"CCLC-49621";"Sep 18, 2019";"03:45 PM";"Monitoring Visit";"CCLC-49621_MV_09182019_1.pdf"
"CCLC-49621";"Feb 05, 2019";"02:30 PM";"Monitoring Visit";"CCLC-49621_MV_02052019_1.pdf"
"CCLC-49619";"May 02, 2023";"04:05 PM";"Licensing Study";"lela1_CCLC-49619_LS_522023_(0).pdf"
"CCLC-49619";"Dec 12, 2022";"04:30 PM";"Monitoring Visit";"lela1_CCLC-49619_MV_12122022_(0).pdf"
"CCLC-49619";"May 17, 2022";"04:55 PM";"Licensing Study";"lela1_CCLC-49619_LS_5172022_(0).pdf"
"CCLC-49619";"Nov 10, 2021";"04:00 PM";"Monitoring Visit";"CCLC-49619_MV_11102021_1.pdf"
"CCLC-49619";"Feb 05, 2020";"03:50 PM";"Licensing Study";"CCLC-49619_LS_02052020_1.pdf"
"CCLC-49619";"Sep 17, 2019";"03:45 PM";"Monitoring Visit";"CCLC-49619_MV_09172019_1.pdf"
"CCLC-49619";"Feb 06, 2019";"02:25 PM";"Monitoring Visit";"CCLC-49619_MV_02062019_1.pdf"
"CCLC-35739";"May 01, 2023";"02:30 PM";"Licensing Study";"lela1_CCLC-35739_LS_512023_(0).pdf"
"CCLC-35739";"Nov 03, 2022";"04:40 PM";"Monitoring Visit";"lela1_CCLC-35739_MV_1132022_(0).pdf"
"CCLC-35739";"May 18, 2022";"04:30 PM";"Licensing Study";"lela1_CCLC-35739_LS_5182022_(0).pdf"
"CCLC-35739";"Nov 04, 2021";"05:00 PM";"Monitoring Visit";"CCLC-35739_MV_11042021_1.pdf"
"CCLC-35739";"Feb 18, 2021";"03:05 PM";"Licensing Study";"CCLC-35739_LS_02182021_1.pdf"
"CCLC-35739";"Nov 18, 2020";"03:30 PM";"Monitoring Visit";"CCLC-35739_MV_11182020_1.pdf"
"CCLC-35739";"Feb 26, 2020";"02:30 PM";"Licensing Study";"CCLC-35739_LS_02262020_1.pdf"
"CCLC-35739";"Aug 28, 2019";"02:25 PM";"Monitoring Visit";"CCLC-35739_MV_08282019_1.pdf"
"CCLC-35739";"Mar 22, 2019";"02:25 PM";"Licensing Study";"CCLC-35739_LS_03222019_1.pdf"
"CCLC-35739";"Oct 30, 2018";"03:50 PM";"Monitoring Visit";"CCLC-35739_MV_10302018_1.pdf"
"CCLC-49618";"May 17, 2022";"04:00 PM";"Licensing Study";"lela1_CCLC-49618_LS_5172022_(0).pdf"
"CCLC-49618";"Feb 18, 2020";"03:50 PM";"Licensing Study";"CCLC-49618_LS_02182020_1.pdf"
"CCLC-49618";"Aug 21, 2019";"03:45 PM";"Monitoring Visit";"CCLC-49618_MV_08212019_1.pdf"
"CCLC-49618";"Mar 07, 2019";"03:50 PM";"Monitoring Visit";"CCLC-49618_MV_03072019_1.pdf"
"CCLC-13339";"Aug 15, 2023";"11:00 AM";"Complaint Investigation & Monitoring Visit";"hdbh_CCLC-13339_CIMV_8152023_(1).pdf"
"CCLC-13339";"Jun 23, 2023";"11:15 AM";"Monitoring Visit";"jssa_CCLC-13339_MV_6232023_(0).pdf"
"CCLC-13339";"Aug 01, 2022";"01:00 PM";"Incident Investigation by Phone";"snmi_CCLC-13339_IIbyPhone_812022_(0)_1.pdf"
"CCLC-13339";"Jan 18, 2022";"09:20 AM";"Licensing Study";"snmi_CCLC-13339_LS_1182022_(0)_1.pdf"
"CCLC-13339";"Aug 27, 2021";"10:00 AM";"Monitoring Visit";"CCLC-13339_MV_08272021_1.pdf"
"CCLC-13339";"Jan 25, 2021";"01:45 PM";"Licensing Study";"CCLC-13339_LS_01252021_1.pdf"
"CCLC-13339";"Jul 16, 2020";"02:30 PM";"Monitoring Visit";"CCLC-13339_MV_07162020_1.pdf"
"CCLC-13339";"Oct 29, 2019";"01:00 PM";"Licensing Study";"CCLC-13339_LS_10292019_1.pdf"
"CCLC-13339";"Mar 28, 2019";"12:30 PM";"Monitoring Visit";"CCLC-13339_MV_03282019_1.pdf"
"CCLC-39479";"Aug 23, 2022";"02:55 PM";"Monitoring Visit";"CCLC-39479_CI_MV_08232022.pdf"
"CCLC-39479";"Jan 05, 2022";"10:00 AM";"Monitoring Visit";"gtja_CCLC-39479_CIMV_152022_(1)_1.pdf"
"CCLC-39479";"Sep 10, 2021";"08:20 AM";"Licensing Study";"CCLC-39479_LS_09102021_1.pdf"
"CCLC-39479";"May 20, 2021";"01:00 PM";"Incident Investigation by Phone";"shea_CCLC-39479_IIbyPhone_5202021_(2)_1.pdf"
"CCLC-39479";"Jan 13, 2021";"11:00 AM";"Monitoring Visit";"CCLC-39479_MV_01132021_1.pdf"
"CCLC-39479";"Aug 13, 2020";"09:40 AM";"Licensing Study";"CCLC-39479_LS_08132020_1.pdf"
"CCLC-39479";"Feb 20, 2020";"08:45 AM";"Monitoring Visit";"CCLC-39479_MV_02202020_1.pdf"
"CCLC-39479";"Dec 10, 2019";"12:30 PM";"Incident Investigation & Follow Up";"CCLC-39479_II_FollowUp_12102019_1.pdf"
"CCLC-39479";"Dec 10, 2019";"12:30 PM";"Incident Investigation Closure";"CCLC-39479_IncidentInvestigationClosure_12102019_1.pdf"
"CCLC-39479";"Jul 09, 2019";"10:55 AM";"Licensing Study";"CCLC-39479_LS_07092019_1.pdf"
"CCLC-39479";"Jan 15, 2019";"08:45 AM";"Monitoring Visit";"CCLC-39479_MV_01152019_1.pdf"
"CCLC-48731";"Jul 12, 2023";"09:00 AM";"Licensing Study";"ckse_CCLC-48731_LS_7122023_(0).pdf"
"CCLC-48731";"Sep 28, 2022";"11:00 AM";"Licensing Study";"hnja_CCLC-48731_LS_9282022_(1).pdf"
"CCLC-48731";"Jul 20, 2021";"08:10 AM";"Licensing Study";"shea_CCLC-48731_LS_7202021_(3)_1.pdf"
"CCLC-48731";"Jan 13, 2021";"09:30 AM";"Monitoring Visit";"CCLC-48731_MV_01132021_1.pdf"
"CCLC-48731";"Aug 12, 2020";"09:05 AM";"Licensing Study";"CCLC-48731_LS_08122020_1.pdf"
"CCLC-48731";"Jan 22, 2020";"08:15 AM";"Monitoring Visit";"CCLC-48731_MV_01222020_1.pdf"
"CCLC-48731";"Jul 17, 2019";"01:35 PM";"Licensing Study";"CCLC-48731_LS_07172019_1.pdf"
"CCLC-48731";"Mar 05, 2019";"12:15 PM";"Monitoring Visit";"CCLC-48731_MV_03052019_1.pdf"
"CCLC-48731";"Nov 13, 2018";"08:45 AM";"Follow-Up";"CCLC-48731_CIFollowUp_11132018_1.pdf"
"CCLC-48731";"Sep 07, 2018";"09:05 AM";"Licensing Study";"CCLC-48731_LS_09072018_1.pdf"
"CCLC-53648";"Apr 21, 2023";"10:25 AM";"Monitoring Visit";"crma_CCLC-53648_MV_4212023_(1).pdf"
"CCLC-53648";"May 25, 2022";"03:00 PM";"Incident Investigation & Follow Up";"mdta1_CCLC-53648_IIFollowUp_5252022_(0)_1.pdf"
"CCLC-53648";"Feb 03, 2022";"12:00 PM";"Follow-Up";"CCLC-53648_II_FollowUp_02032022_1.pdf"
"CCLC-53648";"Sep 02, 2021";"09:30 AM";"Initial Licensing Study";"trth_CCLC-53648_ILS_922021_(2)_1.pdf"
"CCLC-53648";"Jan 21, 2021";" ";"License Fee";"CCLC-53648_LicenseFee_01212021_1.pdf"
"CCLC-49750";"Aug 03, 2022";"02:30 PM";"Monitoring Visit";"snmi_CCLC-49750_MV_832022_(0)_1.pdf"
"CCLC-49750";"Feb 01, 2022";"08:45 AM";"Licensing Study";"snmi_CCLC-49750_LS_212022_(0)_1.pdf"
"CCLC-49750";"Jul 30, 2021";"10:30 AM";"Monitoring Visit";"CCLC-49750_MV_07302021_1.pdf"
"CCLC-49750";"Jan 12, 2021";"02:30 PM";"Licensing Study";"CCLC-49750_LS_01122021_1.pdf"
"CCLC-49750";"Jul 22, 2020";"10:00 AM";"Monitoring Visit";"CCLC-49750_MV_07222020_1.pdf"
"CCLC-49750";"Nov 26, 2019";"09:10 AM";"Licensing Study";"CCLC-49750_LS_11262019_1.pdf"
"CCLC-49750";"Jul 01, 2019";"08:30 AM";"Incident Investigation Closure";"CCLC-49750_IncidentInvestigationClosure_06192019_1.pdf"
"CCLC-49750";"Jun 19, 2019";"08:30 AM";"Incident Investigation & Follow Up";"CCLC-49750_II_FollowUp_06192019_1.pdf"
"CCLC-49750";"Mar 28, 2019";"08:30 AM";"Monitoring Visit";"CCLC-49750_MV_03282019_1.pdf"
"CCLC-49750";"Nov 20, 2018";"09:45 AM";"Follow-Up";"CCLC-49750_CIFollowUp_11202018_1.pdf"
"CCLC-49750";"Sep 06, 2018";"09:40 AM";"Initial Licensing Study";"CCLC-49750_ILS_09062018_1.pdf"
"CCLC-86";"Aug 22, 2023";"10:30 AM";"Licensing Study";"cssn_CCLC-86_LS_8222023_(0).pdf"
"CCLC-86";"Jun 10, 2022";"12:30 PM";"Monitoring Visit";"prsa_CCLC-86_MV_6102022_(0)_1.pdf"
"CCLC-86";"Sep 01, 2021";"07:50 AM";"Licensing Study";"CCLC-86_LS_09012021_1.pdf"
"CCLC-86";"Feb 01, 2021";"02:00 PM";"Monitoring Visit";"CCLC-86_MV_02012021_1.pdf"
"CCLC-86";"Jul 29, 2020";"03:50 PM";"Licensing Study";"CCLC-86_LS_07292020_1.pdf"
"CCLC-86";"Jan 10, 2020";"08:40 AM";"Monitoring Visit";"CCLC-86_MV_01102020_1.pdf"
"CCLC-86";"Jul 15, 2019";"08:50 AM";"Licensing Study";"CCLC-86_LS_07152019_1.pdf"
"CCLC-86";"Jan 30, 2019";"11:30 AM";"Complaint Closure";"CCLC-86_ComplaintClosure_12172018_1.pdf"
"CCLC-86";"Jan 22, 2019";"08:50 AM";"Monitoring Visit";"CCLC-86_MV_01222019_1.pdf"
"CCLC-86";"Dec 17, 2018";"11:30 AM";"Complaint Investigation Follow Up";"CCLC-86_CIFollowUp_12172018_1.pdf"
"CCLC-2471";"Oct 14, 2021";"04:00 PM";"Licensing Study";"shea_CCLC-2471_LS_10142021_(1)_1.pdf"
"CCLC-2471";"Apr 28, 2021";"03:30 PM";"Monitoring Visit";"shea_CCLC-2471_MV_4282021_(1)_1.pdf"
"CCLC-2471";"Jan 29, 2021";"02:50 PM";"Licensing Study";"CCLC-2471_LS_01292021_1.pdf"
"CCLC-2471";"Feb 19, 2020";"02:30 PM";"Monitoring Visit";"CCLC-2471_MV_02192020_1.pdf"
"CCLC-2471";"Aug 27, 2019";"02:30 PM";"Licensing Study";"CCLC-2471_LS_08272019_1.pdf"
"CCLC-2471";"Feb 28, 2019";"04:20 PM";"Monitoring Visit";"CCLC-2471_MV_02282019_1.pdf"
"CCLC-2471";"Sep 20, 2018";"02:25 PM";"Licensing Study";"CCLC-2471_LS_09202018_1.pdf"
"CCLC-56456";"Aug 11, 2023";"12:15 PM";"Incident Investigation Closure";"psle_CCLC-56456_IncidentInvestigationClosure_5222023_(0).pdf"
"CCLC-56456";"Jul 10, 2023";"09:20 AM";"Complaint Investigation & Monitoring Visit";"dsja1_CCLC-56456_CIMV_7102023_(0).pdf"
"CCLC-56456";"Jul 10, 2023";"09:20 AM";"Complaint Closure";"dsja1_CCLC-56456_ComplaintClosure_7102023_(0).pdf"
"CCLC-56456";"May 22, 2023";"12:15 PM";"Incident Investigation & Follow Up";"mncn_CCLC-56456_IIFollowUp_5222023_(0).pdf"
"CCLC-56456";"Aug 16, 2022";"02:35 PM";"Incident Investigation Closure";"anja_CCLC-56456_IncidentInvestigationClosure_7132022_(0).pdf"
"CCLC-56456";"Aug 01, 2022";"02:00 PM";"Complaint Closure";"lela1_CCLC-56456_ComplaintClosure_6302022_(1).pdf"
"CCLC-56456";"Aug 01, 2022";"02:00 PM";"Complaint Closure";"lela1_CCLC-56456_ComplaintClosure_6302022_(1)_1.pdf"
"CCLC-56456";"Jul 13, 2022";"02:35 PM";"Incident Investigation & Follow Up";"anja_CCLC-56456_IIFollowUp_7132022_(1).pdf"
"CCLC-56456";"Jun 30, 2022";"02:00 PM";"Complaint Investigation Follow Up";"lela1_CCLC-56456_CIFollowUp_6302022_(1)_1.pdf"
"CCLC-56456";"Mar 04, 2022";"10:30 AM";"Initial Licensing Study";"trth_CCLC-56456_ILS_342022_(0)_1.pdf"
"CCLC-54791";"Aug 10, 2023";"11:30 AM";"Incident Investigation-Licensing Study";"wnps_CCLC-54791_IILS_8102023_(1).pdf"
"CCLC-54791";"Aug 10, 2023";"11:30 AM";"Incident Investigation Closure";"wnps_CCLC-54791_IncidentInvestigationClosure_8102023_(1).pdf"
"CCLC-54791";"Aug 09, 2022";"10:00 AM";"Incident Investigation-Licensing Study";"gtja_CCLC-54791_IILS_892022_(1).pdf"
"CCLC-54791";"Aug 09, 2022";"10:00 AM";"Incident Investigation Closure";"CCLC-54791_IncidentInvestigationClosure_08092022.pdf"
"CCLC-54791";"Oct 05, 2021";"09:30 AM";"Initial Licensing Study";"mimy_CCLC-54791_ILS_1052021_(3)_1.pdf"
"CCLC-53784";"Aug 04, 2022";"02:55 PM";"ILS with PTO";"trth_CCLC-53784_ILSwPTO_842022_(1).pdf"
"CCLC-53784";"Jul 13, 2022";"10:00 AM";"ILS Follow Up";"trth_CCLC-53784_ILSFollow-Up_7132022_(0)_1.pdf"
"CCLC-53784";"Mar 17, 2021";"08:00 AM";"Initial Licensing Study";"CCLC-53784_ILS_03172021_1.pdf"
"CCLC-55370";"Aug 08, 2023";"09:50 AM";"Follow-Up";"lela1_CCLC-55370_CIFollowUp_882023_(0).pdf"
"CCLC-55370";"Jun 21, 2023";"10:30 AM";"Follow-Up";"lyaa_CCLC-55370_CIFollowUp_6212023_(0).pdf"
"CCLC-55370";"Jan 18, 2023";"09:00 AM";"Monitoring Visit";"dsja1_CCLC-55370_CIMV_1182023_(0).pdf"
"CCLC-55370";"Nov 18, 2022";"12:00 PM";"ILS with PTO";"trth_CCLC-55370_ILSwPTO_11182022_(0).pdf"
"CCLC-55370";"Aug 30, 2022";"09:15 AM";"Initial Licensing Study";"CCLC-55370_CI_ILS_08302022.pdf"
"CCLC-55370";"Feb 16, 2022";"01:00 PM";"Initial Licensing Study";"CCLC-55370_ILS_02162022_1.pdf"
"CCLC-50398";"Jun 29, 2023";"11:20 AM";"Monitoring Visit";"hnee_CCLC-50398_MV_6292023_(1).pdf"
"CCLC-50398";"Jan 31, 2022";"10:30 AM";"Monitoring Visit";"bhcy_CCLC-50398_CIMV_1312022_(0)_1.pdf"
"CCLC-50398";"Aug 30, 2021";"08:30 AM";"Licensing Study";"CCLC-50398_LS_08302021_1.pdf"
"CCLC-50398";"Jan 20, 2021";"10:30 AM";"Monitoring Visit";"CCLC-50398_MV_01202021_1.pdf"
"CCLC-50398";"Aug 17, 2020";"09:10 AM";"Licensing Study";"CCLC-50398_LS_08172020_1.pdf"
"CCLC-50398";"Feb 25, 2020";"08:40 AM";"Monitoring Visit";"CCLC-50398_MV_02252020_1.pdf"
"CCLC-50398";"Sep 12, 2019";"09:40 AM";"Licensing Study";"CCLC-50398_LS_09122019_1.pdf"
"CCLC-50398";"May 06, 2019";"09:30 AM";"Initial Licensing Study";"CCLC-50398_ILS_05062019_1.pdf"
"CCLC-50398";"Jan 17, 2019";"09:40 AM";"Initial Licensing Study";"CCLC-50398_ILS_01172019_1.pdf"
"CCLC-33400";"Sep 13, 2022";"08:30 AM";"Licensing Study";"hnja_CCLC-33400_LS_9132022_(0).pdf"
"CCLC-33400";"Jan 31, 2022";"12:00 PM";"Monitoring Visit";"wsla_CCLC-33400_MV_1312022_(0)_1.pdf"
"CCLC-33400";"Jul 23, 2021";"08:40 AM";"Licensing Study";"CCLC-33400_LS_07232021_1.pdf"
"CCLC-33400";"Jan 14, 2021";"11:00 AM";"Monitoring Visit";"CCLC-33400_MV_01142021_1.pdf"
"CCLC-33400";"Sep 09, 2020";"10:40 AM";"Licensing Study";"CCLC-33400_LS_09092020_1.pdf"
"CCLC-33400";"Jan 23, 2020";"08:45 AM";"Monitoring Visit";"CCLC-33400_MV_01232020_1.pdf"
"CCLC-33400";"Jul 11, 2019";"12:15 PM";"Licensing Study";"CCLC-33400_LS_07112019_1.pdf"
"CCLC-33400";"Jan 10, 2019";"10:55 AM";"Monitoring Visit";"CCLC-33400_MV_01102019_1.pdf"
"CCLC-48566";"Jul 21, 2023";"11:00 AM";"Incident Investigation Closure";"memh_CCLC-48566_IncidentInvestigationClosure_672023_(0).pdf"
"CCLC-48566";"Jun 16, 2023";"12:00 PM";"Incident Investigation Closure";"memh_CCLC-48566_IncidentInvestigationClosure_6122023_(0).pdf"
"CCLC-48566";"Jun 12, 2023";"12:00 PM";"Incident Investigation-Monitoring Visit";"hnee_CCLC-48566_IIMV_6122023_(0).pdf"
"CCLC-48566";"Jun 07, 2023";"11:00 AM";"Incident Investigation & Follow Up";"btly_CCLC-48566_IIFollowUp_672023_(1).pdf"
"CCLC-48566";"Feb 10, 2023";"01:55 PM";"Incident Investigation Closure";"gtja_CCLC-48566_IncidentInvestigationClosure_2102023_(0).pdf"
"CCLC-48566";"Dec 15, 2022";"11:00 AM";"Incident Investigation Closure";"mrcy_CCLC-48566_IncidentInvestigationClosure_12152022_(0).pdf"
"CCLC-48566";"Dec 15, 2022";"11:00 AM";"Incident Investigation & Follow Up";"CCLC-48566_II_FollowUp_12152022.pdf"
"CCLC-48566";"Sep 21, 2022";"11:50 AM";"POI Follow Up";"hnja_CCLC-48566_POIFollow-Up_9212022_(0).pdf"
"CCLC-48566";"Sep 07, 2022";"09:20 AM";"Licensing Study";"CCLC-48566_LS_09072022.pdf"
"CCLC-48566";"Aug 22, 2022";"02:15 PM";"Follow-Up";"mxka_CCLC-48566_IIFollowUp_8222022_(0).pdf"
"CCLC-48566";"Apr 07, 2022";"01:00 PM";"Monitoring Visit";"blda_CCLC-48566_MV_472022_(0)_1.pdf"
"CCLC-48566";"Dec 21, 2021";"02:00 PM";"Follow-Up";"CCLC-48566_CIFollowUp_12212021_1.pdf"
"CCLC-48566";"Sep 16, 2021";"10:30 AM";"Licensing Study";"CCLC-48566_LS_09162021_1.pdf"
"CCLC-48566";"Jan 15, 2021";"12:30 PM";"Monitoring Visit";"CCLC-48566_MV_01152021_1.pdf"
"CCLC-48566";"Aug 17, 2020";"03:15 PM";"Licensing Study";"CCLC-48566_LS_08172020_1.pdf"
"CCLC-48566";"Jul 13, 2020";"01:30 PM";"Monitoring Visit";"CCLC-48566_CI_MV_07132020_1.pdf"
"CCLC-48566";"Jan 21, 2020";"08:45 AM";"Monitoring Visit";"CCLC-48566_MV_01212020_1.pdf"
"CCLC-48566";"Jul 17, 2019";"08:55 AM";"Licensing Study";"CCLC-48566_LS_07172019_1.pdf"
"CCLC-48566";"Mar 11, 2019";"09:05 AM";"Monitoring Visit";"CCLC-48566_MV_03112019_1.pdf"
"CCLC-48566";"Sep 05, 2018";"08:50 AM";"Licensing Study";"CCLC-48566_LS_09052018_1.pdf"
"CCLC-1789";"Aug 02, 2022";"09:30 AM";"Monitoring Visit";"snmi_CCLC-1789_MV_822022_(0)_1.pdf"
"CCLC-1789";"Feb 23, 2022";"09:00 AM";"Licensing Study";"snmi_CCLC-1789_LS_2232022_(0)_1.pdf"
"CCLC-1789";"Dec 02, 2021";"10:00 AM";"Follow-Up";"lass_CCLC-1789_IIFollowUp_1222021_(0)_1.pdf"
"CCLC-1789";"Jul 07, 2021";"11:00 AM";"Monitoring Visit";"snmi_CCLC-1789_MV_772021_(0)_1.pdf"
"CCLC-1789";"Feb 16, 2021";"12:30 PM";"Licensing Study";"CCLC-1789_LS_02162021_1.pdf"
"CCLC-1789";"Jul 29, 2020";"10:00 AM";"Monitoring Visit";"CCLC-1789_MV_07292020_1.pdf"
"CCLC-1789";"Nov 04, 2019";"09:00 AM";"Licensing Study";"CCLC-1789_LS_11042019_1.pdf"
"CCLC-1789";"Apr 01, 2019";"09:25 AM";"POI Follow Up";"CCLC-1789_POIFollow-Up_04012019_1.pdf"
"CCLC-1789";"Mar 05, 2019";"08:30 AM";"Monitoring Visit";"CCLC-1789_MV_03052019_1.pdf"
"CCLC-1789";"Nov 08, 2018";"06:45 AM";"Licensing Study";"CCLC-1789_LS_11082018_1.pdf"
"CCLC-3045";"Jun 12, 2023";"11:40 AM";"Licensing Study";"wnsy_CCLC-3045_LS_6122023_(1).pdf"
"CCLC-3045";"Feb 17, 2023";"09:45 AM";"Monitoring Visit";"khdh_CCLC-3045_MV_2172023_(0).pdf"
"CCLC-3045";"Mar 15, 2022";"10:00 AM";"Monitoring Visit";"blda_CCLC-3045_MV_3152022_(0)_1.pdf"
"CCLC-3045";"Aug 11, 2021";"08:35 AM";"Licensing Study";"CCLC-3045_LS_08112021_1.pdf"
